����,���,����,���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),
002557.SZ,ǢǢʳƷ,2015-04-14,54.7188,55.341,53.512,53.644,8462553,
002557.SZ,ǢǢʳƷ,2015-04-15,52.9841,54.3417,50.118,52.1167,8528479,
002557.SZ,ǢǢʳƷ,2015-04-16,51.0231,54.3228,50.5328,52.2298,5191985,
002557.SZ,ǢǢʳƷ,2015-04-17,52.2676,52.5692,50.5328,51.4945,5529075,
002557.SZ,ǢǢʳƷ,2015-04-20,50.5706,51.4756,49.0244,49.213,6071805,
002557.SZ,ǢǢʳƷ,2015-04-21,49.0433,50.6271,49.0433,50.4763,3280744,
002557.SZ,ǢǢʳƷ,2015-04-22,50.778,51.6265,50.6271,51.6265,6589285,
002557.SZ,ǢǢʳƷ,2015-04-23,51.4945,51.5322,50.5328,50.8911,6045830,
002557.SZ,ǢǢʳƷ,2015-04-24,50.2123,51.8904,49.6843,51.7396,6758239,
002557.SZ,ǢǢʳƷ,2015-04-27,51.8716,53.644,51.4002,52.3807,7590004,
002557.SZ,ǢǢʳƷ,2015-04-28,52.3995,52.9841,50.4386,51.0985,4573565,
002557.SZ,ǢǢʳƷ,2015-04-29,50.91,52.7955,50.5706,52.1356,4914087,
002557.SZ,ǢǢʳƷ,2015-04-30,52.1356,53.0783,51.8339,52.2676,5397785,
002557.SZ,ǢǢʳƷ,2015-05-04,52.2487,53.644,51.8904,53.3612,4598181,
002557.SZ,ǢǢʳƷ,2015-05-05,53.0406,53.644,50.6837,50.7403,3624809,
002557.SZ,ǢǢʳƷ,2015-05-06,50.9288,51.2305,49.0621,49.2884,4267128,
002557.SZ,ǢǢʳƷ,2015-05-07,49.213,49.4015,48.1005,48.2136,2270382,
002557.SZ,ǢǢʳƷ,2015-05-08,49.0055,49.7598,48.817,49.7221,6008342,
002557.SZ,ǢǢʳƷ,2015-05-11,50.1557,51.0608,49.9295,51.0231,4787616,
002557.SZ,ǢǢʳƷ,2015-05-12,51.2305,51.7207,50.7214,51.0419,4492018,
002557.SZ,ǢǢʳƷ,2015-05-13,50.9288,52.7767,50.3443,51.9093,8010799,
002557.SZ,ǢǢʳƷ,2015-05-14,52.0601,53.9834,51.5322,53.9457,8135163,
002557.SZ,ǢǢʳƷ,2015-05-15,54.4737,54.6811,51.9093,52.7955,4829993,
002557.SZ,ǢǢʳƷ,2015-05-18,52.607,55.3222,52.5127,55.2656,7797846,
002557.SZ,ǢǢʳƷ,2015-05-19,55.2844,59.5458,55.2844,58.4522,12450726,
002557.SZ,ǢǢʳƷ,2015-05-20,58.4522,59.3761,56.5666,57.1323,8402513,
002557.SZ,ǢǢʳƷ,2015-05-21,58.4522,60.696,58.2259,60.3377,6296191,
002557.SZ,ǢǢʳƷ,2015-05-22,61.4691,62.1101,58.9613,60.3,5741085,
002557.SZ,ǢǢʳƷ,2015-05-25,60.0926,61.1862,59.2064,60.3,6510818,
002557.SZ,ǢǢʳƷ,2015-05-26,61.8462,63.4489,60.168,63.3923,10608562,
002557.SZ,ǢǢʳƷ,2015-05-27,64.0146,65.0705,61.5822,64.5048,15420768,
002557.SZ,ǢǢʳƷ,2015-05-28,64.2161,67.3056,60.0582,60.0871,20385597,
002557.SZ,ǢǢʳƷ,2015-05-29,60.0871,62.0794,56.7665,58.7589,13606903,
002557.SZ,ǢǢʳƷ,2015-06-01,59.654,63.4076,58.2102,62.9167,11971089,
002557.SZ,ǢǢʳƷ,2015-06-02,63.2343,65.9196,62.2815,65.8908,16080970,
002557.SZ,ǢǢʳƷ,2015-06-03,65.8908,66.4105,62.5125,65.1978,15029874,
002557.SZ,ǢǢʳƷ,2015-06-04,64.9668,66.6992,60.0582,65.833,12008416,
002557.SZ,ǢǢʳƷ,2015-06-05,66.2084,67.1901,63.6386,65.1689,12157687,
002557.SZ,ǢǢʳƷ,2015-06-08,64.8802,64.9668,62.2238,62.4259,11875856,
002557.SZ,ǢǢʳƷ,2015-06-09,62.4259,63.5231,61.0977,62.166,9735513,
002557.SZ,ǢǢʳƷ,2015-06-10,61.5885,63.8118,60.9822,62.9456,8126549,
002557.SZ,ǢǢʳƷ,2015-06-11,62.8879,64.3316,61.8484,64.0717,9327621,
002557.SZ,ǢǢʳƷ,2015-06-12,63.9851,65.4865,63.9562,64.909,10894110,
002557.SZ,ǢǢʳƷ,2015-06-15,64.9379,65.1112,62.0794,62.7435,10323288,
002557.SZ,ǢǢʳƷ,2015-06-16,61.7329,61.9639,59.1053,59.4807,8124888,
002557.SZ,ǢǢʳƷ,2015-06-17,60.0582,60.6357,58.3257,60.3758,6696958,
002557.SZ,ǢǢʳƷ,2015-06-18,60.5202,63.1477,60.4047,60.9244,10224290,
002557.SZ,ǢǢʳƷ,2015-06-19,59.7694,60.0871,55.7271,56.5933,8748274,
002557.SZ,ǢǢʳƷ,2015-06-23,56.5355,57.4018,52.1178,55.8137,6550179,
002557.SZ,ǢǢʳƷ,2015-06-24,56.3046,57.4306,54.2834,56.3046,8227061,
002557.SZ,ǢǢʳƷ,2015-06-25,56.5067,57.0264,52.5509,52.5509,10387662,
002557.SZ,ǢǢʳƷ,2015-06-26,51.0783,51.6847,47.2958,47.2958,11553117,
002557.SZ,ǢǢʳƷ,2015-06-29,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-06-30,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-01,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-02,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-03,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-06,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-07,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-08,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-09,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-10,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-13,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-14,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-15,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-16,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-17,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-20,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-21,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-22,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-23,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-24,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-27,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-28,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-29,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-30,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-07-31,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-03,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-04,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-05,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-06,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-07,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-10,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-11,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-12,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-13,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-14,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-17,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-18,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-19,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-20,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-21,47.2958,47.2958,47.2958,47.2958,0,
002557.SZ,ǢǢʳƷ,2015-08-24,42.5605,42.5605,42.5605,42.5605,611900,
002557.SZ,ǢǢʳƷ,2015-08-25,38.316,38.316,38.316,38.316,2462500,
002557.SZ,ǢǢʳƷ,2015-08-26,34.7067,38.547,34.7067,36.0638,26595968,
002557.SZ,ǢǢʳƷ,2015-08-27,36.9589,37.7962,35.1109,37.5364,14657915,
002557.SZ,ǢǢʳƷ,2015-08-28,38.1427,41.0013,36.0927,40.1928,19283296,
002557.SZ,ǢǢʳƷ,2015-08-31,38.9801,39.4132,37.4497,37.4497,9491831,
002557.SZ,ǢǢʳƷ,2015-09-01,36.8145,38.4026,35.3419,36.1793,11226554,
002557.SZ,ǢǢʳƷ,2015-09-02,34.649,38.4892,33.725,38.2871,11956212,
002557.SZ,ǢǢʳƷ,2015-09-07,37.623,40.135,37.5652,37.9695,11103256,
002557.SZ,ǢǢʳƷ,2015-09-08,37.623,39.8463,37.0166,39.7308,9265504,
002557.SZ,ǢǢʳƷ,2015-09-09,40.135,41.5787,39.4132,41.5787,14609329,
002557.SZ,ǢǢʳƷ,2015-09-10,41.059,41.1745,39.7019,39.904,6968027,
002557.SZ,ǢǢʳƷ,2015-09-11,39.8752,40.366,39.0089,39.7308,3905004,
002557.SZ,ǢǢʳƷ,2015-09-14,40.0195,40.135,36.5258,37.7962,9474631,
002557.SZ,ǢǢʳƷ,2015-09-15,37.4209,38.1139,36.6413,36.93,6412590,
002557.SZ,ǢǢʳƷ,2015-09-16,36.9589,40.135,36.237,39.9329,10403466,
002557.SZ,ǢǢʳƷ,2015-09-17,39.0089,41.4633,38.6913,38.9512,11341568,
002557.SZ,ǢǢʳƷ,2015-09-18,39.0089,39.7597,38.4315,38.8646,4059092,
002557.SZ,ǢǢʳƷ,2015-09-21,38.2582,40.2794,38.2582,40.135,6108264,
002557.SZ,ǢǢʳƷ,2015-09-22,40.3949,40.9146,39.7308,40.5104,6829483,
002557.SZ,ǢǢʳƷ,2015-09-23,40.1062,40.366,39.1533,39.4132,4627146,
002557.SZ,ǢǢʳƷ,2015-09-24,39.5576,39.9907,38.547,39.4421,4429563,
002557.SZ,ǢǢʳƷ,2015-09-25,39.0667,39.5576,36.9589,37.5941,5442491,
002557.SZ,ǢǢʳƷ,2015-09-28,37.5652,39.0378,37.0166,38.9801,4172750,
002557.SZ,ǢǢʳƷ,2015-09-29,38.3448,38.9801,37.8251,38.4315,4594015,
002557.SZ,ǢǢʳƷ,2015-09-30,38.547,39.1533,38.1716,38.4892,4658227,
002557.SZ,ǢǢʳƷ,2015-10-08,39.904,41.0013,39.4132,40.0773,7217699,
002557.SZ,ǢǢʳƷ,2015-10-09,40.0484,41.3766,39.8752,41.1456,7600536,
002557.SZ,ǢǢʳƷ,2015-10-12,41.1456,42.8492,41.1168,42.8203,9661375,
002557.SZ,ǢǢʳƷ,2015-10-13,42.4738,43.4844,42.3006,43.3978,6258433,
002557.SZ,ǢǢʳƷ,2015-10-14,43.2534,43.2534,42.0985,42.4161,5409321,
002557.SZ,ǢǢʳƷ,2015-10-15,42.1851,43.5422,42.1562,43.5422,6657022,
002557.SZ,ǢǢʳƷ,2015-10-16,43.6577,44.0042,42.4161,43.2246,5584403,
002557.SZ,ǢǢʳƷ,2015-10-19,42.9358,43.8887,42.1851,43.0225,7588149,
002557.SZ,ǢǢʳƷ,2015-10-20,42.5893,44.6105,42.3872,44.4084,7967219,
002557.SZ,ǢǢʳƷ,2015-10-21,44.2352,44.8415,41.0013,41.6654,7067473,
002557.SZ,ǢǢʳƷ,2015-10-22,41.5787,43.2534,41.3478,42.9936,7439236,
002557.SZ,ǢǢʳƷ,2015-10-23,42.8492,45.7655,42.676,45.2169,14862223,
002557.SZ,ǢǢʳƷ,2015-10-26,45.3324,45.9965,44.1197,44.6972,6521124,
002557.SZ,ǢǢʳƷ,2015-10-27,44.6972,45.7077,43.1668,45.2746,9058916,
002557.SZ,ǢǢʳƷ,2015-10-28,44.9281,45.7077,44.495,45.3901,5809114,
002557.SZ,ǢǢʳƷ,2015-10-29,46.0254,46.0254,43.3112,44.957,4604988,
002557.SZ,ǢǢʳƷ,2015-10-30,45.0436,46.9493,44.8126,46.1986,10177812,
002557.SZ,ǢǢʳƷ,2015-11-02,45.2746,46.0254,44.2929,45.4768,5555540,
002557.SZ,ǢǢʳƷ,2015-11-03,45.4768,45.6211,43.4556,43.8309,6568751,
002557.SZ,ǢǢʳƷ,2015-11-04,44.0619,46.1409,43.8309,45.8232,7502217,
002557.SZ,ǢǢʳƷ,2015-11-05,45.7077,46.4007,45.1591,46.0542,8793890,
002557.SZ,ǢǢʳƷ,2015-11-06,46.0254,47.7289,45.7944,47.3536,7169441,
002557.SZ,ǢǢʳƷ,2015-11-09,46.9493,48.3642,46.7183,47.9022,5593640,
002557.SZ,ǢǢʳƷ,2015-11-10,47.6423,47.9311,46.805,47.267,5665271,
002557.SZ,ǢǢʳƷ,2015-11-11,47.0648,48.3064,46.1986,48.0177,7482256,
002557.SZ,ǢǢʳƷ,2015-11-12,48.0177,48.9705,47.6423,48.7973,7212074,
002557.SZ,ǢǢʳƷ,2015-11-13,48.393,48.7973,47.2381,48.5085,4874817,
002557.SZ,ǢǢʳƷ,2015-11-16,47.5268,50.2121,47.0648,49.7213,6484104,
002557.SZ,ǢǢʳƷ,2015-11-17,49.6635,51.3382,49.1149,49.8079,8053718,
002557.SZ,ǢǢʳƷ,2015-11-18,49.7213,51.2516,49.4036,50.8185,8014166,
002557.SZ,ǢǢʳƷ,2015-11-19,50.8185,54.832,50.8185,54.2834,13650411,
002557.SZ,ǢǢʳƷ,2015-11-20,53.5904,54.5721,52.5798,53.3305,10911161,
002557.SZ,ǢǢʳƷ,2015-11-23,52.5509,54.2834,52.1467,52.8685,7410277,
002557.SZ,ǢǢʳƷ,2015-11-24,52.8397,53.0707,50.9628,52.1178,4960616,
002557.SZ,ǢǢʳƷ,2015-11-25,51.8002,52.984,51.396,52.522,4460260,
002557.SZ,ǢǢʳƷ,2015-11-26,53.0707,53.3883,50.5586,50.9917,6042343,
002557.SZ,ǢǢʳƷ,2015-11-27,50.4431,51.3382,48.2198,49.086,6726623,
002557.SZ,ǢǢʳƷ,2015-11-30,49.2304,49.8945,46.0542,49.6635,8630340,
002557.SZ,ǢǢʳƷ,2015-12-01,49.1149,49.4903,48.2487,48.8839,4881403,
002557.SZ,ǢǢʳƷ,2015-12-02,48.9417,48.9705,47.0937,48.3353,5121607,
002557.SZ,ǢǢʳƷ,2015-12-03,48.3353,49.8656,48.2775,49.8656,4907562,
002557.SZ,ǢǢʳƷ,2015-12-04,49.6346,50.1544,49.0283,49.6346,4252549,
002557.SZ,ǢǢʳƷ,2015-12-07,49.317,50.241,48.5085,49.086,6510244,
002557.SZ,ǢǢʳƷ,2015-12-08,49.0283,49.7213,47.2958,48.9417,6446298,
002557.SZ,ǢǢʳƷ,2015-12-09,48.7973,50.2699,48.5952,49.8656,7150473,
002557.SZ,ǢǢʳƷ,2015-12-10,50.2121,50.4142,49.4903,49.5769,5663839,
002557.SZ,ǢǢʳƷ,2015-12-11,49.4036,49.4036,47.5846,49.086,6145721,
002557.SZ,ǢǢʳƷ,2015-12-14,48.5663,51.3671,48.3642,51.2805,8667481,
002557.SZ,ǢǢʳƷ,2015-12-15,51.3382,52.4065,50.5297,51.5692,7983041,
002557.SZ,ǢǢʳƷ,2015-12-16,51.8579,54.1967,51.0495,53.7059,11170966,
002557.SZ,ǢǢʳƷ,2015-12-17,53.7059,54.2256,53.1861,53.8503,7206607,
002557.SZ,ǢǢʳƷ,2015-12-18,53.7636,53.7636,52.0023,52.291,5555322,
002557.SZ,ǢǢʳƷ,2015-12-21,52.3199,54.8031,52.1467,54.7165,11485619,
002557.SZ,ǢǢʳƷ,2015-12-22,55.0918,55.1496,53.5326,54.3411,5567807,
002557.SZ,ǢǢʳƷ,2015-12-23,54.6587,54.6587,53.0129,53.1284,5011979,
002557.SZ,ǢǢʳƷ,2015-12-24,52.8974,55.0918,52.0601,54.8897,4774644,
002557.SZ,ǢǢʳƷ,2015-12-25,54.8897,56.0158,54.4277,55.8137,6010463,
002557.SZ,ǢǢʳƷ,2015-12-28,55.525,56.882,53.3594,53.3594,5524955,
002557.SZ,ǢǢʳƷ,2015-12-29,53.1573,54.5432,52.6375,53.1284,5967119,
002557.SZ,ǢǢʳƷ,2015-12-30,53.0707,54.0812,53.0707,53.3305,3747858,
002557.SZ,ǢǢʳƷ,2015-12-31,53.3305,55.4095,53.2728,54.0524,7099278,
002557.SZ,ǢǢʳƷ,2016-01-04,53.8503,54.37,48.6529,48.6529,4457556,
002557.SZ,ǢǢʳƷ,2016-01-05,46.9205,49.8945,45.7944,48.6529,9692060,
002557.SZ,ǢǢʳƷ,2016-01-06,48.6529,49.9811,47.8444,49.9522,5517402,
002557.SZ,ǢǢʳƷ,2016-01-07,49.086,49.086,45.881,45.9387,1843284,
002557.SZ,ǢǢʳƷ,2016-01-08,47.0648,48.5085,45.9099,47.7001,6161063,
002557.SZ,ǢǢʳƷ,2016-01-11,47.1226,48.3064,45.6211,46.1986,5321716,
002557.SZ,ǢǢʳƷ,2016-01-12,47.0648,47.5846,43.5999,45.5345,5105635,
002557.SZ,ǢǢʳƷ,2016-01-13,45.881,46.3719,44.726,45.1303,3462128,
002557.SZ,ǢǢʳƷ,2016-01-14,43.6866,46.7761,43.1668,46.6606,4356904,
002557.SZ,ǢǢʳƷ,2016-01-15,46.112,46.6028,43.8309,44.8993,4028785,
002557.SZ,ǢǢʳƷ,2016-01-18,43.9464,46.5162,43.9464,45.8521,3352633,
002557.SZ,ǢǢʳƷ,2016-01-19,45.65,48.9705,45.4768,48.162,4912347,
002557.SZ,ǢǢʳƷ,2016-01-20,48.0177,48.5085,46.8338,47.4979,5032929,
002557.SZ,ǢǢʳƷ,2016-01-21,47.0648,47.6423,45.6211,45.7366,4376967,
002557.SZ,ǢǢʳƷ,2016-01-22,46.2275,46.574,44.3507,45.881,2382838,
002557.SZ,ǢǢʳƷ,2016-01-25,46.1986,48.5952,45.9965,48.5085,5390573,
002557.SZ,ǢǢʳƷ,2016-01-26,48.0754,49.2015,44.7549,44.7549,6142097,
002557.SZ,ǢǢʳƷ,2016-01-27,45.8521,45.8521,43.5422,45.5056,4221967,
002557.SZ,ǢǢʳƷ,2016-01-28,44.8993,45.7655,43.9753,43.9753,2042400,
002557.SZ,ǢǢʳƷ,2016-01-29,43.9464,47.1803,43.6866,46.9205,3292314,
002557.SZ,ǢǢʳƷ,2016-02-01,46.9205,47.6423,44.957,46.9205,3476188,
002557.SZ,ǢǢʳƷ,2016-02-02,47.0648,48.6818,46.4296,48.5085,6269051,
002557.SZ,ǢǢʳƷ,2016-02-03,47.9599,49.4903,47.6423,49.2304,4433257,
002557.SZ,ǢǢʳƷ,2016-02-04,49.3459,49.6635,48.5085,48.9417,3362834,
002557.SZ,ǢǢʳƷ,2016-02-05,49.0571,51.0495,48.5374,49.2015,5634334,
002557.SZ,ǢǢʳƷ,2016-02-15,47.9311,50.7607,47.0648,50.0966,4205563,
002557.SZ,ǢǢʳƷ,2016-02-16,50.2121,52.753,49.6924,52.4932,7229728,
002557.SZ,ǢǢʳƷ,2016-02-17,52.4065,53.0707,51.1072,52.2333,5213245,
002557.SZ,ǢǢʳƷ,2016-02-18,51.9734,54.0235,51.9734,52.8974,6482424,
002557.SZ,ǢǢʳƷ,2016-02-19,52.8397,53.0707,51.5403,52.4065,3327264,
002557.SZ,ǢǢʳƷ,2016-02-22,52.5509,53.3883,51.8291,52.522,3419345,
002557.SZ,ǢǢʳƷ,2016-02-23,52.4932,53.9657,51.9734,53.8503,3854456,
002557.SZ,ǢǢʳƷ,2016-02-24,54.1679,54.1679,52.0023,53.3594,2716154,
002557.SZ,ǢǢʳƷ,2016-02-25,53.2439,53.2439,48.1043,48.5085,4989631,
002557.SZ,ǢǢʳƷ,2016-02-26,49.086,50.0966,48.2198,48.9705,4242272,
002557.SZ,ǢǢʳƷ,2016-02-29,48.8839,48.9994,44.0619,46.8916,4854216,
002557.SZ,ǢǢʳƷ,2016-03-01,46.7183,47.4691,45.3324,47.3536,4309075,
