´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
605336.SH,Ë§·áµçÆ÷,2020-10-19,29.15,34.98,29.15,34.98,588144,
605336.SH,Ë§·áµçÆ÷,2020-10-20,36,38.48,34.98,38.48,17047032,
605336.SH,Ë§·áµçÆ÷,2020-10-21,37.5,37.5,34.63,34.8,13237719,
605336.SH,Ë§·áµçÆ÷,2020-10-22,33.8,34.29,32.58,33.61,9542802,
605336.SH,Ë§·áµçÆ÷,2020-10-23,33.16,33.65,31.87,32,7194091,
605336.SH,Ë§·áµçÆ÷,2020-10-26,31.7,32.47,31.16,32.19,5001575,
605336.SH,Ë§·áµçÆ÷,2020-10-27,31.88,31.88,30.58,30.73,5648967,
605336.SH,Ë§·áµçÆ÷,2020-10-28,30.69,31.18,30.21,30.83,4098701,
605336.SH,Ë§·áµçÆ÷,2020-10-29,30.26,31.27,30.13,30.82,3832685,
605336.SH,Ë§·áµçÆ÷,2020-10-30,30.74,31.03,29.66,29.87,4262214,
605336.SH,Ë§·áµçÆ÷,2020-11-02,29.82,32.2,29.81,31.55,6194013,
605336.SH,Ë§·áµçÆ÷,2020-11-03,31.3,31.85,30.9,31.63,5067300,
605336.SH,Ë§·áµçÆ÷,2020-11-04,31.49,32.19,31.1,31.18,4681578,
605336.SH,Ë§·áµçÆ÷,2020-11-05,31.37,31.65,30.72,31.15,4537375,
605336.SH,Ë§·áµçÆ÷,2020-11-06,31,33.83,30.51,32.68,9370891,
605336.SH,Ë§·áµçÆ÷,2020-11-09,32.82,33.76,32.26,33.21,8281824,
605336.SH,Ë§·áµçÆ÷,2020-11-10,32.8,34.07,32.33,33.1,6308027,
605336.SH,Ë§·áµçÆ÷,2020-11-11,32.75,32.99,31.8,32.39,4714794,
605336.SH,Ë§·áµçÆ÷,2020-11-12,32.27,33.5,32.19,32.6,4898168,
605336.SH,Ë§·áµçÆ÷,2020-11-13,31.95,31.95,31.03,31.47,4533419,
605336.SH,Ë§·áµçÆ÷,2020-11-16,31.38,31.53,30.81,31.51,3150743,
605336.SH,Ë§·áµçÆ÷,2020-11-17,31.41,31.79,31.02,31.25,2848010,
605336.SH,Ë§·áµçÆ÷,2020-11-18,31.12,32.18,31.12,32.1,3978597,
605336.SH,Ë§·áµçÆ÷,2020-11-19,32.25,33.52,32.25,33.33,7247664,
605336.SH,Ë§·áµçÆ÷,2020-11-20,33,33,32.35,32.72,4397372,
605336.SH,Ë§·áµçÆ÷,2020-11-23,32.32,33.04,32.32,32.6,3221755,
605336.SH,Ë§·áµçÆ÷,2020-11-24,32.46,33.18,31.88,33.15,4216609,
605336.SH,Ë§·áµçÆ÷,2020-11-25,33,33.29,32.43,32.45,3379353,
605336.SH,Ë§·áµçÆ÷,2020-11-26,32.29,32.74,32,32.65,2165135,
605336.SH,Ë§·áµçÆ÷,2020-11-27,32.56,35.92,32.22,34.79,7869263,
605336.SH,Ë§·áµçÆ÷,2020-11-30,34.01,34.72,33.55,33.73,5066314,
605336.SH,Ë§·áµçÆ÷,2020-12-01,33.61,33.9,33.14,33.58,3369431,
605336.SH,Ë§·áµçÆ÷,2020-12-02,33.62,34.6,33.6,34.25,4411122,
605336.SH,Ë§·áµçÆ÷,2020-12-03,34.41,34.54,33,33,4431439,
605336.SH,Ë§·áµçÆ÷,2020-12-04,32.58,33.15,32.5,32.84,2557030,
605336.SH,Ë§·áµçÆ÷,2020-12-07,32.8,32.8,31.88,31.98,3189406,
605336.SH,Ë§·áµçÆ÷,2020-12-08,32,32.14,31.51,31.93,2144191,
605336.SH,Ë§·áµçÆ÷,2020-12-09,31.83,32.25,31.27,31.33,2213170,
605336.SH,Ë§·áµçÆ÷,2020-12-10,31.2,31.61,30.94,31.32,1530715,
605336.SH,Ë§·áµçÆ÷,2020-12-11,31.33,31.57,30.43,30.88,1901081,
605336.SH,Ë§·áµçÆ÷,2020-12-14,30.98,31.77,30.81,31.76,2074344,
605336.SH,Ë§·áµçÆ÷,2020-12-15,31.69,31.76,31.32,31.48,1230906,
605336.SH,Ë§·áµçÆ÷,2020-12-16,31.35,31.67,30.72,30.79,1650082,
605336.SH,Ë§·áµçÆ÷,2020-12-17,30.8,31.5,30.51,31.39,1710187,
605336.SH,Ë§·áµçÆ÷,2020-12-18,31.35,31.35,30.78,30.8,1679724,
605336.SH,Ë§·áµçÆ÷,2020-12-21,30.8,30.8,30.35,30.41,1803715,
605336.SH,Ë§·áµçÆ÷,2020-12-22,30.28,30.28,29.38,29.4,2227922,
605336.SH,Ë§·áµçÆ÷,2020-12-23,29.32,29.73,28.44,28.84,2373991,
605336.SH,Ë§·áµçÆ÷,2020-12-24,28.63,28.93,27.72,28.53,2485875,
