´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-05,135.7848,136.8164,131.4125,135.8339,4405871,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-06,133.6723,147.9681,133.6232,147.7224,9810636,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-07,146.396,148.1154,141.1395,143.4976,6367969,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-08,142.5642,147.3785,142.5642,143.4484,5213040,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-09,143.3502,146.396,142.2203,143.4976,6226737,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-12,142.6624,151.2595,142.5642,149.7857,6355669,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-13,149.7366,154.7475,148.3611,148.3611,6070323,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-14,147.3785,150.8174,143.4976,144.9714,3472958,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-15,144.9714,148.5576,143.7432,144.8731,4351546,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-16,144.9222,149.6383,144.3818,147.575,3568751,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-19,143.8906,153.3719,141.729,146.4943,7035816,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-20,148.9506,161.1339,148.9506,161.1339,13473521,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-21,162.1164,165.5552,159.0706,162.5585,10156294,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-22,162.0181,170.4678,157.8424,168.9941,8877989,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-23,167.029,167.5203,158.9232,159.3162,8511280,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-26,160.1513,162.6077,159.1688,160.6426,4768493,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-27,160.397,161.8708,156.8108,159.5127,6065334,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-28,157.6459,161.0847,157.0564,157.9407,4406606,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-29,156.0247,158.3337,155.73,157.0073,2263753,
300015.SZ,°®¶ûÑÛ¿Æ,2015-01-30,157.7442,162.362,156.3686,158.4319,6455046,
300015.SZ,°®¶ûÑÛ¿Æ,2015-02-02,155.73,158.6776,155.2387,155.5335,4046567,
300015.SZ,°®¶ûÑÛ¿Æ,2015-02-03,156.6143,164.5236,155.73,162.0673,7094000,
300015.SZ,°®¶ûÑÛ¿Æ,2015-02-04,162.6568,163.6884,157.9407,159.4636,4078274,
300015.SZ,°®¶ûÑÛ¿Æ,2015-02-05,159.6601,162.9024,155.9265,156.2213,5742553,
