¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688553.SH,ª„”Ó÷∆“©-W,2021-10-26,41,42.59,38.89,39.61,33036983,
688553.SH,ª„”Ó÷∆“©-W,2021-10-27,37.6,38,34.41,34.45,15982427,
688553.SH,ª„”Ó÷∆“©-W,2021-10-28,33.63,34.23,32.6,32.61,7717897,
688553.SH,ª„”Ó÷∆“©-W,2021-10-29,33,33.75,32.76,32.83,5349683,
688553.SH,ª„”Ó÷∆“©-W,2021-11-01,32.99,33.5,31.88,33.05,4569167,
688553.SH,ª„”Ó÷∆“©-W,2021-11-02,33.1,33.18,31.39,31.5,5258429,
688553.SH,ª„”Ó÷∆“©-W,2021-11-03,31.75,32.95,31.75,32.81,4099948,
688553.SH,ª„”Ó÷∆“©-W,2021-11-04,32.92,33.48,32.66,33.08,2927060,
688553.SH,ª„”Ó÷∆“©-W,2021-11-05,32.8,34.53,32.8,33.59,4406900,
688553.SH,ª„”Ó÷∆“©-W,2021-11-08,33.99,34.21,33.1,33.73,2972029,
688553.SH,ª„”Ó÷∆“©-W,2021-11-09,33.71,34.96,33.62,34.55,3340710,
688553.SH,ª„”Ó÷∆“©-W,2021-11-10,34.22,35.25,34.22,34.99,4087488,
688553.SH,ª„”Ó÷∆“©-W,2021-11-11,34.8,36.16,34.61,35.62,5038052,
688553.SH,ª„”Ó÷∆“©-W,2021-11-12,35.4,36.2,35.15,35.89,4192350,
688553.SH,ª„”Ó÷∆“©-W,2021-11-15,35.62,37.49,35.62,36.9,5226083,
688553.SH,ª„”Ó÷∆“©-W,2021-11-16,36.78,37.37,35.75,35.75,3957223,
688553.SH,ª„”Ó÷∆“©-W,2021-11-17,35.8,36.17,35.42,35.75,2701017,
688553.SH,ª„”Ó÷∆“©-W,2021-11-18,35.78,35.8,34.46,34.46,3908461,
688553.SH,ª„”Ó÷∆“©-W,2021-11-19,34.54,35.08,34.48,34.78,1979575,
688553.SH,ª„”Ó÷∆“©-W,2021-11-22,34.81,35.13,34.39,34.84,2233641,
688553.SH,ª„”Ó÷∆“©-W,2021-11-23,34.8,35.59,34.78,35.06,2599770,
688553.SH,ª„”Ó÷∆“©-W,2021-11-24,34.85,35.2,34.55,34.93,2443250,
688553.SH,ª„”Ó÷∆“©-W,2021-11-25,35.28,36.45,35.09,35.86,4427355,
688553.SH,ª„”Ó÷∆“©-W,2021-11-26,36.17,36.35,35.02,35.06,3227903,
688553.SH,ª„”Ó÷∆“©-W,2021-11-29,34.93,35.49,34.58,34.8,2058682,
688553.SH,ª„”Ó÷∆“©-W,2021-11-30,34.85,35,34.08,34.37,2214988,
688553.SH,ª„”Ó÷∆“©-W,2021-12-01,34.06,34.54,34.06,34.39,1363648,
688553.SH,ª„”Ó÷∆“©-W,2021-12-02,34.38,34.49,33.64,33.66,2226610,
688553.SH,ª„”Ó÷∆“©-W,2021-12-03,33.71,34.29,33.68,33.92,1520324,
688553.SH,ª„”Ó÷∆“©-W,2021-12-06,34.11,34.21,33.6,33.79,1165724,
688553.SH,ª„”Ó÷∆“©-W,2021-12-07,33.96,34.09,33.6,33.79,1093271,
688553.SH,ª„”Ó÷∆“©-W,2021-12-08,33.81,34.33,33.7,34.12,985685,
688553.SH,ª„”Ó÷∆“©-W,2021-12-09,34.2,34.55,34.2,34.39,1157009,
688553.SH,ª„”Ó÷∆“©-W,2021-12-10,34.27,34.49,33.8,33.88,1230423,
688553.SH,ª„”Ó÷∆“©-W,2021-12-13,33.59,33.93,33.59,33.69,1467588,
688553.SH,ª„”Ó÷∆“©-W,2021-12-14,33.73,33.83,33.54,33.81,965050,
688553.SH,ª„”Ó÷∆“©-W,2021-12-15,33.79,33.96,33.49,33.49,1443254,
688553.SH,ª„”Ó÷∆“©-W,2021-12-16,33.5,33.6,32.83,33.12,2426866,
688553.SH,ª„”Ó÷∆“©-W,2021-12-17,33.15,33.15,32.64,32.68,1549499,
688553.SH,ª„”Ó÷∆“©-W,2021-12-20,32.66,32.92,32.61,32.63,949488,
688553.SH,ª„”Ó÷∆“©-W,2021-12-21,32.7,32.8,32.46,32.64,1379263,
688553.SH,ª„”Ó÷∆“©-W,2021-12-22,32.75,33.28,32.56,32.96,1538417,
688553.SH,ª„”Ó÷∆“©-W,2021-12-23,32.94,32.96,32.5,32.51,1055793,
688553.SH,ª„”Ó÷∆“©-W,2021-12-24,32.58,32.99,32.43,32.59,1108156,
688553.SH,ª„”Ó÷∆“©-W,2021-12-27,32.68,33.8,32.68,33.47,2297538,
688553.SH,ª„”Ó÷∆“©-W,2021-12-28,33.6,33.64,33.04,33.39,1137041,
688553.SH,ª„”Ó÷∆“©-W,2021-12-29,33.45,33.79,33.29,33.3,1344094,
688553.SH,ª„”Ó÷∆“©-W,2021-12-30,33.38,33.45,33.02,33.33,1171110,
688553.SH,ª„”Ó÷∆“©-W,2021-12-31,33.33,34,33.26,33.63,1569627,
688553.SH,ª„”Ó÷∆“©-W,2022-01-04,33.73,33.98,33.48,33.59,1292481,
688553.SH,ª„”Ó÷∆“©-W,2022-01-05,33.68,33.68,32.45,32.63,2007506,
688553.SH,ª„”Ó÷∆“©-W,2022-01-06,32.59,32.95,32.47,32.79,944837,
688553.SH,ª„”Ó÷∆“©-W,2022-01-07,32.88,32.95,32.5,32.56,1005705,
688553.SH,ª„”Ó÷∆“©-W,2022-01-10,32.66,33.38,32.59,33.19,1163424,
688553.SH,ª„”Ó÷∆“©-W,2022-01-11,33.12,33.79,33.12,33.46,1608462,
688553.SH,ª„”Ó÷∆“©-W,2022-01-12,33.63,34.39,33.6,34.1,2359064,
688553.SH,ª„”Ó÷∆“©-W,2022-01-13,34.15,34.74,33.85,34.5,3231223,
688553.SH,ª„”Ó÷∆“©-W,2022-01-14,34.5,34.72,34.07,34.5,2449940,
688553.SH,ª„”Ó÷∆“©-W,2022-01-17,34.44,35,34.2,34.41,1851051,
688553.SH,ª„”Ó÷∆“©-W,2022-01-18,34.12,34.32,33.44,33.61,1652796,
688553.SH,ª„”Ó÷∆“©-W,2022-01-19,33.43,33.55,33,33.18,1311945,
688553.SH,ª„”Ó÷∆“©-W,2022-01-20,33.47,33.68,33.01,33.14,1443407,
688553.SH,ª„”Ó÷∆“©-W,2022-01-21,33.12,33.14,32.44,32.55,1179150,
688553.SH,ª„”Ó÷∆“©-W,2022-01-24,32.45,32.66,32.42,32.47,621673,
688553.SH,ª„”Ó÷∆“©-W,2022-01-25,32.48,32.49,30.28,30.33,3078510,
688553.SH,ª„”Ó÷∆“©-W,2022-01-26,30.34,30.65,29.59,30.22,1246391,
688553.SH,ª„”Ó÷∆“©-W,2022-01-27,30.35,30.35,29.3,29.32,1127843,
688553.SH,ª„”Ó÷∆“©-W,2022-01-28,29.45,29.7,28.39,28.88,1106349,
688553.SH,ª„”Ó÷∆“©-W,2022-02-07,29.37,29.4,28.89,29.15,557243,
688553.SH,ª„”Ó÷∆“©-W,2022-02-08,29,29.78,28.95,29.67,615563,
688553.SH,ª„”Ó÷∆“©-W,2022-02-09,29.68,30.35,29.5,30.18,606846,
688553.SH,ª„”Ó÷∆“©-W,2022-02-10,30.31,30.66,30.1,30.23,834927,
688553.SH,ª„”Ó÷∆“©-W,2022-02-11,30.15,30.15,29.13,29.21,896015,
688553.SH,ª„”Ó÷∆“©-W,2022-02-14,29.22,31.39,29.22,30.69,2056025,
688553.SH,ª„”Ó÷∆“©-W,2022-02-15,30.58,31.67,30.51,30.92,1159222,
688553.SH,ª„”Ó÷∆“©-W,2022-02-16,31.19,31.23,30.69,31.05,564809,
688553.SH,ª„”Ó÷∆“©-W,2022-02-17,31.05,31.05,30.61,30.76,501394,
688553.SH,ª„”Ó÷∆“©-W,2022-02-18,30.78,30.95,30.63,30.71,464041,
688553.SH,ª„”Ó÷∆“©-W,2022-02-21,30.69,30.85,30.41,30.67,556143,
688553.SH,ª„”Ó÷∆“©-W,2022-02-22,30.65,30.65,29.91,30.28,628630,
688553.SH,ª„”Ó÷∆“©-W,2022-02-23,30.1,30.72,30.1,30.67,402476,
688553.SH,ª„”Ó÷∆“©-W,2022-02-24,30.61,30.98,29.7,29.94,964674,
688553.SH,ª„”Ó÷∆“©-W,2022-02-25,30.15,30.56,30.02,30.24,544275,
688553.SH,ª„”Ó÷∆“©-W,2022-02-28,30.3,30.39,29.22,29.61,1367584,
688553.SH,ª„”Ó÷∆“©-W,2022-03-01,29.86,29.93,29.58,29.89,463944,
688553.SH,ª„”Ó÷∆“©-W,2022-03-02,29.66,29.98,29.62,29.92,361619,
688553.SH,ª„”Ó÷∆“©-W,2022-03-03,30.01,30.21,29.83,29.9,515150,
688553.SH,ª„”Ó÷∆“©-W,2022-03-04,30,30.6,29.95,30.1,998902,
688553.SH,ª„”Ó÷∆“©-W,2022-03-07,29.98,30.06,29.3,29.4,715804,
688553.SH,ª„”Ó÷∆“©-W,2022-03-08,29.45,29.51,28.68,28.69,662633,
688553.SH,ª„”Ó÷∆“©-W,2022-03-09,28.66,28.87,27.45,28.21,826087,
688553.SH,ª„”Ó÷∆“©-W,2022-03-10,28.67,28.86,28.2,28.27,568522,
688553.SH,ª„”Ó÷∆“©-W,2022-03-11,28.35,28.96,27.64,28.74,636775,
688553.SH,ª„”Ó÷∆“©-W,2022-03-14,28.86,29.07,28.5,28.51,505994,
688553.SH,ª„”Ó÷∆“©-W,2022-03-15,28.57,28.57,27.5,27.5,615858,
688553.SH,ª„”Ó÷∆“©-W,2022-03-16,27.6,27.98,26.92,27.73,665943,
688553.SH,ª„”Ó÷∆“©-W,2022-03-17,27.8,28.8,27.8,28.33,694130,
688553.SH,ª„”Ó÷∆“©-W,2022-03-18,28.31,28.8,28.16,28.61,425332,
688553.SH,ª„”Ó÷∆“©-W,2022-03-21,28.61,29.07,28.43,28.91,658459,
688553.SH,ª„”Ó÷∆“©-W,2022-03-22,29,29.03,28.56,28.72,376625,
688553.SH,ª„”Ó÷∆“©-W,2022-03-23,28.79,28.93,28.65,28.68,395196,
688553.SH,ª„”Ó÷∆“©-W,2022-03-24,28.4,28.83,28.11,28.7,539834,
688553.SH,ª„”Ó÷∆“©-W,2022-03-25,28.57,28.78,28.26,28.27,501086,
688553.SH,ª„”Ó÷∆“©-W,2022-03-28,28.11,28.27,27.62,27.8,348537,
688553.SH,ª„”Ó÷∆“©-W,2022-03-29,27.98,28.09,27.63,27.7,298388,
688553.SH,ª„”Ó÷∆“©-W,2022-03-30,27.88,28.32,27.71,28.21,411613,
688553.SH,ª„”Ó÷∆“©-W,2022-03-31,28.24,28.6,28.08,28.18,401620,
688553.SH,ª„”Ó÷∆“©-W,2022-04-01,28.11,28.22,27.75,27.9,404447,
688553.SH,ª„”Ó÷∆“©-W,2022-04-06,27.7,28.08,27.7,28,364838,
688553.SH,ª„”Ó÷∆“©-W,2022-04-07,27.76,28.06,27.45,27.45,505697,
688553.SH,ª„”Ó÷∆“©-W,2022-04-08,27.51,27.52,26.83,26.94,560991,
688553.SH,ª„”Ó÷∆“©-W,2022-04-11,26.9,26.9,25.88,26,594040,
688553.SH,ª„”Ó÷∆“©-W,2022-04-12,25.99,26.26,25.7,26.2,363285,
688553.SH,ª„”Ó÷∆“©-W,2022-04-13,26.07,26.24,25.77,26,325861,
688553.SH,ª„”Ó÷∆“©-W,2022-04-14,25.95,26.21,25.88,26.06,349529,
688553.SH,ª„”Ó÷∆“©-W,2022-04-15,26,26.09,25.58,25.59,384312,
688553.SH,ª„”Ó÷∆“©-W,2022-04-18,25.62,25.62,25.18,25.38,337136,
688553.SH,ª„”Ó÷∆“©-W,2022-04-19,25.21,26.17,25.21,25.66,348675,
688553.SH,ª„”Ó÷∆“©-W,2022-04-20,25.66,25.88,25.41,25.59,190143,
688553.SH,ª„”Ó÷∆“©-W,2022-04-21,25.51,25.8,25.01,25.12,392965,
688553.SH,ª„”Ó÷∆“©-W,2022-04-22,25.19,25.19,24.84,24.99,356158,
688553.SH,ª„”Ó÷∆“©-W,2022-04-25,24.85,24.99,22.9,22.92,858558,
688553.SH,ª„”Ó÷∆“©-W,2022-04-26,22.25,22.65,20.6,20.9,1633863,
688553.SH,ª„”Ó÷∆“©-W,2022-04-27,20.88,21.36,19.96,21.15,1073404,
688553.SH,ª„”Ó÷∆“©-W,2022-04-28,21.15,21.25,20.33,20.55,611363,
688553.SH,ª„”Ó÷∆“©-W,2022-04-29,20.35,21.7,20.35,21.39,787548,
688553.SH,ª„”Ó÷∆“©-W,2022-05-05,21.37,22.87,21.22,22.21,957103,
688553.SH,ª„”Ó÷∆“©-W,2022-05-06,21.8,22.59,21.6,22.14,868156,
688553.SH,ª„”Ó÷∆“©-W,2022-05-09,22.26,22.42,22.04,22.2,520971,
688553.SH,ª„”Ó÷∆“©-W,2022-05-10,22,22.49,21.86,22.48,524246,
688553.SH,ª„”Ó÷∆“©-W,2022-05-11,22.59,23.28,22.45,22.6,898949,
688553.SH,ª„”Ó÷∆“©-W,2022-05-12,22.65,22.99,22.36,22.55,517032,
688553.SH,ª„”Ó÷∆“©-W,2022-05-13,22.84,22.98,22.5,22.65,418416,
688553.SH,ª„”Ó÷∆“©-W,2022-05-16,23,23.1,22.44,22.52,453901,
688553.SH,ª„”Ó÷∆“©-W,2022-05-17,22.61,22.66,22.12,22.25,391224,
688553.SH,ª„”Ó÷∆“©-W,2022-05-18,22.37,22.47,22.16,22.21,350967,
688553.SH,ª„”Ó÷∆“©-W,2022-05-19,22,22.09,21.72,22.01,384226,
688553.SH,ª„”Ó÷∆“©-W,2022-05-20,22.12,22.54,21.97,22.43,397428,
688553.SH,ª„”Ó÷∆“©-W,2022-05-23,22.51,23.06,22.29,22.9,890727,
688553.SH,ª„”Ó÷∆“©-W,2022-05-24,22.81,22.91,21.62,21.67,691181,
688553.SH,ª„”Ó÷∆“©-W,2022-05-25,21.58,21.7,21.4,21.61,459238,
688553.SH,ª„”Ó÷∆“©-W,2022-05-26,21.78,21.83,21.46,21.56,345305,
688553.SH,ª„”Ó÷∆“©-W,2022-05-27,21.78,22.05,21.44,21.63,458031,
688553.SH,ª„”Ó÷∆“©-W,2022-05-30,21.61,21.77,21.42,21.62,323549,
688553.SH,ª„”Ó÷∆“©-W,2022-05-31,21.79,22.85,21.62,22.64,1111827,
688553.SH,ª„”Ó÷∆“©-W,2022-06-01,22.58,24.18,22.58,23.33,1398169,
688553.SH,ª„”Ó÷∆“©-W,2022-06-02,23.33,25.28,23,25.02,2305166,
688553.SH,ª„”Ó÷∆“©-W,2022-06-06,25.01,25.75,24.71,25.25,1994487,
688553.SH,ª„”Ó÷∆“©-W,2022-06-07,25.36,25.46,24.7,24.83,1142114,
688553.SH,ª„”Ó÷∆“©-W,2022-06-08,25.13,25.3,24.8,25.1,1042190,
688553.SH,ª„”Ó÷∆“©-W,2022-06-09,25.1,25.17,24.19,24.29,1000014,
688553.SH,ª„”Ó÷∆“©-W,2022-06-10,24.28,24.98,24.24,24.68,691309,
688553.SH,ª„”Ó÷∆“©-W,2022-06-13,24.58,25.06,24.41,24.63,747176,
688553.SH,ª„”Ó÷∆“©-W,2022-06-14,24.47,24.53,23.7,24.33,742843,
688553.SH,ª„”Ó÷∆“©-W,2022-06-15,24.49,24.62,24.25,24.33,563796,
688553.SH,ª„”Ó÷∆“©-W,2022-06-16,24.58,24.65,24.13,24.34,687718,
688553.SH,ª„”Ó÷∆“©-W,2022-06-17,24.3,24.48,24.02,24.39,533193,
688553.SH,ª„”Ó÷∆“©-W,2022-06-20,24.35,24.84,24.35,24.77,580007,
688553.SH,ª„”Ó÷∆“©-W,2022-06-21,24.77,24.86,24,24.31,658643,
688553.SH,ª„”Ó÷∆“©-W,2022-06-22,24.45,24.48,23.92,23.92,500203,
688553.SH,ª„”Ó÷∆“©-W,2022-06-23,23.95,24.24,23.89,24.24,490084,
688553.SH,ª„”Ó÷∆“©-W,2022-06-24,24.3,24.76,24.25,24.57,768502,
688553.SH,ª„”Ó÷∆“©-W,2022-06-27,24.69,25.13,24.55,24.8,804746,
688553.SH,ª„”Ó÷∆“©-W,2022-06-28,24.89,24.89,24.4,24.84,607678,
688553.SH,ª„”Ó÷∆“©-W,2022-06-29,24.83,24.99,23.94,24,959600,
688553.SH,ª„”Ó÷∆“©-W,2022-06-30,24,24.6,23.98,24.29,861989,
688553.SH,ª„”Ó÷∆“©-W,2022-07-01,24.27,24.44,24.02,24.17,563744,
688553.SH,ª„”Ó÷∆“©-W,2022-07-04,24.17,25.15,24,24.98,1168909,
688553.SH,ª„”Ó÷∆“©-W,2022-07-05,25.03,25.06,24.05,24.36,1019265,
688553.SH,ª„”Ó÷∆“©-W,2022-07-06,24.13,24.71,24.1,24.31,424965,
688553.SH,ª„”Ó÷∆“©-W,2022-07-07,24.5,24.5,24.05,24.23,440403,
688553.SH,ª„”Ó÷∆“©-W,2022-07-08,24.68,24.68,24.13,24.22,438137,
688553.SH,ª„”Ó÷∆“©-W,2022-07-11,24.37,24.42,24.1,24.31,574158,
688553.SH,ª„”Ó÷∆“©-W,2022-07-12,24.37,24.37,23.83,23.87,536789,
688553.SH,ª„”Ó÷∆“©-W,2022-07-13,24,24,23.68,23.69,433780,
688553.SH,ª„”Ó÷∆“©-W,2022-07-14,23.69,24.42,23.6,24.07,688683,
688553.SH,ª„”Ó÷∆“©-W,2022-07-15,24.12,24.15,23.59,23.69,555246,
688553.SH,ª„”Ó÷∆“©-W,2022-07-18,23.77,23.91,23.6,23.85,320388,
688553.SH,ª„”Ó÷∆“©-W,2022-07-19,23.84,23.96,23.7,23.92,405152,
688553.SH,ª„”Ó÷∆“©-W,2022-07-20,23.95,24.26,23.95,24.21,436742,
688553.SH,ª„”Ó÷∆“©-W,2022-07-21,24.21,24.29,24.03,24.06,323808,
688553.SH,ª„”Ó÷∆“©-W,2022-07-22,24.2,24.26,23.71,23.98,384978,
688553.SH,ª„”Ó÷∆“©-W,2022-07-25,24.01,24.06,23.56,23.69,417315,
688553.SH,ª„”Ó÷∆“©-W,2022-07-26,23.76,23.76,23.01,23.46,497828,
688553.SH,ª„”Ó÷∆“©-W,2022-07-27,23.52,23.58,23.33,23.49,317290,
688553.SH,ª„”Ó÷∆“©-W,2022-07-28,23.56,23.82,23.5,23.78,418755,
688553.SH,ª„”Ó÷∆“©-W,2022-07-29,23.9,23.9,23.46,23.56,436735,
688553.SH,ª„”Ó÷∆“©-W,2022-08-01,23.63,23.68,23.19,23.59,265991,
688553.SH,ª„”Ó÷∆“©-W,2022-08-02,23.54,23.54,22.17,22.38,974742,
688553.SH,ª„”Ó÷∆“©-W,2022-08-03,22.35,22.84,22.18,22.29,352258,
688553.SH,ª„”Ó÷∆“©-W,2022-08-04,22.48,22.69,22.35,22.51,331741,
688553.SH,ª„”Ó÷∆“©-W,2022-08-05,22.59,23.44,22.5,23.27,639976,
