ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
603848.SH,บรฬซฬซ,2018-01-31,21.6,22.38,21.2,22.19,10160920,
603848.SH,บรฬซฬซ,2018-02-01,21.61,22.2,19.97,19.97,9703441,
603848.SH,บรฬซฬซ,2018-02-02,19,19.45,18.2,18.76,6550493,
603848.SH,บรฬซฬซ,2018-02-05,18.3,18.67,17.98,18,4735752,
603848.SH,บรฬซฬซ,2018-02-06,17.2,17.46,16.2,16.2,6243626,
603848.SH,บรฬซฬซ,2018-02-07,16.7,16.76,15.3,16.43,5952622,
603848.SH,บรฬซฬซ,2018-02-08,16.2,16.82,16.11,16.5,3504225,
603848.SH,บรฬซฬซ,2018-02-09,15.7,16.08,15.07,15.4,4278469,
603848.SH,บรฬซฬซ,2018-02-12,15.76,16.16,15.72,16.03,3554773,
603848.SH,บรฬซฬซ,2018-02-13,16.08,16.35,15.86,15.9,3266388,
603848.SH,บรฬซฬซ,2018-02-14,15.9,16.19,15.8,16.01,2294678,
603848.SH,บรฬซฬซ,2018-02-22,16.2,16.5,16.05,16.47,2661780,
603848.SH,บรฬซฬซ,2018-02-23,16.48,16.68,16.31,16.66,2678582,
603848.SH,บรฬซฬซ,2018-02-26,16.94,17.57,16.94,17.24,3882815,
603848.SH,บรฬซฬซ,2018-02-27,17,17.52,17,17.4,4004812,
603848.SH,บรฬซฬซ,2018-02-28,17.22,17.22,16.68,16.81,2909395,
603848.SH,บรฬซฬซ,2018-03-01,16.63,17.07,16.53,16.99,2300455,
603848.SH,บรฬซฬซ,2018-03-02,16.9,16.97,16.58,16.62,2655912,
603848.SH,บรฬซฬซ,2018-03-05,16.63,17.1,16.63,17.07,2892845,
603848.SH,บรฬซฬซ,2018-03-06,17.1,17.86,17.09,17.79,5655292,
603848.SH,บรฬซฬซ,2018-03-07,18.07,19.22,17.4,18.59,7547202,
603848.SH,บรฬซฬซ,2018-03-08,18.85,19.39,18.5,18.61,7077022,
603848.SH,บรฬซฬซ,2018-03-09,18.53,18.8,18.18,18.56,4745657,
603848.SH,บรฬซฬซ,2018-03-12,18.67,18.9,18.59,18.71,4383968,
603848.SH,บรฬซฬซ,2018-03-13,18.65,18.7,18.01,18.06,4290098,
603848.SH,บรฬซฬซ,2018-03-14,18.06,18.55,17.9,18.38,3121449,
603848.SH,บรฬซฬซ,2018-03-15,18,18.09,16.85,17.33,4282517,
603848.SH,บรฬซฬซ,2018-03-16,17.32,17.65,17.22,17.26,2037274,
603848.SH,บรฬซฬซ,2018-03-19,17.1,18.65,17.02,18.23,4522070,
603848.SH,บรฬซฬซ,2018-03-20,17.9,18.35,17.51,18.17,3956474,
603848.SH,บรฬซฬซ,2018-03-21,18.13,18.82,18.02,18.42,5757725,
603848.SH,บรฬซฬซ,2018-03-22,18.74,18.75,18.07,18.51,4203509,
603848.SH,บรฬซฬซ,2018-03-23,16.9,17.8,16.66,16.66,4327619,
603848.SH,บรฬซฬซ,2018-03-26,16.32,16.92,15.2,16.85,3174098,
603848.SH,บรฬซฬซ,2018-03-27,17.19,17.47,17.03,17.13,2878050,
603848.SH,บรฬซฬซ,2018-03-28,16.9,17.25,16.8,16.88,2135764,
603848.SH,บรฬซฬซ,2018-03-29,16.95,17.47,16.95,17.35,3009950,
603848.SH,บรฬซฬซ,2018-03-30,17.5,17.95,17.3,17.82,3675216,
603848.SH,บรฬซฬซ,2018-04-02,17.86,18,17.48,17.67,3447340,
603848.SH,บรฬซฬซ,2018-04-03,17.38,17.99,17.21,17.89,3526953,
603848.SH,บรฬซฬซ,2018-04-04,18.12,18.52,17.6,17.68,4922373,
603848.SH,บรฬซฬซ,2018-04-09,17.4,18.89,17.2,18.44,7011606,
603848.SH,บรฬซฬซ,2018-04-10,18.22,18.75,17.59,18.39,6171128,
603848.SH,บรฬซฬซ,2018-04-11,18.5,20.15,18.23,19.62,12546160,
603848.SH,บรฬซฬซ,2018-04-12,19.26,20.2,18.95,19.92,11460591,
603848.SH,บรฬซฬซ,2018-04-13,19.94,21.22,19.65,20.51,13629547,
603848.SH,บรฬซฬซ,2018-04-16,19.88,20.98,19.8,19.94,7296654,
603848.SH,บรฬซฬซ,2018-04-17,20.78,21.9,20.38,21.23,15735500,
603848.SH,บรฬซฬซ,2018-04-18,21,21.78,19.96,21.38,9924004,
603848.SH,บรฬซฬซ,2018-04-19,20.94,21.35,20.45,20.49,6516559,
603848.SH,บรฬซฬซ,2018-04-20,20.33,20.79,20.16,20.56,3944211,
603848.SH,บรฬซฬซ,2018-04-23,20.15,20.67,19.25,19.52,4701366,
603848.SH,บรฬซฬซ,2018-04-24,19.55,20.24,19.5,20.2,4485623,
603848.SH,บรฬซฬซ,2018-04-25,20,20.95,19.99,20.44,4129534,
603848.SH,บรฬซฬซ,2018-04-26,20.44,20.69,19.6,19.98,3225694,
603848.SH,บรฬซฬซ,2018-04-27,20,20.62,19.8,20.58,3664300,
603848.SH,บรฬซฬซ,2018-05-02,20.8,22.28,20.8,21.69,8711152,
603848.SH,บรฬซฬซ,2018-05-03,22.12,22.49,21.31,22.34,7224079,
603848.SH,บรฬซฬซ,2018-05-04,23,23.5,21.7,21.73,6305550,
603848.SH,บรฬซฬซ,2018-05-07,21.7,22.46,21.68,22.29,5958743,
603848.SH,บรฬซฬซ,2018-05-08,22.1,23,21.8,21.91,4690521,
603848.SH,บรฬซฬซ,2018-05-09,22,22.1,21.52,21.98,3440322,
603848.SH,บรฬซฬซ,2018-05-10,22,22.15,21.65,22.08,2610759,
603848.SH,บรฬซฬซ,2018-05-11,21.9,22.7,21.9,22.06,3267884,
603848.SH,บรฬซฬซ,2018-05-14,21.6,22.85,21.21,22.67,4492379,
603848.SH,บรฬซฬซ,2018-05-15,22.58,24.46,22.58,23.93,7359911,
603848.SH,บรฬซฬซ,2018-05-16,23.75,24.62,23.36,24.15,5836996,
603848.SH,บรฬซฬซ,2018-05-17,24,24.3,23.28,24.13,3685891,
603848.SH,บรฬซฬซ,2018-05-18,24.2,25.48,23.79,24.52,6367983,
603848.SH,บรฬซฬซ,2018-05-21,24.21,25.09,23.91,24.93,4324750,
603848.SH,บรฬซฬซ,2018-05-22,24.78,27.42,24.77,27.29,9196098,
603848.SH,บรฬซฬซ,2018-05-23,27.06,27.16,26.01,26.18,5773420,
603848.SH,บรฬซฬซ,2018-05-24,26.37,26.86,26,26.49,2957983,
603848.SH,บรฬซฬซ,2018-05-25,26.2,27.03,26.15,26.63,2863389,
603848.SH,บรฬซฬซ,2018-05-28,26.3,28.48,25.71,28.31,6237625,
603848.SH,บรฬซฬซ,2018-05-29,28.35,29.26,27.1,27.44,6303310,
603848.SH,บรฬซฬซ,2018-05-30,26.68,28.71,26.15,27.42,4662854,
603848.SH,บรฬซฬซ,2018-05-31,27.9,29.45,27.52,28.45,5732032,
603848.SH,บรฬซฬซ,2018-06-01,28.64,29.85,27.05,27.92,5831331,
603848.SH,บรฬซฬซ,2018-06-04,27.7,27.7,25.14,26.77,6608863,
603848.SH,บรฬซฬซ,2018-06-05,26.8,28.35,26.14,28.22,4940233,
603848.SH,บรฬซฬซ,2018-06-06,28,28.47,27.21,27.64,3348831,
603848.SH,บรฬซฬซ,2018-06-07,27.76,27.85,26.16,26.59,4569724,
603848.SH,บรฬซฬซ,2018-06-08,26.77,26.95,26.3,26.9,2719280,
603848.SH,บรฬซฬซ,2018-06-11,26.8,26.8,24.21,24.85,5471245,
603848.SH,บรฬซฬซ,2018-06-12,24.85,25.14,23.63,24.89,4687700,
603848.SH,บรฬซฬซ,2018-06-13,24.8,24.97,23.8,24.22,2226751,
603848.SH,บรฬซฬซ,2018-06-14,24.55,25.04,23.82,24.34,3058258,
603848.SH,บรฬซฬซ,2018-06-15,24.33,24.33,23.12,23.96,2159580,
603848.SH,บรฬซฬซ,2018-06-19,23.3562,24.0405,22.5612,22.7223,2903433,
603848.SH,บรฬซฬซ,2018-06-20,22.8128,24.1109,22.3197,24.0003,2992230,
603848.SH,บรฬซฬซ,2018-06-21,23.648,24.6443,23.648,24.4531,3346888,
603848.SH,บรฬซฬซ,2018-06-22,23.8996,25.4091,23.1449,25.0267,3365847,
603848.SH,บรฬซฬซ,2018-06-25,25.1575,25.2984,24.5336,24.7147,2117746,
603848.SH,บรฬซฬซ,2018-06-26,24.0908,24.6946,23.648,24.6745,1854754,
603848.SH,บรฬซฬซ,2018-06-27,24.5437,24.8355,23.4468,23.5877,1713148,
603848.SH,บรฬซฬซ,2018-06-28,23.3462,23.9801,22.6417,22.7826,1569834,
603848.SH,บรฬซฬซ,2018-06-29,22.682,23.9499,22.682,23.8392,2974396,
603848.SH,บรฬซฬซ,2018-07-02,23.9399,24.6242,23.3462,23.5474,2964418,
603848.SH,บรฬซฬซ,2018-07-03,24.2518,24.3525,21.716,22.9135,4566205,
603848.SH,บรฬซฬซ,2018-07-04,22.3197,22.843,20.77,20.931,3909067,
603848.SH,บรฬซฬซ,2018-07-05,20.8304,21.1927,19.331,19.7839,3994315,
603848.SH,บรฬซฬซ,2018-07-06,20.5285,21.5449,19.4618,20.77,5275505,
603848.SH,บรฬซฬซ,2018-07-09,21.1726,22.7223,20.8002,22.3298,4228747,
603848.SH,บรฬซฬซ,2018-07-10,22.5109,23.1449,21.9474,22.521,3234204,
603848.SH,บรฬซฬซ,2018-07-11,21.9373,22.3399,21.243,22.1185,2776667,
603848.SH,บรฬซฬซ,2018-07-12,22.1487,23.0543,22.048,22.7726,3279042,
603848.SH,บรฬซฬซ,2018-07-13,22.6921,23.5474,22.3399,23.1348,3320797,
603848.SH,บรฬซฬซ,2018-07-16,22.8128,23.2657,22.6317,22.8329,1685894,
603848.SH,บรฬซฬซ,2018-07-17,22.6518,23.4971,22.6518,23.4065,2624008,
603848.SH,บรฬซฬซ,2018-07-18,23.4065,23.6078,22.7927,22.8128,2133157,
603848.SH,บรฬซฬซ,2018-07-19,22.1487,22.9436,22.1386,22.1889,1823868,
603848.SH,บรฬซฬซ,2018-07-20,22.2795,22.7524,21.8971,22.6417,2038708,
603848.SH,บรฬซฬซ,2018-07-23,22.843,23.1248,22.4606,23.0443,1659083,
603848.SH,บรฬซฬซ,2018-07-24,23.0342,23.7487,22.8631,23.477,2233624,
603848.SH,บรฬซฬซ,2018-07-25,23.6078,23.6078,22.7424,22.9135,1558297,
603848.SH,บรฬซฬซ,2018-07-26,22.8732,23.2455,22.3197,22.4204,1333763,
603848.SH,บรฬซฬซ,2018-07-27,22.1285,22.4405,21.6354,21.6656,1507540,
603848.SH,บรฬซฬซ,2018-07-30,21.8266,21.9877,21.4342,21.6053,862400,
603848.SH,บรฬซฬซ,2018-07-31,21.6053,21.726,20.4782,21.0719,1452524,
603848.SH,บรฬซฬซ,2018-08-01,21.0719,21.3738,20.2166,20.4883,2074780,
603848.SH,บรฬซฬซ,2018-08-02,20.126,20.3172,19.0895,19.5122,2059997,
603848.SH,บรฬซฬซ,2018-08-03,19.5725,19.5725,18.5159,18.5662,2459159,
603848.SH,บรฬซฬซ,2018-08-06,18.4857,18.6971,17.6203,18.3448,3388313,
603848.SH,บรฬซฬซ,2018-08-07,18.375,19.2203,18.0731,19.1398,2509257,
603848.SH,บรฬซฬซ,2018-08-08,18.9184,19.2002,18.5964,18.8279,1942990,
603848.SH,บรฬซฬซ,2018-08-09,18.7977,19.8342,18.526,19.3511,2033001,
603848.SH,บรฬซฬซ,2018-08-10,19.321,19.6128,19.0694,19.4317,1717390,
603848.SH,บรฬซฬซ,2018-08-13,19.0895,19.5927,18.6166,19.4417,1377283,
603848.SH,บรฬซฬซ,2018-08-14,19.4417,19.5122,19.16,19.3713,974196,
603848.SH,บรฬซฬซ,2018-08-15,19.2103,19.5725,18.8178,18.8279,1267330,
603848.SH,บรฬซฬซ,2018-08-16,18.7172,19.0996,18.1637,18.7172,839820,
603848.SH,บรฬซฬซ,2018-08-17,18.8983,19.0191,17.9222,17.9423,1457800,
603848.SH,บรฬซฬซ,2018-08-20,17.8618,18.1838,17.2882,17.8518,1694143,
603848.SH,บรฬซฬซ,2018-08-21,17.8518,18.3147,17.5901,18.1033,1640500,
603848.SH,บรฬซฬซ,2018-08-22,18.0329,18.2845,17.5599,17.6404,1260721,
603848.SH,บรฬซฬซ,2018-08-23,17.8115,18.1134,17.6606,18.053,1544557,
603848.SH,บรฬซฬซ,2018-08-24,18.1134,18.1134,17.3084,17.4694,2450670,
603848.SH,บรฬซฬซ,2018-08-27,17.4694,18.214,17.3587,18.1838,2690580,
603848.SH,บรฬซฬซ,2018-08-28,18.1738,18.4656,18.0128,18.1939,1816546,
603848.SH,บรฬซฬซ,2018-08-29,18.1939,18.2442,17.8115,18.1033,1255670,
603848.SH,บรฬซฬซ,2018-08-30,18.0128,18.1738,17.5801,17.6103,1480200,
603848.SH,บรฬซฬซ,2018-08-31,17.4996,17.7008,17.1876,17.2279,1354110,
603848.SH,บรฬซฬซ,2018-09-03,17.3084,17.3084,16.1008,16.604,2514934,
603848.SH,บรฬซฬซ,2018-09-04,16.5234,16.9058,16.3524,16.8052,1502100,
603848.SH,บรฬซฬซ,2018-09-05,16.8052,17.087,16.6543,16.7146,1277047,
603848.SH,บรฬซฬซ,2018-09-06,16.6845,16.8455,16.292,16.3624,1319707,
603848.SH,บรฬซฬซ,2018-09-07,16.3725,17.0568,16.3725,16.5637,1365535,
603848.SH,บรฬซฬซ,2018-09-10,16.3725,16.5637,15.7587,15.7989,1423906,
603848.SH,บรฬซฬซ,2018-09-11,15.8492,16.0807,15.648,15.8995,860847,
603848.SH,บรฬซฬซ,2018-09-12,15.9499,16.2014,15.6278,15.9499,1398600,
603848.SH,บรฬซฬซ,2018-09-13,16.2719,16.3423,15.9096,16.1612,1347789,
603848.SH,บรฬซฬซ,2018-09-14,16.1813,16.292,15.7486,15.98,1348806,
603848.SH,บรฬซฬซ,2018-09-17,15.8995,15.8995,15.1951,15.3461,1189381,
603848.SH,บรฬซฬซ,2018-09-18,15.3964,15.8995,15.3561,15.8291,1339581,
603848.SH,บรฬซฬซ,2018-09-19,15.8995,17.409,15.7083,16.765,3735137,
603848.SH,บรฬซฬซ,2018-09-20,17.0266,17.097,16.3624,16.4228,2150000,
603848.SH,บรฬซฬซ,2018-09-21,16.4429,16.8958,16.4429,16.7448,2026852,
603848.SH,บรฬซฬซ,2018-09-25,16.7348,16.8052,16.4228,16.7348,1429996,
603848.SH,บรฬซฬซ,2018-09-26,16.7549,16.9058,16.4631,16.8052,1818694,
603848.SH,บรฬซฬซ,2018-09-27,16.8052,16.8958,16.453,16.5234,1568343,
603848.SH,บรฬซฬซ,2018-09-28,16.6241,16.6945,16.4631,16.6744,1092800,
603848.SH,บรฬซฬซ,2018-10-08,16.4027,16.4429,15.4266,15.5473,1555100,
603848.SH,บรฬซฬซ,2018-10-09,15.5574,15.8694,15.4568,15.648,927800,
603848.SH,บรฬซฬซ,2018-10-10,15.7888,15.9599,15.4668,15.8492,1044313,
603848.SH,บรฬซฬซ,2018-10-11,14.8932,14.9838,14.2895,14.3196,2292313,
603848.SH,บรฬซฬซ,2018-10-12,14.1687,14.7423,13.3335,14.5914,2484258,
603848.SH,บรฬซฬซ,2018-10-15,14.4706,14.7121,13.9876,14.219,1672900,
603848.SH,บรฬซฬซ,2018-10-16,14.0781,14.37,13.3838,13.736,1378806,
603848.SH,บรฬซฬซ,2018-10-17,13.9373,14.0278,13.5649,13.9775,1104406,
603848.SH,บรฬซฬซ,2018-10-18,13.9775,13.9775,13.3033,13.3939,896083,
603848.SH,บรฬซฬซ,2018-10-19,13.102,13.8869,12.8806,13.7662,1474811,
603848.SH,บรฬซฬซ,2018-10-22,13.9071,14.7825,13.736,14.5813,2302958,
603848.SH,บรฬซฬซ,2018-10-23,14.6719,14.6719,14.209,14.3398,980697,
603848.SH,บรฬซฬซ,2018-10-24,14.1788,14.5209,14.0882,14.1486,999743,
603848.SH,บรฬซฬซ,2018-10-25,13.575,13.8064,13.2832,13.6756,1434187,
603848.SH,บรฬซฬซ,2018-10-26,13.7964,14.0781,13.7159,13.7159,1138655,
603848.SH,บรฬซฬซ,2018-10-29,13.6756,13.7863,13.263,13.3838,1052300,
603848.SH,บรฬซฬซ,2018-10-30,13.263,13.6656,13.0819,13.4945,910289,
603848.SH,บรฬซฬซ,2018-10-31,13.5247,14.4102,13.4341,13.9674,1887283,
603848.SH,บรฬซฬซ,2018-11-01,13.9171,14.6719,13.8769,14.5108,2608265,
603848.SH,บรฬซฬซ,2018-11-02,14.6719,14.8731,14.4605,14.8429,2236751,
603848.SH,บรฬซฬซ,2018-11-05,14.9838,14.9838,14.3096,14.6014,2294624,
603848.SH,บรฬซฬซ,2018-11-06,14.4706,14.6517,14.1788,14.541,1965272,
603848.SH,บรฬซฬซ,2018-11-07,14.5209,14.7322,14.4203,14.4706,1513200,
603848.SH,บรฬซฬซ,2018-11-08,14.702,14.702,14.3901,14.4404,1092383,
603848.SH,บรฬซฬซ,2018-11-09,14.3901,14.531,14.2794,14.4303,927800,
603848.SH,บรฬซฬซ,2018-11-12,14.6215,15.5976,14.3901,15.5775,2869336,
603848.SH,บรฬซฬซ,2018-11-13,15.1549,15.8794,15.0844,15.5775,3092377,
603848.SH,บรฬซฬซ,2018-11-14,15.497,15.5071,15.0442,15.2454,2276914,
603848.SH,บรฬซฬซ,2018-11-15,15.2454,16.1813,15.0643,15.9499,3513617,
603848.SH,บรฬซฬซ,2018-11-16,15.9901,16.5939,15.7989,16.3624,2928183,
603848.SH,บรฬซฬซ,2018-11-19,16.4731,16.4731,15.9197,16.0807,1774137,
603848.SH,บรฬซฬซ,2018-11-20,15.9499,16.0807,15.4065,15.4668,1945270,
603848.SH,บรฬซฬซ,2018-11-21,15.4467,15.5272,15.1146,15.4568,1236739,
603848.SH,บรฬซฬซ,2018-11-22,15.487,15.7184,15.3964,15.4065,1390595,
603848.SH,บรฬซฬซ,2018-11-23,15.3863,15.5373,14.9436,14.9536,1449029,
603848.SH,บรฬซฬซ,2018-11-26,14.9436,14.9536,14.3398,14.4706,1384083,
603848.SH,บรฬซฬซ,2018-11-27,14.4706,14.6819,14.3901,14.5612,716700,
603848.SH,บรฬซฬซ,2018-11-28,14.4907,14.6215,13.897,14.3901,1615542,
603848.SH,บรฬซฬซ,2018-11-29,14.4002,14.5108,14.0983,14.1184,1224165,
603848.SH,บรฬซฬซ,2018-11-30,14.1888,14.1888,13.7863,14.0983,1099612,
603848.SH,บรฬซฬซ,2018-12-03,14.4404,14.9335,14.4102,14.692,1592441,
603848.SH,บรฬซฬซ,2018-12-04,14.692,14.9134,14.541,14.702,1039300,
603848.SH,บรฬซฬซ,2018-12-05,14.209,14.8731,14.209,14.7524,1408558,
603848.SH,บรฬซฬซ,2018-12-06,14.6115,14.7624,14.2794,14.4002,863354,
603848.SH,บรฬซฬซ,2018-12-07,14.4102,15.3863,14.4102,15.1951,1954210,
603848.SH,บรฬซฬซ,2018-12-10,15.175,15.3461,14.9335,15.2958,2308183,
603848.SH,บรฬซฬซ,2018-12-11,15.2958,15.3763,15.175,15.2656,1329228,
603848.SH,บรฬซฬซ,2018-12-12,15.2555,15.7788,15.2555,15.5675,2550416,
603848.SH,บรฬซฬซ,2018-12-13,15.7083,15.819,15.2958,15.7687,2332606,
603848.SH,บรฬซฬซ,2018-12-14,15.5976,15.6882,14.9335,15.014,1846900,
603848.SH,บรฬซฬซ,2018-12-17,14.9033,15.5373,14.9033,15.497,1588728,
603848.SH,บรฬซฬซ,2018-12-18,15.487,16.0605,15.2958,15.9398,3423254,
603848.SH,บรฬซฬซ,2018-12-19,15.8995,16.1612,15.7486,15.819,2138574,
603848.SH,บรฬซฬซ,2018-12-20,15.9197,15.9197,15.5876,15.7587,1355243,
603848.SH,บรฬซฬซ,2018-12-21,15.6077,15.7587,15.1951,15.7486,1697239,
603848.SH,บรฬซฬซ,2018-12-24,15.7687,15.8995,15.5071,15.7385,894326,
603848.SH,บรฬซฬซ,2018-12-25,15.5876,15.5876,14.9939,15.497,1271526,
603848.SH,บรฬซฬซ,2018-12-26,15.3863,15.487,15.1448,15.3763,919198,
603848.SH,บรฬซฬซ,2018-12-27,15.5473,15.658,14.6014,14.7926,1354077,
603848.SH,บรฬซฬซ,2018-12-28,14.7926,15.2756,14.7624,15.2052,1608137,
603848.SH,บรฬซฬซ,2019-01-02,15.3461,15.4769,15.1448,15.4668,1195338,
603848.SH,บรฬซฬซ,2019-01-03,15.4668,15.4668,14.9939,15.2958,1361392,
603848.SH,บรฬซฬซ,2019-01-04,15.1348,15.6782,14.8429,15.5574,1999243,
603848.SH,บรฬซฬซ,2019-01-07,15.7486,15.7486,15.4568,15.5976,1527596,
603848.SH,บรฬซฬซ,2019-01-08,15.5373,15.9297,15.5071,15.7989,1664773,
603848.SH,บรฬซฬซ,2019-01-09,15.7486,16.2115,15.6983,16.0002,2805879,
603848.SH,บรฬซฬซ,2019-01-10,16.0907,16.1008,15.7184,15.7285,1453492,
603848.SH,บรฬซฬซ,2019-01-11,15.7486,15.8995,15.5272,15.7989,1220777,
603848.SH,บรฬซฬซ,2019-01-14,15.7989,15.8291,15.3964,15.5976,900800,
603848.SH,บรฬซฬซ,2019-01-15,15.5071,15.648,15.3058,15.648,1356934,
603848.SH,บรฬซฬซ,2019-01-16,15.6882,15.6882,15.4467,15.497,803670,
603848.SH,บรฬซฬซ,2019-01-17,15.4467,15.5473,15.2354,15.336,1009970,
603848.SH,บรฬซฬซ,2019-01-18,15.336,15.7989,15.2253,15.7888,1806136,
603848.SH,บรฬซฬซ,2019-01-21,15.7888,16.2014,15.6379,15.9901,2284555,
603848.SH,บรฬซฬซ,2019-01-22,16.0002,16.0605,15.7385,15.8995,1462730,
603848.SH,บรฬซฬซ,2019-01-23,15.9901,16.0002,15.6983,15.8895,640551,
603848.SH,บรฬซฬซ,2019-01-24,15.8995,16.1914,15.7989,15.8593,1318766,
603848.SH,บรฬซฬซ,2019-01-25,16.0002,16.2216,15.7385,16.1209,2020937,
603848.SH,บรฬซฬซ,2019-01-28,16.1109,16.765,16.1109,16.604,3489455,
603848.SH,บรฬซฬซ,2019-01-29,16.604,16.6845,16.0807,16.5637,2280831,
603848.SH,บรฬซฬซ,2019-01-30,16.3322,16.5335,15.6782,15.8492,1824629,
603848.SH,บรฬซฬซ,2019-01-31,15.8593,16.0304,15.6077,15.7788,1418800,
603848.SH,บรฬซฬซ,2019-02-01,15.7285,16.1511,15.6983,16.1511,1292582,
603848.SH,บรฬซฬซ,2019-02-11,16.1813,16.4027,15.9297,16.3222,2722125,
603848.SH,บรฬซฬซ,2019-02-12,16.2517,16.4128,16.0102,16.292,2330554,
603848.SH,บรฬซฬซ,2019-02-13,16.4228,16.7549,16.2014,16.7046,3390712,
603848.SH,บรฬซฬซ,2019-02-14,16.7448,16.8253,16.5134,16.7448,2061757,
603848.SH,บรฬซฬซ,2019-02-15,16.6945,16.6945,16.3624,16.5335,1702263,
603848.SH,บรฬซฬซ,2019-02-18,16.5335,17.2681,16.4027,17.1977,3942059,
603848.SH,บรฬซฬซ,2019-02-19,17.3084,17.3385,16.9058,17.1675,3406947,
603848.SH,บรฬซฬซ,2019-02-20,17.0568,17.5096,16.8354,17.4191,2831837,
603848.SH,บรฬซฬซ,2019-02-21,17.4191,17.4191,17.0065,17.2782,2583935,
603848.SH,บรฬซฬซ,2019-02-22,17.1071,17.3285,16.7549,17.1574,2638025,
603848.SH,บรฬซฬซ,2019-02-25,17.3587,17.8115,17.1474,17.7411,4681468,
603848.SH,บรฬซฬซ,2019-02-26,17.7109,18.0832,17.4291,17.8115,3347733,
603848.SH,บรฬซฬซ,2019-02-27,17.6807,18.204,17.409,17.6203,3776599,
