測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
000782.SZ,箝扠陔第,2015-01-05,25.3153,25.8808,23.5522,25.7145,10367086,
000782.SZ,箝扠陔第,2015-01-06,25.2155,25.4484,24.7165,25.1157,3484281,
000782.SZ,箝扠陔第,2015-01-07,25.1822,25.3818,24.5835,25.1157,3820664,
000782.SZ,箝扠陔第,2015-01-08,25.8808,25.8808,24.9161,25.1157,5392633,
000782.SZ,箝扠陔第,2015-01-09,24.9494,24.9494,23.9514,24.6833,4559144,
000782.SZ,箝扠陔第,2015-01-12,24.6167,24.6167,23.4857,23.6187,4908949,
000782.SZ,箝扠陔第,2015-01-13,23.6187,23.8849,22.9202,23.2528,5415560,
000782.SZ,箝扠陔第,2015-01-14,23.3194,23.3194,22.4544,23.2528,5285183,
000782.SZ,箝扠陔第,2015-01-15,23.2196,23.8516,22.9202,23.4524,3431454,
000782.SZ,箝扠陔第,2015-01-16,23.4524,23.8849,23.4524,23.7185,3107062,
000782.SZ,箝扠陔第,2015-01-19,23.4524,24.3839,22.9534,23.7518,4926780,
000782.SZ,箝扠陔第,2015-01-20,23.7851,24.6833,23.7851,24.4837,5847411,
000782.SZ,箝扠陔第,2015-01-21,24.4837,25.6147,24.4837,25.4816,9672173,
000782.SZ,箝扠陔第,2015-01-22,26.9453,27.9766,25.9474,26.28,22069578,
000782.SZ,箝扠陔第,2015-01-23,26.28,26.7125,25.781,26.3133,12677015,
000782.SZ,箝扠陔第,2015-01-26,26.3133,26.3465,25.0159,25.8476,13095070,
000782.SZ,箝扠陔第,2015-01-27,25.6812,25.6812,24.8163,25.2488,11057649,
000782.SZ,箝扠陔第,2015-01-28,25.149,25.4151,24.7831,24.9494,8614059,
000782.SZ,箝扠陔第,2015-01-29,24.9161,24.9161,23.9514,23.9847,12975845,
000782.SZ,箝扠陔第,2015-01-30,23.6187,24.9161,23.4524,24.9161,12084186,
000782.SZ,箝扠陔第,2015-02-02,24.9494,25.282,24.2175,25.0824,6626272,
000782.SZ,箝扠陔第,2015-02-03,25.1157,25.8476,24.8496,25.781,7167610,
000782.SZ,箝扠陔第,2015-02-04,25.4816,25.7478,25.3486,25.3818,5524372,
000782.SZ,箝扠陔第,2015-02-05,25.4484,25.648,24.2841,24.7498,6091107,
000782.SZ,箝扠陔第,2015-02-06,24.5835,24.5835,24.0845,24.3173,3855910,
000782.SZ,箝扠陔第,2015-02-09,24.3506,24.4837,24.2175,24.4504,2663043,
000782.SZ,箝扠陔第,2015-02-10,24.4504,24.5502,23.9847,24.2175,3029154,
000782.SZ,箝扠陔第,2015-02-11,24.2841,24.3506,24.0512,24.0845,5105983,
000782.SZ,箝扠陔第,2015-02-12,24.151,24.4837,23.8849,24.4171,7601581,
000782.SZ,箝扠陔第,2015-02-13,24.4171,26.3798,24.2508,25.9141,11259172,
000782.SZ,箝扠陔第,2015-02-16,25.9141,26.8788,25.8143,26.6127,11822561,
000782.SZ,箝扠陔第,2015-02-17,26.6459,27.8435,26.6459,27.4111,10996223,
000782.SZ,箝扠陔第,2015-02-25,27.1449,27.4111,26.1137,26.8123,6253587,
000782.SZ,箝扠陔第,2015-02-26,26.8123,27.0451,26.6459,26.9121,3084767,
000782.SZ,箝扠陔第,2015-02-27,27.2115,29.3737,26.7125,28.9745,12518744,
000782.SZ,箝扠陔第,2015-03-02,28.8082,30.538,28.409,30.5048,16508763,
000782.SZ,箝扠陔第,2015-03-03,30.538,31.037,29.6066,30.538,18929734,
000782.SZ,箝扠陔第,2015-03-04,30.7709,33.5985,30.6046,33.5985,31661627,
000782.SZ,箝扠陔第,2015-03-05,34.8626,35.6277,30.2386,34.7628,34257069,
000782.SZ,箝扠陔第,2015-03-06,34.7628,38.2557,34.5965,37.2577,44720543,
000782.SZ,箝扠陔第,2015-03-09,37.2577,39.7527,36.5924,37.291,31592218,
000782.SZ,箝扠陔第,2015-03-10,38.5884,38.5884,36.4261,37.5904,18683359,
000782.SZ,箝扠陔第,2015-03-11,37.3243,38.0229,34.9957,36.5924,17940689,
000782.SZ,箝扠陔第,2015-03-12,36.0269,38.4553,35.8606,36.8586,13087147,
000782.SZ,箝扠陔第,2015-03-13,36.4926,38.788,35.8938,38.3888,14221083,
000782.SZ,箝扠陔第,2015-03-16,38.422,41.8817,38.3888,40.4845,15635479,
000782.SZ,箝扠陔第,2015-03-17,40.3515,41.8817,39.287,40.1519,11982722,
000782.SZ,箝扠陔第,2015-03-18,39.9523,40.9835,39.4533,40.2517,8788055,
000782.SZ,箝扠陔第,2015-03-19,39.919,41.7819,39.2537,40.2849,11394948,
000782.SZ,箝扠陔第,2015-03-20,40.5178,41.6821,39.5863,40.1851,12230211,
000782.SZ,箝扠陔第,2015-03-23,40.1519,40.2184,38.7214,39.8525,14363539,
000782.SZ,箝扠陔第,2015-03-24,39.4533,39.5198,36.9251,38.5218,13532941,
000782.SZ,箝扠陔第,2015-03-25,38.3222,41.0168,38.0894,40.8505,17409446,
000782.SZ,箝扠陔第,2015-03-26,40.917,42.5803,39.919,41.0168,14422681,
000782.SZ,箝扠陔第,2015-03-27,41.2496,45.1085,41.0833,45.1085,29484953,
000782.SZ,箝扠陔第,2015-03-30,45.3746,49.6326,45.3746,47.3706,34583535,
000782.SZ,箝扠陔第,2015-03-31,48.302,48.5681,45.8736,46.6387,13216996,
000782.SZ,箝扠陔第,2015-04-01,46.3726,48.9673,46.3726,46.8383,8726101,
000782.SZ,箝扠陔第,2015-04-02,47.2375,48.8675,45.9069,48.0026,13227772,
000782.SZ,箝扠陔第,2015-04-03,48.0691,52.56,46.2728,52.2939,20198291,
000782.SZ,箝扠陔第,2015-04-07,52.0278,56.8513,51.5953,53.6911,17653600,
000782.SZ,箝扠陔第,2015-04-08,54.4894,54.7556,49.8988,52.061,11562889,
000782.SZ,箝扠陔第,2015-04-09,53.0923,53.1921,46.8716,50.8967,16301283,
000782.SZ,箝扠陔第,2015-04-10,50.5641,54.8886,49.8988,53.2586,11377682,
000782.SZ,箝扠陔第,2015-04-13,52.7929,54.2233,51.7284,53.5913,14296856,
000782.SZ,箝扠陔第,2015-04-14,53.1588,56.7515,52.0943,55.4874,13746488,
000782.SZ,箝扠陔第,2015-04-15,54.4229,57.0176,50.8967,53.2253,12613013,
000782.SZ,箝扠陔第,2015-04-16,52.3272,53.2253,50.0651,51.7284,14746205,
000782.SZ,箝扠陔第,2015-04-17,52.56,52.56,49.5994,50.1982,13312918,
000782.SZ,箝扠陔第,2015-04-20,49.7324,52.56,47.4038,50.3645,11039382,
000782.SZ,箝扠陔第,2015-04-21,49.4663,52.0278,49.4663,51.3957,9024338,
000782.SZ,箝扠陔第,2015-04-22,51.3957,54.6225,51.2294,54.2233,15033782,
000782.SZ,箝扠陔第,2015-04-23,54.8886,57.1174,53.7576,56.4189,19818748,
000782.SZ,箝扠陔第,2015-04-24,56.0529,56.2193,53.2253,54.9219,11965837,
000782.SZ,箝扠陔第,2015-04-27,54.9219,57.0509,53.2253,53.7243,15969106,
000782.SZ,箝扠陔第,2015-04-28,53.7243,54.8221,49.0671,50.4975,12720696,
000782.SZ,箝扠陔第,2015-04-29,50.431,52.7929,49.4996,52.7596,8953745,
000782.SZ,箝扠陔第,2015-04-30,53.059,55.055,52.8927,53.2253,9881081,
000782.SZ,箝扠陔第,2015-05-04,53.2253,58.5479,51.5953,58.5479,26681832,
000782.SZ,箝扠陔第,2015-05-05,58.5479,62.0408,57.3836,60.2112,23621287,
000782.SZ,箝扠陔第,2015-05-06,60.5438,64.8684,60.1446,60.7767,22192257,
000782.SZ,箝扠陔第,2015-05-07,60.7767,63.5045,57.5832,62.5398,14382605,
000782.SZ,箝扠陔第,2015-05-08,62.3402,68.7938,61.7747,68.7938,17757305,
000782.SZ,箝扠陔第,2015-05-11,70.1909,75.6798,70.1909,75.6798,18257457,
000782.SZ,箝扠陔第,2015-05-12,77.6757,78.1082,73.5175,75.8461,16108528,
000782.SZ,箝扠陔第,2015-05-13,76.0124,83.4307,76.0124,83.4307,15292039,
000782.SZ,箝扠陔第,2015-05-14,85.8259,88.1545,78.5406,83.5971,13245300,
000782.SZ,箝扠陔第,2015-05-15,80.9691,86.4912,79.6717,82.4328,11797924,
000782.SZ,箝扠陔第,2015-05-18,82.0003,89.4851,80.6697,88.4871,14152503,
000782.SZ,箝扠陔第,2015-05-19,88.5204,97.3358,88.2875,96.9699,23633321,
000782.SZ,箝扠陔第,2015-05-20,95.9387,99.3318,94.0758,96.9699,21174302,
000782.SZ,箝扠陔第,2015-05-21,96.5707,99.7643,93.9095,96.6373,15230461,
000782.SZ,箝扠陔第,2015-05-22,96.4709,97.1695,89.8178,93.477,17842025,
000782.SZ,箝扠陔第,2015-05-25,90.1504,93.0446,88.1212,88.7533,17738484,
000782.SZ,箝扠陔第,2015-05-26,88.7533,90.9821,86.8238,90.5829,23972694,
000782.SZ,箝扠陔第,2015-05-27,89.8178,90.0839,86.1253,87.0234,18979630,
000782.SZ,箝扠陔第,2015-05-28,86.6575,88.6535,78.5074,79.5054,21916612,
000782.SZ,箝扠陔第,2015-05-29,79.8713,87.4559,74.8481,87.4559,24002587,
000782.SZ,箝扠陔第,2015-06-01,87.4892,91.8137,87.0567,91.5809,24061283,
000782.SZ,箝扠陔第,2015-06-02,91.5809,94.1423,86.4912,91.4145,21628685,
000782.SZ,箝扠陔第,2015-06-03,90.8157,91.3813,86.092,89.0194,17298685,
000782.SZ,箝扠陔第,2015-06-04,89.0194,92.3792,80.2039,90.0174,22874074,
000782.SZ,箝扠陔第,2015-06-05,91.5476,96.3711,91.5476,94.3087,24078373,
000782.SZ,箝扠陔第,2015-06-08,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-09,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-10,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-11,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-12,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-15,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-16,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-17,94.3087,94.3087,94.3087,94.3087,0,
000782.SZ,箝扠陔第,2015-06-18,94.3087,94.3087,94.3087,94.3087,0,
