¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300416.SZ,À’ ‘ ‘—È,2015-01-22,15.16,16.53,15.16,16.53,12200,
300416.SZ,À’ ‘ ‘—È,2015-01-23,18.18,18.18,18.18,18.18,3700,
300416.SZ,À’ ‘ ‘—È,2015-01-26,20,20,20,20,9400,
300416.SZ,À’ ‘ ‘—È,2015-01-27,22,22,22,22,9522,
300416.SZ,À’ ‘ ‘—È,2015-01-28,24.2,24.2,24.2,24.2,13250,
300416.SZ,À’ ‘ ‘—È,2015-01-29,26.62,26.62,26.62,26.62,39400,
300416.SZ,À’ ‘ ‘—È,2015-01-30,29.28,29.28,29.28,29.28,44850,
300416.SZ,À’ ‘ ‘—È,2015-02-02,32.21,32.21,32.21,32.21,112750,
300416.SZ,À’ ‘ ‘—È,2015-02-03,35.43,35.43,35.43,35.43,105750,
300416.SZ,À’ ‘ ‘—È,2015-02-04,38.97,38.97,38.97,38.97,94391,
300416.SZ,À’ ‘ ‘—È,2015-02-05,42.87,42.87,42.87,42.87,116525,
300416.SZ,À’ ‘ ‘—È,2015-02-06,47.16,47.16,38.58,39.15,9862965,
300416.SZ,À’ ‘ ‘—È,2015-02-09,38.2,39.3,36.5,37,5252135,
300416.SZ,À’ ‘ ‘—È,2015-02-10,36.85,38.44,36.51,36.9,3167378,
300416.SZ,À’ ‘ ‘—È,2015-02-11,36.55,38.2,36.11,37.12,3370121,
300416.SZ,À’ ‘ ‘—È,2015-02-12,37.05,38.85,36.65,38.32,3802035,
300416.SZ,À’ ‘ ‘—È,2015-02-13,37.88,38.88,37.67,38.6,3924439,
300416.SZ,À’ ‘ ‘—È,2015-02-16,38.55,40.7,37.51,39.72,4252032,
300416.SZ,À’ ‘ ‘—È,2015-02-17,39.39,39.55,38.23,38.4,2869230,
300416.SZ,À’ ‘ ‘—È,2015-02-25,38.38,38.38,36.88,36.98,1874684,
300416.SZ,À’ ‘ ‘—È,2015-02-26,37.24,40.68,37.24,40.68,5365559,
300416.SZ,À’ ‘ ‘—È,2015-02-27,40,42,39.5,41.02,4962260,
300416.SZ,À’ ‘ ‘—È,2015-03-02,40.45,41.99,39.6,41.18,3863326,
300416.SZ,À’ ‘ ‘—È,2015-03-03,40.81,40.9,39.86,40.5,3081169,
300416.SZ,À’ ‘ ‘—È,2015-03-04,40.5,41.39,40.24,40.89,2447219,
300416.SZ,À’ ‘ ‘—È,2015-03-05,40.97,40.97,39.89,40.45,1755268,
300416.SZ,À’ ‘ ‘—È,2015-03-06,40.66,40.66,38.6,39.69,2131011,
300416.SZ,À’ ‘ ‘—È,2015-03-09,39.41,41,39.05,40.5,1807900,
300416.SZ,À’ ‘ ‘—È,2015-03-10,40.1,44.55,40.02,44.55,4745477,
300416.SZ,À’ ‘ ‘—È,2015-03-11,43.84,45.45,42.72,44.7,3626769,
300416.SZ,À’ ‘ ‘—È,2015-03-12,44.13,46.58,43.38,45.2,2805884,
300416.SZ,À’ ‘ ‘—È,2015-03-13,45.6,49.72,44.51,49.72,4144017,
300416.SZ,À’ ‘ ‘—È,2015-03-16,50,51.96,49.21,50.88,3419191,
300416.SZ,À’ ‘ ‘—È,2015-03-17,51,55.97,49.38,55.97,3882432,
300416.SZ,À’ ‘ ‘—È,2015-03-18,55.97,60,55.52,56.09,3541381,
300416.SZ,À’ ‘ ‘—È,2015-03-19,56.5,56.99,54.01,55.39,2356735,
300416.SZ,À’ ‘ ‘—È,2015-03-20,55.1,58.28,54.4,55.4,2304356,
300416.SZ,À’ ‘ ‘—È,2015-03-23,55,56.8,53.99,56.1,2228079,
300416.SZ,À’ ‘ ‘—È,2015-03-24,56.1,58.99,52.53,55.38,2651488,
300416.SZ,À’ ‘ ‘—È,2015-03-25,55.36,57.3,53.61,56.43,2221841,
300416.SZ,À’ ‘ ‘—È,2015-03-26,54.8,55.97,50.89,53.3,2951153,
300416.SZ,À’ ‘ ‘—È,2015-03-27,52.6,54,51.97,53.25,1199477,
300416.SZ,À’ ‘ ‘—È,2015-03-30,52.91,53.97,51,52.17,1263376,
300416.SZ,À’ ‘ ‘—È,2015-03-31,51.85,53.5,51.83,52.69,1160499,
300416.SZ,À’ ‘ ‘—È,2015-04-01,52.45,54.55,52.4,54.1,1354057,
300416.SZ,À’ ‘ ‘—È,2015-04-02,54.12,59,53.66,57.75,2398154,
300416.SZ,À’ ‘ ‘—È,2015-04-03,56.91,61.99,56.55,61.01,2579450,
300416.SZ,À’ ‘ ‘—È,2015-04-07,61.2,67.06,60.35,65.01,1655349,
300416.SZ,À’ ‘ ‘—È,2015-04-08,65.35,65.99,60.01,61.86,2109452,
300416.SZ,À’ ‘ ‘—È,2015-04-09,60.89,62.8,58.25,61.35,1862776,
300416.SZ,À’ ‘ ‘—È,2015-04-10,57,61.05,56.05,60.2,1917311,
300416.SZ,À’ ‘ ‘—È,2015-04-13,59.49,63.29,58.53,59.99,1536616,
300416.SZ,À’ ‘ ‘—È,2015-04-14,60.02,61.58,58.7,60.43,1278912,
300416.SZ,À’ ‘ ‘—È,2015-04-15,60.29,60.3,54.39,55.79,2050106,
300416.SZ,À’ ‘ ‘—È,2015-04-16,54.11,61.37,53,61.37,3332504,
300416.SZ,À’ ‘ ‘—È,2015-04-17,62.13,65.6,61.5,62.5,3016194,
300416.SZ,À’ ‘ ‘—È,2015-04-20,62.5,68.75,59.58,68.75,3011387,
300416.SZ,À’ ‘ ‘—È,2015-04-21,68,75.63,67,70.8,3315671,
300416.SZ,À’ ‘ ‘—È,2015-04-22,71,73,67.88,72,3360489,
300416.SZ,À’ ‘ ‘—È,2015-04-23,69.99,71.4,68.71,69.8,2194336,
300416.SZ,À’ ‘ ‘—È,2015-04-24,69.8,70.98,68,69.7,1575942,
300416.SZ,À’ ‘ ‘—È,2015-04-27,69.98,71.89,67.8,68.24,1347036,
300416.SZ,À’ ‘ ‘—È,2015-04-28,68.23,69.02,63.08,63.4,1575497,
300416.SZ,À’ ‘ ‘—È,2015-04-29,64.36,67.5,63.51,66.91,1388247,
300416.SZ,À’ ‘ ‘—È,2015-04-30,66.99,69.49,65,66.33,1351644,
300416.SZ,À’ ‘ ‘—È,2015-05-04,65.99,69.5,65.55,67.19,1039098,
300416.SZ,À’ ‘ ‘—È,2015-05-05,67.19,69,66.11,68.42,1046589,
300416.SZ,À’ ‘ ‘—È,2015-05-06,68,72.59,67.88,68.71,1667128,
300416.SZ,À’ ‘ ‘—È,2015-05-07,67,67.3,63,65.25,1009984,
300416.SZ,À’ ‘ ‘—È,2015-05-08,65.63,70.6,65.56,70.1,1387055,
300416.SZ,À’ ‘ ‘—È,2015-05-11,72.3,73.88,69.26,73.06,2661558,
300416.SZ,À’ ‘ ‘—È,2015-05-12,73.25,78.5,72.01,77.19,2550165,
300416.SZ,À’ ‘ ‘—È,2015-05-13,76,76,72.5,72.6,2047822,
300416.SZ,À’ ‘ ‘—È,2015-05-14,72.39,76,71.39,75.75,1831781,
300416.SZ,À’ ‘ ‘—È,2015-05-15,74.5,79.5,71.58,76.89,1837057,
300416.SZ,À’ ‘ ‘—È,2015-05-18,76.5,82.99,76.12,82.58,2186736,
300416.SZ,À’ ‘ ‘—È,2015-05-19,82.1189,85.2064,78.2195,80.4248,1933470,
300416.SZ,À’ ‘ ‘—È,2015-05-20,79.9737,83.402,78.8009,78.9913,1875645,
300416.SZ,À’ ‘ ‘—È,2015-05-21,78.2195,81.7981,77.187,81.2067,1726260,
300416.SZ,À’ ‘ ‘—È,2015-05-22,81.3571,84.204,78.1994,78.3297,1879928,
300416.SZ,À’ ‘ ‘—È,2015-05-25,75.3926,81.0764,73.1772,79.9938,1428499,
300416.SZ,À’ ‘ ‘—È,2015-05-26,80.4348,87.9931,80.2043,87.9931,1955184,
300416.SZ,À’ ‘ ‘—È,2015-05-27,92.7246,96.7944,85.2064,96.7944,2724097,
300416.SZ,À’ ‘ ‘—È,2015-05-28,96.7944,106.4679,94.2282,95.2307,3315394,
300416.SZ,À’ ‘ ‘—È,2015-05-29,92.2234,104.2425,85.7076,102.4983,3043988,
300416.SZ,À’ ‘ ‘—È,2015-06-01,104.3026,109.6656,100.2428,100.744,2221915,
300416.SZ,À’ ‘ ‘—È,2015-06-02,98.2379,100.744,93.2358,98.268,1969682,
300416.SZ,À’ ‘ ‘—È,2015-06-03,98.1878,98.1878,92.8349,94.7495,1358461,
300416.SZ,À’ ‘ ‘—È,2015-06-04,93.2459,94.529,85.2765,92.7246,1883804,
300416.SZ,À’ ‘ ‘—È,2015-06-05,92.1532,94.8096,88.7049,90.4391,1259988,
300416.SZ,À’ ‘ ‘—È,2015-06-08,89.6672,90.2185,82.7304,83.8531,1154744,
300416.SZ,À’ ‘ ‘—È,2015-06-09,84.7753,88.2137,84.1137,85.9782,1108233,
300416.SZ,À’ ‘ ‘—È,2015-06-10,84.8255,94.5791,84.5849,93.5967,2081182,
300416.SZ,À’ ‘ ‘—È,2015-06-11,93.8774,101.2252,92.2234,96.5238,1974840,
300416.SZ,À’ ‘ ‘—È,2015-06-12,96.5639,98.4585,91.2209,93.707,1335645,
300416.SZ,À’ ‘ ‘—È,2015-06-15,92.2234,92.7045,84.7052,84.7052,1530809,
300416.SZ,À’ ‘ ‘—È,2015-06-16,84.0035,90.6195,81.1967,88.5144,1798953,
300416.SZ,À’ ‘ ‘—È,2015-06-17,86.2088,97.3658,86.2088,97.3658,1550870,
300416.SZ,À’ ‘ ‘—È,2015-06-18,100.343,105.4554,93.8774,99.7316,2353759,
300416.SZ,À’ ‘ ‘—È,2015-06-19,98.2379,106.0569,96.4737,98.3983,1733470,
300416.SZ,À’ ‘ ‘—È,2015-06-23,106.2574,106.2574,92.2234,104.1322,2162202,
300416.SZ,À’ ‘ ‘—È,2015-06-24,104.022,114.5474,100.8443,114.5474,2630461,
300416.SZ,À’ ‘ ‘—È,2015-06-25,113.7355,125.8649,105.2549,107.9314,2852880,
