¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688105.SH,≈µŒ®‘ﬁ,2021-11-15,74,94.8,74,85.35,23483241,
688105.SH,≈µŒ®‘ﬁ,2021-11-16,82.99,98.77,81.5,95,10350974,
688105.SH,≈µŒ®‘ﬁ,2021-11-17,92.53,101.27,88,96.98,6932119,
688105.SH,≈µŒ®‘ﬁ,2021-11-18,95.5,99.77,90.99,93,4347764,
688105.SH,≈µŒ®‘ﬁ,2021-11-19,91.98,103.88,91.12,100.25,4268286,
688105.SH,≈µŒ®‘ﬁ,2021-11-22,99.78,101.5,93.36,98.54,3918804,
688105.SH,≈µŒ®‘ﬁ,2021-11-23,97.12,101.28,95.17,97.81,2448783,
688105.SH,≈µŒ®‘ﬁ,2021-11-24,97.9,104.66,94.88,103.88,2650776,
688105.SH,≈µŒ®‘ﬁ,2021-11-25,101.83,109.5,100.23,105,2802874,
688105.SH,≈µŒ®‘ﬁ,2021-11-26,105,115.5,102.55,113,3411330,
688105.SH,≈µŒ®‘ﬁ,2021-11-29,116.5,124.8,109.67,114.92,3260904,
688105.SH,≈µŒ®‘ﬁ,2021-11-30,115,117.91,110.22,116.5,2706032,
688105.SH,≈µŒ®‘ﬁ,2021-12-01,113.02,114.31,106.21,112,2982118,
688105.SH,≈µŒ®‘ﬁ,2021-12-02,111,116.88,110.2,112,1701179,
688105.SH,≈µŒ®‘ﬁ,2021-12-03,112.5,113.83,106.7,112.5,1856695,
688105.SH,≈µŒ®‘ﬁ,2021-12-06,112.25,117.77,110.8,114,1618239,
688105.SH,≈µŒ®‘ﬁ,2021-12-07,114.88,119.88,110.66,111.87,1691492,
688105.SH,≈µŒ®‘ﬁ,2021-12-08,110.32,122.87,109.13,118.45,2551110,
688105.SH,≈µŒ®‘ﬁ,2021-12-09,117.62,122.42,115.35,119.03,1552991,
688105.SH,≈µŒ®‘ﬁ,2021-12-10,116,119.52,115.01,115.68,1313363,
688105.SH,≈µŒ®‘ﬁ,2021-12-13,114,115.52,104.17,106.67,2864239,
688105.SH,≈µŒ®‘ﬁ,2021-12-14,105.88,109.5,105.2,106.1,1221932,
688105.SH,≈µŒ®‘ﬁ,2021-12-15,104,106.21,99.72,103.87,2518885,
688105.SH,≈µŒ®‘ﬁ,2021-12-16,100.04,119.6,100.04,114,3293882,
688105.SH,≈µŒ®‘ﬁ,2021-12-17,112.13,118.25,112.12,117.32,1554272,
688105.SH,≈µŒ®‘ﬁ,2021-12-20,116.2,118.48,114.01,116.4,982803,
688105.SH,≈µŒ®‘ﬁ,2021-12-21,116.2,118.36,114.11,116.53,890447,
688105.SH,≈µŒ®‘ﬁ,2021-12-22,117.31,130.5,115,125.13,1641807,
688105.SH,≈µŒ®‘ﬁ,2021-12-23,126.78,127,120.88,120.9,1014922,
688105.SH,≈µŒ®‘ﬁ,2021-12-24,120.9,121.31,106.69,109,2671080,
688105.SH,≈µŒ®‘ﬁ,2021-12-27,110.66,111.9,107.67,110.5,1090508,
688105.SH,≈µŒ®‘ﬁ,2021-12-28,108.88,111.78,104.5,108.9,1210409,
688105.SH,≈µŒ®‘ﬁ,2021-12-29,109,110.5,106.03,107.46,812652,
688105.SH,≈µŒ®‘ﬁ,2021-12-30,106.73,109.99,106.12,107.15,782678,
688105.SH,≈µŒ®‘ﬁ,2021-12-31,107.94,107.94,104.25,106,789936,
688105.SH,≈µŒ®‘ﬁ,2022-01-04,104.35,105.21,99,102.64,1070055,
688105.SH,≈µŒ®‘ﬁ,2022-01-05,102,103.47,96.92,98.73,1524998,
688105.SH,≈µŒ®‘ﬁ,2022-01-06,97.91,99.72,93.84,95.8,1333457,
688105.SH,≈µŒ®‘ﬁ,2022-01-07,95.8,98.3,92.84,93.82,1631696,
688105.SH,≈µŒ®‘ﬁ,2022-01-10,92.6,102.8,92.6,98.04,1803939,
688105.SH,≈µŒ®‘ﬁ,2022-01-11,99.05,99.6,93.7,94,1220945,
688105.SH,≈µŒ®‘ﬁ,2022-01-12,93.31,100.46,93.31,98,1614168,
688105.SH,≈µŒ®‘ﬁ,2022-01-13,102.66,105.58,95.8,97.4,2605114,
688105.SH,≈µŒ®‘ﬁ,2022-01-14,94.12,115.97,93,107.4,4390927,
688105.SH,≈µŒ®‘ﬁ,2022-01-17,109.5,115,101.96,104.05,3212194,
688105.SH,≈µŒ®‘ﬁ,2022-01-18,101.01,102,93,94.1,2468945,
688105.SH,≈µŒ®‘ﬁ,2022-01-19,92.5,93.63,85.01,87,2820319,
688105.SH,≈µŒ®‘ﬁ,2022-01-20,86.01,88.55,85.1,86.63,1233905,
688105.SH,≈µŒ®‘ﬁ,2022-01-21,85.01,87.4,81.31,86.11,1012556,
688105.SH,≈µŒ®‘ﬁ,2022-01-24,86.5,89.53,84.55,88.11,793791,
688105.SH,≈µŒ®‘ﬁ,2022-01-25,86.88,88.97,83.5,83.98,698548,
688105.SH,≈µŒ®‘ﬁ,2022-01-26,83.9,86.19,82.59,82.97,868720,
688105.SH,≈µŒ®‘ﬁ,2022-01-27,84.88,84.88,77,78.2,997142,
688105.SH,≈µŒ®‘ﬁ,2022-01-28,78,85.33,78,82.9,1091605,
688105.SH,≈µŒ®‘ﬁ,2022-02-07,84.7,87.5,83.5,85.58,838033,
688105.SH,≈µŒ®‘ﬁ,2022-02-08,85.8,86.8,83,86.36,883502,
688105.SH,≈µŒ®‘ﬁ,2022-02-09,86.36,90.66,84.05,89.4,614308,
688105.SH,≈µŒ®‘ﬁ,2022-02-10,88.95,89.83,86.91,87.5,440613,
688105.SH,≈µŒ®‘ﬁ,2022-02-11,87.89,88.38,80.3,81.15,755064,
688105.SH,≈µŒ®‘ﬁ,2022-02-14,79.7,85.93,78.16,84.01,530864,
688105.SH,≈µŒ®‘ﬁ,2022-02-15,83.5,90.6,83.08,89.08,975119,
