¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
605389.SH,≥§¡‰“∫—π,2021-03-22,47.28,56.74,47.28,56.74,945054,
605389.SH,≥§¡‰“∫—π,2021-03-23,62.41,62.41,62.41,62.41,174389,
605389.SH,≥§¡‰“∫—π,2021-03-24,68.65,68.65,68.65,68.65,321946,
605389.SH,≥§¡‰“∫—π,2021-03-25,75.52,75.52,75.52,75.52,824748,
605389.SH,≥§¡‰“∫—π,2021-03-26,76.97,83.07,75.5,83.07,14187968,
605389.SH,≥§¡‰“∫—π,2021-03-29,83.7,91.38,83.08,85.89,14498373,
605389.SH,≥§¡‰“∫—π,2021-03-30,80.7,81.9,77.3,77.3,10294898,
605389.SH,≥§¡‰“∫—π,2021-03-31,73.38,76.97,70,70.09,9032674,
605389.SH,≥§¡‰“∫—π,2021-04-01,68.37,72.37,68.29,70.45,6061598,
605389.SH,≥§¡‰“∫—π,2021-04-02,69.4,74.88,67.15,73,7232418,
605389.SH,≥§¡‰“∫—π,2021-04-06,71.8,73.96,70.12,72.3,5128560,
605389.SH,≥§¡‰“∫—π,2021-04-07,71.88,79.53,70.5,77.97,8872248,
605389.SH,≥§¡‰“∫—π,2021-04-08,76,76.87,72.5,73.2,6587492,
605389.SH,≥§¡‰“∫—π,2021-04-09,72.28,72.72,70.12,70.18,3947843,
605389.SH,≥§¡‰“∫—π,2021-04-12,69.51,73.69,69.5,71.8,4128821,
605389.SH,≥§¡‰“∫—π,2021-04-13,71.4,73.68,70.35,72,3358332,
605389.SH,≥§¡‰“∫—π,2021-04-14,71,72.14,68.4,68.49,4168149,
605389.SH,≥§¡‰“∫—π,2021-04-15,68.5,68.9,64.15,64.74,4505829,
605389.SH,≥§¡‰“∫—π,2021-04-16,64.89,65.8,63.91,65,2497692,
605389.SH,≥§¡‰“∫—π,2021-04-19,64.78,65.67,63.35,65.67,2927358,
605389.SH,≥§¡‰“∫—π,2021-04-20,65,68.97,65,66.49,3301688,
605389.SH,≥§¡‰“∫—π,2021-04-21,67,67.61,64,64.49,2884494,
605389.SH,≥§¡‰“∫—π,2021-04-22,63.59,64.98,63.51,64.25,2315752,
605389.SH,≥§¡‰“∫—π,2021-04-23,64,64.19,62.04,62.04,2796007,
605389.SH,≥§¡‰“∫—π,2021-04-26,62,63.53,60.51,62.6,2617723,
605389.SH,≥§¡‰“∫—π,2021-04-27,62.35,63.06,60.11,60.25,2296629,
605389.SH,≥§¡‰“∫—π,2021-04-28,60.03,61.96,59.3,61.7,2533824,
605389.SH,≥§¡‰“∫—π,2021-04-29,61.01,61.59,59.68,60.02,2208083,
605389.SH,≥§¡‰“∫—π,2021-04-30,61.99,62.81,60.3,60.45,2546139,
605389.SH,≥§¡‰“∫—π,2021-05-06,60,60.01,58,58.4,2056591,
605389.SH,≥§¡‰“∫—π,2021-05-07,58.02,60.82,57.61,59.2,2354074,
605389.SH,≥§¡‰“∫—π,2021-05-10,58.65,58.95,56.6,56.74,2381373,
605389.SH,≥§¡‰“∫—π,2021-05-11,56.64,57.57,56,57.2,1492949,
605389.SH,≥§¡‰“∫—π,2021-05-12,56.8,57.57,56.46,57.49,1340327,
605389.SH,≥§¡‰“∫—π,2021-05-13,57,60.59,56.56,58.79,2681565,
605389.SH,≥§¡‰“∫—π,2021-05-14,58.32,60.95,57.77,59.9,2410114,
605389.SH,≥§¡‰“∫—π,2021-05-17,59.2,63,58.4,61.36,2616695,
605389.SH,≥§¡‰“∫—π,2021-05-18,61.3,62.35,60.49,60.86,1725253,
605389.SH,≥§¡‰“∫—π,2021-05-19,60.73,61.6,58.8,59,1815036,
605389.SH,≥§¡‰“∫—π,2021-05-20,58.98,59.82,58.58,59.03,1363596,
605389.SH,≥§¡‰“∫—π,2021-05-21,59.06,59.8,58.73,59.09,1284023,
605389.SH,≥§¡‰“∫—π,2021-05-24,59,59.1,57.13,57.38,1660992,
605389.SH,≥§¡‰“∫—π,2021-05-25,57.6,57.99,57.06,57.89,1214118,
605389.SH,≥§¡‰“∫—π,2021-05-26,58.08,60.72,57.9,60.37,2113601,
605389.SH,≥§¡‰“∫—π,2021-05-27,60.35,60.77,59.6,59.96,1540897,
605389.SH,≥§¡‰“∫—π,2021-05-28,59.5,60.54,59.14,59.3,1517677,
605389.SH,≥§¡‰“∫—π,2021-05-31,59.79,59.79,58.03,58.92,1326170,
605389.SH,≥§¡‰“∫—π,2021-06-01,58.61,59.62,58.61,59.36,1204944,
605389.SH,≥§¡‰“∫—π,2021-06-02,59.4,63.98,58.3,62.7,4041115,
605389.SH,≥§¡‰“∫—π,2021-06-03,61.9,65.52,61.78,63.21,4269457,
605389.SH,≥§¡‰“∫—π,2021-06-04,62.8,66.16,61.89,65.38,3933998,
605389.SH,≥§¡‰“∫—π,2021-06-07,65.59,66.49,63.97,65.06,3030921,
605389.SH,≥§¡‰“∫—π,2021-06-08,64.51,65.28,62.11,62.4,3113960,
605389.SH,≥§¡‰“∫—π,2021-06-09,62.05,63.5,61.61,62.92,1908095,
605389.SH,≥§¡‰“∫—π,2021-06-10,62.5,63.38,62.22,62.43,1357112,
605389.SH,≥§¡‰“∫—π,2021-06-11,62.1,62.4,60.94,62.33,1836707,
605389.SH,≥§¡‰“∫—π,2021-06-15,62.3,62.3,60.18,60.29,1453081,
605389.SH,≥§¡‰“∫—π,2021-06-16,59.89,61.2,58.6,60.25,1248703,
605389.SH,≥§¡‰“∫—π,2021-06-17,59.85,60.88,58.89,59.11,1322458,
605389.SH,≥§¡‰“∫—π,2021-06-18,59.4,59.4,58,58.13,1349695,
605389.SH,≥§¡‰“∫—π,2021-06-21,57.95,58.87,57.6,58.6,1034049,
605389.SH,≥§¡‰“∫—π,2021-06-22,58.6804,60.2686,58.3487,59.1629,965922,
605389.SH,≥§¡‰“∫—π,2021-06-23,59.2936,59.6956,58.59,59.1729,915743,
605389.SH,≥§¡‰“∫—π,2021-06-24,59.5851,59.6052,57.8361,57.8361,1127662,
605389.SH,≥§¡‰“∫—π,2021-06-25,58.007,62.5402,56.6701,61.1129,2911646,
605389.SH,≥§¡‰“∫—π,2021-06-28,61.0124,61.0124,59.8765,60.0273,1405199,
605389.SH,≥§¡‰“∫—π,2021-06-29,60.0675,61.3039,59.3438,60.359,1286329,
605389.SH,≥§¡‰“∫—π,2021-06-30,60.2183,60.55,58.801,58.982,1328478,
605389.SH,≥§¡‰“∫—π,2021-07-01,58.8211,60.2987,58.007,58.992,1372413,
605389.SH,≥§¡‰“∫—π,2021-07-02,58.3286,58.8815,57.3034,57.4541,1188788,
605389.SH,≥§¡‰“∫—π,2021-07-05,57.4139,57.8864,56.9717,57.3436,841310,
605389.SH,≥§¡‰“∫—π,2021-07-06,57.6552,58.1779,56.9817,57.7858,876185,
605389.SH,≥§¡‰“∫—π,2021-07-07,57.4944,58.2683,57.3838,58.1577,979037,
605389.SH,≥§¡‰“∫—π,2021-07-08,58.3186,58.3286,57.0923,57.1426,1018794,
605389.SH,≥§¡‰“∫—π,2021-07-09,57.0822,57.0822,56.3083,56.6701,806964,
605389.SH,≥§¡‰“∫—π,2021-07-12,56.9817,57.7959,56.4389,57.3335,822883,
605389.SH,≥§¡‰“∫—π,2021-07-13,57.4742,57.7054,56.5897,57.0521,858203,
605389.SH,≥§¡‰“∫—π,2021-07-14,57.0923,57.7657,56.64,57.3938,980791,
605389.SH,≥§¡‰“∫—π,2021-07-15,57.1023,57.2632,56.3987,56.7907,899905,
605389.SH,≥§¡‰“∫—π,2021-07-16,56.831,56.831,53.8055,54.107,2197257,
605389.SH,≥§¡‰“∫—π,2021-07-19,53.4537,54.107,51.7952,52.2877,1199385,
605389.SH,≥§¡‰“∫—π,2021-07-20,52.0364,52.8707,51.8153,52.2776,564752,
605389.SH,≥§¡‰“∫—π,2021-07-21,52.6697,52.6697,51.5841,51.6545,940395,
605389.SH,≥§¡‰“∫—π,2021-07-22,51.5539,52.5691,50.4583,52.2173,1002171,
605389.SH,≥§¡‰“∫—π,2021-07-23,52.0163,52.6495,50.8704,51.0313,978991,
605389.SH,≥§¡‰“∫—π,2021-07-26,50.8101,50.8604,48.5184,48.9707,1173396,
605389.SH,≥§¡‰“∫—π,2021-07-27,48.9707,50.4282,48.3073,48.4279,866569,
605389.SH,≥§¡‰“∫—π,2021-07-28,48.4179,48.448,46.9504,47.2519,696191,
605389.SH,≥§¡‰“∫—π,2021-07-29,47.7746,50.7398,47.5434,49.4532,1111255,
605389.SH,≥§¡‰“∫—π,2021-07-30,49.0813,50.207,48.629,49.6743,782838,
605389.SH,≥§¡‰“∫—π,2021-08-02,49.6643,54.6397,49.2522,54.6397,2799753,
605389.SH,≥§¡‰“∫—π,2021-08-03,55.283,57.2833,54.2879,55.3333,3071982,
605389.SH,≥§¡‰“∫—π,2021-08-04,54.2779,55.8861,53.8959,54.107,1820960,
