測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
301160.SZ,矧瞼陔第,2022-06-06,47.5,59.48,44.5,51.52,11772530,
301160.SZ,矧瞼陔第,2022-06-07,47,52,45,47.97,9976216,
301160.SZ,矧瞼陔第,2022-06-08,46,48.47,44.54,45.53,7426440,
301160.SZ,矧瞼陔第,2022-06-09,44.4,44.4,41.4,41.53,6759546,
301160.SZ,矧瞼陔第,2022-06-10,40.6,44.18,40.6,42.8,5798381,
301160.SZ,矧瞼陔第,2022-06-13,42.21,43.45,41.2,42.01,4672252,
301160.SZ,矧瞼陔第,2022-06-14,41.28,41.5,39.69,41.07,4095382,
301160.SZ,矧瞼陔第,2022-06-15,41.69,43.44,41.05,41.2,5380987,
301160.SZ,矧瞼陔第,2022-06-16,40.8,41.56,40.44,40.65,3823864,
301160.SZ,矧瞼陔第,2022-06-17,40,41.1,39.66,40.88,3388231,
301160.SZ,矧瞼陔第,2022-06-20,40.86,41.84,40.86,40.92,3324831,
301160.SZ,矧瞼陔第,2022-06-21,40.61,44.85,40.33,43.7,6536586,
301160.SZ,矧瞼陔第,2022-06-22,42.82,46.39,42.31,44.17,7260743,
301160.SZ,矧瞼陔第,2022-06-23,44.51,46.69,43.61,46.03,5871665,
301160.SZ,矧瞼陔第,2022-06-24,46.93,50.02,45.5,46.56,6834857,
301160.SZ,矧瞼陔第,2022-06-27,46.2,46.92,44.66,45.92,4175594,
301160.SZ,矧瞼陔第,2022-06-28,46.3,46.9,43.98,45.17,4363802,
301160.SZ,矧瞼陔第,2022-06-29,45.25,45.38,41.8,41.8,3628281,
301160.SZ,矧瞼陔第,2022-06-30,41.37,43.21,41.37,43.11,2921565,
301160.SZ,矧瞼陔第,2022-07-01,42.9,48,42.4,45.8,4665896,
301160.SZ,矧瞼陔第,2022-07-04,45.8,45.8,44.04,44.43,2434663,
301160.SZ,矧瞼陔第,2022-07-05,44.98,46.38,44.32,44.39,3077989,
301160.SZ,矧瞼陔第,2022-07-06,43.59,45.2,42.4,44.51,2084707,
301160.SZ,矧瞼陔第,2022-07-07,44.5,46.25,43.61,45.8,3475077,
301160.SZ,矧瞼陔第,2022-07-08,45.68,47.86,45.25,46.3,3773540,
301160.SZ,矧瞼陔第,2022-07-11,46.15,46.18,43.2,43.41,2637836,
301160.SZ,矧瞼陔第,2022-07-12,43.41,45.32,42,45.32,2677424,
301160.SZ,矧瞼陔第,2022-07-13,48,48,44.5,44.79,2651384,
301160.SZ,矧瞼陔第,2022-07-14,44.6,49.08,44.04,48.64,5079351,
301160.SZ,矧瞼陔第,2022-07-15,50,53.5,48.2,50.9,5970922,
301160.SZ,矧瞼陔第,2022-07-18,50,55,49.47,54.4,4666871,
301160.SZ,矧瞼陔第,2022-07-19,53,53.18,50.61,51.57,3568379,
301160.SZ,矧瞼陔第,2022-07-20,51.02,51.49,49.49,50.05,2157809,
301160.SZ,矧瞼陔第,2022-07-21,50.3,52.75,50.22,50.29,2719928,
301160.SZ,矧瞼陔第,2022-07-22,49.82,51.88,49.82,50.8,2225104,
301160.SZ,矧瞼陔第,2022-07-25,51.1,52.28,48.91,49.4,2009358,
301160.SZ,矧瞼陔第,2022-07-26,49.58,49.92,48.02,48.42,1821496,
301160.SZ,矧瞼陔第,2022-07-27,48.3,49.3,47.88,48.99,1623985,
301160.SZ,矧瞼陔第,2022-07-28,49.21,51.43,48.5,49.77,3061423,
301160.SZ,矧瞼陔第,2022-07-29,49.9,50.69,48.01,48.99,3190974,
301160.SZ,矧瞼陔第,2022-08-01,49.07,55.35,49.07,54.45,4584202,
301160.SZ,矧瞼陔第,2022-08-02,53.67,54.45,51.69,52.01,3561703,
301160.SZ,矧瞼陔第,2022-08-03,53.11,55.5,50.55,51.65,3641108,
301160.SZ,矧瞼陔第,2022-08-04,51.36,53.6,50.35,53.6,2053381,
301160.SZ,矧瞼陔第,2022-08-05,52.96,53,50,52.15,2822693,
301160.SZ,矧瞼陔第,2022-08-08,51.51,52.9,50.56,52.62,1702839,
301160.SZ,矧瞼陔第,2022-08-09,52.31,54.49,51.95,53.71,2631602,
301160.SZ,矧瞼陔第,2022-08-10,53.35,56.52,52.4,55.35,3252417,
301160.SZ,矧瞼陔第,2022-08-11,56.07,60.68,56.07,58.33,3655807,
301160.SZ,矧瞼陔第,2022-08-12,56.8,58.24,52.59,53,3108329,
301160.SZ,矧瞼陔第,2022-08-15,52.8,53.6,52.2,52.33,1716997,
301160.SZ,矧瞼陔第,2022-08-16,52.07,54.3,52.01,53.88,1742362,
301160.SZ,矧瞼陔第,2022-08-17,53.78,53.88,52.18,53.02,1380860,
301160.SZ,矧瞼陔第,2022-08-18,52.88,56.58,52.8,55.45,2712387,
301160.SZ,矧瞼陔第,2022-08-19,55.45,55.99,51.16,51.42,2952881,
301160.SZ,矧瞼陔第,2022-08-22,50.7,51,48,48.5,2028800,
301160.SZ,矧瞼陔第,2022-08-23,48.11,49.29,48.01,48.3,1195809,
301160.SZ,矧瞼陔第,2022-08-24,48.75,48.75,45.58,45.72,1606937,
301160.SZ,矧瞼陔第,2022-08-25,46.03,46.66,45.38,46.05,937028,
301160.SZ,矧瞼陔第,2022-08-26,45.99,47.2,45.99,46.39,865836,
301160.SZ,矧瞼陔第,2022-08-29,45.1,46.05,44.68,45.32,624201,
301160.SZ,矧瞼陔第,2022-08-30,44.68,45.82,44.11,44.87,619452,
301160.SZ,矧瞼陔第,2022-08-31,44.84,44.96,42.6,42.83,905512,
301160.SZ,矧瞼陔第,2022-09-01,43.3,46.44,42.9,45.26,1726326,
301160.SZ,矧瞼陔第,2022-09-02,46.4,47.68,44.79,44.9,1740392,
301160.SZ,矧瞼陔第,2022-09-05,46.18,47.23,43.73,43.9,1553700,
301160.SZ,矧瞼陔第,2022-09-06,44.21,44.93,43.3,44.51,1398010,
301160.SZ,矧瞼陔第,2022-09-07,44,44.44,43.23,43.5,1385510,
301160.SZ,矧瞼陔第,2022-09-08,43.69,43.78,42.06,42.34,1023910,
301160.SZ,矧瞼陔第,2022-09-09,42.49,43.51,40.89,42.65,1273618,
301160.SZ,矧瞼陔第,2022-09-13,42.73,43.5,42.18,42.8,931728,
301160.SZ,矧瞼陔第,2022-09-14,42,43.35,41.6,43.1,888474,
301160.SZ,矧瞼陔第,2022-09-15,43.46,43.49,40.6,41.02,1021610,
301160.SZ,矧瞼陔第,2022-09-16,41.12,41.5,39.22,39.33,1298087,
301160.SZ,矧瞼陔第,2022-09-19,39.22,39.65,37.47,37.95,1514820,
301160.SZ,矧瞼陔第,2022-09-20,38.28,39.85,38,39.12,1402401,
301160.SZ,矧瞼陔第,2022-09-21,39.1,40.08,38.44,39.72,1078230,
301160.SZ,矧瞼陔第,2022-09-22,39.65,40.27,39.26,39.49,811520,
301160.SZ,矧瞼陔第,2022-09-23,39.51,40,38.25,38.25,827931,
301160.SZ,矧瞼陔第,2022-09-26,38,38.8,37.5,37.61,706452,
301160.SZ,矧瞼陔第,2022-09-27,37.5,38.48,37.5,38.4,678450,
301160.SZ,矧瞼陔第,2022-09-28,38.28,38.29,36.7,36.7,817000,
301160.SZ,矧瞼陔第,2022-09-29,36.88,38.86,36.54,37.18,1066357,
301160.SZ,矧瞼陔第,2022-09-30,37.13,37.99,36.3,37.32,720131,
301160.SZ,矧瞼陔第,2022-10-10,37.66,38.1,36.18,36.31,705808,
301160.SZ,矧瞼陔第,2022-10-11,36.2,37.36,36.01,37.09,560126,
301160.SZ,矧瞼陔第,2022-10-12,37.09,37.86,35.94,37.86,906735,
301160.SZ,矧瞼陔第,2022-10-13,37.67,38.57,37.53,38.3,1008391,
301160.SZ,矧瞼陔第,2022-10-14,38.8655,38.8655,37.6317,38.4337,1112346,
301160.SZ,矧瞼陔第,2022-10-17,38.6187,38.9272,38.1766,38.8861,839272,
301160.SZ,矧瞼陔第,2022-10-18,38.8141,39.1431,38.3617,38.9272,961326,
301160.SZ,矧瞼陔第,2022-10-19,38.9066,38.9066,37.8476,37.8476,940500,
301160.SZ,矧瞼陔第,2022-10-20,37.7859,37.9813,36.6035,37.241,965500,
301160.SZ,矧瞼陔第,2022-10-21,37.426,37.7345,36.6138,37.3849,648755,
301160.SZ,矧瞼陔第,2022-10-24,37.6111,39.3488,37.5391,38.2692,1442509,
301160.SZ,矧瞼陔第,2022-10-25,38.3206,39.2254,37.0353,39.1842,1198330,
301160.SZ,矧瞼陔第,2022-10-26,39.7086,40.2947,39.1534,39.2048,1491310,
301160.SZ,矧瞼陔第,2022-10-27,39.2562,39.6469,38.1663,38.228,971255,
301160.SZ,矧瞼陔第,2022-10-28,38.1458,38.3411,35.9866,36.5007,1074109,
301160.SZ,矧瞼陔第,2022-10-31,36.3876,37.6625,36.2025,37.169,650109,
301160.SZ,矧瞼陔第,2022-11-01,37.3644,38.5056,37.2718,38.1663,878391,
301160.SZ,矧瞼陔第,2022-11-02,38.1766,39.5235,38.1561,38.9066,1039300,
301160.SZ,矧瞼陔第,2022-11-03,38.4439,39.8012,38.4439,39.3693,881265,
301160.SZ,矧瞼陔第,2022-11-04,39.8834,39.9965,39.2357,39.3899,1253065,
301160.SZ,矧瞼陔第,2022-11-07,39.3899,40.4386,39.3796,39.6469,994228,
301160.SZ,矧瞼陔第,2022-11-08,39.832,40.1507,39.3179,39.6675,706536,
301160.SZ,矧瞼陔第,2022-11-09,39.8937,39.9965,38.9889,39.1637,727602,
301160.SZ,矧瞼陔第,2022-11-10,39.1431,39.4002,38.1458,38.4234,820400,
301160.SZ,矧瞼陔第,2022-11-11,39.0711,39.7909,38.5673,38.6702,766952,
301160.SZ,矧瞼陔第,2022-11-14,38.6496,38.9375,37.9299,38.1561,601613,
301160.SZ,矧瞼陔第,2022-11-15,38.1663,39.4516,37.8373,39.2871,898635,
301160.SZ,矧瞼陔第,2022-11-16,39.3899,39.5235,38.9066,38.9683,639726,
301160.SZ,矧瞼陔第,2022-11-17,38.8655,38.8758,38.2589,38.7524,525683,
301160.SZ,矧瞼陔第,2022-11-18,38.7524,39.832,38.5571,39.0711,1033539,
301160.SZ,矧瞼陔第,2022-11-21,38.3514,39.9759,37.5803,39.6058,1229184,
301160.SZ,矧瞼陔第,2022-11-22,39.3796,40.4798,39.359,39.9759,1382289,
301160.SZ,矧瞼陔第,2022-11-23,40.7162,40.7677,38.8758,39.1534,1451610,
301160.SZ,矧瞼陔第,2022-11-24,38.8861,39.9451,38.6599,39.8012,927067,
301160.SZ,矧瞼陔第,2022-11-25,39.8012,39.8937,38.1458,38.372,921300,
301160.SZ,矧瞼陔第,2022-11-28,38.0327,38.0327,37.169,37.5289,705200,
301160.SZ,矧瞼陔第,2022-11-29,37.6522,38.1972,37.5391,37.9401,525000,
301160.SZ,矧瞼陔第,2022-11-30,37.7345,38.4645,36.9119,38.2692,1094646,
301160.SZ,矧瞼陔第,2022-12-01,38.5571,39.7806,38.5159,38.7833,1143176,
301160.SZ,矧瞼陔第,2022-12-02,38.7833,39.1431,38.6393,38.7935,755493,
301160.SZ,矧瞼陔第,2022-12-05,38.8655,39.359,38.3103,38.9066,852926,
301160.SZ,矧瞼陔第,2022-12-06,38.629,39.0609,38.2589,38.8141,683981,
301160.SZ,矧瞼陔第,2022-12-07,38.6085,39.1328,38.5673,39.1328,649600,
301160.SZ,矧瞼陔第,2022-12-08,39.1328,40.0891,39.0403,39.8217,1162709,
301160.SZ,矧瞼陔第,2022-12-09,40.0788,41.4874,39.0506,40.6546,1934958,
301160.SZ,矧瞼陔第,2022-12-12,40.1713,40.4181,39.503,39.6675,1049392,
301160.SZ,矧瞼陔第,2022-12-13,39.7086,40.2433,39.0506,39.1123,863534,
301160.SZ,矧瞼陔第,2022-12-14,38.9683,39.359,38.6393,38.701,665988,
301160.SZ,矧瞼陔第,2022-12-15,38.701,39.1226,38.4131,38.9375,596079,
301160.SZ,矧瞼陔第,2022-12-16,38.5571,38.6599,37.7448,37.7756,808642,
301160.SZ,矧瞼陔第,2022-12-19,38.2589,41.0041,37.8579,38.7113,1588412,
301160.SZ,矧瞼陔第,2022-12-20,38.5571,42.3613,38.5571,41.1172,3115861,
301160.SZ,矧瞼陔第,2022-12-21,40.5312,40.9219,39.8423,40.305,1854229,
301160.SZ,矧瞼陔第,2022-12-22,40.0685,42.0015,39.6469,41.1275,3210243,
301160.SZ,矧瞼陔第,2022-12-23,40.6134,41.0041,38.3103,38.9478,2376372,
301160.SZ,矧瞼陔第,2022-12-26,38.3617,39.7189,37.8373,39.575,1864441,
301160.SZ,矧瞼陔第,2022-12-27,39.575,39.8114,38.6393,39.174,1398901,
301160.SZ,矧瞼陔第,2022-12-28,39.1842,39.6675,37.6008,37.6008,2014199,
301160.SZ,矧瞼陔第,2022-12-29,37.642,38.4234,36.5007,36.5829,1507054,
301160.SZ,矧瞼陔第,2022-12-30,36.4904,36.84,36.1511,36.6241,870826,
301160.SZ,矧瞼陔第,2023-01-03,36.3979,37.3849,36.3259,37.3232,950127,
301160.SZ,矧瞼陔第,2023-01-04,37.025,37.7653,36.7577,37.097,801871,
301160.SZ,矧瞼陔第,2023-01-05,37.097,37.9299,36.9428,37.642,1001236,
301160.SZ,矧瞼陔第,2023-01-06,37.6214,38.3823,37.2307,37.8065,1022069,
301160.SZ,矧瞼陔第,2023-01-09,38.0532,38.6187,37.6934,37.7242,911537,
301160.SZ,矧瞼陔第,2023-01-10,37.7345,37.8887,37.3232,37.4775,646164,
301160.SZ,矧瞼陔第,2023-01-11,37.2718,37.9401,37.1896,37.3232,673875,
301160.SZ,矧瞼陔第,2023-01-12,37.025,37.8373,37.025,37.3232,399074,
301160.SZ,矧瞼陔第,2023-01-13,37.5289,37.9401,37.3335,37.8065,548203,
301160.SZ,矧瞼陔第,2023-01-16,37.7962,38.3308,37.7345,38.0841,718405,
301160.SZ,矧瞼陔第,2023-01-17,37.971,38.4234,37.8682,38.1046,471199,
301160.SZ,矧瞼陔第,2023-01-18,38.1046,38.3411,37.7345,38.0018,353297,
301160.SZ,矧瞼陔第,2023-01-19,38.043,38.1458,37.8168,38.0121,521722,
301160.SZ,矧瞼陔第,2023-01-20,38.043,38.3823,37.8682,38.2486,650625,
301160.SZ,矧瞼陔第,2023-01-30,38.5879,39.4516,38.5571,39.0814,1194128,
301160.SZ,矧瞼陔第,2023-01-31,39.0814,39.5852,38.9375,39.1945,707887,
301160.SZ,矧瞼陔第,2023-02-01,39.2768,40.2741,39.2562,39.9451,962542,
301160.SZ,矧瞼陔第,2023-02-02,39.8937,40.4798,39.5647,39.7189,1096265,
301160.SZ,矧瞼陔第,2023-02-03,39.5955,40.4078,39.359,40.1816,1120161,
301160.SZ,矧瞼陔第,2023-02-06,39.904,40.2536,39.6469,40.0376,618392,
301160.SZ,矧瞼陔第,2023-02-07,41.8473,42.0118,39.2357,40.634,1707585,
301160.SZ,矧瞼陔第,2023-02-08,40.2947,41.0967,39.9759,40.0479,1138019,
301160.SZ,矧瞼陔第,2023-02-09,39.9759,40.706,39.7189,40.6854,1059798,
301160.SZ,矧瞼陔第,2023-02-10,40.7677,41.0247,40.0993,40.9322,1059945,
301160.SZ,矧瞼陔第,2023-02-13,40.8705,41.0761,40.5209,40.7162,869146,
301160.SZ,矧瞼陔第,2023-02-14,40.8191,40.9322,40.4798,40.7162,772422,
301160.SZ,矧瞼陔第,2023-02-15,40.8191,40.9733,40.562,40.6648,743933,
301160.SZ,矧瞼陔第,2023-02-16,40.8808,40.8808,38.8655,39.1431,1345137,
301160.SZ,矧瞼陔第,2023-02-17,39.2459,39.6778,38.8449,39.1226,633489,
301160.SZ,矧瞼陔第,2023-02-20,38.9683,39.6881,38.6599,39.6881,600897,
301160.SZ,矧瞼陔第,2023-02-21,39.6881,40.3461,39.5338,39.7806,793288,
301160.SZ,矧瞼陔第,2023-02-22,39.5852,39.9965,39.503,39.8012,608541,
301160.SZ,矧瞼陔第,2023-02-23,39.8937,40.2947,39.6572,40.1713,685560,
301160.SZ,矧瞼陔第,2023-02-24,40.2536,40.2536,39.2871,39.5647,648689,
301160.SZ,矧瞼陔第,2023-02-27,39.5647,39.6469,38.7833,38.7833,611680,
301160.SZ,矧瞼陔第,2023-02-28,39.5544,39.5544,38.372,38.8552,597660,
