ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
603027.SH,วงบฬฮถาต,2016-06-30,36.6144,36.8551,35.2702,35.3805,7781737,
603027.SH,วงบฬฮถาต,2016-07-01,35.8118,36.514,35.2702,35.7216,4446283,
603027.SH,วงบฬฮถาต,2016-07-04,35.4206,37.3667,35.4206,37.1661,5740971,
603027.SH,วงบฬฮถาต,2016-07-05,37.1159,38.6206,37.1159,38.1893,7426664,
603027.SH,วงบฬฮถาต,2016-07-06,38.1993,39.2024,37.2764,38.4802,6607636,
603027.SH,วงบฬฮถาต,2016-07-07,38.5705,38.9015,37.6175,38.5604,4997749,
603027.SH,วงบฬฮถาต,2016-07-08,38.6708,40.0752,38.2896,39.2125,6124443,
603027.SH,วงบฬฮถาต,2016-07-11,38.9015,40.0049,37.5874,38.0187,6598030,
603027.SH,วงบฬฮถาต,2016-07-12,37.7178,39.9247,36.9855,39.7742,6534287,
603027.SH,วงบฬฮถาต,2016-07-13,39.7843,40.1253,38.1191,39.072,5089567,
603027.SH,วงบฬฮถาต,2016-07-14,39.1222,40.6068,38.7811,40.5165,7008552,
603027.SH,วงบฬฮถาต,2016-07-15,40.6068,40.677,39.7742,40.0852,4797710,
603027.SH,วงบฬฮถาต,2016-07-18,39.7843,39.9147,38.9216,39.1021,4444586,
603027.SH,วงบฬฮถาต,2016-07-19,38.8212,39.5034,37.8281,38.5504,3996310,
603027.SH,วงบฬฮถาต,2016-07-20,38.6106,38.8012,38.0187,38.3498,2692242,
603027.SH,วงบฬฮถาต,2016-07-21,38.2093,38.7811,37.6175,37.8382,3155628,
603027.SH,วงบฬฮถาต,2016-07-22,37.4971,37.9184,35.862,36.1629,5706113,
603027.SH,วงบฬฮถาต,2016-07-25,35.6112,36.7147,35.541,36.2031,2976652,
603027.SH,วงบฬฮถาต,2016-07-26,36.193,36.7247,35.9222,36.5441,2511331,
603027.SH,วงบฬฮถาต,2016-07-27,36.6144,36.8451,33.1836,34.0965,4894637,
603027.SH,วงบฬฮถาต,2016-07-28,33.8056,34.3071,33.0934,34.0664,2704605,
603027.SH,วงบฬฮถาต,2016-07-29,34.2068,34.5981,33.7855,33.8959,1947131,
603027.SH,วงบฬฮถาต,2016-08-01,33.1034,33.5648,31.4081,32.3009,2327446,
603027.SH,วงบฬฮถาต,2016-08-02,32.3009,33.1034,32.1103,33.0833,1939766,
603027.SH,วงบฬฮถาต,2016-08-03,32.8927,34.4075,32.6018,34.0764,3051835,
603027.SH,วงบฬฮถาต,2016-08-04,33.9059,34.4275,33.5548,33.936,1779439,
603027.SH,วงบฬฮถาต,2016-08-05,33.8357,34.4075,33.8357,33.926,2086111,
603027.SH,วงบฬฮถาต,2016-08-08,33.7053,33.9661,32.9228,33.8256,1618931,
603027.SH,วงบฬฮถาต,2016-08-09,33.615,34.5579,33.5548,34.5078,2085520,
603027.SH,วงบฬฮถาต,2016-08-10,34.5078,34.899,34.1767,34.578,1993236,
603027.SH,วงบฬฮถาต,2016-08-11,34.2871,34.5981,33.284,33.3241,2084924,
603027.SH,วงบฬฮถาต,2016-08-12,33.1034,33.7755,33.1034,33.6551,1398422,
603027.SH,วงบฬฮถาต,2016-08-15,34.1065,37.0256,33.8156,37.0256,7437520,
603027.SH,วงบฬฮถาต,2016-08-16,37.9184,40.6169,37.447,39.2526,11211704,
603027.SH,วงบฬฮถาต,2016-08-17,38.8413,38.9416,37.6376,38.3698,6702130,
603027.SH,วงบฬฮถาต,2016-08-18,38.3799,39.1122,37.4169,38.7611,7187714,
603027.SH,วงบฬฮถาต,2016-08-19,38.2796,39.2225,37.6175,38.0789,5232454,
603027.SH,วงบฬฮถาต,2016-08-22,37.8783,38.41,36.514,36.6846,4149704,
603027.SH,วงบฬฮถาต,2016-08-23,36.7147,37.2764,36.2934,36.6043,2809630,
603027.SH,วงบฬฮถาต,2016-08-24,36.6144,37.467,36.3535,36.8852,2766183,
603027.SH,วงบฬฮถาต,2016-08-25,36.514,36.514,34.9191,36.0426,3786935,
603027.SH,วงบฬฮถาต,2016-08-26,36.6144,37.4269,36.1128,36.173,2913866,
603027.SH,วงบฬฮถาต,2016-08-29,36.0827,36.1028,35.1799,35.6614,1951854,
603027.SH,วงบฬฮถาต,2016-08-30,35.5912,36.8752,35.4407,36.7548,3221056,
603027.SH,วงบฬฮถาต,2016-08-31,36.7147,36.7147,35.6814,36.4839,2961378,
603027.SH,วงบฬฮถาต,2016-09-01,36.3937,36.9855,36.0426,36.1128,2520210,
603027.SH,วงบฬฮถาต,2016-09-02,36.1128,36.3034,35.21,35.5209,2338410,
603027.SH,วงบฬฮถาต,2016-09-05,35.3404,35.8821,35.2601,35.3404,1373000,
603027.SH,วงบฬฮถาต,2016-09-06,35.3604,35.8921,34.6081,35.8018,2029152,
603027.SH,วงบฬฮถาต,2016-09-07,35.5912,36.1128,35.551,35.6513,1635596,
603027.SH,วงบฬฮถาต,2016-09-08,35.7115,35.9723,35.6313,35.9322,1352583,
603027.SH,วงบฬฮถาต,2016-09-09,35.9122,36.0727,35.1097,35.1698,1653505,
603027.SH,วงบฬฮถาต,2016-09-12,34.3172,34.5078,33.4846,33.6451,2198220,
603027.SH,วงบฬฮถาต,2016-09-13,33.8256,34.1065,33.4545,33.6651,1075459,
603027.SH,วงบฬฮถาต,2016-09-14,33.615,33.926,33.3542,33.5347,1096560,
603027.SH,วงบฬฮถาต,2016-09-19,33.7253,34.1065,33.7153,34.0664,932023,
603027.SH,วงบฬฮถาต,2016-09-20,34.1065,34.4376,33.9059,34.1065,722340,
603027.SH,วงบฬฮถาต,2016-09-21,33.936,34.1868,33.4144,34.0965,1372600,
603027.SH,วงบฬฮถาต,2016-09-22,34.3573,34.588,33.9962,34.1366,1336105,
603027.SH,วงบฬฮถาต,2016-09-23,34.3974,34.3974,33.7053,33.7354,1079434,
603027.SH,วงบฬฮถาต,2016-09-26,33.7354,33.9059,31.8996,32.0702,2096932,
603027.SH,วงบฬฮถาต,2016-09-27,31.9498,32.5115,31.7692,32.4714,1256373,
603027.SH,วงบฬฮถาต,2016-09-28,32.3611,32.6419,32.2106,32.3209,723765,
603027.SH,วงบฬฮถาต,2016-09-29,32.5416,32.8827,32.331,32.5015,836127,
603027.SH,วงบฬฮถาต,2016-09-30,32.5015,32.7924,32.4112,32.6018,563232,
603027.SH,วงบฬฮถาต,2016-10-10,32.9429,34.1065,32.8225,33.8357,1456974,
603027.SH,วงบฬฮถาต,2016-10-11,34.1767,34.5579,33.8658,34.3774,1589162,
603027.SH,วงบฬฮถาต,2016-10-12,34.1166,34.9893,34.0162,34.5981,1900463,
603027.SH,วงบฬฮถาต,2016-10-13,34.4877,34.6984,34.257,34.4777,1127751,
603027.SH,วงบฬฮถาต,2016-10-14,34.2169,34.899,34.2068,34.8288,1426706,
603027.SH,วงบฬฮถาต,2016-10-17,34.7786,35.0996,33.9059,34.1567,1477587,
603027.SH,วงบฬฮถาต,2016-10-18,34.3071,34.9692,34.1567,34.8789,1865117,
603027.SH,วงบฬฮถาต,2016-10-19,34.9792,35.5912,34.9592,35.0996,2245429,
603027.SH,วงบฬฮถาต,2016-10-20,35.3604,35.4708,34.9391,35.3003,1710171,
603027.SH,วงบฬฮถาต,2016-10-21,35.4608,35.4608,34.6282,35.3805,1933240,
603027.SH,วงบฬฮถาต,2016-10-24,35.4106,36.0827,35.0896,35.7216,2428380,
603027.SH,วงบฬฮถาต,2016-10-25,35.7216,36.1128,35.4608,35.8921,2079585,
603027.SH,วงบฬฮถาต,2016-10-26,35.872,35.872,35.2601,35.4006,1707547,
603027.SH,วงบฬฮถาต,2016-10-27,35.7115,35.8118,35.4106,35.6814,1479214,
603027.SH,วงบฬฮถาต,2016-10-28,35.7115,36.2633,35.4407,35.7818,2559574,
603027.SH,วงบฬฮถาต,2016-10-31,35.4708,35.8921,34.9893,35.6814,2342814,
603027.SH,วงบฬฮถาต,2016-11-01,35.6112,38.6006,35.6112,37.7278,5661297,
603027.SH,วงบฬฮถาต,2016-11-02,37.2664,37.6676,36.7949,36.8952,4803821,
603027.SH,วงบฬฮถาต,2016-11-03,36.6144,38.2996,36.6043,37.4068,4582714,
603027.SH,วงบฬฮถาต,2016-11-04,37.126,39.2626,37.126,38.7009,6250637,
603027.SH,วงบฬฮถาต,2016-11-07,39.1924,39.694,37.9285,38.42,4415342,
603027.SH,วงบฬฮถาต,2016-11-08,38.5002,39.7843,38.3197,39.5134,5208167,
603027.SH,วงบฬฮถาต,2016-11-09,39.2225,39.4332,38.0187,38.8814,5225741,
603027.SH,วงบฬฮถาต,2016-11-10,39.2727,40.998,39.2727,40.3661,6606425,
603027.SH,วงบฬฮถาต,2016-11-11,39.9548,42.6231,39.9347,40.0952,7230965,
603027.SH,วงบฬฮถาต,2016-11-14,39.9347,40.8175,39.2827,40.7372,5991045,
603027.SH,วงบฬฮถาต,2016-11-15,40.8275,43.9272,40.5567,42.7435,7941918,
603027.SH,วงบฬฮถาต,2016-11-16,42.1717,42.6031,41.0783,41.1585,4311664,
603027.SH,วงบฬฮถาต,2016-11-17,41.0181,41.0181,39.4231,40.0952,4544997,
603027.SH,วงบฬฮถาต,2016-11-18,40.1053,42.7937,40.1053,41.9209,5638564,
603027.SH,วงบฬฮถาต,2016-11-21,41.931,46.114,41.4896,44.6695,9690977,
603027.SH,วงบฬฮถาต,2016-11-22,44.3485,45.8131,43.8369,44.6093,6890383,
603027.SH,วงบฬฮถาต,2016-11-23,44.1379,44.6394,43.1949,43.7667,3579923,
603027.SH,วงบฬฮถาต,2016-11-24,43.4858,45.4018,42.573,43.1247,4836317,
603027.SH,วงบฬฮถาต,2016-11-25,42.6833,43.4357,41.4695,43.0946,3936313,
603027.SH,วงบฬฮถาต,2016-11-28,42.7335,43.3253,41.2488,41.5397,3332599,
603027.SH,วงบฬฮถาต,2016-11-29,41.2388,42.0112,39.8846,40.015,3246809,
603027.SH,วงบฬฮถาต,2016-11-30,40.015,40.9178,39.6037,40.5366,2754618,
603027.SH,วงบฬฮถาต,2016-12-01,40.8375,40.8375,39.9949,40.2959,2030013,
603027.SH,วงบฬฮถาต,2016-12-02,40.0451,40.2557,39.3228,39.5736,2453493,
603027.SH,วงบฬฮถาต,2016-12-05,40.025,40.6068,39.072,40.0952,2261978,
603027.SH,วงบฬฮถาต,2016-12-06,39.5836,40.3962,39.5836,39.8545,1590700,
603027.SH,วงบฬฮถาต,2016-12-07,39.9046,40.1755,39.1021,40.1253,2286455,
603027.SH,วงบฬฮถาต,2016-12-08,40.6269,41.8306,40.2056,41.4394,4523804,
603027.SH,วงบฬฮถาต,2016-12-09,41.1285,41.1485,40.1354,40.2357,2484068,
603027.SH,วงบฬฮถาต,2016-12-12,40.1153,40.3259,38.0187,38.2796,3606772,
603027.SH,วงบฬฮถาต,2016-12-13,38.1291,38.9015,37.9184,38.5905,1835800,
603027.SH,วงบฬฮถาต,2016-12-14,38.3297,38.9416,38.3297,38.8012,1057801,
603027.SH,วงบฬฮถาต,2016-12-15,39.0018,40.7272,38.7009,40.2056,3274833,
603027.SH,วงบฬฮถาต,2016-12-16,40.1955,40.7172,39.9448,40.3861,2449804,
603027.SH,วงบฬฮถาต,2016-12-19,40.4162,42.7335,40.3259,41.9109,4302249,
603027.SH,วงบฬฮถาต,2016-12-20,41.8306,43.6363,41.63,43.4256,4867571,
603027.SH,วงบฬฮถาต,2016-12-21,43.8369,43.9874,42.8338,43.5259,3579647,
603027.SH,วงบฬฮถาต,2016-12-22,43.3353,43.4256,42.5328,42.9542,2448900,
603027.SH,วงบฬฮถาต,2016-12-23,42.6432,44.3385,42.5529,42.8639,2533732,
603027.SH,วงบฬฮถาต,2016-12-26,42.6532,43.4958,42.2219,42.8839,1830935,
603027.SH,วงบฬฮถาต,2016-12-27,42.8237,43.3153,42.0313,42.1516,2032401,
603027.SH,วงบฬฮถาต,2016-12-28,42.2821,42.8338,41.941,42.2219,1802115,
603027.SH,วงบฬฮถาต,2016-12-29,42.4325,44.7397,42.1316,44.2281,4252873,
603027.SH,วงบฬฮถาต,2016-12-30,44.2482,45.1911,43.4658,45.1109,4538749,
603027.SH,วงบฬฮถาต,2017-01-03,45.161,46.6758,45.141,45.2614,4977989,
603027.SH,วงบฬฮถาต,2017-01-04,44.9404,45.8031,44.5391,45.131,2737409,
603027.SH,วงบฬฮถาต,2017-01-05,45.2413,45.4219,43.9372,44.8701,2622092,
603027.SH,วงบฬฮถาต,2017-01-06,45.141,47.0269,45.0206,46.8162,4878629,
603027.SH,วงบฬฮถาต,2017-01-09,47.0269,49.6551,45.9435,49.0632,8013147,
603027.SH,วงบฬฮถาต,2017-01-10,48.1504,49.6751,47.6588,47.8595,5479600,
603027.SH,วงบฬฮถาต,2017-01-11,47.6689,48.03,47.1874,47.4883,2439047,
603027.SH,วงบฬฮถาต,2017-01-12,47.4482,47.6288,42.7435,46.5955,4700433,
603027.SH,วงบฬฮถาต,2017-01-13,46.0839,46.2946,44.84,45.5021,2686513,
603027.SH,วงบฬฮถาต,2017-01-16,45.5422,50.0363,40.9479,40.9479,8896871,
603027.SH,วงบฬฮถาต,2017-01-17,38.9216,40.9278,36.8551,39.3328,10756196,
603027.SH,วงบฬฮถาต,2017-01-18,38.1993,39.8946,35.5611,36.3535,7743772,
603027.SH,วงบฬฮถาต,2017-01-19,36.3535,37.2664,34.1667,36.6244,5817408,
603027.SH,วงบฬฮถาต,2017-01-20,36.1128,36.9454,35.7216,36.1128,4382072,
603027.SH,วงบฬฮถาต,2017-01-23,36.1128,36.9153,35.9122,36.2131,2512800,
603027.SH,วงบฬฮถาต,2017-01-24,36.1228,36.7046,36.0125,36.3736,2070232,
603027.SH,วงบฬฮถาต,2017-01-25,36.1629,36.2131,35.6112,35.7216,2414900,
603027.SH,วงบฬฮถาต,2017-01-26,35.7617,35.852,34.9792,35.3504,2032802,
603027.SH,วงบฬฮถาต,2017-02-03,35.5109,35.5811,34.7686,34.8388,1363302,
603027.SH,วงบฬฮถาต,2017-02-06,34.7987,35.7115,34.6883,35.551,2246344,
603027.SH,วงบฬฮถาต,2017-02-07,35.551,35.6915,34.8789,35.6012,2640100,
603027.SH,วงบฬฮถาต,2017-02-08,35.5711,36.6043,35.1899,36.2833,3466626,
603027.SH,วงบฬฮถาต,2017-02-09,36.2833,36.9153,36.0325,36.8752,3632250,
603027.SH,วงบฬฮถาต,2017-02-10,36.8049,37.0557,36.3234,36.7147,3400036,
603027.SH,วงบฬฮถาต,2017-02-13,36.6144,36.9454,36.2332,36.6444,2913235,
603027.SH,วงบฬฮถาต,2017-02-14,36.7749,36.7749,36.0125,36.3134,2911056,
603027.SH,วงบฬฮถาต,2017-02-15,36.0426,36.2934,35.4106,35.4708,2400100,
603027.SH,วงบฬฮถาต,2017-02-16,35.2702,35.5611,34.9391,35.1698,2212102,
603027.SH,วงบฬฮถาต,2017-02-17,35.21,35.6012,34.3071,34.6883,2865200,
603027.SH,วงบฬฮถาต,2017-02-20,34.4977,35.0796,33.4043,33.8357,3297955,
603027.SH,วงบฬฮถาต,2017-02-21,33.8357,34.588,33.284,34.5579,3973765,
603027.SH,วงบฬฮถาต,2017-02-22,34.3573,34.5379,34.1266,34.3473,2241166,
603027.SH,วงบฬฮถาต,2017-02-23,34.3473,35.2601,33.8658,35.23,4311203,
603027.SH,วงบฬฮถาต,2017-02-24,35.0093,35.2802,34.7887,35.0896,2584632,
603027.SH,วงบฬฮถาต,2017-02-27,35.0595,35.7717,34.6081,35.1498,2911679,
603027.SH,วงบฬฮถาต,2017-02-28,34.9993,35.3303,34.7887,35.0495,1794982,
603027.SH,วงบฬฮถาต,2017-03-01,34.9291,35.0996,34.4676,34.5078,3485066,
603027.SH,วงบฬฮถาต,2017-03-02,34.2068,35.0093,33.7855,34.4376,3469796,
603027.SH,วงบฬฮถาต,2017-03-03,34.1065,34.7887,33.8858,34.4676,2278897,
603027.SH,วงบฬฮถาต,2017-03-06,34.4476,35.3003,34.1266,35.1598,3625872,
603027.SH,วงบฬฮถาต,2017-03-07,35.0996,37.0658,35.0695,36.6645,7596771,
603027.SH,วงบฬฮถาต,2017-03-08,36.6645,36.6645,36.1028,36.2332,3660304,
603027.SH,วงบฬฮถาต,2017-03-09,36.1128,36.6545,35.7316,36.3937,3744882,
603027.SH,วงบฬฮถาต,2017-03-10,36.3435,37.6075,36.2131,37.0858,4680292,
603027.SH,วงบฬฮถาต,2017-03-13,37.0357,37.6376,36.3234,37.6075,4317299,
603027.SH,วงบฬฮถาต,2017-03-14,37.5372,37.5974,36.8952,37.0056,3223249,
603027.SH,วงบฬฮถาต,2017-03-15,36.8952,37.768,36.4137,37.6576,4031852,
603027.SH,วงบฬฮถาต,2017-03-16,37.6175,39.373,37.6175,38.5002,6017752,
603027.SH,วงบฬฮถาต,2017-03-17,38.6708,39.373,38.2194,38.3598,3609894,
603027.SH,วงบฬฮถาต,2017-03-20,38.4401,39.2325,37.9485,38.6808,3638084,
603027.SH,วงบฬฮถาต,2017-03-21,38.6206,39.3128,38.2996,39.2225,3773738,
603027.SH,วงบฬฮถาต,2017-03-22,39.2225,39.2225,39.2225,39.2225,0,
603027.SH,วงบฬฮถาต,2017-03-23,40.5366,42.0012,38.2996,38.4501,10322008,
603027.SH,วงบฬฮถาต,2017-03-24,37.6175,37.9084,36.4639,37.1761,7570651,
603027.SH,วงบฬฮถาต,2017-03-27,37.1159,37.5172,36.6344,36.815,3839138,
603027.SH,วงบฬฮถาต,2017-03-28,36.6244,36.9153,35.7416,36.0827,3214291,
603027.SH,วงบฬฮถาต,2017-03-29,36.1028,36.2934,35.1899,35.3504,3241836,
603027.SH,วงบฬฮถาต,2017-03-30,35.0294,35.0996,34.2068,34.3272,3182056,
603027.SH,วงบฬฮถาต,2017-03-31,34.2971,35.3103,34.2169,34.8087,2263168,
603027.SH,วงบฬฮถาต,2017-04-05,35.1097,35.7015,34.6081,35.6714,2453442,
603027.SH,วงบฬฮถาต,2017-04-06,35.6614,36.2934,35.4206,35.7918,2458644,
603027.SH,วงบฬฮถาต,2017-04-07,35.6814,35.8219,35.3103,35.3203,1620641,
603027.SH,วงบฬฮถาต,2017-04-10,35.1197,35.3203,34.1567,34.2871,3162400,
603027.SH,วงบฬฮถาต,2017-04-11,34.3071,35.0796,34.1366,35.0595,1530325,
603027.SH,วงบฬฮถาต,2017-04-12,35.1097,35.8118,34.9492,35.4307,1790810,
603027.SH,วงบฬฮถาต,2017-04-13,35.2902,35.6012,34.8789,34.9291,1249817,
603027.SH,วงบฬฮถาต,2017-04-14,34.889,34.889,34.2068,34.3974,1119546,
603027.SH,วงบฬฮถาต,2017-04-17,33.946,34.6783,33.605,34.247,1217500,
603027.SH,วงบฬฮถาต,2017-04-18,34.4175,34.8388,34.0965,34.4576,1256845,
603027.SH,วงบฬฮถาต,2017-04-19,34.1166,35.0896,34.1166,35.0796,1388869,
603027.SH,วงบฬฮถาต,2017-04-20,35.1097,36.514,34.9191,36.4338,4136294,
603027.SH,วงบฬฮถาต,2017-04-21,36.5642,36.5642,35.862,35.9824,1753335,
603027.SH,วงบฬฮถาต,2017-04-24,35.9222,36.3636,35.4106,35.5209,1597377,
603027.SH,วงบฬฮถาต,2017-04-25,35.5711,35.8821,35.0093,35.21,1352629,
603027.SH,วงบฬฮถาต,2017-04-26,36.6144,37.4169,36.0225,37.3466,4394467,
603027.SH,วงบฬฮถาต,2017-04-27,36.8752,37.9786,36.6745,37.9084,3350356,
603027.SH,วงบฬฮถาต,2017-04-28,37.4169,37.9686,37.1661,37.5673,1524669,
603027.SH,วงบฬฮถาต,2017-05-02,37.4871,37.8382,37.2162,37.3266,1607776,
603027.SH,วงบฬฮถาต,2017-05-03,37.477,37.6175,36.9655,37.4269,1314290,
603027.SH,วงบฬฮถาต,2017-05-04,37.4068,37.4068,36.7147,36.8551,1608633,
603027.SH,วงบฬฮถาต,2017-05-05,36.7147,37.5673,36.5542,36.9755,1774393,
603027.SH,วงบฬฮถาต,2017-05-08,36.7849,36.9655,36.2532,36.3736,1126998,
603027.SH,วงบฬฮถาต,2017-05-09,36.0225,36.6144,35.8219,36.5542,1091559,
603027.SH,วงบฬฮถาต,2017-05-10,36.2934,37.0056,35.862,36.2131,1438352,
603027.SH,วงบฬฮถาต,2017-05-11,35.7918,35.7918,34.6081,35.6012,2053300,
