¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
003010.SZ,»Ù”≥º,2020-09-25,18.24,21.89,18.24,21.89,132037,
003010.SZ,»Ù”≥º,2020-09-28,24.08,24.08,24.08,24.08,52716,
003010.SZ,»Ù”≥º,2020-09-29,26.49,26.49,26.49,26.49,118998,
003010.SZ,»Ù”≥º,2020-09-30,29.14,29.14,29.14,29.14,223944,
003010.SZ,»Ù”≥º,2020-10-09,32.05,32.05,32.05,32.05,175156,
003010.SZ,»Ù”≥º,2020-10-12,35.26,35.26,35.26,35.26,147862,
003010.SZ,»Ù”≥º,2020-10-13,38.79,38.79,38.79,38.79,141416,
003010.SZ,»Ù”≥º,2020-10-14,42.67,42.67,42.67,42.67,156541,
003010.SZ,»Ù”≥º,2020-10-15,46.94,46.94,46.94,46.94,324945,
003010.SZ,»Ù”≥º,2020-10-16,51.63,51.63,51.63,51.63,3267602,
003010.SZ,»Ù”≥º,2020-10-19,54.01,56,51.4,53.5,21737009,
003010.SZ,»Ù”≥º,2020-10-20,51,53.2,50.8,52.8,13781348,
003010.SZ,»Ù”≥º,2020-10-21,54.8,56.1,52.38,52.75,14813164,
003010.SZ,»Ù”≥º,2020-10-22,49.01,50.78,47.48,47.48,13097107,
003010.SZ,»Ù”≥º,2020-10-23,48.26,48.83,45.16,46.31,10548847,
003010.SZ,»Ù”≥º,2020-10-26,45.5,46.45,43.37,45.97,6434697,
003010.SZ,»Ù”≥º,2020-10-27,46,46.7,44.18,46.68,6507057,
003010.SZ,»Ù”≥º,2020-10-28,45.99,46.21,43.89,44,5515694,
003010.SZ,»Ù”≥º,2020-10-29,42.6,45.3,42.47,43.81,5247593,
003010.SZ,»Ù”≥º,2020-10-30,44.36,44.8,40.8,40.87,5373703,
003010.SZ,»Ù”≥º,2020-11-02,41.2,41.88,40.09,41.62,4202557,
003010.SZ,»Ù”≥º,2020-11-03,41.6,44.45,41.3,43.7,5684718,
003010.SZ,»Ù”≥º,2020-11-04,43.43,44.1,42.52,43.15,3525258,
003010.SZ,»Ù”≥º,2020-11-05,44,44.46,42.71,43.07,3756866,
003010.SZ,»Ù”≥º,2020-11-06,42.88,43.19,40.79,41.2,4019753,
003010.SZ,»Ù”≥º,2020-11-09,41.61,44.38,41.42,44.36,5289375,
003010.SZ,»Ù”≥º,2020-11-10,43.41,43.87,41.29,41.81,4708429,
