╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
603916.SH,ку╡╘ль,2018-01-11,17.12,18.14,17.12,17.68,10973440,
603916.SH,ку╡╘ль,2018-01-12,17.4,18.1,17.14,17.82,11059581,
603916.SH,ку╡╘ль,2018-01-15,17.79,19.49,17.37,18.45,20574837,
603916.SH,ку╡╘ль,2018-01-16,18.5,19.76,18.2,19.18,21053001,
603916.SH,ку╡╘ль,2018-01-17,18.93,19.5,18.51,18.94,14258301,
603916.SH,ку╡╘ль,2018-01-18,18.89,19.97,18.66,19.79,20184148,
603916.SH,ку╡╘ль,2018-01-19,19.52,19.77,18.65,18.78,16048941,
603916.SH,ку╡╘ль,2018-01-22,18.5,18.52,17.71,18.07,9397017,
603916.SH,ку╡╘ль,2018-01-23,17.8,18.39,17.8,18.2,5642661,
603916.SH,ку╡╘ль,2018-01-24,18.29,18.64,18.05,18.45,6650636,
603916.SH,ку╡╘ль,2018-01-25,18.35,18.75,18.2,18.27,7244464,
603916.SH,ку╡╘ль,2018-01-26,18.06,18.45,17.85,17.95,6633059,
603916.SH,ку╡╘ль,2018-01-29,17.95,18.38,17.85,18.32,6467149,
603916.SH,ку╡╘ль,2018-01-30,18.19,18.35,17.96,18.14,4907699,
603916.SH,ку╡╘ль,2018-01-31,17.96,19.79,17.82,19.01,19566671,
603916.SH,ку╡╘ль,2018-02-01,18.31,18.77,17.11,17.11,15157681,
603916.SH,ку╡╘ль,2018-02-02,16,16.5,15.41,15.72,9337387,
603916.SH,ку╡╘ль,2018-02-05,15.12,15.69,15.03,15.17,5198942,
603916.SH,ку╡╘ль,2018-02-06,15.05,15.5,13.75,13.97,7408419,
603916.SH,ку╡╘ль,2018-02-07,14.42,14.69,13.65,14.21,6172019,
603916.SH,ку╡╘ль,2018-02-08,14.22,14.54,14.05,14.33,3620353,
603916.SH,ку╡╘ль,2018-02-09,13.81,14,13.2,13.57,4590948,
603916.SH,ку╡╘ль,2018-02-12,13.92,14.13,13.7,13.99,3241498,
603916.SH,ку╡╘ль,2018-02-13,14.01,14.23,13.81,13.87,2857098,
603916.SH,ку╡╘ль,2018-02-14,13.94,13.99,13.77,13.82,1667169,
603916.SH,ку╡╘ль,2018-02-22,13.99,14.24,13.87,14.15,2786700,
603916.SH,ку╡╘ль,2018-02-23,14.14,14.68,14.09,14.56,3969913,
603916.SH,ку╡╘ль,2018-02-26,14.8,14.98,14.61,14.94,4740483,
603916.SH,ку╡╘ль,2018-02-27,14.81,14.99,14.62,14.89,4359369,
603916.SH,ку╡╘ль,2018-02-28,14.7,14.7,14.38,14.61,3389070,
603916.SH,ку╡╘ль,2018-03-01,14.56,14.68,14.41,14.63,3490412,
603916.SH,ку╡╘ль,2018-03-02,14.52,14.64,14.35,14.36,3607978,
603916.SH,ку╡╘ль,2018-03-05,14.34,14.55,14.3,14.52,2511650,
603916.SH,ку╡╘ль,2018-03-06,14.52,14.97,14.45,14.88,5174828,
603916.SH,ку╡╘ль,2018-03-07,14.87,14.87,14.56,14.75,3802784,
603916.SH,ку╡╘ль,2018-03-08,14.64,15.45,14.64,15.22,6949281,
603916.SH,ку╡╘ль,2018-03-09,15.15,15.36,15.02,15.3,5319601,
603916.SH,ку╡╘ль,2018-03-12,15.35,15.58,15.21,15.41,5395852,
603916.SH,ку╡╘ль,2018-03-13,15.39,15.39,14.93,14.94,4274900,
603916.SH,ку╡╘ль,2018-03-14,14.9,15.89,14.9,15.77,9341168,
603916.SH,ку╡╘ль,2018-03-15,15.5,15.56,14.77,15.11,7112846,
603916.SH,ку╡╘ль,2018-03-16,14.98,15.55,14.95,15.19,4766088,
603916.SH,ку╡╘ль,2018-03-19,15,15.96,14.82,15.93,9507538,
603916.SH,ку╡╘ль,2018-03-20,15.75,15.88,15.52,15.85,6362099,
603916.SH,ку╡╘ль,2018-03-21,15.83,16.12,15.33,15.52,7853378,
603916.SH,ку╡╘ль,2018-03-22,15.44,15.69,15.31,15.43,4097400,
603916.SH,ку╡╘ль,2018-03-23,14.8,14.83,13.89,13.89,7500627,
603916.SH,ку╡╘ль,2018-03-26,13.61,14.16,13.05,14.14,4359922,
603916.SH,ку╡╘ль,2018-03-27,14.14,14.5,14.09,14.35,5432762,
603916.SH,ку╡╘ль,2018-03-28,14,15.2,13.85,14.63,6650349,
603916.SH,ку╡╘ль,2018-03-29,14.5,16,14.5,15.47,13111085,
603916.SH,ку╡╘ль,2018-03-30,15.3,15.63,15.2,15.47,8522443,
603916.SH,ку╡╘ль,2018-04-02,15.3,15.57,15.16,15.22,6034123,
603916.SH,ку╡╘ль,2018-04-03,15,15.77,14.61,15.57,9141558,
603916.SH,ку╡╘ль,2018-04-04,15.53,15.68,15.1,15.12,6394171,
603916.SH,ку╡╘ль,2018-04-09,15,15.85,14.91,15.63,7439616,
603916.SH,ку╡╘ль,2018-04-10,15.8,16.52,15.5,15.93,12671023,
603916.SH,ку╡╘ль,2018-04-11,16.04,16.5,15.75,16.36,11531292,
603916.SH,ку╡╘ль,2018-04-12,16.25,16.46,15.88,15.96,8353725,
603916.SH,ку╡╘ль,2018-04-13,16.14,16.8,15.9,16.28,10779547,
603916.SH,ку╡╘ль,2018-04-16,16.01,16.15,15.35,15.44,7323791,
603916.SH,ку╡╘ль,2018-04-17,15.58,15.79,14.8,14.86,5451542,
603916.SH,ку╡╘ль,2018-04-18,15.01,15.1,14.3,14.88,4888444,
603916.SH,ку╡╘ль,2018-04-19,14.71,15.09,14.66,14.7,3590800,
603916.SH,ку╡╘ль,2018-04-20,14.7,14.71,13.9,14.01,4979265,
603916.SH,ку╡╘ль,2018-04-23,13.91,14.27,13.91,14.17,2579300,
603916.SH,ку╡╘ль,2018-04-24,14.17,14.88,14.16,14.87,4578224,
603916.SH,ку╡╘ль,2018-04-25,14.6,14.95,14.58,14.78,3051950,
603916.SH,ку╡╘ль,2018-04-26,14.68,14.87,14.18,14.23,2986575,
603916.SH,ку╡╘ль,2018-04-27,14.3,14.69,14.3,14.36,2068449,
603916.SH,ку╡╘ль,2018-05-02,14.24,14.63,14.11,14.37,1889424,
603916.SH,ку╡╘ль,2018-05-03,14,14.72,14,14.7,3161142,
603916.SH,ку╡╘ль,2018-05-04,14.46,14.7,14.32,14.41,2308442,
603916.SH,ку╡╘ль,2018-05-07,14.5,14.84,14.5,14.8,3709197,
603916.SH,ку╡╘ль,2018-05-08,14.61,16,14.61,15.46,8027653,
603916.SH,ку╡╘ль,2018-05-09,15.25,15.83,15.05,15.53,6101833,
603916.SH,ку╡╘ль,2018-05-10,15.24,16.19,15.24,16.17,11721541,
603916.SH,ку╡╘ль,2018-05-11,16.01,16.13,15.56,15.74,6663870,
603916.SH,ку╡╘ль,2018-05-14,15.56,15.78,15.3,15.46,4307120,
603916.SH,ку╡╘ль,2018-05-15,15.48,15.92,15.33,15.82,4915395,
603916.SH,ку╡╘ль,2018-05-16,15.68,15.7,15.37,15.39,3892868,
603916.SH,ку╡╘ль,2018-05-17,15.42,16.36,15.4,15.97,9411394,
603916.SH,ку╡╘ль,2018-05-18,15.88,16.08,15.66,15.97,6413916,
603916.SH,ку╡╘ль,2018-05-21,15.89,16.72,15.82,16.43,11554249,
603916.SH,ку╡╘ль,2018-05-22,16.38,16.66,16.09,16.57,8614361,
603916.SH,ку╡╘ль,2018-05-23,16.5,16.77,16,16.03,9128067,
603916.SH,ку╡╘ль,2018-05-24,16.06,16.15,15.83,16.03,4695528,
603916.SH,ку╡╘ль,2018-05-25,16.03,16.7,15.91,16.34,8125306,
603916.SH,ку╡╘ль,2018-05-28,16.34,16.4,15.4,15.71,5321510,
603916.SH,ку╡╘ль,2018-05-29,15.5,17.28,15.5,17.28,29152595,
603916.SH,ку╡╘ль,2018-05-30,16.77,16.9,15.6,15.97,22096456,
603916.SH,ку╡╘ль,2018-05-31,16.2,17.57,16.08,17.57,21032557,
603916.SH,ку╡╘ль,2018-06-01,17.9,18.83,16.83,16.92,32531951,
603916.SH,ку╡╘ль,2018-06-04,16.75,17.93,16.12,17.85,19712896,
603916.SH,ку╡╘ль,2018-06-05,17.47,18.28,17.23,17.95,18787927,
603916.SH,ку╡╘ль,2018-06-06,17.6972,17.8893,17.1916,17.768,13500842,
603916.SH,ку╡╘ль,2018-06-07,17.6669,17.6669,16.9185,16.9994,10372026,
603916.SH,ку╡╘ль,2018-06-08,16.8781,17.3534,16.5949,17.2522,9083205,
603916.SH,ку╡╘ль,2018-06-11,17.0399,17.4949,16.8882,17.0904,7761000,
603916.SH,ку╡╘ль,2018-06-12,16.9489,17.2522,16.0589,16.6859,9173381,
603916.SH,ку╡╘ль,2018-06-13,16.4938,16.5342,15.8769,15.8971,6791200,
603916.SH,ку╡╘ль,2018-06-14,15.887,16.332,15.7454,16.069,4398217,
603916.SH,ку╡╘ль,2018-06-15,16.1702,16.2713,14.4814,15.0173,6778499,
603916.SH,ку╡╘ль,2018-06-19,14.4005,14.7139,13.5207,13.5207,6209557,
603916.SH,ку╡╘ль,2018-06-20,13.2274,14.0667,13.2274,13.824,5622454,
603916.SH,ку╡╘ль,2018-06-21,13.7836,14.2285,13.5004,13.824,5639100,
603916.SH,ку╡╘ль,2018-06-22,13.5207,14.1982,13.5207,14.0465,4846600,
603916.SH,ку╡╘ль,2018-06-25,14.1072,14.4409,13.8948,14.087,4130000,
603916.SH,ку╡╘ль,2018-06-26,13.7634,14.3499,13.6218,14.2791,4324573,
603916.SH,ку╡╘ль,2018-06-27,14.2589,14.4409,14.0667,14.1375,3511252,
603916.SH,ку╡╘ль,2018-06-28,14.1072,14.2993,13.6521,13.6723,3689400,
603916.SH,ку╡╘ль,2018-06-29,13.8139,14.1982,13.5105,14.1274,3922551,
603916.SH,ку╡╘ль,2018-07-02,14.1375,14.5016,13.8139,13.9757,4315070,
603916.SH,ку╡╘ль,2018-07-03,14.0971,14.4106,13.824,14.3701,4103919,
603916.SH,ку╡╘ль,2018-07-04,14.3297,14.3297,13.551,13.7836,3866549,
603916.SH,ку╡╘ль,2018-07-05,13.8443,13.8948,13.1465,13.1566,3437380,
603916.SH,ку╡╘ль,2018-07-06,13.1667,13.4903,12.6611,13.0757,4032049,
603916.SH,ку╡╘ль,2018-07-09,13.0858,13.5611,13.0858,13.5308,2958798,
603916.SH,ку╡╘ль,2018-07-10,13.5207,13.9858,13.3993,13.9757,4457849,
603916.SH,ку╡╘ль,2018-07-11,13.6521,13.6521,13.1667,13.4802,3849900,
603916.SH,ку╡╘ль,2018-07-12,13.5105,14.1375,13.4701,13.9959,4992048,
603916.SH,ку╡╘ль,2018-07-13,13.9555,14.1173,13.8544,14.0566,3881548,
603916.SH,ку╡╘ль,2018-07-16,14.0769,14.0769,13.824,13.9656,2492100,
603916.SH,ку╡╘ль,2018-07-17,13.9656,13.9656,13.6521,13.9353,2518449,
603916.SH,ку╡╘ль,2018-07-18,13.9454,14.4611,13.8038,14.0465,5271241,
603916.SH,ку╡╘ль,2018-07-19,13.8847,14.0465,13.6521,13.7431,2887525,
603916.SH,ку╡╘ль,2018-07-20,13.7431,14.0061,13.6521,13.9555,2335725,
603916.SH,ку╡╘ль,2018-07-23,13.9049,14.5623,13.733,14.2285,4676456,
603916.SH,ку╡╘ль,2018-07-24,14.1578,15.4319,14.0769,14.7544,9782905,
603916.SH,ку╡╘ль,2018-07-25,15.169,15.3409,14.542,14.5926,6666505,
603916.SH,ку╡╘ль,2018-07-26,14.542,14.7847,14.2488,14.3701,4579600,
603916.SH,ку╡╘ль,2018-07-27,14.2791,14.5218,14.2083,14.4005,2762866,
603916.SH,ку╡╘ль,2018-07-30,14.5117,14.7949,14.2589,14.451,4481248,
603916.SH,ку╡╘ль,2018-07-31,14.2993,14.4308,14.0162,14.1476,3302700,
603916.SH,ку╡╘ль,2018-08-01,14.1982,14.4915,13.9656,14.0364,3364349,
603916.SH,ку╡╘ль,2018-08-02,13.8544,13.9656,13.1364,13.4296,4014149,
603916.SH,ку╡╘ль,2018-08-03,13.4903,13.5611,13.0757,13.0959,2113300,
603916.SH,ку╡╘ль,2018-08-06,13.0959,13.2779,12.7622,12.8431,2063946,
603916.SH,ку╡╘ль,2018-08-07,13.1465,13.3589,12.8532,13.3386,2677178,
603916.SH,ку╡╘ль,2018-08-08,13.5004,14.6735,13.4802,14.6735,6984889,
603916.SH,ку╡╘ль,2018-08-09,14.9668,15.1185,14.4207,14.7342,14704711,
603916.SH,ку╡╘ль,2018-08-10,14.36,14.9364,14.36,14.451,7644744,
603916.SH,ку╡╘ль,2018-08-13,14.0465,14.269,13.9555,14.2387,5892246,
603916.SH,ку╡╘ль,2018-08-14,14.2488,14.6128,14.0667,14.3499,4914749,
603916.SH,ку╡╘ль,2018-08-15,14.6229,14.6229,13.9555,13.9656,3775588,
603916.SH,ку╡╘ль,2018-08-16,13.551,14.087,13.369,13.7735,3360500,
603916.SH,ку╡╘ль,2018-08-17,13.9049,14.2387,13.8544,14.0769,4970400,
603916.SH,ку╡╘ль,2018-08-20,13.6825,14.36,13.4701,14.3499,5338000,
603916.SH,ку╡╘ль,2018-08-21,14.1578,14.5623,14.0162,14.3499,5910236,
603916.SH,ку╡╘ль,2018-08-22,14.269,14.2892,13.8746,13.915,3606678,
603916.SH,ку╡╘ль,2018-08-23,13.8948,14.3196,13.8847,14.1375,4247538,
603916.SH,ку╡╘ль,2018-08-24,14.1375,14.5521,14.0263,14.4409,6829039,
603916.SH,ку╡╘ль,2018-08-27,14.3398,14.8151,14.3196,14.8151,8260737,
603916.SH,ку╡╘ль,2018-08-28,14.6937,14.7847,14.4915,14.6634,5457738,
603916.SH,ку╡╘ль,2018-08-29,14.6533,15.3207,14.5825,15.0679,10864743,
603916.SH,ку╡╘ль,2018-08-30,14.9263,15.2499,14.7746,15.0679,6471339,
603916.SH,ку╡╘ль,2018-08-31,15.0679,15.2196,14.6836,14.7038,6530498,
603916.SH,ку╡╘ль,2018-09-03,14.5218,14.5623,13.6723,14.1578,5627796,
603916.SH,ку╡╘ль,2018-09-04,14.0566,14.2589,13.9049,14.1476,4704815,
603916.SH,ку╡╘ль,2018-09-05,14.087,14.1476,13.6016,13.6825,3923437,
603916.SH,ку╡╘ль,2018-09-06,13.6521,13.9858,13.6016,13.8139,2791900,
603916.SH,ку╡╘ль,2018-09-07,13.7532,14.0465,13.7229,13.8746,3038000,
603916.SH,ку╡╘ль,2018-09-10,13.915,13.915,13.3487,13.4195,2600500,
603916.SH,ку╡╘ль,2018-09-11,13.4398,13.6117,13.2577,13.5207,1881750,
603916.SH,ку╡╘ль,2018-09-12,13.5207,13.6016,13.3791,13.5308,1793849,
603916.SH,ку╡╘ль,2018-09-13,13.6622,13.7836,13.4499,13.6723,2064949,
603916.SH,ку╡╘ль,2018-09-14,13.6723,13.7229,13.4094,13.4094,1679800,
603916.SH,ку╡╘ль,2018-09-17,13.3184,13.3993,12.9442,12.9645,1784700,
603916.SH,ку╡╘ль,2018-09-18,12.9847,13.7027,12.9847,13.642,2852266,
603916.SH,ку╡╘ль,2018-09-19,13.551,13.8341,13.4802,13.6521,3019200,
603916.SH,ку╡╘ль,2018-09-20,13.6825,13.733,13.4903,13.5004,1764300,
603916.SH,ку╡╘ль,2018-09-21,13.5004,13.7735,13.5004,13.6926,2870300,
603916.SH,ку╡╘ль,2018-09-25,13.6926,13.7735,13.5813,13.7027,1860600,
603916.SH,ку╡╘ль,2018-09-26,13.7027,13.8139,13.6218,13.6521,2371178,
603916.SH,ку╡╘ль,2018-09-27,13.5813,13.642,13.0959,13.1161,3623042,
603916.SH,ку╡╘ль,2018-09-28,13.1364,13.4296,13.1364,13.3892,1931400,
603916.SH,ку╡╘ль,2018-10-08,13.1768,13.3487,12.9038,12.9341,2170700,
603916.SH,ку╡╘ль,2018-10-09,13.0656,13.2274,12.9645,13.1364,1502400,
603916.SH,ку╡╘ль,2018-10-10,13.1263,13.8948,13.0454,13.7229,5598300,
603916.SH,ку╡╘ль,2018-10-11,13.2982,13.4802,12.3476,12.7824,5259905,
603916.SH,ку╡╘ль,2018-10-12,12.6409,12.7622,11.8622,12.5701,3359048,
603916.SH,ку╡╘ль,2018-10-15,12.6105,12.7925,12.1757,12.2363,1985800,
603916.SH,ку╡╘ль,2018-10-16,12.3071,12.4285,11.8723,12.024,1930260,
603916.SH,ку╡╘ль,2018-10-17,12.1453,12.2161,11.7712,12.1453,1982927,
603916.SH,ку╡╘ль,2018-10-18,11.9936,12.0341,11.5487,11.579,2076018,
603916.SH,ку╡╘ль,2018-10-19,11.306,11.7914,11.2554,11.7206,2130549,
603916.SH,ку╡╘ль,2018-10-22,11.8318,12.3375,11.761,12.2161,3519850,
603916.SH,ку╡╘ль,2018-10-23,12.1959,12.2262,11.9532,12.024,2808263,
603916.SH,ку╡╘ль,2018-10-24,11.9734,12.1959,11.9431,11.9835,1405700,
603916.SH,ку╡╘ль,2018-10-25,11.5285,11.8116,11.4374,11.7408,1848805,
603916.SH,ку╡╘ль,2018-10-26,11.9431,11.9532,11.7307,11.7509,1872300,
603916.SH,ку╡╘ль,2018-10-29,11.7509,11.7509,11.5285,11.5386,1216749,
603916.SH,ку╡╘ль,2018-10-30,11.5386,11.6801,11.2251,11.6195,1620900,
603916.SH,ку╡╘ль,2018-10-31,11.6599,12.024,11.5891,11.9026,2634400,
603916.SH,ку╡╘ль,2018-11-01,11.8622,12.0847,11.8622,11.9127,2735850,
603916.SH,ку╡╘ль,2018-11-02,12.0644,12.1554,11.9228,12.1554,3957616,
603916.SH,ку╡╘ль,2018-11-05,12.1352,12.4083,11.9633,12.115,3958165,
603916.SH,ку╡╘ль,2018-11-06,11.9936,12.0745,11.7004,11.8318,2506865,
603916.SH,ку╡╘ль,2018-11-07,11.7408,12.3779,11.7105,12.0139,4231845,
603916.SH,ку╡╘ль,2018-11-08,12.0038,12.1656,11.8723,11.9228,2995678,
603916.SH,ку╡╘ль,2018-11-09,11.8419,12.024,11.7509,11.8723,2058600,
603916.SH,ку╡╘ль,2018-11-12,11.9127,12.2161,11.761,12.1656,2752500,
603916.SH,ку╡╘ль,2018-11-13,12.0139,12.4386,11.9532,12.3779,4783036,
603916.SH,ку╡╘ль,2018-11-14,12.3172,12.4892,12.2161,12.3172,3343186,
603916.SH,ку╡╘ль,2018-11-15,12.2363,12.7218,12.2363,12.7116,4366952,
603916.SH,ку╡╘ль,2018-11-16,12.7116,12.7521,12.4892,12.7218,3830178,
603916.SH,ку╡╘ль,2018-11-19,12.651,12.7116,12.4993,12.6712,2219000,
603916.SH,ку╡╘ль,2018-11-20,12.6206,12.6611,12.2869,12.3172,2331678,
603916.SH,ку╡╘ль,2018-11-21,12.0948,12.3274,12.0341,12.2869,2077228,
603916.SH,ку╡╘ль,2018-11-22,12.2869,12.4588,12.2667,12.3779,2138727,
603916.SH,ку╡╘ль,2018-11-23,12.4285,12.4285,11.7914,11.7914,2941297,
603916.SH,ку╡╘ль,2018-11-26,11.8116,11.9026,11.6094,11.6195,1852376,
603916.SH,ку╡╘ль,2018-11-27,11.6801,11.8015,11.6195,11.6801,1468400,
603916.SH,ку╡╘ль,2018-11-28,11.6296,11.8925,11.5082,11.8925,1760998,
603916.SH,ку╡╘ль,2018-11-29,11.9936,12.024,11.5183,11.5285,1835200,
603916.SH,ку╡╘ль,2018-11-30,11.4374,11.5992,11.3363,11.5487,1748700,
603916.SH,ку╡╘ль,2018-12-03,11.7914,11.9532,11.7105,11.8925,2614700,
603916.SH,ку╡╘ль,2018-12-04,11.8925,12.0038,11.8419,11.9633,2158600,
603916.SH,ку╡╘ль,2018-12-05,11.7408,11.8925,11.67,11.8015,1793300,
603916.SH,ку╡╘ль,2018-12-06,11.8318,11.8925,11.5588,11.6599,1769200,
603916.SH,ку╡╘ль,2018-12-07,11.6801,11.7408,11.5891,11.7004,880600,
603916.SH,ку╡╘ль,2018-12-10,11.5992,11.6195,11.488,11.5386,1034460,
603916.SH,ку╡╘ль,2018-12-11,11.6397,11.7206,11.5386,11.6599,1001798,
603916.SH,ку╡╘ль,2018-12-12,11.6801,11.9127,11.6599,11.8217,1936160,
603916.SH,ку╡╘ль,2018-12-13,11.8217,12.0139,11.7509,11.9835,2598051,
603916.SH,ку╡╘ль,2018-12-14,11.9936,12.0139,11.5386,11.6296,1844800,
603916.SH,ку╡╘ль,2018-12-17,11.6296,11.7307,11.5285,11.7206,934291,
603916.SH,ку╡╘ль,2018-12-18,11.6498,11.761,11.5487,11.6397,1036409,
603916.SH,ку╡╘ль,2018-12-19,11.6195,11.6801,11.5487,11.5487,973600,
603916.SH,ку╡╘ль,2018-12-20,11.5487,11.6195,11.4779,11.5891,1240700,
603916.SH,ку╡╘ль,2018-12-21,11.5082,11.5285,11.3869,11.4374,1268249,
603916.SH,ку╡╘ль,2018-12-24,11.397,11.5891,11.397,11.5891,1094500,
603916.SH,ку╡╘ль,2018-12-25,11.5082,11.5285,11.1442,11.4172,1802225,
603916.SH,ку╡╘ль,2018-12-26,11.3363,11.488,11.2756,11.3565,800100,
603916.SH,ку╡╘ль,2018-12-27,11.5285,11.5689,11.2251,11.2251,1303300,
603916.SH,ку╡╘ль,2018-12-28,11.306,11.4071,11.2352,11.306,948000,
603916.SH,ку╡╘ль,2019-01-02,11.8015,12.0341,11.5891,11.5992,5060825,
603916.SH,ку╡╘ль,2019-01-03,11.3869,11.5891,11.3464,11.4273,2022000,
603916.SH,ку╡╘ль,2019-01-04,11.215,11.67,11.1947,11.6195,2190049,
603916.SH,ку╡╘ль,2019-01-07,11.6599,11.7914,11.5992,11.7914,2134758,
603916.SH,ку╡╘ль,2019-01-08,11.7914,11.7914,11.6599,11.6903,1344000,
603916.SH,ку╡╘ль,2019-01-09,11.6903,11.8824,11.67,11.7206,2273800,
603916.SH,ку╡╘ль,2019-01-10,11.7307,11.8015,11.5992,11.6296,1463500,
603916.SH,ку╡╘ль,2019-01-11,11.6801,11.7813,11.5992,11.7813,1718777,
603916.SH,ку╡╘ль,2019-01-14,11.7813,11.8217,11.6397,11.67,1561404,
603916.SH,ку╡╘ль,2019-01-15,11.6801,11.9835,11.6599,11.9431,2748828,
603916.SH,ку╡╘ль,2019-01-16,11.9431,11.9532,11.8217,11.8824,1679200,
603916.SH,ку╡╘ль,2019-01-17,11.9228,11.933,11.6498,11.6599,1637128,
603916.SH,ку╡╘ль,2019-01-18,11.67,11.9127,11.67,11.9026,1954702,
603916.SH,ку╡╘ль,2019-01-21,11.9835,11.9835,11.8318,11.9026,1704700,
603916.SH,ку╡╘ль,2019-01-22,11.933,11.9835,11.8015,11.8723,1598649,
603916.SH,ку╡╘ль,2019-01-23,11.8116,12.0948,11.8116,12.0847,3207858,
603916.SH,ку╡╘ль,2019-01-24,12.0139,12.0745,11.9633,12.0442,1993609,
603916.SH,ку╡╘ль,2019-01-25,11.9835,12.0644,11.8521,11.8622,2009200,
603916.SH,ку╡╘ль,2019-01-28,11.9835,12.1049,11.8015,11.8419,1648100,
603916.SH,ку╡╘ль,2019-01-29,11.7712,11.8824,11.4172,11.6599,1566609,
603916.SH,ку╡╘ль,2019-01-30,11.67,11.8217,11.6195,11.67,1253687,
603916.SH,ку╡╘ль,2019-01-31,11.5487,11.67,11.2048,11.2756,2622899,
603916.SH,ку╡╘ль,2019-02-01,11.2959,11.5082,11.2959,11.4577,1335400,
603916.SH,ку╡╘ль,2019-02-11,11.5183,11.7408,11.4981,11.7004,1975600,
603916.SH,ку╡╘ль,2019-02-12,11.7914,11.8521,11.6903,11.8217,2134099,
603916.SH,ку╡╘ль,2019-02-13,11.9026,11.9734,11.8419,11.933,3210300,
603916.SH,ку╡╘ль,2019-02-14,11.933,12.0543,11.9026,12.0038,2647500,
603916.SH,ку╡╘ль,2019-02-15,12.0038,12.0038,11.8521,11.9026,2381149,
603916.SH,ку╡╘ль,2019-02-18,11.9835,12.2363,11.9633,12.206,4403225,
