¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
301211.SZ,∫‡µœ“©“µ,2021-12-22,42,45.5,35.81,37.32,38983367,
301211.SZ,∫‡µœ“©“µ,2021-12-23,40,45,40,42.1,33179649,
301211.SZ,∫‡µœ“©“µ,2021-12-24,39.43,42.3,36.52,37.45,25031632,
301211.SZ,∫‡µœ“©“µ,2021-12-27,38.11,42.98,38.11,41.33,24116058,
301211.SZ,∫‡µœ“©“µ,2021-12-28,39.01,48.08,37.77,45.7,30345308,
301211.SZ,∫‡µœ“©“µ,2021-12-29,44.14,48.8,41.81,42.06,28390189,
301211.SZ,∫‡µœ“©“µ,2021-12-30,39.4,42.68,39.23,39.7,21695154,
301211.SZ,∫‡µœ“©“µ,2021-12-31,39.8,39.91,37.54,37.61,18224127,
301211.SZ,∫‡µœ“©“µ,2022-01-04,38,38.47,36.51,36.88,14925060,
301211.SZ,∫‡µœ“©“µ,2022-01-05,36.2,36.2,33.69,33.7,15900237,
301211.SZ,∫‡µœ“©“µ,2022-01-06,33.25,35.05,33.25,34.25,11051944,
301211.SZ,∫‡µœ“©“µ,2022-01-07,34.22,34.45,32.8,32.82,9764394,
301211.SZ,∫‡µœ“©“µ,2022-01-10,32.83,34.42,32.82,34.05,8727261,
301211.SZ,∫‡µœ“©“µ,2022-01-11,33.76,34.67,33.5,33.76,9274145,
301211.SZ,∫‡µœ“©“µ,2022-01-12,33.8,34.56,33.74,33.93,7531372,
301211.SZ,∫‡µœ“©“µ,2022-01-13,34.1,35.5,32.2,35.03,17169329,
301211.SZ,∫‡µœ“©“µ,2022-01-14,34.34,38.28,33.97,36.65,19743124,
301211.SZ,∫‡µœ“©“µ,2022-01-17,36.39,37.3,35.22,35.7,13674284,
301211.SZ,∫‡µœ“©“µ,2022-01-18,35.3,35.54,32.95,33.12,11570210,
301211.SZ,∫‡µœ“©“µ,2022-01-19,32.95,33.68,32.56,33.19,5426580,
301211.SZ,∫‡µœ“©“µ,2022-01-20,33.43,36.34,33.08,34.86,12274843,
301211.SZ,∫‡µœ“©“µ,2022-01-21,35.01,36.99,33,33.11,10420962,
301211.SZ,∫‡µœ“©“µ,2022-01-24,31.5,31.5,29.39,29.48,10628820,
301211.SZ,∫‡µœ“©“µ,2022-01-25,29.1,29.96,27.87,27.89,6963006,
301211.SZ,∫‡µœ“©“µ,2022-01-26,27.9,28.43,27.1,27.33,4781068,
301211.SZ,∫‡µœ“©“µ,2022-01-27,27.45,27.79,26.31,26.37,5444558,
301211.SZ,∫‡µœ“©“µ,2022-01-28,26.8,27.17,26.3,26.69,4073169,
301211.SZ,∫‡µœ“©“µ,2022-02-07,27.2,27.5,26.87,27.18,3402595,
301211.SZ,∫‡µœ“©“µ,2022-02-08,27.27,27.67,26.9,27.58,3775357,
301211.SZ,∫‡µœ“©“µ,2022-02-09,27.58,28.05,27.11,27.76,4317330,
301211.SZ,∫‡µœ“©“µ,2022-02-10,27.63,27.86,26.83,26.91,4343685,
301211.SZ,∫‡µœ“©“µ,2022-02-11,26.74,26.74,25.81,26.04,4461048,
301211.SZ,∫‡µœ“©“µ,2022-02-14,26.02,27.48,26,26.95,5149330,
301211.SZ,∫‡µœ“©“µ,2022-02-15,27.56,28.31,27.1,28,6891009,
301211.SZ,∫‡µœ“©“µ,2022-02-16,28.02,29.95,27.58,29.12,9020688,
301211.SZ,∫‡µœ“©“µ,2022-02-17,28.61,29.16,27.9,28.04,7542962,
301211.SZ,∫‡µœ“©“µ,2022-02-18,27.73,28.45,27.62,27.95,4611784,
301211.SZ,∫‡µœ“©“µ,2022-02-21,27.82,28.68,27.53,28.56,5959980,
301211.SZ,∫‡µœ“©“µ,2022-02-22,28.13,28.3,27.31,27.53,5068223,
301211.SZ,∫‡µœ“©“µ,2022-02-23,27.69,28.56,27.5,28.36,5234895,
301211.SZ,∫‡µœ“©“µ,2022-02-24,28.17,29.19,26.73,27.16,7252019,
301211.SZ,∫‡µœ“©“µ,2022-02-25,27.44,28,27.13,27.18,4478640,
301211.SZ,∫‡µœ“©“µ,2022-02-28,27.18,27.6,26.42,27.49,3946676,
301211.SZ,∫‡µœ“©“µ,2022-03-01,27.46,29.06,27.3,28.63,8296373,
301211.SZ,∫‡µœ“©“µ,2022-03-02,28.5,29.67,28.1,29.02,9253796,
301211.SZ,∫‡µœ“©“µ,2022-03-03,28.8,30.28,28.7,29.96,11990813,
301211.SZ,∫‡µœ“©“µ,2022-03-04,31.13,35.38,30.5,31.43,19249096,
301211.SZ,∫‡µœ“©“µ,2022-03-07,31.02,33.18,30.51,32.2,14368107,
301211.SZ,∫‡µœ“©“µ,2022-03-08,31.1,31.31,28.64,28.86,12394117,
301211.SZ,∫‡µœ“©“µ,2022-03-09,28.54,29.49,27,29.15,8112712,
301211.SZ,∫‡µœ“©“µ,2022-03-10,29.93,30.87,29.15,30.66,10825107,
301211.SZ,∫‡µœ“©“µ,2022-03-11,30,30.5,28.88,29.95,8825546,
301211.SZ,∫‡µœ“©“µ,2022-03-14,30,30.15,28.25,28.33,7565880,
301211.SZ,∫‡µœ“©“µ,2022-03-15,28.25,29.68,27.83,27.86,8616738,
301211.SZ,∫‡µœ“©“µ,2022-03-16,28.18,28.62,26,27.52,8624620,
301211.SZ,∫‡µœ“©“µ,2022-03-17,27.52,29.2,27.1,28.2,7901189,
301211.SZ,∫‡µœ“©“µ,2022-03-18,28,30.4,28,30.14,10432275,
301211.SZ,∫‡µœ“©“µ,2022-03-21,29.7,30.5,29.51,30.33,8710420,
301211.SZ,∫‡µœ“©“µ,2022-03-22,30,30,28.22,28.66,7265676,
301211.SZ,∫‡µœ“©“µ,2022-03-23,28.58,28.9,28.06,28.26,4695282,
301211.SZ,∫‡µœ“©“µ,2022-03-24,28.2,29.15,27.57,28.79,6828538,
301211.SZ,∫‡µœ“©“µ,2022-03-25,29.2,31,28.13,29.01,9837165,
301211.SZ,∫‡µœ“©“µ,2022-03-28,28.22,28.97,27.27,27.47,6847602,
301211.SZ,∫‡µœ“©“µ,2022-03-29,27.61,27.9,26.7,26.96,4786839,
