¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300705.SZ,æ≈µ‰÷∆“©,2017-10-10,12.44,14.93,12.44,14.93,6565,
300705.SZ,æ≈µ‰÷∆“©,2017-10-11,16.42,16.42,16.42,16.42,2000,
300705.SZ,æ≈µ‰÷∆“©,2017-10-12,18.06,18.06,18.06,18.06,4500,
300705.SZ,æ≈µ‰÷∆“©,2017-10-13,19.87,19.87,19.87,19.87,3300,
300705.SZ,æ≈µ‰÷∆“©,2017-10-16,21.86,21.86,21.86,21.86,5846,
300705.SZ,æ≈µ‰÷∆“©,2017-10-17,24.05,24.05,24.05,24.05,16219,
300705.SZ,æ≈µ‰÷∆“©,2017-10-18,26.46,26.46,26.46,26.46,16353,
300705.SZ,æ≈µ‰÷∆“©,2017-10-19,29.11,29.11,29.11,29.11,26973,
300705.SZ,æ≈µ‰÷∆“©,2017-10-20,32.02,32.02,32.02,32.02,98746,
300705.SZ,æ≈µ‰÷∆“©,2017-10-23,35.22,35.22,35.22,35.22,592750,
300705.SZ,æ≈µ‰÷∆“©,2017-10-24,37.85,38.74,36.07,36.42,16586357,
300705.SZ,æ≈µ‰÷∆“©,2017-10-25,34,37.68,34,37.07,11398775,
300705.SZ,æ≈µ‰÷∆“©,2017-10-26,36.56,36.66,33.61,33.68,9782151,
300705.SZ,æ≈µ‰÷∆“©,2017-10-27,33.68,34.94,33.33,34.14,6162065,
300705.SZ,æ≈µ‰÷∆“©,2017-10-30,34,35.8,33.45,35.02,7921048,
300705.SZ,æ≈µ‰÷∆“©,2017-10-31,34.39,35.2,33.8,34.16,6254365,
300705.SZ,æ≈µ‰÷∆“©,2017-11-01,34.55,36.33,33.63,36,9228627,
300705.SZ,æ≈µ‰÷∆“©,2017-11-02,35.51,39,35.08,36.6,12882261,
300705.SZ,æ≈µ‰÷∆“©,2017-11-03,36.72,37.25,33.83,34.29,8931177,
