¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
600488.SH,ΩÚ“©“©“µ,2015-01-05,40.2215,40.9032,39.9488,40.6305,15060493,
600488.SH,ΩÚ“©“©“µ,2015-01-06,40.2215,41.3122,39.8125,41.3122,24247769,
600488.SH,ΩÚ“©“©“µ,2015-01-07,41.1759,41.3122,40.5623,40.9032,13507899,
600488.SH,ΩÚ“©“©“µ,2015-01-08,40.9032,41.7213,40.6987,41.2441,21226280,
600488.SH,ΩÚ“©“©“µ,2015-01-09,41.2441,41.9258,40.5623,40.6305,14818664,
600488.SH,ΩÚ“©“©“µ,2015-01-12,40.6305,40.6305,39.1989,39.4034,12942954,
600488.SH,ΩÚ“©“©“µ,2015-01-13,39.2671,39.6761,39.1989,39.5398,5714153,
600488.SH,ΩÚ“©“©“µ,2015-01-14,39.5398,40.3578,39.2671,39.7443,6372760,
600488.SH,ΩÚ“©“©“µ,2015-01-15,39.6761,39.9488,39.2671,39.8125,5277634,
600488.SH,ΩÚ“©“©“µ,2015-01-16,39.8125,40.017,39.4034,39.5398,9701937,
600488.SH,ΩÚ“©“©“µ,2015-01-19,39.1307,39.8806,37.4946,37.8355,12932879,
600488.SH,ΩÚ“©“©“µ,2015-01-20,38.1763,38.858,37.9036,38.5854,25998917,
600488.SH,ΩÚ“©“©“µ,2015-01-21,38.5854,39.4034,38.5172,39.3352,13110466,
600488.SH,ΩÚ“©“©“µ,2015-01-22,39.4034,39.7443,38.9944,39.6079,13617664,
600488.SH,ΩÚ“©“©“µ,2015-01-23,39.6761,39.7443,39.2671,39.4716,9619660,
600488.SH,ΩÚ“©“©“µ,2015-01-26,39.4034,40.0851,39.3352,40.0851,11570095,
600488.SH,ΩÚ“©“©“µ,2015-01-27,40.0851,40.2897,39.5398,39.9488,10679041,
600488.SH,ΩÚ“©“©“µ,2015-01-28,39.9488,40.2215,39.6761,40.1533,8763218,
600488.SH,ΩÚ“©“©“µ,2015-01-29,40.0851,40.7669,39.8806,40.6305,19412212,
600488.SH,ΩÚ“©“©“µ,2015-01-30,40.6305,40.835,39.8125,39.8806,9029983,
600488.SH,ΩÚ“©“©“µ,2015-02-02,39.5398,39.6761,38.9944,39.2671,6632469,
600488.SH,ΩÚ“©“©“µ,2015-02-03,39.4034,40.2215,39.2671,40.0851,8605069,
600488.SH,ΩÚ“©“©“µ,2015-02-04,39.9488,40.2897,39.7443,39.8806,6600770,
600488.SH,ΩÚ“©“©“µ,2015-02-05,40.2215,40.2897,39.6761,39.6761,8390661,
600488.SH,ΩÚ“©“©“µ,2015-02-06,39.5398,39.6761,38.5854,39.5398,7432605,
600488.SH,ΩÚ“©“©“µ,2015-02-09,39.1989,39.3352,38.858,39.1307,4425326,
600488.SH,ΩÚ“©“©“µ,2015-02-10,39.0626,39.8806,38.9944,39.3352,4530487,
600488.SH,ΩÚ“©“©“µ,2015-02-11,39.1989,39.7443,39.0626,39.2671,4385069,
600488.SH,ΩÚ“©“©“µ,2015-02-12,39.4034,39.9488,39.2671,39.8806,5763527,
600488.SH,ΩÚ“©“©“µ,2015-02-13,40.2215,40.5623,39.9488,40.4942,11098920,
600488.SH,ΩÚ“©“©“µ,2015-02-16,40.4942,41.1077,40.426,40.9714,11941471,
600488.SH,ΩÚ“©“©“µ,2015-02-17,40.9032,41.0396,40.426,40.9032,9626255,
600488.SH,ΩÚ“©“©“µ,2015-02-25,40.9032,41.4486,40.6305,41.2441,13463414,
600488.SH,ΩÚ“©“©“µ,2015-02-26,41.2441,41.5849,40.9714,41.4486,9949189,
600488.SH,ΩÚ“©“©“µ,2015-02-27,41.4486,41.7894,41.1759,41.6531,14756160,
600488.SH,ΩÚ“©“©“µ,2015-03-02,41.6531,41.8576,41.4486,41.7213,16423458,
600488.SH,ΩÚ“©“©“µ,2015-03-03,41.6531,41.7894,41.2441,41.3804,15266563,
600488.SH,ΩÚ“©“©“µ,2015-03-04,41.4486,42.6075,41.3804,42.5393,29522127,
600488.SH,ΩÚ“©“©“µ,2015-03-05,43.3574,43.4937,42.0621,42.403,22542663,
600488.SH,ΩÚ“©“©“µ,2015-03-06,42.7439,43.2892,42.1303,42.7439,22467096,
600488.SH,ΩÚ“©“©“µ,2015-03-09,42.6757,43.9709,42.403,43.9028,25547772,
600488.SH,ΩÚ“©“©“µ,2015-03-10,43.9028,44.1755,43.2211,43.6983,17555040,
600488.SH,ΩÚ“©“©“µ,2015-03-11,43.6983,43.6983,42.4712,42.9484,18361485,
600488.SH,ΩÚ“©“©“µ,2015-03-12,42.9484,43.4937,42.812,42.8802,13147070,
600488.SH,ΩÚ“©“©“µ,2015-03-13,43.0165,43.3574,42.812,43.2211,12330664,
600488.SH,ΩÚ“©“©“µ,2015-03-16,43.4256,44.5163,43.2892,44.38,22372341,
600488.SH,ΩÚ“©“©“µ,2015-03-17,44.5845,45.2662,44.2436,44.8572,28493784,
600488.SH,ΩÚ“©“©“µ,2015-03-18,44.7208,46.0161,44.7208,45.6752,28321024,
600488.SH,ΩÚ“©“©“µ,2015-03-19,45.6752,50.1064,45.198,48.0613,65257438,
600488.SH,ΩÚ“©“©“µ,2015-03-20,48.4021,50.9927,47.8568,49.9019,62632348,
600488.SH,ΩÚ“©“©“µ,2015-03-23,50.9927,51.129,49.7656,49.9701,39536614,
600488.SH,ΩÚ“©“©“µ,2015-03-24,49.8337,51.129,49.152,50.5836,45547146,
600488.SH,ΩÚ“©“©“µ,2015-03-25,50.7881,54.1967,50.1746,51.8789,42885839,
600488.SH,ΩÚ“©“©“µ,2015-03-26,51.9471,53.9922,50.5836,52.0152,37614873,
600488.SH,ΩÚ“©“©“µ,2015-03-27,51.8107,55.7647,51.538,54.674,47654045,
600488.SH,ΩÚ“©“©“µ,2015-03-30,54.8103,55.8329,53.3787,54.674,36034343,
600488.SH,ΩÚ“©“©“µ,2015-03-31,54.5376,54.674,53.1742,53.3787,28824453,
600488.SH,ΩÚ“©“©“µ,2015-04-01,53.1742,54.5376,52.8333,53.9241,24053852,
