代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688228.SH,开普云,2020-03-27,100.2,105,90,90.06,9624996,
688228.SH,开普云,2020-03-30,86,86,76.74,78,6243934,
688228.SH,开普云,2020-03-31,79.3,84.5,77.55,77.92,4446829,
688228.SH,开普云,2020-04-01,75.01,80.2,74.08,75.96,3784496,
688228.SH,开普云,2020-04-02,77.34,82.39,76.88,80.58,4278307,
688228.SH,开普云,2020-04-03,79,79,74.47,74.91,3944699,
688228.SH,开普云,2020-04-07,76.7,77.43,75.36,75.98,2921836,
688228.SH,开普云,2020-04-08,74.48,74.86,73.26,74.06,2345416,
688228.SH,开普云,2020-04-09,74.51,85.8,74.29,83.19,5645294,
688228.SH,开普云,2020-04-10,81.88,81.89,75.34,77.01,4495619,
688228.SH,开普云,2020-04-13,75.2,75.35,73.37,74.3,2303125,
688228.SH,开普云,2020-04-14,74.82,76.18,74.02,75.6,1859846,
688228.SH,开普云,2020-04-15,75.25,76.73,74,74.4,1936909,
688228.SH,开普云,2020-04-16,74.58,74.89,73.52,74.3,1626096,
688228.SH,开普云,2020-04-17,74.9,76.5,74.19,74.37,1970450,
688228.SH,开普云,2020-04-20,73.9,74.48,70.68,72.04,2484968,
688228.SH,开普云,2020-04-21,71.45,73.67,71.38,72.79,1588499,
688228.SH,开普云,2020-04-22,71.31,73.46,71.31,73.28,1264218,
688228.SH,开普云,2020-04-23,75,75.96,73.37,73.95,2304362,
688228.SH,开普云,2020-04-24,73.5,73.5,70.86,71.25,2002011,
688228.SH,开普云,2020-04-27,70.3,72.44,70.3,71.24,1082654,
688228.SH,开普云,2020-04-28,71.08,71.15,63.1,65.95,2450617,
688228.SH,开普云,2020-04-29,66,66.95,64.81,65.48,1081316,
688228.SH,开普云,2020-04-30,65.6,69.44,65.02,68.5,1908856,
688228.SH,开普云,2020-05-06,67.18,75.3,66.5,74.08,2832016,
688228.SH,开普云,2020-05-07,73,74.8,71.55,71.8,1843546,
688228.SH,开普云,2020-05-08,72.01,75,72,72,1534951,
688228.SH,开普云,2020-05-11,74.01,74.75,71.6,72.3,1373039,
688228.SH,开普云,2020-05-12,71.6,72.47,68.8,70.25,1418603,
688228.SH,开普云,2020-05-13,69.41,71.95,69.41,70.9,1328871,
688228.SH,开普云,2020-05-14,70.48,75.57,70.48,73.55,2663276,
688228.SH,开普云,2020-05-15,73.24,76.5,72.42,75.41,2463449,
688228.SH,开普云,2020-05-18,76,76,69.81,70.2,2899659,
688228.SH,开普云,2020-05-19,70.88,71.66,69.23,71.3,1792345,
688228.SH,开普云,2020-05-20,71.09,74.57,70.55,73.5,2124367,
688228.SH,开普云,2020-05-21,73.88,74.5,70.2,70.4,1753401,
688228.SH,开普云,2020-05-22,71.01,72.38,67.6,68,1373152,
688228.SH,开普云,2020-05-25,66.1,67.73,65.28,66.4,1030175,
688228.SH,开普云,2020-05-26,67.01,68.95,66.88,68.66,825828,
688228.SH,开普云,2020-05-27,68.66,68.8,67.03,67.15,780748,
688228.SH,开普云,2020-05-28,67.5,69,66.08,68.95,984486,
688228.SH,开普云,2020-05-29,68.98,70.62,68.3,69.01,1165389,
688228.SH,开普云,2020-06-01,69.87,73.53,69.2,72.45,1858370,
688228.SH,开普云,2020-06-02,72.06,73.98,71.8,72.6,1447067,
688228.SH,开普云,2020-06-03,72.44,73.88,71.97,72.1,1479188,
688228.SH,开普云,2020-06-04,72.23,75.66,72,74.72,1991002,
688228.SH,开普云,2020-06-05,74.5,74.72,73.1,73.66,1380643,
688228.SH,开普云,2020-06-08,74.01,74.38,71.51,72.4,1334867,
688228.SH,开普云,2020-06-09,72.9,73.99,71.58,73.6,1191552,
688228.SH,开普云,2020-06-10,73.6,73.83,71.63,71.83,951763,
688228.SH,开普云,2020-06-11,72,74.44,71.5,72.25,1470244,
688228.SH,开普云,2020-06-12,70.39,71.8,70.28,71.4,1120613,
688228.SH,开普云,2020-06-15,70.88,72.4,69.45,69.55,1158522,
688228.SH,开普云,2020-06-16,70,72.58,69.78,72.49,1487764,
688228.SH,开普云,2020-06-17,72.47,75.75,71.05,74.99,2492483,
688228.SH,开普云,2020-06-18,74.51,75.33,73.25,73.47,1265346,
688228.SH,开普云,2020-06-19,73.97,73.97,72.98,73.38,899793,
688228.SH,开普云,2020-06-22,73.75,75.75,73.39,74.28,1679174,
688228.SH,开普云,2020-06-23,74.02,74.2,72.9,73.5,1023701,
688228.SH,开普云,2020-06-24,73.96,77.4,73,76.8,2429164,
688228.SH,开普云,2020-06-29,75.95,80.48,75.5,77.43,2345383,
688228.SH,开普云,2020-06-30,77.45,78.9,76.77,78.12,1566485,
688228.SH,开普云,2020-07-01,78.42,79.8,75.8,76.76,2042871,
688228.SH,开普云,2020-07-02,76.02,77.36,75.73,76.7,1352705,
688228.SH,开普云,2020-07-03,76.66,77.39,76,76.68,1172414,
688228.SH,开普云,2020-07-06,76.81,80.5,76.7,79.45,2005569,
688228.SH,开普云,2020-07-07,80.8,85.18,79.81,81.72,2288814,
688228.SH,开普云,2020-07-08,81.6,83.17,79.92,82.7,1624932,
688228.SH,开普云,2020-07-09,82.8,89.37,82.8,87.17,2311442,
688228.SH,开普云,2020-07-10,88.02,89.5,84.18,84.18,1886613,
688228.SH,开普云,2020-07-13,85.82,86.47,83.38,86.05,1424474,
688228.SH,开普云,2020-07-14,86.68,87.7,82.5,84.21,1802367,
688228.SH,开普云,2020-07-15,85.1,85.1,78.6,78.74,1911717,
688228.SH,开普云,2020-07-16,79.01,80,73.05,73.78,1512129,
688228.SH,开普云,2020-07-17,74.3527,75.3374,72.946,73.3379,864437,
688228.SH,开普云,2020-07-20,73.3379,74.2623,71.5393,74.2623,902591,
688228.SH,开普云,2020-07-21,74.3024,75.6589,73.7699,75.0962,795945,
688228.SH,开普云,2020-07-22,74.7345,75.2469,73.7498,74.5134,740907,
688228.SH,开普云,2020-07-23,73.3479,74.5034,70.3336,72.3632,978712,
688228.SH,开普云,2020-07-24,71.9412,72.6446,67.8418,68.6758,1037802,
688228.SH,开普云,2020-07-27,69.1379,69.2786,66.4753,67.2289,584775,
688228.SH,开普云,2020-07-28,67.4399,68.5652,67.2691,68.4547,309358,
688228.SH,开普云,2020-07-29,68.6255,71.1173,68.2136,70.8661,623333,
688228.SH,开普云,2020-07-30,70.9566,71.3384,69.7509,69.7509,489855,
688228.SH,开普云,2020-07-31,70.203,71.0771,69.3289,70.635,450065,
688228.SH,开普云,2020-08-03,70.836,73.0465,70.836,73.0364,655076,
688228.SH,开普云,2020-08-04,73.4183,73.4484,71.3384,71.7604,608673,
688228.SH,开普云,2020-08-05,72.6345,72.735,71.4389,71.9412,590678,
688228.SH,开普云,2020-08-06,72.0417,72.8355,70.0623,72.6848,687136,
688228.SH,开普云,2020-08-07,72.3432,72.8455,70.0121,70.3336,534709,
688228.SH,开普云,2020-08-10,69.4997,71.1877,69.4494,70.3336,313430,
688228.SH,开普云,2020-08-11,69.8513,70.6853,67.8217,68.4648,475001,
688228.SH,开普云,2020-08-12,67.9121,68.8265,67.038,68.8265,552710,
688228.SH,开普云,2020-08-13,68.9671,69.8312,68.515,68.726,353294,
688228.SH,开普云,2020-08-14,68.5853,69.5901,68.3442,69.4695,265542,
688228.SH,开普云,2020-08-17,69.2183,70.1126,69.2183,69.5499,537486,
688228.SH,开普云,2020-08-18,69.5499,71.4791,69.2183,71.047,693330,
688228.SH,开普云,2020-08-19,71.0972,71.0972,68.1432,68.7762,494076,
688228.SH,开普云,2020-08-20,68.3241,69.1179,67.3193,67.4901,359545,
688228.SH,开普云,2020-08-21,68.103,68.7662,67.6308,68.1131,261894,
688228.SH,开普云,2020-08-24,68.1231,68.726,67.1184,67.7514,428547,
688228.SH,开普云,2020-08-25,67.8217,68.4246,67.6208,68.1533,279041,
688228.SH,开普云,2020-08-26,68.2035,69.3188,67.4298,67.5203,408832,
688228.SH,开普云,2020-08-27,68.1533,68.9772,66.4954,68.304,495238,
688228.SH,开普云,2020-08-28,68.304,68.6858,67.3394,68.3542,316739,
688228.SH,开普云,2020-08-31,68.4246,70.4542,68.4246,68.7762,574386,
688228.SH,开普云,2020-09-01,68.8566,69.8111,68.3241,68.9269,274476,
688228.SH,开普云,2020-09-02,69.3289,69.3289,68.3241,68.3241,387392,
688228.SH,开普云,2020-09-03,68.2437,68.9571,67.3193,67.3796,321944,
688228.SH,开普云,2020-09-04,66.9777,69.5298,66.3748,68.6255,588081,
688228.SH,开普云,2020-09-07,68.6255,68.8767,66.8169,66.8169,320632,
688228.SH,开普云,2020-09-08,66.8169,67.2892,65.7619,66.3547,342279,
688228.SH,开普云,2020-09-09,65.8926,65.8926,63.2902,63.4409,604835,
688228.SH,开普云,2020-09-10,64.305,64.4859,60.3462,60.5673,424422,
688228.SH,开普云,2020-09-11,60.5472,62.195,60.2659,62.195,310268,
688228.SH,开普云,2020-09-14,62.4161,63.883,62.4161,63.0893,268021,
688228.SH,开普云,2020-09-15,63.0893,64.1644,61.8132,63.883,271108,
688228.SH,开普云,2020-09-16,62.818,64.1644,62.7979,63.8931,169603,
688228.SH,开普云,2020-09-17,62.9084,66.2744,62.9084,65.4806,691360,
688228.SH,开普云,2020-09-18,65.4906,66.0935,64.8074,65.4806,364325,
688228.SH,开普云,2020-09-21,65.5107,66.0031,65.0084,65.9026,291561,
688228.SH,开普云,2020-09-22,65.2897,65.7217,64.0337,64.8978,298823,
688228.SH,开普云,2020-09-23,65.5509,66.6763,64.6366,65.6615,287658,
688228.SH,开普云,2020-09-24,64.6667,65.6414,63.5314,65.2596,397949,
688228.SH,开普云,2020-09-25,65.3902,65.4002,63.5012,64.9682,262837,
688228.SH,开普云,2020-09-28,64.084,64.1845,61.4213,61.4917,550143,
688228.SH,开普云,2020-09-29,62.0945,62.5969,61.4917,61.4917,269172,
688228.SH,开普云,2020-09-30,62.195,62.4362,60.8888,60.9491,225422,
688228.SH,开普云,2020-10-09,61.6022,62.6572,61.6022,62.4563,201935,
688228.SH,开普云,2020-10-12,62.6572,64.8576,62.3256,64.7873,440541,
688228.SH,开普云,2020-10-13,64.8074,65.2093,64.305,64.8677,201462,
688228.SH,开普云,2020-10-14,64.4256,65.0385,63.6017,63.9735,257828,
688228.SH,开普云,2020-10-15,63.4007,64.4055,62.7979,62.828,258354,
688228.SH,开普云,2020-10-16,62.6371,63.2601,62.0945,62.5768,202355,
688228.SH,开普云,2020-10-19,62.7979,63.1998,61.8936,61.9438,176387,
688228.SH,开普云,2020-10-20,61.7931,62.8783,61.3008,62.7778,163409,
