ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
603039.SH,ทบฮขอ๘ย็,2017-08-07,56.7221,57.4237,56.7221,57.0027,87198,
603039.SH,ทบฮขอ๘ย็,2017-08-08,56.7121,56.9426,55.8904,56.5618,165630,
603039.SH,ทบฮขอ๘ย็,2017-08-09,56.5217,56.6019,55.72,56.191,136030,
603039.SH,ทบฮขอ๘ย็,2017-08-10,55.8603,56.3614,55.1788,55.279,165330,
603039.SH,ทบฮขอ๘ย็,2017-08-11,55.1187,55.4795,54.4472,55.1187,110198,
603039.SH,ทบฮขอ๘ย็,2017-08-14,54.9984,57.574,54.9984,56.4415,252862,
603039.SH,ทบฮขอ๘ย็,2017-08-15,56.6119,57.2733,56.3213,57.2032,225963,
603039.SH,ทบฮขอ๘ย็,2017-08-16,57.2633,59.5983,56.6319,58.977,481599,
603039.SH,ทบฮขอ๘ย็,2017-08-17,58.6864,61.0014,58.1352,60.1195,486438,
603039.SH,ทบฮขอ๘ย็,2017-08-18,59.2476,60.2798,58.6663,59.1173,171000,
603039.SH,ทบฮขอ๘ย็,2017-08-21,58.7365,60.1094,58.7164,59.9591,237771,
603039.SH,ทบฮขอ๘ย็,2017-08-22,60.5805,60.5805,58.8367,59.2776,170000,
603039.SH,ทบฮขอ๘ย็,2017-08-23,59.5883,59.5883,58.2254,59.2977,177507,
603039.SH,ทบฮขอ๘ย็,2017-08-24,59.0872,59.5983,58.0149,58.1352,239700,
603039.SH,ทบฮขอ๘ย็,2017-08-25,58.3256,59.6284,57.9247,59.3378,200608,
603039.SH,ทบฮขอ๘ย็,2017-08-28,59.9992,61.7229,59.2376,61.5024,672599,
603039.SH,ทบฮขอ๘ย็,2017-08-29,61.4523,64.5791,61.4523,63.6771,647107,
603039.SH,ทบฮขอ๘ย็,2017-08-30,62.8854,63.9377,61.2619,61.6528,422308,
603039.SH,ทบฮขอ๘ย็,2017-08-31,62.1138,64.3486,61.8632,63.7473,428332,
603039.SH,ทบฮขอ๘ย็,2017-09-01,63.8776,64.9198,63.4667,64.1982,390600,
603039.SH,ทบฮขอ๘ย็,2017-09-04,64.3686,65.4409,63.8475,64.1481,393133,
603039.SH,ทบฮขอ๘ย็,2017-09-05,64.1381,64.6191,63.3965,64.1882,278500,
603039.SH,ทบฮขอ๘ย็,2017-09-06,63.7272,66.1124,62.5347,65.932,491633,
603039.SH,ทบฮขอ๘ย็,2017-09-07,66.1224,66.7337,65.1804,65.5211,505130,
603039.SH,ทบฮขอ๘ย็,2017-09-08,65.4109,66.1324,64.5791,64.8396,308030,
603039.SH,ทบฮขอ๘ย็,2017-09-11,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-12,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-13,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-14,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-15,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-18,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-19,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-20,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-21,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-22,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-25,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-26,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-27,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-28,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-09-29,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-09,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-10,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-11,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-12,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-13,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-16,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-17,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-18,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-19,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-20,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-23,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-24,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-25,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-26,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-27,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-30,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-10-31,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-01,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-02,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-03,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-06,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-07,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-08,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-09,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-10,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-13,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-14,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-15,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-16,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-17,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-20,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-21,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-22,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-23,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-24,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-27,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-28,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-29,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-11-30,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-01,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-04,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-05,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-06,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-07,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-08,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-11,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-12,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-13,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-14,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-15,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-18,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-19,64.8396,64.8396,64.8396,64.8396,0,
603039.SH,ทบฮขอ๘ย็,2017-12-20,59.6785,67.2448,59.428,62.0336,1051604,
603039.SH,ทบฮขอ๘ย็,2017-12-21,59.8689,66.1825,59.8689,64.8396,760890,
603039.SH,ทบฮขอ๘ย็,2017-12-22,64.6392,64.8396,62.0336,63.5368,417492,
603039.SH,ทบฮขอ๘ย็,2017-12-25,62.9055,63.136,60.831,60.9212,359800,
603039.SH,ทบฮขอ๘ย็,2017-12-26,61.1316,62.3843,60.7408,61.753,291000,
603039.SH,ทบฮขอ๘ย็,2017-12-27,61.8031,63.5368,61.2419,62.1538,309800,
603039.SH,ทบฮขอ๘ย็,2017-12-28,62.7752,66.4932,62.1839,64.5891,365800,
603039.SH,ทบฮขอ๘ย็,2017-12-29,65.1403,66.0422,62.6249,63.8274,302793,
603039.SH,ทบฮขอ๘ย็,2018-01-02,63.8375,65.6413,63.8375,64.1682,287200,
603039.SH,ทบฮขอ๘ย็,2018-01-03,64.5991,64.9298,62.8153,63.1861,245300,
603039.SH,ทบฮขอ๘ย็,2018-01-04,63.136,65.6113,63.136,65.5311,499536,
603039.SH,ทบฮขอ๘ย็,2018-01-05,65.1503,67.1747,65.1503,66.9442,482043,
603039.SH,ทบฮขอ๘ย็,2018-01-08,66.4731,71.6343,65.7416,71.1432,1041003,
603039.SH,ทบฮขอ๘ย็,2018-01-09,69.9506,71.3737,69.65,71.0931,472267,
603039.SH,ทบฮขอ๘ย็,2018-01-10,70.5519,78.0481,70.2914,74.5205,1088990,
603039.SH,ทบฮขอ๘ย็,2018-01-11,75.6629,75.6629,72.2556,72.927,572598,
603039.SH,ทบฮขอ๘ย็,2018-01-12,73.1174,73.1174,70.1511,70.8125,443042,
603039.SH,ทบฮขอ๘ย็,2018-01-15,70.7223,75.7431,70.2713,71.7345,677662,
603039.SH,ทบฮขอ๘ย็,2018-01-16,70.7524,73.1174,70.6622,71.1332,307400,
603039.SH,ทบฮขอ๘ย็,2018-01-17,71.2835,72.0451,68.277,71.1733,335559,
603039.SH,ทบฮขอ๘ย็,2018-01-18,70.7323,72.436,69.9506,71.2735,147032,
603039.SH,ทบฮขอ๘ย็,2018-01-19,71.5741,71.5741,68.8483,70.9428,280795,
603039.SH,ทบฮขอ๘ย็,2018-01-22,68.1568,71.6743,65.7215,68.708,951665,
603039.SH,ทบฮขอ๘ย็,2018-01-23,68.1568,71.0229,67.9463,69.8003,234997,
603039.SH,ทบฮขอ๘ย็,2018-01-24,71.1432,71.1432,69.2591,70.4216,169977,
603039.SH,ทบฮขอ๘ย็,2018-01-25,70.141,71.9549,70.141,71.4739,397495,
603039.SH,ทบฮขอ๘ย็,2018-01-26,71.063,73.6285,71.063,72.3558,512497,
603039.SH,ทบฮขอ๘ย็,2018-01-29,71.6543,72.6565,67.9162,69.1589,381875,
603039.SH,ทบฮขอ๘ย็,2018-01-30,69.3293,69.3293,68.0666,68.8683,188600,
603039.SH,ทบฮขอ๘ย็,2018-01-31,68.4875,70.592,67.7659,68.1467,291000,
603039.SH,ทบฮขอ๘ย็,2018-02-01,66.1925,68.8984,65.2906,65.481,320300,
603039.SH,ทบฮขอ๘ย็,2018-02-02,65.3407,69.1489,64.1381,68.3873,324193,
603039.SH,ทบฮขอ๘ย็,2018-02-05,67.5855,68.3472,65.461,66.0121,209700,
603039.SH,ทบฮขอ๘ย็,2018-02-06,65.1102,65.9821,63.637,63.6571,214995,
603039.SH,ทบฮขอ๘ย็,2018-02-07,64.4388,67.6156,63.6871,66.9842,270895,
603039.SH,ทบฮขอ๘ย็,2018-02-08,66.9842,71.1532,66.1625,70.6321,317785,
603039.SH,ทบฮขอ๘ย็,2018-02-09,69.179,71.6543,68.3472,70.0709,464500,
603039.SH,ทบฮขอ๘ย็,2018-02-12,70.0709,71.6343,69.199,71.6242,378798,
603039.SH,ทบฮขอ๘ย็,2018-02-13,71.7545,72.4961,69.7502,71.0229,318600,
603039.SH,ทบฮขอ๘ย็,2018-02-14,71.0229,71.3536,69.1489,70.0108,117400,
603039.SH,ทบฮขอ๘ย็,2018-02-22,69.3994,73.1575,69.3994,73.1475,379657,
603039.SH,ทบฮขอ๘ย็,2018-02-23,72.7867,73.4582,71.5441,72.4861,216500,
603039.SH,ทบฮขอ๘ย็,2018-02-26,72.4861,73.1475,70.592,72.5663,273098,
603039.SH,ทบฮขอ๘ย็,2018-02-27,72.5162,74.9213,71.5741,74.2298,627698,
603039.SH,ทบฮขอ๘ย็,2018-02-28,73.4682,74.6207,72.3959,74.0294,326198,
603039.SH,ทบฮขอ๘ย็,2018-03-01,74.0294,78.7195,73.1876,77.086,779345,
603039.SH,ทบฮขอ๘ย็,2018-03-02,76.164,79.6615,75.7431,77.4568,907035,
603039.SH,ทบฮขอ๘ย็,2018-03-05,77.2964,78.469,75.713,78.4389,707245,
603039.SH,ทบฮขอ๘ย็,2018-03-06,77.6672,80.6737,77.6672,78.6293,448445,
603039.SH,ทบฮขอ๘ย็,2018-03-07,78.1683,79.2206,76.5047,76.6551,292995,
