測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
601865.SH,腦應杻,2019-02-15,2.88,2.88,2.88,2.88,112448,
601865.SH,腦應杻,2019-02-18,3.17,3.17,3.17,3.17,54354,
601865.SH,腦應杻,2019-02-19,3.49,3.49,3.49,3.49,105376,
601865.SH,腦應杻,2019-02-20,3.84,3.84,3.84,3.84,82600,
601865.SH,腦應杻,2019-02-21,4.22,4.22,4.22,4.22,420555,
601865.SH,腦應杻,2019-02-22,4.64,4.64,4.64,4.64,407038,
601865.SH,腦應杻,2019-02-25,5.1,5.1,5.1,5.1,409141,
601865.SH,腦應杻,2019-02-26,5.61,5.61,5.61,5.61,339366,
601865.SH,腦應杻,2019-02-27,6.17,6.17,6.17,6.17,470185,
601865.SH,腦應杻,2019-02-28,6.79,6.79,6.79,6.79,356044,
601865.SH,腦應杻,2019-03-01,7.47,7.47,7.47,7.47,825865,
601865.SH,腦應杻,2019-03-04,8.22,8.22,8.22,8.22,541143,
601865.SH,腦應杻,2019-03-05,9.04,9.04,9.04,9.04,4237480,
601865.SH,腦應杻,2019-03-06,9.94,9.94,9.94,9.94,1244912,
601865.SH,腦應杻,2019-03-07,10.93,10.93,10.93,10.93,463125,
601865.SH,腦應杻,2019-03-08,12.02,12.02,12.02,12.02,6741953,
601865.SH,腦應杻,2019-03-11,13.22,13.22,13.22,13.22,5509935,
601865.SH,腦應杻,2019-03-12,14.54,14.54,14.54,14.54,1420214,
601865.SH,腦應杻,2019-03-13,15.99,15.99,14.58,15.14,74367877,
601865.SH,腦應杻,2019-03-14,16.15,16.65,15.5,15.8,110395464,
601865.SH,腦應杻,2019-03-15,15.1,17.38,14.22,17.38,109173025,
601865.SH,腦應杻,2019-03-18,16.77,18.38,16.5,16.75,104807434,
601865.SH,腦應杻,2019-03-19,16.61,17.3,16.22,16.75,73778318,
601865.SH,腦應杻,2019-03-20,16.5,17.38,16.11,17.14,71431440,
601865.SH,腦應杻,2019-03-21,16.62,17.9,16.38,16.77,77283114,
601865.SH,腦應杻,2019-03-22,16.38,17.5,16.28,16.8,64100656,
601865.SH,腦應杻,2019-03-25,16.01,16.25,15.12,15.12,63070325,
601865.SH,腦應杻,2019-03-26,14.8,15.68,14.66,15.49,52413969,
601865.SH,腦應杻,2019-03-27,15.21,15.54,14.83,15.12,38128540,
601865.SH,腦應杻,2019-03-28,14.98,15.34,14.25,14.29,40774744,
601865.SH,腦應杻,2019-03-29,14.07,14.6,13.55,14.6,38083305,
601865.SH,腦應杻,2019-04-01,14.5,15.33,14.47,15.06,38288820,
601865.SH,腦應杻,2019-04-02,15.04,16.57,14.81,16.28,70824265,
601865.SH,腦應杻,2019-04-03,15.7,16.45,15.4,15.63,55147420,
601865.SH,腦應杻,2019-04-04,16,16.99,15.68,16.31,64707331,
601865.SH,腦應杻,2019-04-08,16.32,17.15,15.16,15.24,63356912,
601865.SH,腦應杻,2019-04-09,14.63,14.75,14.08,14.2,42032208,
601865.SH,腦應杻,2019-04-10,13.81,14.38,13.81,14.04,23499961,
601865.SH,腦應杻,2019-04-11,14.13,14.29,13.55,14.12,24765771,
601865.SH,腦應杻,2019-04-12,14.13,14.25,13.72,13.8,15051534,
601865.SH,腦應杻,2019-04-15,13.92,14.18,13.7,13.75,17428003,
601865.SH,腦應杻,2019-04-16,13.4,13.41,12.78,13.32,23625092,
601865.SH,腦應杻,2019-04-17,13.2,13.52,13.1,13.27,16744198,
601865.SH,腦應杻,2019-04-18,13.24,13.3,12.63,12.68,22640597,
601865.SH,腦應杻,2019-04-19,12.66,12.88,12.51,12.71,14736513,
601865.SH,腦應杻,2019-04-22,12.8,13.98,12.72,13.98,42375921,
601865.SH,腦應杻,2019-04-23,14.01,14.83,13.65,14.1,55622125,
601865.SH,腦應杻,2019-04-24,13.66,13.87,12.83,13.24,30991168,
601865.SH,腦應杻,2019-04-25,13.1,14.56,13.09,14.56,23146227,
601865.SH,腦應杻,2019-04-26,15.58,16.02,14.88,16.02,72802715,
601865.SH,腦應杻,2019-04-29,16.1,16.8,14.42,14.66,77177155,
601865.SH,腦應杻,2019-04-30,13.6,13.98,13.19,13.19,39181924,
601865.SH,腦應杻,2019-05-06,11.87,12.1,11.87,11.87,8005900,
601865.SH,腦應杻,2019-05-07,10.81,11.68,10.81,11.25,45978329,
601865.SH,腦應杻,2019-05-08,10.82,11.87,10.52,11.24,39985183,
601865.SH,腦應杻,2019-05-09,11,11.35,10.18,10.21,35006254,
601865.SH,腦應杻,2019-05-10,10.45,10.64,9.62,10.53,34743291,
601865.SH,腦應杻,2019-05-13,10.39,11.35,10.21,10.8,32924562,
601865.SH,腦應杻,2019-05-14,10.56,10.74,10.32,10.43,26317493,
601865.SH,腦應杻,2019-05-15,10.58,10.98,10.44,10.75,27313272,
601865.SH,腦應杻,2019-05-16,11.7,11.83,11.56,11.83,33431199,
601865.SH,腦應杻,2019-05-17,11.57,11.69,10.65,10.82,44527671,
601865.SH,腦應杻,2019-05-20,10.54,10.62,10.02,10.29,22795513,
601865.SH,腦應杻,2019-05-21,10.29,10.6,10.22,10.49,17771152,
601865.SH,腦應杻,2019-05-22,10.42,10.57,10.2,10.29,17922146,
601865.SH,腦應杻,2019-05-23,10.15,10.32,9.92,9.97,17814680,
601865.SH,腦應杻,2019-05-24,9.91,10.5,9.91,10.31,21607010,
601865.SH,腦應杻,2019-05-27,10.23,10.94,10.22,10.58,19769779,
601865.SH,腦應杻,2019-05-28,10.49,11.07,10.49,10.81,28081454,
601865.SH,腦應杻,2019-05-29,10.7,11.4,10.6,11.09,30908034,
601865.SH,腦應杻,2019-05-30,10.91,11.6,10.72,11.45,35971056,
601865.SH,腦應杻,2019-05-31,11.77,12.6,11.61,12.23,62913502,
601865.SH,腦應杻,2019-06-03,11.8,11.95,11.01,11.01,44031304,
601865.SH,腦應杻,2019-06-04,10.63,10.8,10.11,10.39,31161495,
601865.SH,腦應杻,2019-06-05,10.58,10.61,10.12,10.18,19405365,
601865.SH,腦應杻,2019-06-06,10.15,10.24,9.7,9.85,17579811,
601865.SH,腦應杻,2019-06-10,9.94,10.1,9.85,10.03,11573571,
601865.SH,腦應杻,2019-06-11,10.38,10.87,10.27,10.79,25383826,
601865.SH,腦應杻,2019-06-12,10.55,10.8,10.43,10.48,22963187,
601865.SH,腦應杻,2019-06-13,10.58,10.88,10.44,10.64,19886332,
601865.SH,腦應杻,2019-06-14,10.58,10.78,10.11,10.16,17550190,
601865.SH,腦應杻,2019-06-17,10.16,10.35,10.02,10.13,9211672,
601865.SH,腦應杻,2019-06-18,10.07,10.43,9.98,10.28,12725712,
601865.SH,腦應杻,2019-06-19,10.61,10.74,10.32,10.46,16785058,
601865.SH,腦應杻,2019-06-20,10.38,10.66,10.3,10.56,17166958,
601865.SH,腦應杻,2019-06-21,10.58,10.74,10.46,10.53,18151283,
601865.SH,腦應杻,2019-06-24,10.53,10.68,10.34,10.68,15124011,
601865.SH,腦應杻,2019-06-25,10.59,10.59,10.2,10.35,12405998,
601865.SH,腦應杻,2019-06-26,10.26,10.43,10.23,10.29,7833731,
601865.SH,腦應杻,2019-06-27,10.31,10.4,10.21,10.22,9447280,
601865.SH,腦應杻,2019-06-28,10.22,10.29,10.05,10.16,8014661,
601865.SH,腦應杻,2019-07-01,10.4,10.46,10.32,10.41,11035000,
601865.SH,腦應杻,2019-07-02,10.41,10.46,10.29,10.34,9518143,
601865.SH,腦應杻,2019-07-03,10.4,10.48,10.33,10.47,11285990,
601865.SH,腦應杻,2019-07-04,10.46,11.12,10.45,10.69,25338154,
601865.SH,腦應杻,2019-07-05,10.8,10.88,10.5,10.55,14123407,
601865.SH,腦應杻,2019-07-08,10.44,10.45,10,10.05,13996982,
601865.SH,腦應杻,2019-07-09,9.96,10.14,9.94,10.11,7417456,
601865.SH,腦應杻,2019-07-10,10.16,10.17,9.91,9.91,6491000,
601865.SH,腦應杻,2019-07-11,9.98,10.03,9.7,9.75,8995054,
601865.SH,腦應杻,2019-07-12,9.81,9.86,9.7,9.82,5285276,
601865.SH,腦應杻,2019-07-15,9.81,9.9,9.66,9.9,6160191,
601865.SH,腦應杻,2019-07-16,9.91,9.93,9.85,9.92,4639276,
601865.SH,腦應杻,2019-07-17,9.92,10.18,9.83,10,8308208,
601865.SH,腦應杻,2019-07-18,9.83,9.93,9.73,9.74,6662631,
601865.SH,腦應杻,2019-07-19,9.72,9.84,9.66,9.66,5724300,
601865.SH,腦應杻,2019-07-22,9.67,9.7,8.7,8.91,11600916,
601865.SH,腦應杻,2019-07-23,8.88,9.04,8.85,8.96,5524616,
601865.SH,腦應杻,2019-07-24,9,9.17,8.97,9.05,6135793,
601865.SH,腦應杻,2019-07-25,9.0902,9.1203,8.9696,9.0199,4608200,
601865.SH,腦應杻,2019-07-26,9.0199,9.4016,8.9797,9.2911,8771496,
601865.SH,腦應杻,2019-07-29,9.281,9.281,9.1002,9.1605,5255416,
601865.SH,腦應杻,2019-07-30,9.1404,9.271,9.1203,9.1705,4564540,
601865.SH,腦應杻,2019-07-31,9.1404,9.1705,8.9496,9.0299,5369236,
601865.SH,腦應杻,2019-08-01,8.9797,9.1203,8.9395,8.9797,4139894,
601865.SH,腦應杻,2019-08-02,8.8491,8.8491,8.5478,8.7185,8483692,
601865.SH,腦應杻,2019-08-05,8.7688,9.2609,8.6985,8.8993,10059100,
601865.SH,腦應杻,2019-08-06,8.5578,9.1605,8.5578,9.06,13760438,
601865.SH,腦應杻,2019-08-07,9.2208,9.2208,8.7788,8.7889,9638692,
601865.SH,腦應杻,2019-08-08,8.8391,8.8692,8.7185,8.7587,5575369,
601865.SH,腦應杻,2019-08-09,8.8391,8.9797,8.6382,8.6382,6166672,
601865.SH,腦應杻,2019-08-12,8.7286,9.502,8.6482,9.502,20672844,
601865.SH,腦應杻,2019-08-13,9.6125,9.6426,9.1504,9.1906,24967697,
601865.SH,腦應杻,2019-08-14,9.3011,9.3312,9.1504,9.2107,13565451,
601865.SH,腦應杻,2019-08-15,8.9395,9.1605,8.7989,9.1605,11288136,
601865.SH,腦應杻,2019-08-16,9.0701,9.3915,9.0701,9.1002,11723812,
601865.SH,腦應杻,2019-08-19,9.1203,9.3212,9.1002,9.3011,15287223,
601865.SH,腦應杻,2019-08-20,9.3815,9.3915,9.2308,9.3413,12578690,
601865.SH,腦應杻,2019-08-21,9.4016,10.2754,9.4016,10.2754,33493442,
601865.SH,腦應杻,2019-08-22,10.8781,11.089,10.4663,10.637,61925890,
601865.SH,腦應杻,2019-08-23,11.3502,11.7017,11.0589,11.7017,31391827,
601865.SH,腦應杻,2019-08-26,11.762,12.0231,11.1995,11.7017,45721074,
601865.SH,腦應杻,2019-08-27,11.4506,11.7017,11.2698,11.6716,37057424,
601865.SH,腦應杻,2019-08-28,11.5008,11.5209,10.9283,11.1593,35763045,
601865.SH,腦應杻,2019-08-29,11.2397,11.3401,10.9183,10.9886,19965210,
601865.SH,腦應杻,2019-08-30,11.0589,11.0991,10.3156,10.4663,26348393,
601865.SH,腦應杻,2019-09-02,10.5768,11.0288,10.396,10.7877,23382986,
601865.SH,腦應杻,2019-09-03,10.8279,11.0288,10.6571,10.8881,17086088,
601865.SH,腦應杻,2019-09-04,10.7676,11.1794,10.6973,10.9183,17514747,
601865.SH,腦應杻,2019-09-05,10.9183,11.1493,10.7977,10.9785,18910485,
601865.SH,腦應杻,2019-09-06,11.2296,11.3602,10.9685,11.079,16691393,
601865.SH,腦應杻,2019-09-09,11.0991,11.2397,10.9785,11.2296,15206975,
601865.SH,腦應杻,2019-09-10,11.3,11.4807,10.8982,11.3502,22108169,
601865.SH,腦應杻,2019-09-11,11.3301,11.4807,11.1392,11.1392,15250197,
601865.SH,腦應杻,2019-09-12,11.1091,11.8223,11.0187,11.7519,29061444,
601865.SH,腦應杻,2019-09-16,11.8624,12.3345,11.6917,11.762,28280927,
601865.SH,腦應杻,2019-09-17,11.6013,11.7017,11.0991,11.2598,17431081,
601865.SH,腦應杻,2019-09-18,11.2799,11.3,10.868,11.2096,10520102,
601865.SH,腦應杻,2019-09-19,11.3301,11.3301,11.0689,11.1794,8328117,
601865.SH,腦應杻,2019-09-20,11.2397,11.5812,11.1493,11.1493,12278919,
601865.SH,腦應杻,2019-09-23,11.0288,11.0288,10.5667,10.6672,12019029,
601865.SH,腦應杻,2019-09-24,10.637,10.9584,10.627,10.858,10847735,
601865.SH,腦應杻,2019-09-25,10.858,10.858,10.4462,10.4663,8260922,
601865.SH,腦應杻,2019-09-26,10.4462,10.6772,10.3256,10.4763,7132086,
601865.SH,腦應杻,2019-09-27,10.4964,10.7073,10.3558,10.6772,8344915,
601865.SH,腦應杻,2019-09-30,10.6471,10.6571,10.1448,10.175,7827801,
601865.SH,腦應杻,2019-10-08,10.2051,10.5265,10.1649,10.396,7231067,
601865.SH,腦應杻,2019-10-09,10.3859,10.5968,10.2754,10.5265,5552530,
601865.SH,腦應杻,2019-10-10,10.4864,10.7073,10.4663,10.5466,6251778,
601865.SH,腦應杻,2019-10-11,10.5466,10.6069,10.2453,10.2654,8971988,
601865.SH,腦應杻,2019-10-14,10.396,10.4663,10.2453,10.3658,10019967,
601865.SH,腦應杻,2019-10-15,10.3156,10.6973,10.2152,10.5768,13289279,
601865.SH,腦應杻,2019-10-16,10.5667,10.5667,9.9942,10.0846,15333915,
601865.SH,腦應杻,2019-10-17,10.0544,10.1448,9.4618,9.6928,13896888,
601865.SH,腦應杻,2019-10-18,9.6928,9.7431,9.4618,9.6928,9978669,
601865.SH,腦應杻,2019-10-21,9.6728,9.6728,9.3915,9.6024,7598695,
601865.SH,腦應杻,2019-10-22,9.6024,9.6828,9.5623,9.6627,5329474,
601865.SH,腦應杻,2019-10-23,9.6426,9.723,9.5221,9.6225,6329134,
601865.SH,腦應杻,2019-10-24,9.6426,9.9038,9.6326,9.6828,7851278,
601865.SH,腦應杻,2019-10-25,10.0745,10.2152,9.7732,9.8937,13383083,
601865.SH,腦應杻,2019-10-28,9.4819,9.8636,9.4819,9.8536,8526941,
601865.SH,腦應杻,2019-10-29,9.7632,9.8234,9.5623,9.5623,8246118,
601865.SH,腦應杻,2019-10-30,9.6426,9.6426,9.3915,9.4216,5654158,
601865.SH,腦應杻,2019-10-31,9.4417,9.502,9.1504,9.1906,6472156,
601865.SH,腦應杻,2019-11-01,9.2007,9.4116,9.1806,9.3513,5301689,
601865.SH,腦應杻,2019-11-04,9.4618,9.4819,9.3212,9.3513,4704748,
601865.SH,腦應杻,2019-11-05,9.3212,9.4116,9.2609,9.3714,4397788,
601865.SH,腦應杻,2019-11-06,9.3714,9.502,9.2911,9.3815,4976866,
601865.SH,腦應杻,2019-11-07,9.3815,9.4618,9.3112,9.3312,5462600,
601865.SH,腦應杻,2019-11-08,9.3212,9.3915,9.3112,9.3112,4322022,
601865.SH,腦應杻,2019-11-11,9.2408,9.2509,8.8893,8.9897,7245346,
601865.SH,腦應杻,2019-11-12,8.9395,9.04,8.8491,8.9797,4005344,
601865.SH,腦應杻,2019-11-13,8.9596,9.1002,8.9094,8.9496,4234486,
601865.SH,腦應杻,2019-11-14,8.9496,9.0801,8.8993,9.0701,4328573,
601865.SH,腦應杻,2019-11-15,9.0701,9.0801,8.9194,8.9295,3604900,
601865.SH,腦應杻,2019-11-18,8.9295,9.0299,8.8893,8.9395,3328322,
601865.SH,腦應杻,2019-11-19,8.9395,9.0801,8.8893,9.0801,5154407,
601865.SH,腦應杻,2019-11-20,9.1203,9.1304,8.9496,9.0199,4235300,
601865.SH,腦應杻,2019-11-21,9.04,9.04,8.8692,8.9194,5125366,
601865.SH,腦應杻,2019-11-22,8.9194,9.8134,8.9194,9.8134,18668303,
601865.SH,腦應杻,2019-11-25,10.1047,10.406,9.9038,10.2453,38887999,
601865.SH,腦應杻,2019-11-26,9.944,10.0745,9.6426,9.6627,23116694,
601865.SH,腦應杻,2019-11-27,9.6326,9.8736,9.3614,9.8033,18981434,
601865.SH,腦應杻,2019-11-28,9.6225,9.9138,9.5522,9.5824,12518500,
601865.SH,腦應杻,2019-11-29,9.6024,9.9239,9.4819,9.7933,15192782,
601865.SH,腦應杻,2019-12-02,9.9741,10.6872,9.9741,10.2453,27336593,
601865.SH,腦應杻,2019-12-03,10.4964,10.9484,10.3056,10.637,29315511,
601865.SH,腦應杻,2019-12-04,10.4361,10.7073,10.2855,10.5064,18267041,
601865.SH,腦應杻,2019-12-05,10.5768,11.5611,10.416,11.1895,37334198,
601865.SH,腦應杻,2019-12-06,11.1392,11.3301,10.7776,11.0991,29630703,
601865.SH,腦應杻,2019-12-09,10.9986,11.3401,10.9183,11.0991,22172167,
601865.SH,腦應杻,2019-12-10,10.9986,10.9986,10.5768,10.8279,19425018,
601865.SH,腦應杻,2019-12-11,10.8078,11.1895,10.6872,10.9584,20416226,
601865.SH,腦應杻,2019-12-12,10.848,10.848,10.4462,10.5064,17007655,
601865.SH,腦應杻,2019-12-13,10.6973,10.7375,10.5064,10.637,12475513,
601865.SH,腦應杻,2019-12-16,10.6973,11.1493,10.5667,11.0087,18645534,
601865.SH,腦應杻,2019-12-17,11.0488,11.1895,10.8781,10.9986,16811067,
601865.SH,腦應杻,2019-12-18,10.9484,11.3,10.8379,11.2196,20124174,
601865.SH,腦應杻,2019-12-19,11.1694,11.3301,11.0187,11.31,14454973,
601865.SH,腦應杻,2019-12-20,11.4406,12.2843,11.4104,11.7017,32921521,
601865.SH,腦應杻,2019-12-23,11.2284,11.309,10.5336,10.594,20031831,
601865.SH,腦應杻,2019-12-24,10.594,10.8457,10.5436,10.6745,10443794,
601865.SH,腦應杻,2019-12-25,10.735,11.742,10.735,11.742,23653210,
601865.SH,腦應杻,2019-12-26,12.2052,12.2052,11.6312,11.9837,32455871,
601865.SH,腦應杻,2019-12-27,12.0542,13.0109,11.8125,12.1146,33909989,
601865.SH,腦應杻,2019-12-30,12.1146,12.9605,12.1045,12.3664,30167214,
601865.SH,腦應杻,2019-12-31,12.4066,12.6181,12.0844,12.2153,18970289,
601865.SH,腦應杻,2020-01-02,12.5174,12.8296,12.175,12.5577,19617408,
601865.SH,腦應杻,2020-01-03,12.6282,13.1317,12.5577,12.9907,19369506,
