¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
300268.SZ,*STº—Œ÷,2015-01-05,22.2918,22.312,21.5217,22.312,5305061,
300268.SZ,*STº—Œ÷,2015-01-06,24.5007,24.5412,24.1156,24.5412,3364095,
300268.SZ,*STº—Œ÷,2015-01-07,26.9933,26.9933,26.9933,26.9933,994262,
300268.SZ,*STº—Œ÷,2015-01-08,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-09,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-12,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-13,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-14,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-15,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-16,26.9933,26.9933,26.9933,26.9933,0,
300268.SZ,*STº—Œ÷,2015-01-19,24.3183,29.3441,24.3183,25.9193,11665220,
300268.SZ,*STº—Œ÷,2015-01-20,25.7571,27.2568,25.2302,26.9528,7470154,
300268.SZ,*STº—Œ÷,2015-01-21,26.8312,29.6481,26.3854,29.6481,6556003,
300268.SZ,*STº—Œ÷,2015-01-22,32.2015,32.6068,31.4314,32.6068,2354380,
300268.SZ,*STº—Œ÷,2015-01-23,35.8695,35.8695,31.7759,32.0799,10908294,
300268.SZ,*STº—Œ÷,2015-01-26,30.6005,33.1337,29.6683,33.1337,6567720,
300268.SZ,*STº—Œ÷,2015-01-27,32.4244,35.8087,31.857,33.6403,5874354,
300268.SZ,*STº—Œ÷,2015-01-28,33.6403,36.0721,32.85,35.3629,5433409,
300268.SZ,*STº—Œ÷,2015-01-29,35.5655,35.7884,31.857,34.0051,5603432,
300268.SZ,*STº—Œ÷,2015-01-30,34.4104,35.2007,32.0191,33.4377,3523670,
300268.SZ,*STº—Œ÷,2015-02-02,32.8297,34.0862,32.242,33.3971,3341137,
300268.SZ,*STº—Œ÷,2015-02-03,33.3363,34.0456,30.4587,33.4174,5026660,
300268.SZ,*STº—Œ÷,2015-02-04,32.6271,33.0729,31.8164,31.9786,2152124,
300268.SZ,*STº—Œ÷,2015-02-05,32.2217,32.2217,30.7019,31.3098,3033726,
300268.SZ,*STº—Œ÷,2015-02-06,31.0058,31.2085,29.5873,30.0331,2559957,
300268.SZ,*STº—Œ÷,2015-02-09,29.9926,30.6816,28.0066,28.878,2777011,
300268.SZ,*STº—Œ÷,2015-02-10,28.5943,29.3846,28.4119,29.182,1340863,
300268.SZ,*STº—Œ÷,2015-02-11,29.3441,29.9318,28.959,29.4859,1602227,
300268.SZ,*STº—Œ÷,2015-02-12,29.6481,29.6481,28.9793,29.6278,1290948,
300268.SZ,*STº—Œ÷,2015-02-13,30.0939,31.2895,29.5873,30.3573,1815430,
300268.SZ,*STº—Œ÷,2015-02-16,29.8912,30.7829,29.7494,30.175,1302644,
