´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
002589.SZ,Èð¿µÒ½Ò©,2015-01-05,64.5762,65.1816,60.5402,64.1927,1797072,
002589.SZ,Èð¿µÒ½Ò©,2015-01-06,63.4461,65.9282,63.1636,65.0605,1191663,
002589.SZ,Èð¿µÒ½Ò©,2015-01-07,65.0807,66.0493,63.6681,64.2735,892506,
002589.SZ,Èð¿µÒ½Ò©,2015-01-08,64.4753,65.9888,63.89,65.1816,1503574,
002589.SZ,Èð¿µÒ½Ò©,2015-01-09,65.1816,66.574,63.9909,64.1927,1003087,
002589.SZ,Èð¿µÒ½Ò©,2015-01-12,63.5672,64.556,62.0537,62.5582,786245,
002589.SZ,Èð¿µÒ½Ò©,2015-01-13,62.7196,64.5762,62.1546,63.8497,884335,
002589.SZ,Èð¿µÒ½Ò©,2015-01-14,64.2735,66.3924,63.547,64.112,1391455,
002589.SZ,Èð¿µÒ½Ò©,2015-01-15,64.1927,64.556,62.3765,63.5672,1023224,
002589.SZ,Èð¿µÒ½Ò©,2015-01-16,63.7286,64.0111,63.0627,63.5672,1180394,
002589.SZ,Èð¿µÒ½Ò©,2015-01-19,63.1636,69.5606,62.8205,67.9664,6304229,
002589.SZ,Èð¿µÒ½Ò©,2015-01-20,68.5113,74.081,68.5113,73.193,6321189,
002589.SZ,Èð¿µÒ½Ò©,2015-01-21,73.2536,75.2716,72.406,72.85,3924058,
002589.SZ,Èð¿µÒ½Ò©,2015-01-22,72.6078,74.646,72.5675,72.8096,2791636,
002589.SZ,Èð¿µÒ½Ò©,2015-01-23,72.85,74.9083,72.85,73.3141,2605969,
002589.SZ,Èð¿µÒ½Ò©,2015-01-26,73.3141,80.2762,73.3141,77.6932,3873430,
002589.SZ,Èð¿µÒ½Ò©,2015-01-27,77.895,81.5274,74.6662,80.7,7000806,
002589.SZ,Èð¿µÒ½Ò©,2015-01-28,80.1148,80.3771,77.7336,80.3166,5547342,
002589.SZ,Èð¿µÒ½Ò©,2015-01-29,80.2561,81.1642,77.7134,80.5184,1558086,
002589.SZ,Èð¿µÒ½Ò©,2015-01-30,80.5184,86.0679,79.1058,84.8571,2455656,
002589.SZ,Èð¿µÒ½Ò©,2015-02-02,82.8391,88.7922,80.7404,88.4088,3515988,
002589.SZ,Èð¿µÒ½Ò©,2015-02-03,87.1778,89.8012,85.2405,88.1868,3915267,
002589.SZ,Èð¿µÒ½Ò©,2015-02-04,87.7832,88.8931,85.967,87.3796,1261066,
002589.SZ,Èð¿µÒ½Ò©,2015-02-05,87.3796,88.5501,84.5948,86.7742,2012822,
002589.SZ,Èð¿µÒ½Ò©,2015-02-06,86.7339,94.3417,85.1598,87.3594,2574161,
002589.SZ,Èð¿µÒ½Ò©,2015-02-09,87.5814,90.7699,80.922,85.3414,2117151,
002589.SZ,Èð¿µÒ½Ò©,2015-02-10,82.7382,86.5522,80.7202,85.7652,1071045,
002589.SZ,Èð¿µÒ½Ò©,2015-02-11,86.5724,94.3417,86.5321,94.3417,3476970,
002589.SZ,Èð¿µÒ½Ò©,2015-02-12,94.8462,103.786,93.6354,103.786,4318914,
002589.SZ,Èð¿µÒ½Ò©,2015-02-13,105.8645,114.1585,102.6761,106.9341,7018643,
002589.SZ,Èð¿µÒ½Ò©,2015-02-16,105.9251,109.4364,104.0887,108.0642,3821727,
002589.SZ,Èð¿µÒ½Ò©,2015-02-17,106.9946,107.5597,104.351,104.351,1590165,
002589.SZ,Èð¿µÒ½Ò©,2015-02-25,103.3017,104.5327,96.8642,100.6984,2825131,
002589.SZ,Èð¿µÒ½Ò©,2015-02-26,100.093,101.8891,97.8934,99.1849,3418447,
002589.SZ,Èð¿µÒ½Ò©,2015-02-27,99.4271,100.6783,98.3374,100.4361,2166966,
002589.SZ,Èð¿µÒ½Ò©,2015-03-02,101.1021,104.6134,97.8732,103.2815,3916045,
002589.SZ,Èð¿µÒ½Ò©,2015-03-03,102.2927,104.4519,99.084,99.7702,3059013,
002589.SZ,Èð¿µÒ½Ò©,2015-03-04,99.75,102.3129,98.2768,102.2523,2060702,
002589.SZ,Èð¿µÒ½Ò©,2015-03-05,102.9183,106.9543,102.212,102.212,3099909,
002589.SZ,Èð¿µÒ½Ò©,2015-03-06,100.7186,102.1918,93.0704,93.696,4415186,
002589.SZ,Èð¿µÒ½Ò©,2015-03-09,92.8282,95.6736,92.6264,94.039,3188240,
002589.SZ,Èð¿µÒ½Ò©,2015-03-10,94.3216,99.4876,94.3216,97.1871,4069425,
002589.SZ,Èð¿µÒ½Ò©,2015-03-11,96.501,106.9139,96.501,106.9139,4298868,
002589.SZ,Èð¿µÒ½Ò©,2015-03-12,108.1651,117.6093,104.1291,117.3874,5746064,
002589.SZ,Èð¿µÒ½Ò©,2015-03-13,115.1272,119.809,113.0285,117.4479,2397109,
002589.SZ,Èð¿µÒ½Ò©,2015-03-16,117.2259,118.8605,112.7661,116.903,4048839,
002589.SZ,Èð¿µÒ½Ò©,2015-03-17,116.1362,116.2573,112.6249,115.0263,2672519,
002589.SZ,Èð¿µÒ½Ò©,2015-03-18,113.5733,115.7931,113.1697,115.4299,2431811,
002589.SZ,Èð¿µÒ½Ò©,2015-03-19,115.4299,115.4299,110.0822,111.5755,2468147,
002589.SZ,Èð¿µÒ½Ò©,2015-03-20,111.5755,116.2371,110.9903,115.8335,3821711,
002589.SZ,Èð¿µÒ½Ò©,2015-03-23,115.0263,116.56,112.4029,115.0465,3579543,
002589.SZ,Èð¿µÒ½Ò©,2015-03-24,115.8133,115.8133,111.3333,111.6966,3624693,
002589.SZ,Èð¿µÒ½Ò©,2015-03-25,111.6966,122.8763,111.0912,122.8561,4722528,
002589.SZ,Èð¿µÒ½Ò©,2015-03-26,123.0983,128.1635,110.5665,111.5957,6748259,
002589.SZ,Èð¿µÒ½Ò©,2015-03-27,110.9701,114.2191,107.9431,110.3849,3435447,
002589.SZ,Èð¿µÒ½Ò©,2015-03-30,111.1921,115.8335,110.3849,113.8155,4220790,
