代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920478.BJ,峆一药业,2023-02-23,20.88,21.48,18.88,19.24,8297455,
920478.BJ,峆一药业,2023-02-24,19.23,23.4,18.88,21.6,5275044,
920478.BJ,峆一药业,2023-02-27,20.8,21.98,20.15,21.59,3625699,
920478.BJ,峆一药业,2023-02-28,21.83,24.8,21.6,23.29,3956613,
920478.BJ,峆一药业,2023-03-01,22.5,22.76,21.25,21.4,3165366,
920478.BJ,峆一药业,2023-03-02,21.27,21.35,20.18,20.5,2134806,
920478.BJ,峆一药业,2023-03-03,20.34,21.2,20.34,20.4,1324758,
920478.BJ,峆一药业,2023-03-06,20.39,20.56,19.7,20.45,1319601,
920478.BJ,峆一药业,2023-03-07,20.78,20.78,19.96,20.08,738220,
920478.BJ,峆一药业,2023-03-08,20.01,20.21,19.7,20.06,741975,
920478.BJ,峆一药业,2023-03-09,20.05,20.59,19.82,20.38,561640,
920478.BJ,峆一药业,2023-03-10,20.14,21.3,20.11,21,1045803,
920478.BJ,峆一药业,2023-03-13,20.83,22.5,20.81,22.4,1529225,
920478.BJ,峆一药业,2023-03-14,22.12,22.3,20.99,21.06,1432882,
920478.BJ,峆一药业,2023-03-15,21.2,21.73,21.07,21.45,763650,
920478.BJ,峆一药业,2023-03-16,21.25,21.49,20.2,20.45,965335,
920478.BJ,峆一药业,2023-03-17,20.55,20.8,20.28,20.54,347089,
920478.BJ,峆一药业,2023-03-20,20.35,20.56,20.03,20.19,283301,
920478.BJ,峆一药业,2023-03-21,20.39,20.41,20,20.37,426377,
920478.BJ,峆一药业,2023-03-22,20.4,20.83,20.28,20.6,465159,
920478.BJ,峆一药业,2023-03-23,20.56,20.56,20.13,20.3,419928,
920478.BJ,峆一药业,2023-03-24,20.36,20.53,20.15,20.41,306327,
920478.BJ,峆一药业,2023-03-27,20.46,20.46,20.08,20.2,339442,
920478.BJ,峆一药业,2023-03-28,20.2,20.33,19.8,19.82,557905,
920478.BJ,峆一药业,2023-03-29,19.9,20.05,19.7,19.93,304918,
920478.BJ,峆一药业,2023-03-30,19.89,20.5,19.82,20.08,331584,
920478.BJ,峆一药业,2023-03-31,20,20.1,19.71,19.79,330592,
920478.BJ,峆一药业,2023-04-03,19.73,19.8,19.23,19.74,530471,
920478.BJ,峆一药业,2023-04-04,19.73,19.73,19.2,19.23,268620,
920478.BJ,峆一药业,2023-04-06,19.21,19.25,18.53,18.54,646561,
920478.BJ,峆一药业,2023-04-07,18.62,18.88,18.5,18.75,187877,
920478.BJ,峆一药业,2023-04-10,18.6,18.72,18.35,18.35,326142,
920478.BJ,峆一药业,2023-04-11,18.33,18.56,18.3,18.38,181570,
920478.BJ,峆一药业,2023-04-12,18.37,18.69,18.37,18.58,155301,
920478.BJ,峆一药业,2023-04-13,18.59,18.71,18.41,18.59,228588,
