代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
920021.BJ,流金科技,2020-07-27,8,8,5.2,5.73,8337438,
920021.BJ,流金科技,2020-07-28,5.7,5.97,5.28,5.84,4577664,
920021.BJ,流金科技,2020-07-29,5.81,6.49,5.72,6.29,4222039,
920021.BJ,流金科技,2020-07-30,6.35,6.4,6.01,6.1,5086701,
920021.BJ,流金科技,2020-07-31,6.11,6.18,5.96,6.11,2517584,
920021.BJ,流金科技,2020-08-03,6.31,6.35,6.16,6.24,3413498,
920021.BJ,流金科技,2020-08-04,6.26,6.27,6.03,6.04,2513552,
920021.BJ,流金科技,2020-08-05,6.11,6.13,5.96,5.98,2370517,
920021.BJ,流金科技,2020-08-06,6.01,6.03,5.9,5.93,1235177,
920021.BJ,流金科技,2020-08-07,5.89,5.95,5.75,5.79,1671075,
920021.BJ,流金科技,2020-08-10,5.79,5.86,5.73,5.82,880187,
920021.BJ,流金科技,2020-08-11,5.8,5.8,5.71,5.71,898055,
920021.BJ,流金科技,2020-08-12,5.71,5.76,5.62,5.75,624588,
920021.BJ,流金科技,2020-08-13,5.75,5.8,5.71,5.71,379194,
920021.BJ,流金科技,2020-08-14,5.64,5.79,5.64,5.75,193178,
920021.BJ,流金科技,2020-08-17,5.78,5.8,5.66,5.74,530361,
920021.BJ,流金科技,2020-08-18,5.74,5.75,5.64,5.65,584533,
920021.BJ,流金科技,2020-08-19,5.65,5.68,5.55,5.59,658388,
920021.BJ,流金科技,2020-08-20,5.56,5.59,5.45,5.51,690947,
920021.BJ,流金科技,2020-08-21,5.52,5.54,5.45,5.52,463887,
920021.BJ,流金科技,2020-08-24,5.55,5.55,5.44,5.47,449918,
920021.BJ,流金科技,2020-08-25,5.47,5.52,5.44,5.47,274085,
920021.BJ,流金科技,2020-08-26,5.5,5.73,5.49,5.57,774110,
920021.BJ,流金科技,2020-08-27,5.56,5.63,5.55,5.6,349179,
920021.BJ,流金科技,2020-08-28,5.59,5.69,5.59,5.68,339726,
920021.BJ,流金科技,2020-08-31,5.7,5.74,5.62,5.71,936724,
920021.BJ,流金科技,2020-09-01,5.68,5.74,5.68,5.73,616220,
920021.BJ,流金科技,2020-09-02,5.72,5.75,5.66,5.71,477476,
920021.BJ,流金科技,2020-09-03,5.71,5.74,5.55,5.62,350560,
920021.BJ,流金科技,2020-09-04,5.55,5.72,5.55,5.7,307688,
920021.BJ,流金科技,2020-09-07,5.7,5.73,5.62,5.68,397171,
920021.BJ,流金科技,2020-09-08,5.68,5.71,5.62,5.65,181516,
920021.BJ,流金科技,2020-09-09,5.58,5.67,5.51,5.56,212446,
920021.BJ,流金科技,2020-09-10,5.52,5.58,5.46,5.52,244667,
920021.BJ,流金科技,2020-09-11,5.56,5.59,5.48,5.58,233381,
920021.BJ,流金科技,2020-09-14,5.55,5.65,5.55,5.61,139437,
920021.BJ,流金科技,2020-09-15,5.61,5.71,5.61,5.68,215024,
920021.BJ,流金科技,2020-09-16,5.64,5.7,5.63,5.68,130587,
920021.BJ,流金科技,2020-09-17,5.7,5.7,5.63,5.68,90305,
920021.BJ,流金科技,2020-09-18,5.65,5.95,5.63,5.83,2314402,
920021.BJ,流金科技,2020-09-21,5.82,5.83,5.75,5.77,247937,
920021.BJ,流金科技,2020-09-22,5.73,5.75,5.63,5.64,257855,
920021.BJ,流金科技,2020-09-23,5.61,5.65,5.58,5.62,182100,
920021.BJ,流金科技,2020-09-24,5.59,5.61,5.5,5.52,243236,
920021.BJ,流金科技,2020-09-25,5.59,5.59,5.49,5.51,80971,
920021.BJ,流金科技,2020-09-28,5.51,5.53,5.4,5.46,159267,
920021.BJ,流金科技,2020-09-29,5.49,5.59,5.42,5.54,162562,
920021.BJ,流金科技,2020-09-30,5.55,5.6,5.5,5.6,238591,
920021.BJ,流金科技,2020-10-09,5.58,5.85,5.58,5.75,861030,
920021.BJ,流金科技,2020-10-12,5.81,5.92,5.77,5.85,1113913,
920021.BJ,流金科技,2020-10-13,5.88,5.92,5.81,5.92,1028692,
920021.BJ,流金科技,2020-10-14,5.92,5.98,5.9,5.93,1047353,
920021.BJ,流金科技,2020-10-15,5.95,5.95,5.84,5.87,436539,
920021.BJ,流金科技,2020-10-16,5.87,5.89,5.81,5.88,165344,
920021.BJ,流金科技,2020-10-19,5.89,5.94,5.86,5.86,287880,
920021.BJ,流金科技,2020-10-20,5.8,5.85,5.77,5.84,184155,
920021.BJ,流金科技,2020-10-21,5.78,5.85,5.76,5.78,84646,
920021.BJ,流金科技,2020-10-22,5.78,5.8,5.73,5.77,160870,
920021.BJ,流金科技,2020-10-23,5.8,5.82,5.74,5.75,179388,
920021.BJ,流金科技,2020-10-26,5.72,5.74,5.63,5.66,182492,
920021.BJ,流金科技,2020-10-27,5.62,5.71,5.61,5.68,58382,
920021.BJ,流金科技,2020-10-28,5.68,5.68,5.65,5.68,50483,
920021.BJ,流金科技,2020-10-29,5.66,5.68,5.59,5.6,110818,
920021.BJ,流金科技,2020-10-30,5.6,5.65,5.58,5.58,105596,
920021.BJ,流金科技,2020-11-02,5.53,5.58,5.46,5.52,180183,
920021.BJ,流金科技,2020-11-03,5.51,5.54,5.47,5.52,300386,
920021.BJ,流金科技,2020-11-04,5.51,5.6,5.5,5.55,223132,
920021.BJ,流金科技,2020-11-05,5.53,5.7,5.51,5.66,412785,
920021.BJ,流金科技,2020-11-06,5.69,5.76,5.68,5.75,460283,
920021.BJ,流金科技,2020-11-09,5.75,5.84,5.58,5.77,629452,
920021.BJ,流金科技,2020-11-10,5.71,5.81,5.71,5.77,491962,
920021.BJ,流金科技,2020-11-11,5.71,5.81,5.64,5.75,574525,
920021.BJ,流金科技,2020-11-12,5.69,5.73,5.65,5.66,59088,
920021.BJ,流金科技,2020-11-13,5.65,5.68,5.53,5.62,102927,
920021.BJ,流金科技,2020-11-16,5.61,5.64,5.58,5.6,54607,
920021.BJ,流金科技,2020-11-17,5.58,5.61,5.58,5.59,109912,
920021.BJ,流金科技,2020-11-18,5.56,5.61,5.56,5.58,102799,
920021.BJ,流金科技,2020-11-19,5.56,5.59,5.5,5.55,200413,
920021.BJ,流金科技,2020-11-20,5.51,5.56,5.51,5.52,154201,
920021.BJ,流金科技,2020-11-23,5.52,5.56,5.5,5.55,155283,
920021.BJ,流金科技,2020-11-24,5.53,5.55,5.5,5.5,137556,
920021.BJ,流金科技,2020-11-25,5.51,5.52,5.49,5.49,66561,
920021.BJ,流金科技,2020-11-26,5.48,5.55,5.48,5.49,42394,
920021.BJ,流金科技,2020-11-27,5.5,5.5,5.47,5.49,83301,
920021.BJ,流金科技,2020-11-30,5.7,5.77,5.58,5.65,451280,
920021.BJ,流金科技,2020-12-01,5.66,5.85,5.62,5.79,646892,
920021.BJ,流金科技,2020-12-02,5.83,5.83,5.74,5.75,350212,
920021.BJ,流金科技,2020-12-03,5.75,5.84,5.69,5.71,156831,
920021.BJ,流金科技,2020-12-04,5.67,5.77,5.67,5.75,154127,
920021.BJ,流金科技,2020-12-07,5.79,5.81,5.73,5.74,130390,
920021.BJ,流金科技,2020-12-08,5.73,5.74,5.64,5.66,130069,
920021.BJ,流金科技,2020-12-09,5.66,5.7,5.55,5.6,107459,
920021.BJ,流金科技,2020-12-10,5.59,5.68,5.59,5.61,39115,
920021.BJ,流金科技,2020-12-11,5.6,5.64,5.41,5.45,338544,
920021.BJ,流金科技,2020-12-14,5.42,5.56,5.42,5.47,46378,
920021.BJ,流金科技,2020-12-15,5.43,5.55,5.43,5.45,48949,
920021.BJ,流金科技,2020-12-16,5.43,5.62,5.41,5.54,140518,
920021.BJ,流金科技,2020-12-17,5.53,5.58,5.49,5.54,101298,
920021.BJ,流金科技,2020-12-18,5.58,5.58,5.5,5.51,97430,
920021.BJ,流金科技,2020-12-21,5.47,5.61,5.47,5.58,278018,
920021.BJ,流金科技,2020-12-22,5.65,5.65,5.46,5.46,165430,
920021.BJ,流金科技,2020-12-23,5.47,5.5,5.42,5.46,139018,
920021.BJ,流金科技,2020-12-24,5.47,5.47,5.4,5.41,110066,
920021.BJ,流金科技,2020-12-25,5.51,5.51,5.4,5.41,53169,
920021.BJ,流金科技,2020-12-28,5.41,5.44,5.39,5.4,63648,
920021.BJ,流金科技,2020-12-29,5.45,5.48,5.38,5.4,124278,
920021.BJ,流金科技,2020-12-30,5.39,5.42,5.37,5.38,81030,
920021.BJ,流金科技,2020-12-31,5.39,5.43,5.38,5.42,79454,
920021.BJ,流金科技,2021-01-04,5.41,5.47,5.41,5.42,73950,
920021.BJ,流金科技,2021-01-05,5.46,5.47,5.4,5.45,94178,
920021.BJ,流金科技,2021-01-06,5.41,5.48,5.37,5.4,129936,
920021.BJ,流金科技,2021-01-07,5.38,5.38,5.21,5.23,265435,
920021.BJ,流金科技,2021-01-08,5.22,5.27,5.01,5.07,363842,
920021.BJ,流金科技,2021-01-11,5.1,5.15,5.02,5.02,154091,
920021.BJ,流金科技,2021-01-12,5.01,5.1,4.92,4.95,122676,
920021.BJ,流金科技,2021-01-13,4.93,5.02,4.9,4.96,145942,
920021.BJ,流金科技,2021-01-14,4.95,5,4.9,5,72372,
