¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
688192.SH,µœ’‹“Ω“©-U,2021-12-10,45,45,40.69,41.1,19804059,
688192.SH,µœ’‹“Ω“©-U,2021-12-13,40.36,40.88,39.6,40.11,7853655,
688192.SH,µœ’‹“Ω“©-U,2021-12-14,40,40.75,39.8,40.64,5873517,
688192.SH,µœ’‹“Ω“©-U,2021-12-15,40.59,40.59,39.91,40.06,3891430,
688192.SH,µœ’‹“Ω“©-U,2021-12-16,40.08,40.34,39.81,40.12,3283677,
688192.SH,µœ’‹“Ω“©-U,2021-12-17,40.04,40.25,39.81,39.87,2501853,
688192.SH,µœ’‹“Ω“©-U,2021-12-20,40,40,39.19,39.2,3065703,
688192.SH,µœ’‹“Ω“©-U,2021-12-21,39.2,39.45,39,39.13,1959554,
688192.SH,µœ’‹“Ω“©-U,2021-12-22,39.06,39.39,39.06,39.13,1422293,
688192.SH,µœ’‹“Ω“©-U,2021-12-23,39.1,39.19,38.22,38.31,2954477,
688192.SH,µœ’‹“Ω“©-U,2021-12-24,38.22,38.3,36.64,36.66,4713601,
688192.SH,µœ’‹“Ω“©-U,2021-12-27,36.73,36.93,36.53,36.78,1352040,
688192.SH,µœ’‹“Ω“©-U,2021-12-28,36.79,37.22,36.77,37.01,1058017,
688192.SH,µœ’‹“Ω“©-U,2021-12-29,37.19,37.19,36.81,36.83,1061274,
688192.SH,µœ’‹“Ω“©-U,2021-12-30,36.72,37.35,36.7,36.85,1491995,
688192.SH,µœ’‹“Ω“©-U,2021-12-31,36.9,37.33,36.88,37.01,1267914,
688192.SH,µœ’‹“Ω“©-U,2022-01-04,37.01,37.26,36.95,37.08,1010604,
688192.SH,µœ’‹“Ω“©-U,2022-01-05,37,37.14,36.41,36.47,1804335,
688192.SH,µœ’‹“Ω“©-U,2022-01-06,36.79,37.06,36.7,36.85,1048126,
688192.SH,µœ’‹“Ω“©-U,2022-01-07,36.84,37.16,36.8,36.82,1079327,
688192.SH,µœ’‹“Ω“©-U,2022-01-10,36.82,37,36.75,36.93,837540,
688192.SH,µœ’‹“Ω“©-U,2022-01-11,36.88,37.04,36.8,36.87,857452,
688192.SH,µœ’‹“Ω“©-U,2022-01-12,36.83,37.18,36.83,37.1,1020795,
688192.SH,µœ’‹“Ω“©-U,2022-01-13,37.1,37.15,36.71,36.73,1084704,
688192.SH,µœ’‹“Ω“©-U,2022-01-14,36.7,38.7,36.62,38.46,4088372,
688192.SH,µœ’‹“Ω“©-U,2022-01-17,38.04,38.27,36.81,37.28,2699132,
688192.SH,µœ’‹“Ω“©-U,2022-01-18,37.02,37.15,36.8,36.88,1464494,
