測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
600660.SH,腦珓產薛,2015-08-10,887.498,922.0413,886.8337,914.734,33428962,
600660.SH,腦珓產薛,2015-08-11,911.4126,940.6416,903.441,917.3912,32505451,
600660.SH,腦珓產薛,2015-08-12,910.084,922.0413,897.4624,898.1267,17981213,
600660.SH,腦珓產薛,2015-08-13,898.791,911.4126,886.8337,906.0982,21602555,
600660.SH,腦珓產薛,2015-08-14,909.4197,932.0057,903.441,912.0769,33225318,
600660.SH,腦珓產薛,2015-08-17,905.4339,916.0626,898.791,912.0769,21458780,
600660.SH,腦珓產薛,2015-08-18,912.0769,921.377,857.6047,864.9119,30947127,
600660.SH,腦珓產薛,2015-08-19,851.626,924.6985,840.9973,914.0698,30855006,
600660.SH,腦珓產薛,2015-08-20,917.3912,942.6344,902.7767,904.1053,44089768,
600660.SH,腦珓產薛,2015-08-21,887.498,887.498,840.333,850.2974,28834810,
600660.SH,腦珓產薛,2015-08-24,825.7185,825.7185,765.2677,765.2677,45944702,
600660.SH,腦珓產薛,2015-08-25,746.6674,785.1965,702.824,710.7955,40528357,
600660.SH,腦珓產薛,2015-08-26,731.3887,768.5892,707.474,742.0174,35807312,
600660.SH,腦珓產薛,2015-08-27,757.2962,776.5607,737.3673,775.2321,24613418,
600660.SH,腦珓產薛,2015-08-28,797.1539,811.7683,773.9035,798.4824,32521767,
600660.SH,腦珓產薛,2015-08-31,789.1823,808.4469,761.2819,807.1183,29012914,
600660.SH,腦珓產薛,2015-09-01,792.5038,819.0756,769.9178,813.7612,37895687,
600660.SH,腦珓產薛,2015-09-02,786.5251,847.6403,777.8893,834.3544,43059967,
600660.SH,腦珓產薛,2015-09-07,829.04,858.9333,791.1752,798.4824,26137923,
600660.SH,腦珓產薛,2015-09-08,790.5109,824.3899,787.8537,817.747,15660230,
600660.SH,腦珓產薛,2015-09-09,815.7541,836.3473,815.7541,829.04,17099261,
600660.SH,腦珓產薛,2015-09-10,817.0827,827.0471,809.1112,818.4113,9991117,
600660.SH,腦珓產薛,2015-09-11,814.4255,823.0614,805.7897,809.1112,5968589,
600660.SH,腦珓產薛,2015-09-14,809.7755,815.0898,771.2464,810.4398,20303073,
600660.SH,腦珓產薛,2015-09-15,801.1396,806.454,778.5536,786.5251,10227220,
600660.SH,腦珓產薛,2015-09-16,785.1965,846.976,779.2179,825.7185,16584275,
600660.SH,腦珓產薛,2015-09-17,815.7541,829.04,798.4824,800.4753,17335408,
600660.SH,腦珓產薛,2015-09-18,806.454,819.0756,797.1539,803.1325,7674654,
600660.SH,腦珓產薛,2015-09-21,797.8182,817.0827,797.1539,813.0969,8318676,
600660.SH,腦珓產薛,2015-09-22,813.7612,821.0685,807.7826,810.4398,8460349,
600660.SH,腦珓產薛,2015-09-23,801.1396,805.1254,788.518,791.1752,10611725,
600660.SH,腦珓產薛,2015-09-24,789.1823,801.1396,787.8537,793.8324,5083432,
600660.SH,腦珓產薛,2015-09-25,793.8324,798.4824,773.9035,777.225,5691125,
600660.SH,腦珓產薛,2015-09-28,777.225,786.5251,772.5749,782.5394,4489496,
600660.SH,腦珓產薛,2015-09-29,773.9035,781.8751,771.2464,775.2321,5803235,
600660.SH,腦珓產薛,2015-09-30,782.5394,795.8253,782.5394,787.1894,9286082,
600660.SH,腦珓產薛,2015-10-08,842.9902,846.3117,827.0471,831.0329,22260138,
600660.SH,腦珓產薛,2015-10-09,841.6616,841.6616,827.7114,833.0258,9347273,
600660.SH,腦珓產薛,2015-10-12,833.6901,866.9048,830.3686,858.9333,21759364,
600660.SH,腦珓產薛,2015-10-13,850.9617,860.2619,844.3188,858.269,16224622,
600660.SH,腦珓產薛,2015-10-14,852.2903,863.5833,843.6545,844.3188,10983722,
600660.SH,腦珓產薛,2015-10-15,837.0115,860.2619,833.6901,857.6047,11227026,
600660.SH,腦珓產薛,2015-10-16,861.5905,886.8337,860.2619,877.5335,20942741,
600660.SH,腦珓產薛,2015-10-19,882.1836,885.5051,858.9333,863.5833,12987216,
600660.SH,腦珓產薛,2015-10-20,870.2263,870.2263,850.2974,864.9119,9659630,
600660.SH,腦珓產薛,2015-10-21,863.5833,869.562,835.683,838.3401,16194816,
600660.SH,腦珓產薛,2015-10-22,850.2974,863.5833,839.6687,860.2619,10817638,
600660.SH,腦珓產薛,2015-10-23,861.5905,872.8835,858.9333,868.8977,11627139,
600660.SH,腦珓產薛,2015-10-26,876.8692,883.5122,867.5691,872.2192,14258875,
600660.SH,腦珓產薛,2015-10-27,872.2192,896.7981,863.5833,892.148,18980874,
600660.SH,腦珓產薛,2015-10-28,889.4908,916.7269,882.8479,898.791,29617013,
600660.SH,腦珓產薛,2015-10-29,898.1267,906.0982,890.1551,894.8052,8045641,
600660.SH,腦珓產薛,2015-10-30,895.4695,900.1196,882.1836,892.148,9703256,
600660.SH,腦珓產薛,2015-11-02,883.5122,898.791,876.2049,883.5122,6206808,
600660.SH,腦珓產薛,2015-11-03,883.5122,898.1267,883.5122,890.1551,6824339,
600660.SH,腦珓產薛,2015-11-04,893.4766,928.0199,892.148,921.377,19914429,
600660.SH,腦珓產薛,2015-11-05,921.377,960.5704,910.7483,924.0342,28236811,
600660.SH,腦珓產薛,2015-11-06,923.3699,941.9701,923.3699,935.3272,10723681,
600660.SH,腦珓產薛,2015-11-09,932.0057,986.4779,932.0057,967.8776,29781827,
600660.SH,腦珓產薛,2015-11-10,965.2205,986.4779,939.9773,949.2774,22816702,
600660.SH,腦珓產薛,2015-11-11,947.2845,948.6131,932.0057,939.9773,11510710,
600660.SH,腦珓產薛,2015-11-12,943.2987,943.963,930.0128,941.3058,7460846,
600660.SH,腦珓產薛,2015-11-13,939.313,945.2916,926.6914,939.313,8614433,
600660.SH,腦珓產薛,2015-11-16,938.6487,952.5989,928.6842,949.2774,10535038,
600660.SH,腦珓產薛,2015-11-17,953.2632,957.2489,940.6416,941.9701,12019796,
600660.SH,腦珓產薛,2015-11-18,941.9701,943.2987,929.3485,932.67,7393951,
600660.SH,腦珓產薛,2015-11-19,943.2987,969.2062,942.6344,967.8776,23760126,
600660.SH,腦珓產薛,2015-11-20,961.899,976.5135,949.2774,955.9203,14191660,
600660.SH,腦珓產薛,2015-11-23,955.256,960.5704,943.963,944.6273,8940204,
600660.SH,腦珓產薛,2015-11-24,940.6416,950.606,930.6771,939.313,9912462,
600660.SH,腦珓產薛,2015-11-25,938.6487,943.2987,933.9986,943.2987,6564694,
600660.SH,腦珓產薛,2015-11-26,945.2916,952.5989,939.313,951.2703,9848547,
600660.SH,腦珓產薛,2015-11-27,950.606,950.606,910.084,918.7198,13968686,
600660.SH,腦珓產薛,2015-11-30,917.3912,934.6629,911.4126,930.6771,11531679,
600660.SH,腦珓產薛,2015-12-01,926.0271,979.1707,916.7269,973.192,17995511,
600660.SH,腦珓產薛,2015-12-02,969.8705,1022.3498,957.2489,995.1137,27409021,
600660.SH,腦珓產薛,2015-12-03,997.1066,1001.0924,977.1778,995.778,12167054,
600660.SH,腦珓產薛,2015-12-04,995.1137,1019.6926,977.1778,1003.0853,18767009,
600660.SH,腦珓產薛,2015-12-07,998.4352,1017.0355,988.4708,997.1066,9411610,
600660.SH,腦珓產薛,2015-12-08,996.4423,996.4423,973.192,973.8563,8692101,
600660.SH,腦珓產薛,2015-12-09,983.1564,1020.3569,981.8278,999.0995,15241629,
600660.SH,腦珓產薛,2015-12-10,997.1066,1029.6571,996.4423,1008.3996,12055925,
600660.SH,腦珓產薛,2015-12-11,1001.0924,1007.7353,995.778,997.1066,11157770,
600660.SH,腦珓產薛,2015-12-14,989.7994,1003.7496,973.192,997.1066,10696746,
600660.SH,腦珓產薛,2015-12-15,993.1208,1001.7567,992.4566,1001.0924,8452462,
600660.SH,腦珓產薛,2015-12-16,1001.7567,1005.0782,991.128,991.7923,6592774,
600660.SH,腦珓產薛,2015-12-17,995.778,1026.3356,995.778,1021.6855,14109898,
600660.SH,腦珓產薛,2015-12-18,1016.3712,1018.3641,1001.7567,1005.0782,8960350,
600660.SH,腦珓產薛,2015-12-21,1007.071,1068.8505,1006.4067,1055.5646,23556854,
600660.SH,腦珓產薛,2015-12-22,1052.9074,1072.8362,1043.6073,1052.9074,12117025,
600660.SH,腦珓產薛,2015-12-23,1052.9074,1082.8007,1050.9145,1054.9003,13801590,
600660.SH,腦珓產薛,2015-12-24,1052.9074,1072.8362,1038.2929,1048.9216,11202962,
600660.SH,腦珓產薛,2015-12-25,1054.9003,1060.2146,1028.3285,1043.6073,9530540,
600660.SH,腦珓產薛,2015-12-28,1052.9074,1054.236,1003.0853,1005.7424,13153777,
600660.SH,腦珓產薛,2015-12-29,1009.7282,1019.6926,1002.421,1012.3854,8654087,
600660.SH,腦珓產薛,2015-12-30,1015.0426,1019.0283,1003.7496,1015.0426,5970437,
600660.SH,腦珓產薛,2015-12-31,1019.0283,1021.0212,1003.0853,1009.0639,5530860,
600660.SH,腦珓產薛,2016-01-04,1012.3854,1013.0497,949.9417,957.2489,9771257,
600660.SH,腦珓產薛,2016-01-05,943.2987,985.8136,926.6914,954.5917,19522211,
600660.SH,腦珓產薛,2016-01-06,963.8919,983.1564,954.5917,978.5064,11690641,
600660.SH,腦珓產薛,2016-01-07,963.8919,966.5491,910.7483,920.7127,3031700,
600660.SH,腦珓產薛,2016-01-08,949.9417,987.1422,922.0413,971.1991,16770911,
600660.SH,腦珓產薛,2016-01-11,962.5633,971.1991,929.3485,938.6487,11920624,
600660.SH,腦珓產薛,2016-01-12,943.2987,963.2276,937.3201,947.2845,7632838,
600660.SH,腦珓產薛,2016-01-13,961.2347,965.8848,924.6985,928.6842,7383948,
600660.SH,腦珓產薛,2016-01-14,910.084,954.5917,906.7625,945.2916,9746848,
600660.SH,腦珓產薛,2016-01-15,949.9417,951.9346,918.7198,926.0271,8111174,
600660.SH,腦珓產薛,2016-01-18,910.084,942.6344,908.7554,931.3414,6037714,
600660.SH,腦珓產薛,2016-01-19,931.3414,959.9061,924.0342,956.5846,10652007,
600660.SH,腦珓產薛,2016-01-20,949.9417,950.606,924.0342,937.3201,8797016,
600660.SH,腦珓產薛,2016-01-21,924.0342,945.2916,918.7198,923.3699,8534281,
600660.SH,腦珓產薛,2016-01-22,926.6914,938.6487,922.7056,930.0128,4799074,
600660.SH,腦珓產薛,2016-01-25,933.3343,935.3272,922.0413,924.6985,5793717,
600660.SH,腦珓產薛,2016-01-26,922.0413,922.0413,870.8906,886.1694,10279063,
600660.SH,腦珓產薛,2016-01-27,883.5122,891.4837,850.2974,868.2334,8241257,
600660.SH,腦珓產薛,2016-01-28,867.5691,881.5193,829.04,832.3615,10495593,
600660.SH,腦珓產薛,2016-01-29,835.683,860.2619,832.3615,856.9404,8573413,
600660.SH,腦珓產薛,2016-02-01,863.5833,882.1836,856.9404,867.5691,9715514,
600660.SH,腦珓產薛,2016-02-02,862.919,890.1551,856.2761,880.855,9555248,
600660.SH,腦珓產薛,2016-02-03,868.8977,890.1551,862.919,880.855,4942885,
600660.SH,腦珓產薛,2016-02-04,878.1978,892.8123,878.1978,890.1551,5442946,
600660.SH,腦珓產薛,2016-02-05,896.7981,896.7981,884.8408,888.8265,3110483,
600660.SH,腦珓產薛,2016-02-15,864.9119,881.5193,864.2476,876.8692,5377531,
600660.SH,腦珓產薛,2016-02-16,880.855,909.4197,880.855,908.7554,7447823,
600660.SH,腦珓產薛,2016-02-17,904.1053,926.6914,903.441,914.0698,6866187,
600660.SH,腦珓產薛,2016-02-18,918.0555,932.67,918.0555,926.6914,8618239,
600660.SH,腦珓產薛,2016-02-19,921.377,937.3201,917.3912,925.3628,5612998,
600660.SH,腦珓產薛,2016-02-22,933.9986,943.963,922.0413,937.3201,8683562,
600660.SH,腦珓產薛,2016-02-23,938.6487,939.9773,910.7483,924.0342,7148022,
600660.SH,腦珓產薛,2016-02-24,918.0555,926.6914,896.7981,916.7269,6809623,
600660.SH,腦珓產薛,2016-02-25,914.734,914.734,872.2192,877.5335,7757994,
600660.SH,腦珓產薛,2016-02-26,886.8337,893.4766,874.2121,885.5051,5295727,
600660.SH,腦珓產薛,2016-02-29,890.1551,891.4837,844.3188,870.8906,11583504,
600660.SH,腦珓產薛,2016-03-01,870.8906,883.5122,854.2832,878.1978,6372138,
600660.SH,腦珓產薛,2016-03-02,882.1836,926.0271,876.8692,924.6985,13191219,
600660.SH,腦珓產薛,2016-03-03,922.0413,926.6914,904.1053,919.3841,12163773,
600660.SH,腦珓產薛,2016-03-04,916.7269,944.6273,907.4268,937.9844,17866897,
600660.SH,腦珓產薛,2016-03-07,937.9844,951.9346,926.0271,933.3343,6754561,
600660.SH,腦珓產薛,2016-03-08,942.6344,953.2632,917.3912,944.6273,11431573,
600660.SH,腦珓產薛,2016-03-09,930.0128,933.9986,910.084,933.3343,11268586,
600660.SH,腦珓產薛,2016-03-10,926.6914,930.0128,916.0626,919.3841,4249372,
600660.SH,腦珓產薛,2016-03-11,919.3841,924.6985,904.7696,924.0342,5535915,
600660.SH,腦珓產薛,2016-03-14,925.3628,948.6131,924.6985,935.9915,12931126,
600660.SH,腦珓產薛,2016-03-15,930.6771,937.9844,922.0413,935.3272,6531767,
600660.SH,腦珓產薛,2016-03-16,932.67,963.2276,928.6842,957.9132,20340613,
600660.SH,腦珓產薛,2016-03-17,955.9203,973.192,949.9417,960.5704,15147227,
600660.SH,腦珓產薛,2016-03-18,963.2276,972.5277,943.963,949.2774,29196099,
600660.SH,腦珓產薛,2016-03-21,969.2062,969.2062,949.9417,956.5846,28593285,
600660.SH,腦珓產薛,2016-03-22,953.2632,993.1208,944.6273,991.128,30057351,
600660.SH,腦珓產薛,2016-03-23,986.4779,991.128,974.5206,981.1635,15343339,
