¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
603214.SH,∞Æ”§ “,2018-03-30,23.94,28.73,23.94,28.73,19504,
603214.SH,∞Æ”§ “,2018-04-02,31.6,31.6,31.6,31.6,15158,
603214.SH,∞Æ”§ “,2018-04-03,34.76,34.76,34.76,34.76,27036,
603214.SH,∞Æ”§ “,2018-04-04,38.24,38.24,38.24,38.24,59257,
603214.SH,∞Æ”§ “,2018-04-09,42.06,42.06,42.06,42.06,196605,
603214.SH,∞Æ”§ “,2018-04-10,46.27,46.27,46.27,46.27,140122,
603214.SH,∞Æ”§ “,2018-04-11,50.9,50.9,50.9,50.9,647790,
603214.SH,∞Æ”§ “,2018-04-12,55.99,55.99,55.99,55.99,349306,
603214.SH,∞Æ”§ “,2018-04-13,61.59,61.59,61.59,61.59,453248,
603214.SH,∞Æ”§ “,2018-04-16,61.59,67.1,61,66,18692619,
603214.SH,∞Æ”§ “,2018-04-17,61.34,65.8,59.4,59.44,13075644,
603214.SH,∞Æ”§ “,2018-04-18,58.5,58.5,53.68,56.58,10308509,
603214.SH,∞Æ”§ “,2018-04-19,55.18,60,55.12,56.12,9692589,
603214.SH,∞Æ”§ “,2018-04-20,54.44,54.84,50.51,50.51,8256898,
603214.SH,∞Æ”§ “,2018-04-23,49.8,53.26,49.7,51.96,6823261,
603214.SH,∞Æ”§ “,2018-04-24,51.56,57.16,50.75,57.16,7614447,
603214.SH,∞Æ”§ “,2018-04-25,58,60.53,55.21,58.76,12487603,
603214.SH,∞Æ”§ “,2018-04-26,57.26,57.77,53,53.42,7657417,
603214.SH,∞Æ”§ “,2018-04-27,54,58.76,53.02,58.76,12072601,
603214.SH,∞Æ”§ “,2018-05-02,58.16,59.98,54.32,56.16,10031181,
603214.SH,∞Æ”§ “,2018-05-03,53,58.5,52,58.08,9454730,
603214.SH,∞Æ”§ “,2018-05-04,57.3,57.7,53.67,54.59,8132942,
603214.SH,∞Æ”§ “,2018-05-07,55.05,60.05,54.01,60.05,8172334,
603214.SH,∞Æ”§ “,2018-05-08,62.5,66.06,61.4,66.06,10314552,
603214.SH,∞Æ”§ “,2018-05-09,72.5,72.57,63.27,63.76,15990121,
603214.SH,∞Æ”§ “,2018-05-10,62.72,65.6,60.61,63.17,10840124,
603214.SH,∞Æ”§ “,2018-05-11,62.8,64.5,60.61,61,8706566,
603214.SH,∞Æ”§ “,2018-05-14,60.38,63.49,60.38,62.23,7623540,
603214.SH,∞Æ”§ “,2018-05-15,62.1,65.37,61,64.82,9110796,
603214.SH,∞Æ”§ “,2018-05-16,63.84,67.94,61.82,66.96,11053515,
603214.SH,∞Æ”§ “,2018-05-17,65.98,68.77,65.18,65.5,9401304,
603214.SH,∞Æ”§ “,2018-05-18,65.8,67.5,63.4,65.16,8110468,
603214.SH,∞Æ”§ “,2018-05-21,65.05,67.85,65.05,67.76,8603404,
603214.SH,∞Æ”§ “,2018-05-22,74.54,74.54,74.01,74.54,5237434,
603214.SH,∞Æ”§ “,2018-05-23,78,81.99,71.98,72.06,17853874,
603214.SH,∞Æ”§ “,2018-05-24,70.15,77.55,70,76.38,12650372,
603214.SH,∞Æ”§ “,2018-05-25,74.5,77,71,71.98,9736607,
603214.SH,∞Æ”§ “,2018-05-28,70.83,70.93,64.78,65.48,8009113,
603214.SH,∞Æ”§ “,2018-05-29,64.89,67.76,64.89,65.79,5750838,
603214.SH,∞Æ”§ “,2018-05-30,62.05,64.74,59.21,59.21,6091335,
603214.SH,∞Æ”§ “,2018-05-31,59.71,62.48,59.71,62.18,6057372,
603214.SH,∞Æ”§ “,2018-06-01,62.88,65.69,60.3,63.5,7120281,
603214.SH,∞Æ”§ “,2018-06-04,63,63.79,59.99,61.21,4741788,
603214.SH,∞Æ”§ “,2018-06-05,62.25,64.5,61.5,63.78,6019742,
603214.SH,∞Æ”§ “,2018-06-06,62.89,69.92,61.89,67.64,8114996,
603214.SH,∞Æ”§ “,2018-06-07,66,67.34,65.32,66.13,5782655,
603214.SH,∞Æ”§ “,2018-06-08,65.1972,65.9796,63.2714,65.1571,4021191,
603214.SH,∞Æ”§ “,2018-06-11,64.3045,66.0297,62.2082,63.3817,4033999,
603214.SH,∞Æ”§ “,2018-06-12,63.0708,63.5924,57.2532,60.0918,5288891,
603214.SH,∞Æ”§ “,2018-06-13,59.179,60.6836,55.4979,56.5611,4053577,
603214.SH,∞Æ”§ “,2018-06-14,55.869,58.1659,55.7185,56.6112,3301011,
603214.SH,∞Æ”§ “,2018-06-15,56.19,57.0225,52.7094,53.9331,3525738,
603214.SH,∞Æ”§ “,2018-06-19,51.6563,52.6593,48.5368,48.5368,3493189,
603214.SH,∞Æ”§ “,2018-06-20,48.0654,51.2751,48.0654,50.6332,4261423,
603214.SH,∞Æ”§ “,2018-06-21,50.593,51.2952,46.8016,48.8478,4319775,
603214.SH,∞Æ”§ “,2018-06-22,48.1456,50.7234,47.9751,50.3022,3951474,
603214.SH,∞Æ”§ “,2018-06-25,50.6532,51.7365,50.1617,50.8839,4040964,
603214.SH,∞Æ”§ “,2018-06-26,49.2189,52.5991,48.8277,51.7866,3874411,
603214.SH,∞Æ”§ “,2018-06-27,51.4356,52.5389,51.1547,51.897,3658681,
603214.SH,∞Æ”§ “,2018-06-28,51.8569,52.3483,49.1687,49.7505,3290074,
603214.SH,∞Æ”§ “,2018-06-29,49.5298,52.6894,49.3493,52.6392,4351547,
603214.SH,∞Æ”§ “,2018-07-02,52.8198,53.6623,51.7064,52.3483,4507500,
603214.SH,∞Æ”§ “,2018-07-03,52.559,54.0234,51.6964,53.903,4481780,
603214.SH,∞Æ”§ “,2018-07-04,53.1608,53.3815,49.7505,50.3222,4511121,
603214.SH,∞Æ”§ “,2018-07-05,49.8508,50.7335,47.6441,47.8347,2926313,
603214.SH,∞Æ”§ “,2018-07-06,47.8648,50.6332,47.6541,49.3794,3353123,
603214.SH,∞Æ”§ “,2018-07-09,50.3623,51.6563,49.8107,51.3854,3363084,
603214.SH,∞Æ”§ “,2018-07-10,51.3854,55.0465,50.593,54.3945,6315884,
603214.SH,∞Æ”§ “,2018-07-11,52.3885,52.7596,50.904,52.7295,4877105,
603214.SH,∞Æ”§ “,2018-07-12,54.0034,58.0055,54.0034,55.7085,7871683,
603214.SH,∞Æ”§ “,2018-07-13,54.6654,56.6714,54.2742,55.6383,5457339,
603214.SH,∞Æ”§ “,2018-07-16,54.1638,55.0465,53.6623,54.8961,3148300,
603214.SH,∞Æ”§ “,2018-07-17,54.1638,56.5711,54.1638,56.521,4349235,
603214.SH,∞Æ”§ “,2018-07-18,56.5711,58.3565,55.3675,55.7185,4957184,
603214.SH,∞Æ”§ “,2018-07-19,54.7857,56.0295,54.1037,54.4146,2974927,
603214.SH,∞Æ”§ “,2018-07-20,54.4948,56.2702,54.1739,55.6082,3136002,
603214.SH,∞Æ”§ “,2018-07-23,56.5109,58.1459,55.2772,55.8489,3968682,
603214.SH,∞Æ”§ “,2018-07-24,54.7657,57.3234,53.7626,57.203,4298509,
603214.SH,∞Æ”§ “,2018-07-25,56.5711,57.1428,55.4878,55.6182,3635993,
603214.SH,∞Æ”§ “,2018-07-26,55.3274,55.4678,52.9702,53.231,3099870,
603214.SH,∞Æ”§ “,2018-07-27,52.9,53.6423,51.1547,52.0876,1937672,
603214.SH,∞Æ”§ “,2018-07-30,51.6863,52.4085,49.0283,49.9009,2445331,
603214.SH,∞Æ”§ “,2018-07-31,50.1417,52.4587,49.4496,52.1277,2818496,
603214.SH,∞Æ”§ “,2018-08-01,51.1848,53.572,51.1547,52.0575,3747784,
603214.SH,∞Æ”§ “,2018-08-02,52.569,52.569,49.4596,51.1347,2295534,
603214.SH,∞Æ”§ “,2018-08-03,50.7736,56.2501,50.0113,52.88,4618774,
603214.SH,∞Æ”§ “,2018-08-06,52.1578,58.1659,51.1547,56.531,9571129,
603214.SH,∞Æ”§ “,2018-08-07,54.7657,58.838,53.562,58.1058,8684272,
603214.SH,∞Æ”§ “,2018-08-08,56.6915,57.8048,55.6684,56.1198,5330685,
603214.SH,∞Æ”§ “,2018-08-09,55.1669,58.0556,54.6954,57.0024,4998983,
603214.SH,∞Æ”§ “,2018-08-10,56.9523,60.4127,55.7486,58.6374,6896933,
603214.SH,∞Æ”§ “,2018-08-13,57.6945,61.8471,57.3735,59.0586,7991453,
603214.SH,∞Æ”§ “,2018-08-14,61.4258,64.1942,57.7547,57.9553,8101833,
603214.SH,∞Æ”§ “,2018-08-15,56.1498,57.1529,53.9632,54.0736,5706128,
603214.SH,∞Æ”§ “,2018-08-16,53.1708,56.7717,52.1578,54.545,5267462,
603214.SH,∞Æ”§ “,2018-08-17,56.0596,57.2833,54.6654,55.4678,4873746,
603214.SH,∞Æ”§ “,2018-08-20,55.2672,55.2672,50.6733,52.7195,4487819,
603214.SH,∞Æ”§ “,2018-08-21,52.6091,53.1608,51.6563,52.7997,2957497,
603214.SH,∞Æ”§ “,2018-08-22,52.1578,52.5289,50.8137,51.2952,2554925,
603214.SH,∞Æ”§ “,2018-08-23,51.2851,52.0575,50.8538,51.8569,2156900,
603214.SH,∞Æ”§ “,2018-08-24,51.9471,51.9471,50.8538,51.3854,1868570,
603214.SH,∞Æ”§ “,2018-08-27,51.4556,52.6693,51.255,52.2982,2665483,
603214.SH,∞Æ”§ “,2018-08-28,53.9632,54.4948,51.9772,52.549,3453217,
603214.SH,∞Æ”§ “,2018-08-29,52.0575,52.0575,51.0344,51.3152,1965849,
603214.SH,∞Æ”§ “,2018-08-30,51.0043,51.9371,50.9441,51.0444,1719656,
603214.SH,∞Æ”§ “,2018-08-31,51.0544,51.0544,48.8377,48.918,2809448,
603214.SH,∞Æ”§ “,2018-09-03,48.1456,48.8478,46.7414,47.263,2345800,
603214.SH,∞Æ”§ “,2018-09-04,47.4836,47.925,46.8016,47.6441,2031632,
603214.SH,∞Æ”§ “,2018-09-05,47.5238,48.0453,47.0523,47.1627,1645631,
603214.SH,∞Æ”§ “,2018-09-06,46.9219,47.4134,46.1496,46.3,2224962,
603214.SH,∞Æ”§ “,2018-09-07,46.3101,47.1025,45.7183,46.1596,2079501,
603214.SH,∞Æ”§ “,2018-09-10,46.1697,46.3903,44.1435,44.294,1829456,
603214.SH,∞Æ”§ “,2018-09-11,45.1466,45.5879,44.635,44.9259,1789598,
603214.SH,∞Æ”§ “,2018-09-12,44.4344,45.5678,44.4344,45.1767,1471427,
603214.SH,∞Æ”§ “,2018-09-13,45.5979,46.0393,44.7353,45.3773,1349343,
603214.SH,∞Æ”§ “,2018-09-14,45.4174,45.4876,42.5587,42.7292,2142838,
603214.SH,∞Æ”§ “,2018-09-17,41.997,42.1274,40.9438,40.9739,1413882,
603214.SH,∞Æ”§ “,2018-09-18,40.9238,41.8967,40.9238,41.8065,1437302,
603214.SH,∞Æ”§ “,2018-09-19,42.0472,43.5919,41.6259,42.6691,1842236,
603214.SH,∞Æ”§ “,2018-09-20,42.2378,43.321,41.6259,42.3882,1363000,
603214.SH,∞Æ”§ “,2018-09-21,42.7292,43.5216,42.4484,43.0502,2184983,
603214.SH,∞Æ”§ “,2018-09-25,42.6189,42.9299,41.8466,42.4283,1551419,
603214.SH,∞Æ”§ “,2018-09-26,42.7092,43.0101,42.2478,42.4685,1478732,
603214.SH,∞Æ”§ “,2018-09-27,42.5286,43.1204,41.8265,41.8265,1602036,
603214.SH,∞Æ”§ “,2018-09-28,41.977,42.9399,41.977,42.8195,1524477,
