´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688385.SH,¸´µ©Î¢µç,2021-08-04,53.51,58.2,50.65,55.9,60712746,
688385.SH,¸´µ©Î¢µç,2021-08-05,54.53,62.2,52.02,58.3,39369982,
688385.SH,¸´µ©Î¢µç,2021-08-06,58.18,60.98,54.3,55.18,26989978,
688385.SH,¸´µ©Î¢µç,2021-08-09,53.2,56.88,51.81,55.19,16298506,
688385.SH,¸´µ©Î¢µç,2021-08-10,54.5,55,51.6,52.9,13764373,
688385.SH,¸´µ©Î¢µç,2021-08-11,52.31,54.49,52.2,53.49,9415212,
688385.SH,¸´µ©Î¢µç,2021-08-12,53.05,55.66,52.61,54.13,11197215,
688385.SH,¸´µ©Î¢µç,2021-08-13,53.89,53.89,48.81,49.02,16608353,
688385.SH,¸´µ©Î¢µç,2021-08-16,48.01,50.99,45.72,47.85,14014703,
688385.SH,¸´µ©Î¢µç,2021-08-17,49.2,51.71,48.51,48.8,11102948,
688385.SH,¸´µ©Î¢µç,2021-08-18,48.88,50.9,48.3,48.7,7416864,
688385.SH,¸´µ©Î¢µç,2021-08-19,47.81,49.9,46.58,48.9,7325138,
688385.SH,¸´µ©Î¢µç,2021-08-20,48.3,51.55,48,50.42,10033897,
688385.SH,¸´µ©Î¢µç,2021-08-23,50.58,53.49,49.3,51.89,12053327,
688385.SH,¸´µ©Î¢µç,2021-08-24,51.5,53.08,50.52,52.12,10538337,
688385.SH,¸´µ©Î¢µç,2021-08-25,52.9,54.9,51,51.9,9572296,
688385.SH,¸´µ©Î¢µç,2021-08-26,51.4,51.97,49.33,49.46,6173523,
688385.SH,¸´µ©Î¢µç,2021-08-27,49.46,50.1,47.1,47.86,9212367,
688385.SH,¸´µ©Î¢µç,2021-08-30,47.6,48.46,45.8,45.97,7908061,
688385.SH,¸´µ©Î¢µç,2021-08-31,46.01,47.3,45.13,47.1,5110622,
688385.SH,¸´µ©Î¢µç,2021-09-01,46.95,48.12,45.88,47.33,5145455,
688385.SH,¸´µ©Î¢µç,2021-09-02,47.21,47.31,44.85,45.22,7273475,
688385.SH,¸´µ©Î¢µç,2021-09-03,45.22,45.95,44.3,45.45,4766191,
688385.SH,¸´µ©Î¢µç,2021-09-06,45.31,46.66,45.22,46.6,4679148,
688385.SH,¸´µ©Î¢µç,2021-09-07,46.11,46.7,45.66,45.67,3490843,
688385.SH,¸´µ©Î¢µç,2021-09-08,45.8,46.25,45.3,45.65,3193327,
688385.SH,¸´µ©Î¢µç,2021-09-09,45.6,45.6,42.8,42.85,8308101,
688385.SH,¸´µ©Î¢µç,2021-09-10,43.3,44.23,42.27,43.07,5063857,
688385.SH,¸´µ©Î¢µç,2021-09-13,42.77,42.77,40.88,40.9,5514373,
688385.SH,¸´µ©Î¢µç,2021-09-14,40.51,41.36,39.84,40.16,4646313,
688385.SH,¸´µ©Î¢µç,2021-09-15,40.25,40.25,38.66,39,5105896,
688385.SH,¸´µ©Î¢µç,2021-09-16,38.8,39.26,36.45,36.78,6307904,
688385.SH,¸´µ©Î¢µç,2021-09-17,36.89,38.28,36.84,37.78,4210323,
688385.SH,¸´µ©Î¢µç,2021-09-22,37.6,39.64,36.82,38.99,6183118,
