代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688259.SH,创耀科技,2022-01-12,81,95,78,88.15,13150880,
688259.SH,创耀科技,2022-01-13,88.19,94.38,84.17,85.45,9257471,
688259.SH,创耀科技,2022-01-14,80,86.26,79.11,82.45,5002415,
688259.SH,创耀科技,2022-01-17,83,105,83,102.88,8410030,
688259.SH,创耀科技,2022-01-18,102,109.72,99.88,108.3,5149365,
688259.SH,创耀科技,2022-01-19,105.84,113.5,99.8,99.8,4056247,
688259.SH,创耀科技,2022-01-20,101.5,103.5,95.11,102.8,2841946,
688259.SH,创耀科技,2022-01-21,99.12,99.77,86.62,88.15,3274426,
688259.SH,创耀科技,2022-01-24,88.2,101.92,87.51,93.99,3415972,
688259.SH,创耀科技,2022-01-25,93.4,97.79,89.19,90,1963015,
688259.SH,创耀科技,2022-01-26,90.8,92.88,86,88.88,1453825,
688259.SH,创耀科技,2022-01-27,89.99,93.5,86.66,90,1601845,
688259.SH,创耀科技,2022-01-28,91,98.57,88.64,95.35,1980060,
688259.SH,创耀科技,2022-02-07,95.95,96.98,83.67,85,2250485,
688259.SH,创耀科技,2022-02-08,84.98,84.99,76.41,80.18,2380481,
688259.SH,创耀科技,2022-02-09,78.5,80.72,75.75,80.08,1648028,
688259.SH,创耀科技,2022-02-10,80,80.83,72.98,74.66,1736458,
688259.SH,创耀科技,2022-02-11,74.8,75.47,71.54,72.01,1149049,
688259.SH,创耀科技,2022-02-14,70.87,73.39,68.66,70.2,1473067,
688259.SH,创耀科技,2022-02-15,70,74.2,69.33,74.2,1375527,
688259.SH,创耀科技,2022-02-16,73.88,75.3,72.71,74.65,987958,
688259.SH,创耀科技,2022-02-17,75.3,81.2,72.5,77.12,1817794,
688259.SH,创耀科技,2022-02-18,75.58,77,72.02,75.46,1497539,
688259.SH,创耀科技,2022-02-21,76.9,84.8,75.28,81.05,1804568,
688259.SH,创耀科技,2022-02-22,80.27,85.55,78.89,84.3,1824629,
688259.SH,创耀科技,2022-02-23,83.01,89.98,82.9,87,1607510,
688259.SH,创耀科技,2022-02-24,84.5,87.77,80.84,86,1587401,
688259.SH,创耀科技,2022-02-25,87,89.76,86.78,89.08,1054015,
688259.SH,创耀科技,2022-02-28,88.94,92.24,88.02,88.68,862778,
688259.SH,创耀科技,2022-03-01,88.94,91,84.8,90.98,1062269,
688259.SH,创耀科技,2022-03-02,90.87,92.2,87.78,90.5,1056653,
688259.SH,创耀科技,2022-03-03,89.9,89.96,83.8,84.4,887967,
688259.SH,创耀科技,2022-03-04,83.89,88.58,83.01,85.5,1112538,
688259.SH,创耀科技,2022-03-07,84.68,86.74,82,84,686003,
688259.SH,创耀科技,2022-03-08,83.93,89.87,83.26,86.84,1262939,
688259.SH,创耀科技,2022-03-09,87.53,89.5,82.9,89,1065378,
