╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002141.SZ,ом╥А©ь╧и,2015-03-27,41.6889,43.7158,41.021,43.117,5147545,
002141.SZ,ом╥А©ь╧и,2015-03-30,43.0709,43.3012,42.1496,42.6793,5482353,
002141.SZ,ом╥А©ь╧и,2015-03-31,42.6563,42.7024,41.9884,42.6793,4657701,
002141.SZ,ом╥А©ь╧и,2015-04-01,42.6102,43.3012,42.2647,43.0479,5076453,
002141.SZ,ом╥А©ь╧и,2015-04-02,43.0248,43.2321,42.3799,42.8175,4048142,
002141.SZ,ом╥А©ь╧и,2015-04-03,42.4951,44.4068,42.449,43.9922,6137931,
002141.SZ,ом╥А©ь╧и,2015-04-07,44.3607,45.5354,43.4855,45.305,6919398,
002141.SZ,ом╥А©ь╧и,2015-04-08,45.259,45.9039,44.2455,44.8444,5561316,
002141.SZ,ом╥А©ь╧и,2015-04-09,44.6371,44.9135,40.353,44.7292,4745731,
002141.SZ,ом╥А©ь╧и,2015-04-10,43.9922,45.8348,43.9922,45.4432,4486992,
002141.SZ,ом╥А©ь╧и,2015-04-13,45.4432,49.52,44.9135,48.5757,7386611,
002141.SZ,ом╥А©ь╧и,2015-04-14,48.7139,51.1783,47.6774,50.4183,5571757,
002141.SZ,ом╥А©ь╧и,2015-04-15,50.4413,52.8137,49.5661,50.8559,5124140,
002141.SZ,ом╥А©ь╧и,2015-04-16,50.925,50.925,46.0651,49.8655,4083660,
002141.SZ,ом╥А©ь╧и,2015-04-17,49.7964,50.8789,49.543,49.8194,4914881,
002141.SZ,ом╥А©ь╧и,2015-04-20,49.7273,49.7273,46.8943,47.8617,6588422,
002141.SZ,ом╥А©ь╧и,2015-04-21,47.8617,49.2666,46.0651,49.2436,4883879,
002141.SZ,ом╥А©ь╧и,2015-04-22,49.2436,51.0862,48.7139,50.6947,7191784,
002141.SZ,ом╥А©ь╧и,2015-04-23,50.4413,52.9519,50.1189,52.8828,10911460,
002141.SZ,ом╥А©ь╧и,2015-04-24,52.2839,52.7446,51.1323,52.6064,3768666,
002141.SZ,ом╥А©ь╧и,2015-04-27,52.2839,52.9519,50.7177,52.6985,4859876,
002141.SZ,ом╥А©ь╧и,2015-04-28,52.8597,52.8597,52.1918,52.4221,5319891,
002141.SZ,ом╥А©ь╧и,2015-04-29,52.2839,53.9653,51.639,52.6985,4608675,
002141.SZ,ом╥А©ь╧и,2015-04-30,52.5373,54.7714,52.5142,53.2743,3599005,
002141.SZ,ом╥А©ь╧и,2015-05-04,53.2743,54.0574,52.9058,53.5507,3269149,
002141.SZ,ом╥А©ь╧и,2015-05-05,53.8962,53.8962,51.4778,51.9615,4488525,
002141.SZ,ом╥А©ь╧и,2015-05-06,51.9615,52.4451,50.902,51.5929,2965079,
002141.SZ,ом╥А©ь╧и,2015-05-07,51.1323,52.2148,50.7407,51.2705,2689815,
002141.SZ,ом╥А©ь╧и,2015-05-08,51.639,52.2148,50.948,52.0536,3189415,
002141.SZ,ом╥А©ь╧и,2015-05-11,52.1918,52.4451,51.3165,52.2839,4739193,
002141.SZ,ом╥А©ь╧и,2015-05-12,52.9749,57.3511,52.9749,56.4758,8330649,
002141.SZ,ом╥А©ь╧и,2015-05-13,55.9922,56.4298,55.2781,55.6236,3791368,
002141.SZ,ом╥А©ь╧и,2015-05-14,55.6236,57.1207,53.6659,54.8866,4795768,
002141.SZ,ом╥А©ь╧и,2015-05-15,54.8636,54.9557,53.6889,54.3568,2375968,
002141.SZ,ом╥А©ь╧и,2015-05-18,54.2877,55.6697,53.781,54.6793,2969829,
002141.SZ,ом╥А©ь╧и,2015-05-19,54.6102,54.6102,52.7446,53.9653,7418839,
002141.SZ,ом╥А©ь╧и,2015-05-20,53.9653,57.4202,53.6659,54.7023,8181770,
002141.SZ,ом╥А©ь╧и,2015-05-21,54.7254,55.7388,54.1956,55.6927,5744966,
002141.SZ,ом╥А©ь╧и,2015-05-22,55.6927,57.0517,55.5085,56.7292,6323833,
002141.SZ,ом╥А©ь╧и,2015-05-25,56.8674,58.687,55.5085,58.2263,7848397,
002141.SZ,ом╥А©ь╧и,2015-05-26,58.2263,61.6121,57.8117,60.4605,8576294,
002141.SZ,ом╥А©ь╧и,2015-05-27,60.5756,60.9902,58.2724,59.8847,6052742,
002141.SZ,ом╥А©ь╧и,2015-05-28,59.8847,59.8847,54.0114,54.1265,6580043,
002141.SZ,ом╥А©ь╧и,2015-05-29,53.6659,56.8444,49.52,56.2225,5414244,
002141.SZ,ом╥А©ь╧и,2015-06-01,57.328,58.9173,56.2225,58.4566,5851766,
002141.SZ,ом╥А©ь╧и,2015-06-02,58.4566,62.1879,55.3012,61.7273,6932086,
002141.SZ,ом╥А©ь╧и,2015-06-03,61.0823,61.4969,58.733,60.3453,5111864,
002141.SZ,ом╥А©ь╧и,2015-06-04,59.8847,62.9941,57.1207,59.9538,7361323,
002141.SZ,ом╥А©ь╧и,2015-06-05,61.0363,65.9422,61.0363,65.9422,11493098,
002141.SZ,ом╥А©ь╧и,2015-06-08,66.518,72.5295,66.518,72.5295,11709046,
002141.SZ,ом╥А©ь╧и,2015-06-09,73.4508,76.7675,69.6505,73.589,8730714,
002141.SZ,ом╥А©ь╧и,2015-06-10,73.7042,80.614,71.4009,78.6101,10389101,
002141.SZ,ом╥А©ь╧и,2015-06-11,79.0017,79.0017,74.6946,76.422,9497850,
002141.SZ,ом╥А©ь╧и,2015-06-12,76.0074,77.9422,74.8558,76.5372,7046427,
002141.SZ,ом╥А©ь╧и,2015-06-15,76.0765,78.9786,74.1879,75.2243,7385370,
002141.SZ,ом╥А©ь╧и,2015-06-16,74.3952,74.3952,68.7752,70.2493,5459347,
002141.SZ,ом╥А©ь╧и,2015-06-17,70.2493,72.5295,65.8731,71.5391,5552400,
002141.SZ,ом╥А©ь╧и,2015-06-18,71.6313,73.1744,69.1207,71.6313,4360725,
002141.SZ,ом╥А©ь╧и,2015-06-19,72.0919,72.0919,65.6428,67.4854,4464893,
002141.SZ,ом╥А©ь╧и,2015-06-23,67.2551,68.8213,61.2205,67.7157,5500766,
002141.SZ,ом╥А©ь╧и,2015-06-24,68.8213,69.0977,65.8731,67.3011,3660875,
002141.SZ,ом╥А©ь╧и,2015-06-25,66.9096,67.0938,61.2666,63.8002,4190856,
002141.SZ,ом╥А©ь╧и,2015-06-26,63.0631,63.0631,57.4202,57.4202,4896425,
002141.SZ,ом╥А©ь╧и,2015-06-29,59.3549,59.3549,51.6851,51.6851,5073026,
002141.SZ,ом╥А©ь╧и,2015-06-30,50.6716,54.0114,46.5258,53.735,8546101,
002141.SZ,ом╥А©ь╧и,2015-07-01,52.9979,55.4624,48.3684,48.3684,5558519,
002141.SZ,ом╥А©ь╧и,2015-07-02,48.3684,49.52,43.5315,43.5315,5493003,
002141.SZ,ом╥А©ь╧и,2015-07-03,40.0767,42.2878,39.1784,39.1784,5615809,
002141.SZ,ом╥А©ь╧и,2015-07-06,43.0018,43.0018,35.2628,35.2628,4539116,
002141.SZ,ом╥А©ь╧и,2015-07-07,31.9231,33.6966,31.7389,31.7389,11135830,
002141.SZ,ом╥А©ь╧и,2015-07-08,31.7389,31.7389,31.7389,31.7389,0,
002141.SZ,ом╥А©ь╧и,2015-07-09,31.7389,31.7389,31.7389,31.7389,0,
002141.SZ,ом╥А©ь╧и,2015-07-10,31.7389,31.7389,31.7389,31.7389,0,
002141.SZ,ом╥А©ь╧и,2015-07-13,34.9174,34.9174,34.9174,34.9174,177160,
002141.SZ,ом╥А©ь╧и,2015-07-14,38.4183,38.4183,38.4183,38.4183,188823,
002141.SZ,ом╥А©ь╧и,2015-07-15,42.2647,42.2647,35.1477,36.9673,11255862,
002141.SZ,ом╥А©ь╧и,2015-07-16,36.9673,40.5373,34.5719,40.0997,6346184,
002141.SZ,ом╥А©ь╧и,2015-07-17,40.6294,44.1074,40.0997,44.1074,3862407,
002141.SZ,ом╥А©ь╧и,2015-07-20,45.0978,48.5296,45.0978,48.3684,7519181,
002141.SZ,ом╥А©ь╧и,2015-07-21,47.0325,51.7772,46.1803,51.2705,6754924,
002141.SZ,ом╥А©ь╧и,2015-07-22,51.2474,55.4624,49.7503,55.3933,7853713,
002141.SZ,ом╥А©ь╧и,2015-07-23,55.2321,58.733,54.1726,56.7753,6495538,
002141.SZ,ом╥А©ь╧и,2015-07-24,56.7753,57.2359,54.6563,55.0248,5320309,
002141.SZ,ом╥А©ь╧и,2015-07-27,54.7484,55.0478,49.52,49.52,4198387,
002141.SZ,ом╥А©ь╧и,2015-07-28,44.6141,50.6716,44.568,46.4106,6105710,
002141.SZ,ом╥А©ь╧и,2015-07-29,48.2302,49.8655,45.9039,49.1515,4751212,
002141.SZ,ом╥А©ь╧и,2015-07-30,49.52,51.1553,48.5066,49.1745,4671615,
002141.SZ,ом╥А©ь╧и,2015-07-31,50.2801,50.2801,48.5757,49.497,4759716,
002141.SZ,ом╥А©ь╧и,2015-08-03,49.497,49.6352,45.3511,46.4567,4834902,
002141.SZ,ом╥А©ь╧и,2015-08-04,47.5622,48.3684,46.4567,48.1381,5186238,
002141.SZ,ом╥А©ь╧и,2015-08-05,48.1381,50.6486,47.4471,49.1745,7113974,
002141.SZ,ом╥А©ь╧и,2015-08-06,46.0882,49.0363,44.4528,48.0229,4526047,
002141.SZ,ом╥А©ь╧и,2015-08-07,47.4701,49.2666,47.4701,48.3914,5910205,
002141.SZ,ом╥А©ь╧и,2015-08-10,48.4835,53.2282,48.4835,53.2282,8076007,
002141.SZ,ом╥А©ь╧и,2015-08-11,52.9749,54.8175,52.7906,53.8501,7217016,
002141.SZ,ом╥А©ь╧и,2015-08-12,53.3204,53.4355,52.5603,52.8828,3554595,
002141.SZ,ом╥А©ь╧и,2015-08-13,52.2839,55.1169,51.0862,54.5411,4395387,
002141.SZ,ом╥А©ь╧и,2015-08-14,54.5181,56.2455,54.1495,55.3012,4424038,
002141.SZ,ом╥А©ь╧и,2015-08-17,55.2321,55.2321,53.2282,55.0478,3937345,
002141.SZ,ом╥А©ь╧и,2015-08-18,54.1726,55.2321,49.543,50.1879,4285800,
002141.SZ,ом╥А©ь╧и,2015-08-19,50.1649,51.5008,46.0651,51.2935,3810250,
002141.SZ,ом╥А©ь╧и,2015-08-20,51.0862,51.0862,48.0459,49.3127,2841570,
002141.SZ,ом╥А©ь╧и,2015-08-21,48.3684,50.5795,44.4989,47.1016,2865405,
002141.SZ,ом╥А©ь╧и,2015-08-24,42.8636,44.7983,42.4029,42.4029,1511300,
002141.SZ,ом╥А©ь╧и,2015-08-25,38.165,38.165,38.165,38.165,836300,
002141.SZ,ом╥А©ь╧и,2015-08-26,38.0037,39.1323,34.3415,34.3415,6983635,
002141.SZ,ом╥А©ь╧и,2015-08-27,34.3646,36.2532,34.0421,35.9078,5956724,
002141.SZ,ом╥А©ь╧и,2015-08-28,36.8521,38.925,36.8291,38.8099,6510954,
002141.SZ,ом╥А©ь╧и,2015-08-31,38.234,38.6947,36.2993,37.0364,2845540,
002141.SZ,ом╥А©ь╧и,2015-09-01,37.0364,37.0364,34.0882,34.9404,4222707,
002141.SZ,ом╥А©ь╧и,2015-09-02,33.3742,34.9174,32.0844,33.282,4331220,
002141.SZ,ом╥А©ь╧и,2015-09-07,32.2456,35.0095,32.2456,33.236,3240438,
002141.SZ,ом╥А©ь╧и,2015-09-08,32.2226,34.3185,32.2226,34.0191,3555398,
002141.SZ,ом╥А©ь╧и,2015-09-09,34.0882,37.2897,34.0421,36.3684,6683088,
002141.SZ,ом╥А©ь╧и,2015-09-10,35.7005,36.3454,34.8943,35.2628,2882139,
002141.SZ,ом╥А©ь╧и,2015-09-11,35.1938,35.8387,34.9404,35.4471,2249217,
002141.SZ,ом╥А©ь╧и,2015-09-14,36.3914,36.3914,32.2456,33.0978,3575610,
002141.SZ,ом╥А©ь╧и,2015-09-15,32.1765,33.8348,30.1727,30.6563,2893051,
002141.SZ,ом╥А©ь╧и,2015-09-16,30.9558,33.5124,30.426,33.213,5350202,
002141.SZ,ом╥А©ь╧и,2015-09-17,32.9366,33.8118,32.1074,32.1074,3998914,
002141.SZ,ом╥А©ь╧и,2015-09-18,32.0844,33.8118,32.0613,33.5124,4039304,
002141.SZ,ом╥А©ь╧и,2015-09-21,33.3972,35.1247,32.6832,35.0325,4348010,
002141.SZ,ом╥А©ь╧и,2015-09-22,35.4471,35.9999,34.8713,35.7235,3348358,
002141.SZ,ом╥А©ь╧и,2015-09-23,35.0556,35.8617,34.9174,35.5392,2706831,
002141.SZ,ом╥А©ь╧и,2015-09-24,35.5392,36.783,35.5392,36.5066,3759147,
002141.SZ,ом╥А©ь╧и,2015-09-25,36.3914,38.8099,35.4701,36.8521,5851291,
002141.SZ,ом╥А©ь╧и,2015-09-28,37.1055,38.165,36.8751,37.7273,3690709,
002141.SZ,ом╥А©ь╧и,2015-09-29,37.0824,37.3358,36.2763,36.6909,2305890,
002141.SZ,ом╥А©ь╧и,2015-09-30,36.8521,37.7273,36.3454,36.8291,2149829,
002141.SZ,ом╥А©ь╧и,2015-10-08,38.0037,39.1093,37.3127,38.879,3693404,
002141.SZ,ом╥А©ь╧и,2015-10-09,38.8559,38.8559,38.3262,38.5795,1742371,
002141.SZ,ом╥А©ь╧и,2015-10-12,38.5795,41.1822,37.6352,40.0306,3393245,
002141.SZ,ом╥А©ь╧и,2015-10-13,39.2014,40.2609,39.2014,40.0076,2100602,
002141.SZ,ом╥А©ь╧и,2015-10-14,40.0306,43.2551,39.616,41.6659,4586960,
002141.SZ,ом╥А©ь╧и,2015-10-15,41.6198,43.6006,41.044,43.2551,4157208,
002141.SZ,ом╥А©ь╧и,2015-10-16,43.5315,44.2225,41.735,42.4951,3482769,
002141.SZ,ом╥А©ь╧и,2015-10-19,43.3012,43.9461,42.6333,42.7945,3162537,
002141.SZ,ом╥А©ь╧и,2015-10-20,42.6793,43.877,42.6793,43.6928,3188013,
002141.SZ,ом╥А©ь╧и,2015-10-21,43.6928,43.6928,39.3166,39.9385,4193351,
002141.SZ,ом╥А©ь╧и,2015-10-22,39.9385,41.8041,39.6621,41.6198,3994189,
002141.SZ,ом╥А©ь╧и,2015-10-23,41.9193,42.2878,40.9519,42.1035,3953711,
002141.SZ,ом╥А©ь╧и,2015-10-26,42.5872,43.2782,41.021,42.3799,3382894,
002141.SZ,ом╥А©ь╧и,2015-10-27,42.3799,46.6179,41.6889,46.6179,4360959,
002141.SZ,ом╥А©ь╧и,2015-10-28,46.2724,49.4739,45.3741,45.3741,5286086,
002141.SZ,ом╥А©ь╧и,2015-10-29,46.6179,47.6774,45.4202,46.4797,2481226,
002141.SZ,ом╥А©ь╧и,2015-10-30,46.4797,51.1323,45.5123,50.902,6073733,
002141.SZ,ом╥А©ь╧и,2015-11-02,50.4413,55.9922,49.3357,54.1265,10593306,
002141.SZ,ом╥А©ь╧и,2015-11-03,54.4259,57.8117,53.067,54.0574,8062925,
002141.SZ,ом╥А©ь╧и,2015-11-04,56.1303,59.4701,54.8405,59.424,11579433,
002141.SZ,ом╥А©ь╧и,2015-11-05,59.6543,64.9058,59.1937,60.806,10052439,
002141.SZ,ом╥А©ь╧и,2015-11-06,60.5065,62.8789,59.5622,62.3031,7884028,
002141.SZ,ом╥А©ь╧и,2015-11-09,61.2666,65.6428,61.2205,64.8597,8937756,
002141.SZ,ом╥А©ь╧и,2015-11-10,66.3798,66.3798,62.0497,64.7445,7848337,
002141.SZ,ом╥А©ь╧и,2015-11-11,64.7445,65.6428,62.1879,63.2474,5231114,
002141.SZ,ом╥А©ь╧и,2015-11-12,63.8693,66.0113,62.948,66.0113,4809800,
002141.SZ,ом╥А©ь╧и,2015-11-13,66.5871,72.6217,65.6428,70.9403,8736706,
002141.SZ,ом╥А©ь╧и,2015-11-16,69.5814,72.5526,69.5353,71.3318,5293300,
002141.SZ,ом╥А©ь╧и,2015-11-17,70.5027,76.4681,68.1994,69.1898,8992241,
002141.SZ,ом╥А©ь╧и,2015-11-18,70.1802,70.2493,62.28,62.6716,8032394,
002141.SZ,ом╥А©ь╧и,2015-11-19,62.0037,68.8904,59.4931,68.1764,17978208,
002141.SZ,ом╥А©ь╧и,2015-11-20,66.7944,73.3817,65.7119,71.8616,13766269,
002141.SZ,ом╥А©ь╧и,2015-11-23,73.4508,73.4508,67.9461,68.7292,6026991,
002141.SZ,ом╥А©ь╧и,2015-11-24,68.8904,71.4009,66.7944,70.2493,3765293,
002141.SZ,ом╥А©ь╧и,2015-11-25,70.2493,77.2742,70.2493,77.2742,7540623,
002141.SZ,ом╥А©ь╧и,2015-11-26,77.6658,80.3606,74.4643,75.5468,6708365,
002141.SZ,ом╥А©ь╧и,2015-11-27,76.0074,76.9288,69.0977,71.1706,6933347,
002141.SZ,ом╥А©ь╧и,2015-11-30,70.71,72.4835,64.9518,70.4796,4901498,
002141.SZ,ом╥А©ь╧и,2015-12-01,71.3318,76.422,69.2359,73.7042,6566771,
002141.SZ,ом╥А©ь╧и,2015-12-02,73.7042,73.7042,66.3338,69.0977,9322365,
002141.SZ,ом╥А©ь╧и,2015-12-03,70.9403,74.1188,67.9461,72.5526,5096683,
002141.SZ,ом╥А©ь╧и,2015-12-04,71.4009,74.7867,70.2954,72.7829,4165320,
002141.SZ,ом╥А©ь╧и,2015-12-07,72.7829,73.0132,70.4796,72.0458,2904572,
002141.SZ,ом╥А©ь╧и,2015-12-08,72.3222,72.3222,66.5641,68.7522,5140182,
002141.SZ,ом╥А©ь╧и,2015-12-09,68.4067,68.591,63.3395,64.2839,7340332,
002141.SZ,ом╥А©ь╧и,2015-12-10,64.2608,66.2186,63.2704,65.1591,3846796,
002141.SZ,ом╥А©ь╧и,2015-12-11,64.4912,65.1591,63.4086,64.0766,2008668,
002141.SZ,ом╥А©ь╧и,2015-12-14,63.3856,64.4681,61.0363,64.2148,3881217,
002141.SZ,ом╥А©ь╧и,2015-12-15,64.1457,68.1533,63.7541,67.232,3089101,
002141.SZ,ом╥А©ь╧и,2015-12-16,67.2551,71.1706,66.6793,69.4201,3720729,
002141.SZ,ом╥А©ь╧и,2015-12-17,69.0516,71.0324,69.0516,69.3971,3840288,
002141.SZ,ом╥А©ь╧и,2015-12-18,69.0977,69.1898,67.3242,67.7157,2794701,
002141.SZ,ом╥А©ь╧и,2015-12-21,66.7023,68.3837,65.6428,65.8271,3483591,
002141.SZ,ом╥А©ь╧и,2015-12-22,66.0343,68.637,64.7215,68.4067,5449306,
002141.SZ,ом╥А©ь╧и,2015-12-23,68.8213,69.0516,62.4643,64.0305,6976130,
002141.SZ,ом╥А©ь╧и,2015-12-24,63.8693,64.1917,62.1879,62.6486,4185931,
002141.SZ,ом╥А©ь╧и,2015-12-25,62.8789,64.6754,62.6486,64.6294,2288540,
002141.SZ,ом╥А©ь╧и,2015-12-28,64.4912,65.4816,63.1092,63.3626,3430293,
002141.SZ,ом╥А©ь╧и,2015-12-29,62.6486,65.9883,62.6486,65.8731,2915569,
002141.SZ,ом╥А©ь╧и,2015-12-30,65.6428,72.4604,65.6428,72.4144,11194555,
002141.SZ,ом╥А©ь╧и,2015-12-31,72.4374,73.543,70.2493,72.7829,5894016,
002141.SZ,ом╥А©ь╧и,2016-01-04,71.9077,73.4739,65.5046,65.5046,3164523,
002141.SZ,ом╥А©ь╧и,2016-01-05,58.9634,66.5641,58.9634,59.7695,8308856,
002141.SZ,ом╥А©ь╧и,2016-01-06,59.8847,61.8655,59.2397,59.9307,5624250,
002141.SZ,ом╥А©ь╧и,2016-01-07,57.1207,59.8847,53.9423,53.9423,1871900,
002141.SZ,ом╥А©ь╧и,2016-01-08,54.8175,56.614,48.5526,50.7868,10680974,
002141.SZ,ом╥А©ь╧и,2016-01-11,50.4413,51.8233,45.8348,46.7331,5811362,
002141.SZ,ом╥А©ь╧и,2016-01-12,46.1803,47.8617,44.1995,46.4106,5061677,
002141.SZ,ом╥А©ь╧и,2016-01-13,46.8713,47.5853,43.7849,44.2225,3254602,
002141.SZ,ом╥А©ь╧и,2016-01-14,43.0709,45.7657,41.5968,44.7062,5217587,
002141.SZ,ом╥А©ь╧и,2016-01-15,44.6601,49.1745,43.8079,48.2993,9321828,
002141.SZ,ом╥А©ь╧и,2016-01-18,48.2993,52.9749,47.2167,51.1323,5883038,
002141.SZ,ом╥А©ь╧и,2016-01-19,51.7772,56.2455,51.7772,56.2225,6378742,
002141.SZ,ом╥А©ь╧и,2016-01-20,55.854,57.5814,53.758,56.2225,6559269,
002141.SZ,ом╥А©ь╧и,2016-01-21,54.1495,60.806,53.4355,58.687,8300693,
002141.SZ,ом╥А©ь╧и,2016-01-22,59.1937,60.115,56.7062,58.8021,5085883,
002141.SZ,ом╥А©ь╧и,2016-01-25,59.7234,60.0689,57.6966,59.2167,3761149,
002141.SZ,ом╥А©ь╧и,2016-01-26,59.1937,60.3453,53.2973,53.2973,7701969,
002141.SZ,ом╥А©ь╧и,2016-01-27,52.9979,55.5085,48.6678,55.1399,6664270,
002141.SZ,ом╥А©ь╧и,2016-01-28,54.9327,55.4624,50.6025,53.1361,2644676,
002141.SZ,ом╥А©ь╧и,2016-01-29,53.6428,55.0018,51.2935,54.449,2272200,
002141.SZ,ом╥А©ь╧и,2016-02-01,55.2551,55.7158,53.6659,54.6332,1895215,
002141.SZ,ом╥А©ь╧и,2016-02-02,55.0018,57.7196,54.3799,57.2589,2582410,
002141.SZ,ом╥А©ь╧и,2016-02-03,56.8444,58.71,56.2225,57.282,1792750,
002141.SZ,ом╥А©ь╧и,2016-02-04,57.305,58.4566,56.4298,57.0056,2992375,
002141.SZ,ом╥А©ь╧и,2016-02-05,57.3741,61.4278,57.1668,59.1937,4042632,
002141.SZ,ом╥А©ь╧и,2016-02-15,55.854,61.7273,55.854,61.0363,2770992,
002141.SZ,ом╥А©ь╧и,2016-02-16,61.0823,64.9058,61.0823,64.1687,2952443,
002141.SZ,ом╥А©ь╧и,2016-02-17,64.1687,64.9518,63.0171,64.6754,3371733,
