ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
002334.SZ,ำขอþฬฺ,2015-04-23,148.6517,150.2398,146.0428,148.992,15318979,
002334.SZ,ำขอþฬฺ,2015-04-24,148.595,157.2725,146.2129,155.0039,20215937,
002334.SZ,ำขอþฬฺ,2015-04-27,159.2008,162.5471,153.1323,153.6427,15654713,
002334.SZ,ำขอþฬฺ,2015-04-28,154.8337,155.3442,143.3204,148.1413,14382237,
002334.SZ,ำขอþฬฺ,2015-04-29,145.8159,151.2039,143.7742,148.595,10653005,
002334.SZ,ำขอþฬฺ,2015-04-30,150.0787,150.1928,144.0299,145.7418,20953758,
002334.SZ,ำขอþฬฺ,2015-05-04,145.7418,151.3341,140.3778,146.769,19197959,
002334.SZ,ำขอþฬฺ,2015-05-05,145.3994,158.2959,143.1169,152.9319,39553289,
002334.SZ,ำขอþฬฺ,2015-05-06,153.3884,158.6383,149.7363,150.6493,34677041,
002334.SZ,ำขอþฬฺ,2015-05-07,146.0842,147.2255,138.6658,139.2365,22623430,
002334.SZ,ำขอþฬฺ,2015-05-08,139.693,145.7418,139.693,144.2581,19573545,
002334.SZ,ำขอþฬฺ,2015-05-11,147.2255,158.6383,144.3723,158.6383,33601100,
002334.SZ,ำขอþฬฺ,2015-05-12,164.3447,165.3719,158.7524,162.0621,62152198,
002334.SZ,ำขอþฬฺ,2015-05-13,158.7524,174.0456,156.3557,168.6816,50623529,
002334.SZ,ำขอþฬฺ,2015-05-14,167.1979,173.475,164.9154,169.4805,43256006,
002334.SZ,ำขอþฬฺ,2015-05-15,167.7686,169.3664,161.4915,162.9752,28642977,
002334.SZ,ำขอþฬฺ,2015-05-18,161.035,168.6816,157.497,168.4533,32697019,
002334.SZ,ำขอþฬฺ,2015-05-19,169.4805,182.4911,164.0023,180.0944,47239095,
002334.SZ,ำขอþฬฺ,2015-05-20,182.377,195.9582,182.377,185.915,50927313,
002334.SZ,ำขอþฬฺ,2015-05-21,186.0291,192.8768,185.4584,191.9638,36920443,
002334.SZ,ำขอþฬฺ,2015-05-22,194.0181,198.3549,185.4584,189.5671,37565699,
002334.SZ,ำขอþฬฺ,2015-05-25,185.8008,190.7083,181.4639,189.2247,34172129,
002334.SZ,ำขอþฬฺ,2015-05-26,189.6812,199.7245,189.6812,196.3006,41680091,
002334.SZ,ำขอþฬฺ,2015-05-27,196.3006,197.2137,188.654,192.4203,34053690,
002334.SZ,ำขอþฬฺ,2015-05-28,192.4203,196.3006,173.1326,173.475,43885374,
002334.SZ,ำขอþฬฺ,2015-05-29,171.1924,177.6977,159.6654,170.3935,33707011,
002334.SZ,ำขอþฬฺ,2015-06-01,170.3935,181.3498,170.3935,180.5509,24507648,
002334.SZ,ำขอþฬฺ,2015-06-02,180.8933,198.1267,180.8933,197.4419,42026048,
002334.SZ,ำขอþฬฺ,2015-06-03,197.556,206.5722,192.8768,203.8331,58103835,
002334.SZ,ำขอþฬฺ,2015-06-04,202.6918,202.6918,184.0889,197.4419,35205153,
002334.SZ,ำขอþฬฺ,2015-06-05,197.4419,205.4309,195.1593,201.7788,45049917,
002334.SZ,ำขอþฬฺ,2015-06-08,200.5234,202.007,191.1649,192.8768,33019977,
002334.SZ,ำขอþฬฺ,2015-06-09,192.3061,197.3278,187.2845,193.2192,24383202,
002334.SZ,ำขอþฬฺ,2015-06-10,191.279,198.5832,188.4258,194.7028,30586384,
002334.SZ,ำขอþฬฺ,2015-06-11,194.0181,203.9472,190.8225,201.8929,45183116,
002334.SZ,ำขอþฬฺ,2015-06-12,201.7788,203.8331,196.8713,200.8658,39882849,
002334.SZ,ำขอþฬฺ,2015-06-15,200.8658,210.6808,200.8658,204.7461,49152373,
002334.SZ,ำขอþฬฺ,2015-06-16,199.6103,199.6103,188.3116,189.4529,35993092,
002334.SZ,ำขอþฬฺ,2015-06-17,189.4529,192.5344,178.1542,191.0507,25482950,
002334.SZ,ำขอþฬฺ,2015-06-18,193.6757,196.643,184.8878,185.5726,23570223,
002334.SZ,ำขอþฬฺ,2015-06-19,177.926,182.0346,166.9697,167.1979,22187753,
002334.SZ,ำขอþฬฺ,2015-06-23,167.1979,171.763,150.6493,170.1653,21206519,
002334.SZ,ำขอþฬฺ,2015-06-24,173.475,175.1869,166.399,171.4207,21090594,
002334.SZ,ำขอþฬฺ,2015-06-25,173.3608,175.7575,158.7524,163.4317,23437292,
002334.SZ,ำขอþฬฺ,2015-06-26,157.497,158.7524,147.1113,147.1113,22066978,
002334.SZ,ำขอþฬฺ,2015-06-29,151.5623,151.7906,132.3888,132.3888,24211648,
002334.SZ,ำขอþฬฺ,2015-06-30,131.1334,143.0027,119.1499,142.2038,30590332,
002334.SZ,ำขอþฬฺ,2015-07-01,138.3235,144.0299,128.166,128.3943,25576008,
002334.SZ,ำขอþฬฺ,2015-07-02,126.2259,130.1062,115.6119,115.6119,23550431,
002334.SZ,ำขอþฬฺ,2015-07-03,108.536,119.7206,104.085,104.1991,25069430,
002334.SZ,ำขอþฬฺ,2015-07-06,114.5848,114.5848,93.8134,94.6123,30240207,
002334.SZ,ำขอþฬฺ,2015-07-07,90.1613,90.1613,85.1397,85.1397,13575504,
002334.SZ,ำขอþฬฺ,2015-07-08,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-09,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-10,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-13,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-14,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-15,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-16,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-17,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-20,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-21,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-22,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-23,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-24,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-27,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-28,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-29,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-30,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-07-31,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-08-03,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-08-04,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-08-05,85.1397,85.1397,85.1397,85.1397,0,
002334.SZ,ำขอþฬฺ,2015-08-06,93.6993,93.6993,93.6993,93.6993,485251,
002334.SZ,ำขอþฬฺ,2015-08-07,103.0578,103.0578,103.0578,103.0578,766536,
002334.SZ,ำขอþฬฺ,2015-08-10,113.3294,113.3294,113.3294,113.3294,2118037,
002334.SZ,ำขอþฬฺ,2015-08-11,124.6281,124.6281,124.6281,124.6281,10105795,
002334.SZ,ำขอþฬฺ,2015-08-12,125.5411,137.0681,121.3184,137.0681,106094547,
002334.SZ,ำขอþฬฺ,2015-08-13,136.9539,136.9539,128.5084,134.329,63941533,
002334.SZ,ำขอþฬฺ,2015-08-14,134.6714,142.6603,134.1007,135.8126,56997669,
002334.SZ,ำขอþฬฺ,2015-08-17,133.1877,133.5301,128.9649,132.9594,34735589,
002334.SZ,ำขอþฬฺ,2015-08-18,136.9539,139.3506,121.889,126.5683,48280077,
002334.SZ,ำขอþฬฺ,2015-08-19,121.0901,132.2747,114.6989,130.1062,36421910,
002334.SZ,ำขอþฬฺ,2015-08-20,127.8237,129.9921,123.2585,123.2585,22787481,
002334.SZ,ำขอþฬฺ,2015-08-21,120.4053,122.5738,114.4707,115.0413,20049486,
002334.SZ,ำขอþฬฺ,2015-08-24,110.1338,110.2479,103.5143,103.5143,15208308,
002334.SZ,ำขอþฬฺ,2015-08-25,93.1287,96.8949,93.1287,93.1287,15706835,
002334.SZ,ำขอþฬฺ,2015-08-26,95.0688,96.8949,85.0256,88.5635,24510097,
002334.SZ,ำขอþฬฺ,2015-08-27,91.0744,93.8134,86.6234,93.1287,17554358,
002334.SZ,ำขอþฬฺ,2015-08-28,94.6123,101.3459,93.5852,101.3459,25662993,
002334.SZ,ำขอþฬฺ,2015-08-31,100.4329,100.4329,94.7265,94.8406,17208348,
002334.SZ,ำขอþฬฺ,2015-09-01,93.8134,93.8134,85.4821,85.4821,16560195,
002334.SZ,ำขอþฬฺ,2015-09-02,81.3735,89.9331,79.3191,82.5147,17512627,
002334.SZ,ำขอþฬฺ,2015-09-07,85.5962,87.8788,83.4278,85.2538,15059380,
002334.SZ,ำขอþฬฺ,2015-09-08,85.4821,91.1885,83.0854,91.1885,16256632,
002334.SZ,ำขอþฬฺ,2015-09-09,93.3569,100.3187,93.3569,100.3187,27438645,
002334.SZ,ำขอþฬฺ,2015-09-10,103.8567,108.0795,101.3459,101.5742,51630063,
002334.SZ,ำขอþฬฺ,2015-09-11,99.2916,103.6285,98.6068,101.0035,30563242,
002334.SZ,ำขอþฬฺ,2015-09-14,101.0035,102.1448,90.9602,90.9602,27477455,
002334.SZ,ำขอþฬฺ,2015-09-15,85.5962,87.6505,81.83,82.0582,20953991,
002334.SZ,ำขอþฬฺ,2015-09-16,82.5147,90.2755,82.5147,90.2755,21302639,
002334.SZ,ำขอþฬฺ,2015-09-17,92.3298,96.096,88.4494,89.7048,30570454,
002334.SZ,ำขอþฬฺ,2015-09-18,90.0472,91.7591,87.8788,90.1613,17796648,
002334.SZ,ำขอþฬฺ,2015-09-21,88.107,98.6068,87.5364,96.4384,28557928,
002334.SZ,ำขอþฬฺ,2015-09-22,104.1991,104.1991,95.8677,97.8079,30290239,
002334.SZ,ำขอþฬฺ,2015-09-23,94.7265,100.547,94.7265,98.9492,26258524,
002334.SZ,ำขอþฬฺ,2015-09-24,99.0633,101.5742,97.5797,99.4057,22481301,
002334.SZ,ำขอþฬฺ,2015-09-25,98.1503,98.9492,92.1015,92.7863,18669997,
002334.SZ,ำขอþฬฺ,2015-09-28,92.4439,95.5254,91.7591,94.9547,12642393,
002334.SZ,ำขอþฬฺ,2015-09-29,93.4711,93.8134,89.7048,91.3026,16093434,
002334.SZ,ำขอþฬฺ,2015-09-30,91.9874,93.1287,90.9602,91.7591,10105383,
002334.SZ,ำขอþฬฺ,2015-10-08,95.6395,100.3187,94.3841,99.0633,23240034,
002334.SZ,ำขอþฬฺ,2015-10-09,99.1775,104.4274,98.1503,102.4872,31929542,
002334.SZ,ำขอþฬฺ,2015-10-12,103.172,108.9925,102.7154,106.8241,35887311,
002334.SZ,ำขอþฬฺ,2015-10-13,105.3404,109.9055,104.998,109.449,35173065,
002334.SZ,ำขอþฬฺ,2015-10-14,108.3077,117.5521,105.911,113.5576,52483558,
002334.SZ,ำขอþฬฺ,2015-10-15,111.3892,118.1228,110.7044,117.7804,47207596,
002334.SZ,ำขอþฬฺ,2015-10-16,118.6934,118.6934,114.1283,117.5521,42004676,
002334.SZ,ำขอþฬฺ,2015-10-19,116.9815,117.3239,112.987,115.1554,32877368,
002334.SZ,ำขอþฬฺ,2015-10-20,114.9272,119.264,114.1283,116.4108,30836607,
002334.SZ,ำขอþฬฺ,2015-10-21,116.6391,116.6391,104.7698,104.7698,43172942,
002334.SZ,ำขอþฬฺ,2015-10-22,103.0578,108.9925,103.0578,108.536,29426669,
002334.SZ,ำขอþฬฺ,2015-10-23,110.2479,115.2696,108.7642,114.5848,35177874,
002334.SZ,ำขอþฬฺ,2015-10-26,116.525,125.6552,114.1283,125.6552,64152437,
002334.SZ,ำขอþฬฺ,2015-10-27,122.1172,124.9705,116.0685,122.9161,47864412,
002334.SZ,ำขอþฬฺ,2015-10-28,120.5195,124.2857,116.7532,117.438,33465332,
002334.SZ,ำขอþฬฺ,2015-10-29,118.6934,120.7477,114.5848,117.438,23576242,
002334.SZ,ำขอþฬฺ,2015-10-30,116.9815,118.351,113.6718,115.7261,20623615,
002334.SZ,ำขอþฬฺ,2015-11-02,112.987,117.5521,111.8457,112.5305,17064119,
002334.SZ,ำขอþฬฺ,2015-11-03,112.987,114.6989,111.9598,113.3294,15121260,
002334.SZ,ำขอþฬฺ,2015-11-04,113.6718,120.6336,113.6718,120.4053,31457993,
002334.SZ,ำขอþฬฺ,2015-11-05,120.976,123.2585,118.4651,119.8347,34278120,
002334.SZ,ำขอþฬฺ,2015-11-06,120.6336,124.9705,120.1771,122.9161,32263189,
002334.SZ,ำขอþฬฺ,2015-11-09,119.8347,125.5411,118.8075,124.9705,37136853,
002334.SZ,ำขอþฬฺ,2015-11-10,123.2585,126.5683,121.5466,123.715,31181380,
002334.SZ,ำขอþฬฺ,2015-11-11,122.6879,128.3943,121.7749,127.8237,38567881,
002334.SZ,ำขอþฬฺ,2015-11-12,127.8237,131.5899,122.5738,128.2802,41960843,
002334.SZ,ำขอþฬฺ,2015-11-13,125.5411,130.4486,121.6607,127.9378,46340065,
002334.SZ,ำขอþฬฺ,2015-11-16,126.5683,140.7202,124.1716,140.7202,73871757,
002334.SZ,ำขอþฬฺ,2015-11-17,143.9157,145.2853,135.242,135.6985,72215029,
002334.SZ,ำขอþฬฺ,2015-11-18,134.6714,139.1224,132.1605,133.0736,34969813,
002334.SZ,ำขอþฬฺ,2015-11-19,134.6714,140.8343,133.4159,139.9213,41129054,
002334.SZ,ำขอþฬฺ,2015-11-20,139.5789,139.9213,135.9268,138.8941,35362957,
002334.SZ,ำขอþฬฺ,2015-11-23,138.5517,139.0082,134.7855,139.0082,31917043,
002334.SZ,ำขอþฬฺ,2015-11-24,140.3778,146.9972,139.9213,144.6005,54186061,
002334.SZ,ำขอþฬฺ,2015-11-25,142.0897,144.9429,141.2908,144.7146,32677798,
002334.SZ,ำขอþฬฺ,2015-11-26,145.9701,146.3124,139.5789,139.9213,27999295,
002334.SZ,ำขอþฬฺ,2015-11-27,137.5246,138.6658,125.8835,125.8835,35439769,
002334.SZ,ำขอþฬฺ,2015-11-30,125.7694,127.8237,115.1554,125.427,26192451,
002334.SZ,ำขอþฬฺ,2015-12-01,125.3128,126.34,122.2314,124.5139,17771241,
002334.SZ,ำขอþฬฺ,2015-12-02,124.1716,125.6552,117.0956,124.1716,15383548,
002334.SZ,ำขอþฬฺ,2015-12-03,124.6281,128.166,124.3998,128.166,15514575,
002334.SZ,ำขอþฬฺ,2015-12-04,128.0519,130.6769,126.34,127.1389,20247209,
002334.SZ,ำขอþฬฺ,2015-12-07,127.0248,129.7638,125.0846,127.8237,14157461,
002334.SZ,ำขอþฬฺ,2015-12-08,126.6824,127.253,123.2585,123.3727,13284569,
002334.SZ,ำขอþฬฺ,2015-12-09,123.0303,123.6009,120.4053,122.4596,13774875,
002334.SZ,ำขอþฬฺ,2015-12-10,122.1172,124.2857,121.4325,121.889,11440407,
002334.SZ,ำขอþฬฺ,2015-12-11,121.4325,121.4325,118.5793,118.9217,11958385,
002334.SZ,ำขอþฬฺ,2015-12-14,116.7532,122.802,115.9543,122.6879,12953863,
002334.SZ,ำขอþฬฺ,2015-12-15,123.2585,125.0846,122.2314,122.9161,12871332,
002334.SZ,ำขอþฬฺ,2015-12-16,123.4868,125.427,122.6879,123.8292,14188618,
002334.SZ,ำขอþฬฺ,2015-12-17,124.6281,132.9594,124.6281,130.6769,28456481,
002334.SZ,ำขอþฬฺ,2015-12-18,130.1062,130.4486,127.0248,128.3943,19257854,
002334.SZ,ำขอþฬฺ,2015-12-21,127.8237,129.5356,127.253,129.5356,14357254,
002334.SZ,ำขอþฬฺ,2015-12-22,129.7638,131.8182,128.166,131.8182,17536423,
002334.SZ,ำขอþฬฺ,2015-12-23,131.8182,132.0464,127.4813,127.8237,16531776,
002334.SZ,ำขอþฬฺ,2015-12-24,127.5954,127.8237,123.9433,126.6824,10888914,
002334.SZ,ำขอþฬฺ,2015-12-25,126.6824,129.9921,126.1117,128.6226,11098470,
002334.SZ,ำขอþฬฺ,2015-12-28,129.6497,133.1877,127.7095,127.7095,27073527,
002334.SZ,ำขอþฬฺ,2015-12-29,127.253,130.5627,125.5411,130.4486,14351736,
002334.SZ,ำขอþฬฺ,2015-12-30,131.8182,134.329,130.1062,134.2148,29529467,
002334.SZ,ำขอþฬฺ,2015-12-31,133.3018,134.1007,129.0791,129.0791,18110992,
002334.SZ,ำขอþฬฺ,2016-01-04,129.0791,130.9051,116.1826,116.1826,15789226,
002334.SZ,ำขอþฬฺ,2016-01-05,108.536,118.1228,108.536,114.2424,16650632,
002334.SZ,ำขอþฬฺ,2016-01-06,115.2696,116.9815,113.5576,116.2967,10746991,
002334.SZ,ำขอþฬฺ,2016-01-07,114.1283,114.2424,104.6556,104.6556,4140500,
002334.SZ,ำขอþฬฺ,2016-01-08,107.8512,110.2479,99.8622,105.4545,12637044,
002334.SZ,ำขอþฬฺ,2016-01-11,102.7154,104.085,94.9547,94.9547,14529428,
002334.SZ,ำขอþฬฺ,2016-01-12,95.4112,96.8949,92.4439,95.4112,11141190,
002334.SZ,ำขอþฬฺ,2016-01-13,96.4384,98.0362,90.732,91.1885,9790601,
002334.SZ,ำขอþฬฺ,2016-01-14,89.9331,96.096,87.4223,95.7536,12922574,
002334.SZ,ำขอþฬฺ,2016-01-15,95.0688,98.2644,93.5852,94.7265,14335475,
002334.SZ,ำขอþฬฺ,2016-01-18,93.4711,99.7481,92.3298,98.4927,13519421,
002334.SZ,ำขอþฬฺ,2016-01-19,97.9221,102.1448,96.4384,101.8024,14825688,
002334.SZ,ำขอþฬฺ,2016-01-20,101.46,102.0307,98.4927,99.634,11927820,
002334.SZ,ำขอþฬฺ,2016-01-21,97.9221,100.8894,93.5852,93.5852,10746925,
002334.SZ,ำขอþฬฺ,2016-01-22,95.2971,95.7536,91.0744,95.2971,10151974,
002334.SZ,ำขอþฬฺ,2016-01-25,95.6395,97.2373,94.7265,95.8677,8669425,
002334.SZ,ำขอþฬฺ,2016-01-26,94.7265,94.7265,86.281,86.5092,11328986,
002334.SZ,ำขอþฬฺ,2016-01-27,87.3081,87.9929,80.5746,85.3679,11508310,
002334.SZ,ำขอþฬฺ,2016-01-28,84.4549,87.0799,82.1724,82.8571,8319117,
002334.SZ,ำขอþฬฺ,2016-01-29,82.1724,87.4223,82.1724,86.1668,8540654,
002334.SZ,ำขอþฬฺ,2016-02-01,86.1668,86.5092,83.1995,84.6832,7018966,
002334.SZ,ำขอþฬฺ,2016-02-02,85.3679,89.2483,84.9114,87.7646,9441188,
002334.SZ,ำขอþฬฺ,2016-02-03,86.1668,88.6777,84.9114,88.4494,7977372,
002334.SZ,ำขอþฬฺ,2016-02-04,88.4494,90.6178,88.107,90.5037,9464217,
002334.SZ,ำขอþฬฺ,2016-02-05,90.5037,91.0744,89.0201,89.2483,6115841,
002334.SZ,ำขอþฬฺ,2016-02-15,86.5092,88.9059,84.2267,88.107,6295278,
002334.SZ,ำขอþฬฺ,2016-02-16,88.3353,92.2156,88.3353,92.1015,11682534,
002334.SZ,ำขอþฬฺ,2016-02-17,92.2156,93.8134,90.8461,93.3569,13034383,
002334.SZ,ำขอþฬฺ,2016-02-18,93.6993,95.5254,92.2156,93.4711,14188934,
002334.SZ,ำขอþฬฺ,2016-02-19,93.2428,94.0417,92.3298,93.4711,8956177,
002334.SZ,ำขอþฬฺ,2016-02-22,95.4112,95.6395,93.9276,95.0688,12050125,
002334.SZ,ำขอþฬฺ,2016-02-23,95.0688,97.3514,93.9276,95.6395,15050438,
002334.SZ,ำขอþฬฺ,2016-02-24,95.6395,95.8677,92.6722,95.183,10589642,
002334.SZ,ำขอþฬฺ,2016-02-25,95.7536,96.4384,85.7103,87.0799,18960429,
