代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
600054.SH,黄山旅游,2015-01-05,42.9157,43.6885,42.8329,43.4401,3888158,
600054.SH,黄山旅游,2015-01-06,43.1917,44.2404,42.5017,44.1576,5832013,
600054.SH,黄山旅游,2015-01-07,44.1576,44.3784,42.9433,43.5229,3432561,
600054.SH,黄山旅游,2015-01-08,43.3297,43.4401,42.3637,42.5017,2774536,
600054.SH,黄山旅游,2015-01-09,42.5569,43.1365,42.2257,42.2533,2733746,
600054.SH,黄山旅游,2015-01-12,41.9773,42.1981,40.9562,42.1429,3963306,
600054.SH,黄山旅游,2015-01-13,42.0877,42.1705,41.7014,41.9498,2181243,
600054.SH,黄山旅游,2015-01-14,42.0325,42.3361,41.6738,41.867,1816769,
600054.SH,黄山旅游,2015-01-15,41.9498,43.5229,41.8946,43.1089,3429434,
600054.SH,黄山旅游,2015-01-16,42.9985,43.3573,42.8053,43.1641,2062493,
600054.SH,黄山旅游,2015-01-19,42.2257,44.0748,41.0114,42.0601,5146878,
600054.SH,黄山旅游,2015-01-20,42.0877,43.1089,41.9773,43.0537,3021467,
600054.SH,黄山旅游,2015-01-21,43.0537,44.7096,42.8605,44.5992,8821863,
600054.SH,黄山旅游,2015-01-22,44.2128,44.9304,44.1576,44.5716,5416502,
600054.SH,黄山旅游,2015-01-23,44.5716,44.8752,43.8816,44.13,3864366,
600054.SH,黄山旅游,2015-01-26,44.1576,46.4207,44.1024,45.9239,6633393,
600054.SH,黄山旅游,2015-01-27,45.6756,46.3103,44.9856,46.3103,5015607,
600054.SH,黄山旅游,2015-01-28,46.0895,46.7243,45.4272,45.8135,4225072,
600054.SH,黄山旅游,2015-01-29,45.7583,46.1171,45.4272,45.648,2903660,
600054.SH,黄山旅游,2015-01-30,45.648,46.0895,45.0684,45.3996,2589353,
600054.SH,黄山旅游,2015-02-02,45.0684,45.5928,44.4888,44.8476,2134121,
600054.SH,黄山旅游,2015-02-03,45.0684,46.6415,44.8752,46.3655,4329981,
600054.SH,黄山旅游,2015-02-04,46.3655,46.7795,45.5928,45.7307,3803381,
600054.SH,黄山旅游,2015-02-05,46.1171,46.5035,45.4272,45.5928,2334098,
600054.SH,黄山旅游,2015-02-06,45.0684,45.372,44.4888,44.5992,2135007,
600054.SH,黄山旅游,2015-02-09,44.7096,45.0684,43.9368,44.1024,1784780,
600054.SH,黄山旅游,2015-02-10,43.9644,44.7372,43.9644,44.5716,2193194,
600054.SH,黄山旅游,2015-02-11,44.682,44.9856,44.544,44.958,1364232,
600054.SH,黄山旅游,2015-02-12,44.9304,45.7859,44.406,45.4548,2514208,
600054.SH,黄山旅游,2015-02-13,45.51,45.9515,45.4824,45.6756,2557075,
600054.SH,黄山旅游,2015-02-16,46.0895,46.2827,45.5376,46.1447,2175505,
600054.SH,黄山旅游,2015-02-17,46.2551,46.6415,44.7096,44.9304,7654965,
600054.SH,黄山旅游,2015-02-25,44.958,44.9856,44.2128,44.4888,2495376,
600054.SH,黄山旅游,2015-02-26,44.4888,45.1788,44.2128,45.1512,1769638,
600054.SH,黄山旅游,2015-02-27,45.1788,45.1788,44.544,44.9856,4128845,
600054.SH,黄山旅游,2015-03-02,44.9856,45.2892,44.7096,45.2064,3619924,
600054.SH,黄山旅游,2015-03-03,45.3168,46.1171,45.0408,45.6756,4997197,
600054.SH,黄山旅游,2015-03-04,45.8411,47.3591,45.5928,47.3591,6478270,
600054.SH,黄山旅游,2015-03-05,47.3039,47.7178,46.4759,46.8623,4029625,
600054.SH,黄山旅游,2015-03-06,46.8623,47.0831,46.4207,46.7795,3227233,
600054.SH,黄山旅游,2015-03-09,46.6415,47.6074,46.0619,47.1659,3709720,
600054.SH,黄山旅游,2015-03-10,47.3315,48.0766,46.9451,47.9662,4130026,
600054.SH,黄山旅游,2015-03-11,47.9938,49.0702,47.4143,48.9874,4318279,
600054.SH,黄山旅游,2015-03-12,48.5734,49.4841,47.9662,48.8218,3365415,
600054.SH,黄山旅游,2015-03-13,48.8218,48.8494,48.049,48.4354,2685116,
600054.SH,黄山旅游,2015-03-16,48.5182,49.4014,48.1594,49.015,3622782,
600054.SH,黄山旅游,2015-03-17,48.9322,49.4289,48.5734,49.0426,4141917,
600054.SH,黄山旅游,2015-03-18,49.0702,50.3397,48.877,50.3397,5307987,
600054.SH,黄山旅游,2015-03-19,50.3121,50.6157,49.6773,50.0913,4337798,
600054.SH,黄山旅游,2015-03-20,49.8429,50.4777,49.8429,50.4501,2943983,
600054.SH,黄山旅游,2015-03-23,50.4501,53.4307,50.4501,52.8236,6622624,
600054.SH,黄山旅游,2015-03-24,52.4372,52.796,51.0573,52.3544,8011820,
600054.SH,黄山旅游,2015-03-25,52.0508,53.2651,51.5264,52.658,4072353,
600054.SH,黄山旅游,2015-03-26,52.5476,53.4031,52.0232,53.3755,4544508,
600054.SH,黄山旅游,2015-03-27,53.7895,55.197,52.9616,54.4795,5908810,
600054.SH,黄山旅游,2015-03-30,54.6451,54.8659,53.8447,54.1483,4633973,
600054.SH,黄山旅游,2015-03-31,54.1759,54.2863,53.2651,53.5963,5146530,
600054.SH,黄山旅游,2015-04-01,53.8447,54.5071,53.5411,54.3415,5287991,
600054.SH,黄山旅游,2015-04-02,54.3415,54.8383,53.8999,54.6451,3444701,
600054.SH,黄山旅游,2015-04-03,54.3139,54.7831,53.2927,54.7555,7660814,
