╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
002918.SZ,цидхюЖи╞,2018-02-01,51.3,51.3,47.15,47.8,4842235,
002918.SZ,цидхюЖи╞,2018-02-02,47,48.59,46.35,47.53,2622513,
002918.SZ,цидхюЖи╞,2018-02-05,47.1,48.8,46,47.83,2192234,
002918.SZ,цидхюЖи╞,2018-02-06,46.3,47.5,44.55,44.75,2590348,
002918.SZ,цидхюЖи╞,2018-02-07,46.34,46.98,44.12,45.99,2939658,
002918.SZ,цидхюЖи╞,2018-02-08,46.29,46.47,45.65,46.17,1998970,
002918.SZ,цидхюЖи╞,2018-02-09,44,44.93,43.11,43.75,2671827,
002918.SZ,цидхюЖи╞,2018-02-12,44.3,45.23,44.17,44.79,1941684,
002918.SZ,цидхюЖи╞,2018-02-13,44.85,45.23,44.28,44.72,1992560,
002918.SZ,цидхюЖи╞,2018-02-14,44.75,44.79,44,44.23,1205883,
002918.SZ,цидхюЖи╞,2018-02-22,44.59,45.08,44.52,44.82,1403404,
002918.SZ,цидхюЖи╞,2018-02-23,44.83,46.08,44.69,46.03,2105965,
002918.SZ,цидхюЖи╞,2018-02-26,46.82,47.07,46.05,46.75,3336460,
002918.SZ,цидхюЖи╞,2018-02-27,46.63,46.85,46.2,46.62,2276241,
002918.SZ,цидхюЖи╞,2018-02-28,46.2,46.2,45.25,45.31,2555015,
002918.SZ,цидхюЖи╞,2018-03-01,44.76,45.68,44.53,45.54,1762473,
002918.SZ,цидхюЖи╞,2018-03-02,45,45.5,44.65,44.73,1755264,
002918.SZ,цидхюЖи╞,2018-03-05,44.94,47.88,44.7,47.29,4089051,
002918.SZ,цидхюЖи╞,2018-03-06,47,47.58,46.73,47.2,2871672,
002918.SZ,цидхюЖи╞,2018-03-07,47.02,49.25,47.02,48.22,4233915,
002918.SZ,цидхюЖи╞,2018-03-08,48.27,49.27,47.7,48.89,2998957,
002918.SZ,цидхюЖи╞,2018-03-09,48.8,49.45,48.09,48.95,2866150,
002918.SZ,цидхюЖи╞,2018-03-12,49.26,49.49,48.48,48.88,3130069,
002918.SZ,цидхюЖи╞,2018-03-13,48.51,48.51,47.62,47.75,2710154,
002918.SZ,цидхюЖи╞,2018-03-14,47.47,49.8,47.39,48.78,3460009,
002918.SZ,цидхюЖи╞,2018-03-15,48.03,48.39,45.75,46.79,3525667,
002918.SZ,цидхюЖи╞,2018-03-16,46.8,47.58,46.8,46.93,1405932,
002918.SZ,цидхюЖи╞,2018-03-19,47.3,48.59,47.05,48.5,2300208,
002918.SZ,цидхюЖи╞,2018-03-20,48.1,49.8,47.86,49.32,3128811,
002918.SZ,цидхюЖи╞,2018-03-21,49.5,49.5,47.71,47.71,2705560,
002918.SZ,цидхюЖи╞,2018-03-22,47.97,49.89,47.85,49.2,3469305,
002918.SZ,цидхюЖи╞,2018-03-23,47.66,48.39,44.3,44.59,3947683,
002918.SZ,цидхюЖи╞,2018-03-26,43.99,45.5,42,45.41,2481138,
002918.SZ,цидхюЖи╞,2018-03-27,45.88,46.96,45.7,46.07,2378573,
002918.SZ,цидхюЖи╞,2018-03-28,45.4,46.5,45.03,45.65,1914076,
002918.SZ,цидхюЖи╞,2018-03-29,45.07,45.9,44.52,45.66,2668254,
002918.SZ,цидхюЖи╞,2018-03-30,45.96,46.69,45.76,46,2367472,
002918.SZ,цидхюЖи╞,2018-04-02,46.27,46.41,45.33,45.45,2211638,
002918.SZ,цидхюЖи╞,2018-04-03,44.51,44.86,44.05,44.4,2045114,
002918.SZ,цидхюЖи╞,2018-04-04,44.57,45.48,44.55,44.67,1918732,
002918.SZ,цидхюЖи╞,2018-04-09,44.48,46.5,44.31,46.3,2985046,
002918.SZ,цидхюЖи╞,2018-04-10,46.4,46.8,44.6,45.85,2456075,
002918.SZ,цидхюЖи╞,2018-04-11,45.99,48,45.92,47.97,4410762,
002918.SZ,цидхюЖи╞,2018-04-12,47.8,47.9,47.03,47.59,2634163,
002918.SZ,цидхюЖи╞,2018-04-13,48.04,48.9,47.3,47.6,2522212,
002918.SZ,цидхюЖи╞,2018-04-16,47.6,48.81,46.61,47.22,2466627,
002918.SZ,цидхюЖи╞,2018-04-17,47.15,47.5,45.16,45.19,2359800,
002918.SZ,цидхюЖи╞,2018-04-18,45.4,45.77,44.3,45.65,2082940,
002918.SZ,цидхюЖи╞,2018-04-19,45.68,46.46,45.31,46.38,1609676,
002918.SZ,цидхюЖи╞,2018-04-20,46.58,47.54,44.5,44.72,2920046,
002918.SZ,цидхюЖи╞,2018-04-23,44.62,45.12,43.7,43.88,1892251,
002918.SZ,цидхюЖи╞,2018-04-24,44.03,45.22,43.89,44.99,1740971,
002918.SZ,цидхюЖи╞,2018-04-25,44.87,45.3,43.92,44.24,2949853,
002918.SZ,цидхюЖи╞,2018-04-26,44.31,44.4,42.27,42.27,2788910,
002918.SZ,цидхюЖи╞,2018-04-27,42.59,42.85,42.15,42.27,1141020,
002918.SZ,цидхюЖи╞,2018-05-02,42.48,42.61,41.38,41.83,1116072,
002918.SZ,цидхюЖи╞,2018-05-03,41.83,42.65,41.6,42.54,1138280,
002918.SZ,цидхюЖи╞,2018-05-04,42.45,42.87,42.01,42.15,1050868,
002918.SZ,цидхюЖи╞,2018-05-07,42.3,43.18,42.3,42.96,1350123,
002918.SZ,цидхюЖи╞,2018-05-08,43,43.49,42.88,43.15,1212586,
002918.SZ,цидхюЖи╞,2018-05-09,43.3,43.41,42.9,43.2,1172228,
002918.SZ,цидхюЖи╞,2018-05-10,43.2,44.13,43.2,44.08,2183950,
002918.SZ,цидхюЖи╞,2018-05-11,43.97,43.97,43.12,43.12,1480922,
002918.SZ,цидхюЖи╞,2018-05-14,43.24,43.77,42.9,43.15,1084996,
002918.SZ,цидхюЖи╞,2018-05-15,43.22,44.13,43.14,43.98,1622785,
002918.SZ,цидхюЖи╞,2018-05-16,43.93,44.07,43.42,43.62,1129270,
002918.SZ,цидхюЖи╞,2018-05-17,43.63,44.36,43.63,43.79,1240224,
002918.SZ,цидхюЖи╞,2018-05-18,43.81,44.28,43.1,43.83,1212772,
002918.SZ,цидхюЖи╞,2018-05-21,44.22,44.77,43.9,44.42,1766150,
002918.SZ,цидхюЖи╞,2018-05-22,44.32,46.13,44.16,46.1,3914291,
002918.SZ,цидхюЖи╞,2018-05-23,45.7,46.24,44.73,45,2315066,
002918.SZ,цидхюЖи╞,2018-05-24,45.01,46.95,45.01,46.05,3138879,
002918.SZ,цидхюЖи╞,2018-05-25,46.02,46.8,45.68,46.64,2723035,
002918.SZ,цидхюЖи╞,2018-05-28,46.2,46.6,45.08,45.38,2005398,
002918.SZ,цидхюЖи╞,2018-05-29,45.15,45.95,44.56,44.56,1499877,
002918.SZ,цидхюЖи╞,2018-05-30,43.9,43.91,41.53,41.78,2298554,
002918.SZ,цидхюЖи╞,2018-05-31,42.37,43.29,42.12,42.95,1502585,
002918.SZ,цидхюЖи╞,2018-06-01,43,44.5,42.66,43.69,2006848,
002918.SZ,цидхюЖи╞,2018-06-04,43.51,43.96,42.8,43.4,1400444,
002918.SZ,цидхюЖи╞,2018-06-05,43.52,44.8,43.48,44.62,1744516,
002918.SZ,цидхюЖи╞,2018-06-06,44.77,45.4,44.25,44.51,1771865,
002918.SZ,цидхюЖи╞,2018-06-07,45.55,46.67,45.55,45.59,3586759,
002918.SZ,цидхюЖи╞,2018-06-08,45.13,45.13,43.54,44.64,2255962,
002918.SZ,цидхюЖи╞,2018-06-11,44.8,44.8,43.48,44.18,1366560,
002918.SZ,цидхюЖи╞,2018-06-12,44.25,46.18,43.91,45.7,2272443,
002918.SZ,цидхюЖи╞,2018-06-13,45.7,45.85,44.1,44.19,1814687,
002918.SZ,цидхюЖи╞,2018-06-14,43.6175,43.9791,42.8943,43.6175,1716000,
002918.SZ,цидхюЖи╞,2018-06-15,43.6175,43.9791,40.8,40.8302,2983168,
002918.SZ,цидхюЖи╞,2018-06-19,39.2482,40.1672,36.7471,36.7471,3078897,
002918.SZ,цидхюЖи╞,2018-06-20,35.7226,37.3649,35.346,36.717,2920112,
002918.SZ,цидхюЖи╞,2018-06-21,36.7471,37.4854,34.0954,34.4118,3388603,
002918.SZ,цидхюЖи╞,2018-06-22,33.8996,35.361,33.5229,34.9844,2364900,
002918.SZ,цидхюЖи╞,2018-06-25,35.2556,35.5268,34.5022,34.8337,1896017,
002918.SZ,цидхюЖи╞,2018-06-26,34.1256,35.3158,34.0954,35.0898,1948879,
002918.SZ,цидхюЖи╞,2018-06-27,35.0748,35.9336,34.6529,35.5418,2537362,
002918.SZ,цидхюЖи╞,2018-06-28,35.4062,35.4665,34.231,34.4269,1902815,
002918.SZ,цидхюЖи╞,2018-06-29,34.6077,35.7377,34.457,35.6473,2417002,
002918.SZ,цидхюЖи╞,2018-07-02,35.4062,36.4609,34.6378,35.2706,2260765,
002918.SZ,цидхюЖи╞,2018-07-03,35.5569,36.0842,34.6981,35.9034,1916101,
002918.SZ,цидхюЖи╞,2018-07-04,35.7076,35.813,34.442,34.6378,1937528,
002918.SZ,цидхюЖи╞,2018-07-05,34.6378,35.0296,32.5135,32.5285,2049754,
002918.SZ,цидхюЖи╞,2018-07-06,32.6039,33.7338,32.0464,32.8449,2465502,
002918.SZ,цидхюЖи╞,2018-07-09,33.0408,34.005,32.9805,33.8694,1853904,
002918.SZ,цидхюЖи╞,2018-07-10,33.8996,34.6077,33.7489,34.5776,1973479,
002918.SZ,цидхюЖи╞,2018-07-11,33.2969,33.7338,32.3929,33.4325,2385547,
002918.SZ,цидхюЖи╞,2018-07-12,33.312,34.909,33.2668,34.6378,2394736,
002918.SZ,цидхюЖи╞,2018-07-13,34.6228,34.8638,34.0201,34.3666,1677160,
002918.SZ,цидхюЖи╞,2018-07-16,34.3516,34.5926,33.8393,34.1557,1243018,
002918.SZ,цидхюЖи╞,2018-07-17,33.779,34.1256,33.2517,33.8694,1521271,
002918.SZ,цидхюЖи╞,2018-07-18,33.8996,34.2913,33.4476,33.4476,1681256,
002918.SZ,цидхюЖи╞,2018-07-19,33.4476,33.7188,32.3327,32.6189,1870767,
002918.SZ,цидхюЖи╞,2018-07-20,32.6189,33.1463,32.1217,33.1463,1850956,
002918.SZ,цидхюЖи╞,2018-07-23,32.9956,35.9637,32.6792,34.1406,2811936,
002918.SZ,цидхюЖи╞,2018-07-24,34.1406,35.3912,33.9146,35.0748,3487548,
002918.SZ,цидхюЖи╞,2018-07-25,35.2254,35.2556,34.5474,34.6378,2257391,
002918.SZ,цидхюЖи╞,2018-07-26,34.9392,34.9542,34.2009,34.3666,1616001,
002918.SZ,цидхюЖи╞,2018-07-27,34.231,34.5926,34.1406,34.1708,1170000,
002918.SZ,цидхюЖи╞,2018-07-30,34.2762,36.8526,34.2762,35.8582,5487420,
002918.SZ,цидхюЖи╞,2018-07-31,35.4816,35.6624,34.9844,35.2104,2877468,
002918.SZ,цидхюЖи╞,2018-08-01,35.2104,35.5268,33.7188,33.7941,2386763,
002918.SZ,цидхюЖи╞,2018-08-02,33.3572,33.764,30.4644,31.4136,3581370,
002918.SZ,цидхюЖи╞,2018-08-03,30.8863,31.4588,30.374,30.4494,1634053,
002918.SZ,цидхюЖи╞,2018-08-06,30.5096,30.8411,28.9126,29.1536,1970835,
002918.SZ,цидхюЖи╞,2018-08-07,29.229,30.2083,28.4455,30.148,2244079,
002918.SZ,цидхюЖи╞,2018-08-08,30.0576,30.0878,29.0482,29.0783,1572808,
002918.SZ,цидхюЖи╞,2018-08-09,29.003,30.148,28.6715,29.9522,1816708,
002918.SZ,цидхюЖи╞,2018-08-10,29.8467,30.359,29.7563,30.0727,1406399,
002918.SZ,цидхюЖи╞,2018-08-13,29.7563,30.585,28.9578,30.3891,1873699,
002918.SZ,цидхюЖи╞,2018-08-14,30.0426,30.9767,30.0426,30.2836,1692544,
002918.SZ,цидхюЖи╞,2018-08-15,30.3288,31.1123,29.8768,29.9522,1983645,
002918.SZ,цидхюЖи╞,2018-08-16,29.3495,29.8618,28.7318,29.3796,1587617,
002918.SZ,цидхюЖи╞,2018-08-17,29.6056,29.8768,28.4154,28.6263,1477145,
002918.SZ,цидхюЖи╞,2018-08-20,28.5962,28.9276,28.1743,28.9126,1086768,
002918.SZ,цидхюЖи╞,2018-08-21,28.8824,29.3495,28.777,29.0331,1284720,
002918.SZ,цидхюЖи╞,2018-08-22,29.0331,29.0331,28.2045,28.2195,1194659,
002918.SZ,цидхюЖи╞,2018-08-23,28.4455,28.9276,28.3702,28.8071,1486834,
002918.SZ,цидхюЖи╞,2018-08-24,28.777,29.003,28.4907,28.5811,1166750,
002918.SZ,цидхюЖи╞,2018-08-27,28.6715,29.8919,28.6414,29.7563,1935981,
002918.SZ,цидхюЖи╞,2018-08-28,29.696,30.9767,29.6508,30.6754,3314663,
002918.SZ,цидхюЖи╞,2018-08-29,30.5548,31.0369,30.0124,30.1631,1550500,
002918.SZ,цидхюЖи╞,2018-08-30,30.133,30.3891,29.3947,29.455,1379079,
002918.SZ,цидхюЖи╞,2018-08-31,29.6358,29.907,29.1084,29.7412,1373150,
002918.SZ,цидхюЖи╞,2018-09-03,29.7412,29.7412,28.6715,29.2139,1151358,
002918.SZ,цидхюЖи╞,2018-09-04,30.0727,31.9108,29.9823,30.6,2912456,
002918.SZ,цидхюЖи╞,2018-09-05,30.2686,30.8712,29.9823,30.0426,1834555,
002918.SZ,цидхюЖи╞,2018-09-06,29.9823,30.1179,29.1386,29.4098,1731653,
002918.SZ,цидхюЖи╞,2018-09-07,29.3796,30.1179,29.244,29.5303,1351752,
002918.SZ,цидхюЖи╞,2018-09-10,29.4098,29.4851,28.8222,28.8523,1031429,
002918.SZ,цидхюЖи╞,2018-09-11,29.0783,29.3043,28.5359,28.9276,1026919,
002918.SZ,цидхюЖи╞,2018-09-12,28.6263,29.1687,28.6112,28.8975,845385,
002918.SZ,цидхюЖи╞,2018-09-13,29.3043,29.4399,28.777,29.2742,1140623,
002918.SZ,цидхюЖи╞,2018-09-14,29.2742,29.3194,28.5359,28.7468,1096108,
002918.SZ,цидхюЖи╞,2018-09-17,28.6112,28.6112,28.2798,28.3099,771102,
002918.SZ,цидхюЖи╞,2018-09-18,28.4154,28.8523,28.1593,28.7468,1260910,
002918.SZ,цидхюЖи╞,2018-09-19,28.6564,29.3043,28.5058,29.003,1550631,
002918.SZ,цидхюЖи╞,2018-09-20,29.003,29.1386,28.6414,28.6715,856900,
002918.SZ,цидхюЖи╞,2018-09-21,29.003,29.2892,28.6715,29.1536,1396450,
002918.SZ,цидхюЖи╞,2018-09-25,29.003,29.1386,28.8222,29.0331,880650,
002918.SZ,цидхюЖи╞,2018-09-26,29.0934,29.455,28.8824,29.0632,1145123,
002918.SZ,цидхюЖи╞,2018-09-27,29.0934,29.1988,28.0086,28.0387,1467985,
002918.SZ,цидхюЖи╞,2018-09-28,28.099,28.4455,28.099,28.2948,1053399,
002918.SZ,цидхюЖи╞,2018-10-08,27.873,27.873,27.1347,27.195,1057380,
002918.SZ,цидхюЖи╞,2018-10-09,27.3306,27.4361,27.0594,27.195,891771,
002918.SZ,цидхюЖи╞,2018-10-10,27.6018,27.6771,27.1347,27.6319,1024693,
002918.SZ,цидхюЖи╞,2018-10-11,26.7129,26.7279,24.8748,24.8748,2516867,
002918.SZ,цидхюЖи╞,2018-10-12,24.6789,26.0198,23.4434,24.8597,2072570,
002918.SZ,цидхюЖи╞,2018-10-15,24.8446,25.4172,24.3926,24.4529,1105935,
002918.SZ,цидхюЖи╞,2018-10-16,24.483,24.8748,23.7749,23.9406,1041864,
002918.SZ,цидхюЖи╞,2018-10-17,24.3022,24.468,23.579,24.1365,1145631,
002918.SZ,цидхюЖи╞,2018-10-18,23.4585,23.9557,23.0818,23.2626,1342427,
002918.SZ,цидхюЖи╞,2018-10-19,23.0517,24.016,22.7956,23.8804,1340973,
002918.SZ,цидхюЖи╞,2018-10-22,24.1214,25.4021,24.0009,25.0857,2165079,
002918.SZ,цидхюЖи╞,2018-10-23,25.0254,25.2514,24.6638,24.8296,1424387,
002918.SZ,цидхюЖи╞,2018-10-24,24.7844,25.0706,24.6036,24.9501,1225247,
002918.SZ,цидхюЖи╞,2018-10-25,23.9557,27.1197,23.805,25.613,2342456,
002918.SZ,цидхюЖи╞,2018-10-26,25.2665,25.8691,25.2665,25.3418,1901274,
002918.SZ,цидхюЖи╞,2018-10-29,25.3117,25.8089,25.0104,25.0104,1572623,
002918.SZ,цидхюЖи╞,2018-10-30,25.0254,25.5076,24.3474,25.3117,1625684,
002918.SZ,цидхюЖи╞,2018-10-31,25.3268,25.9897,25.3117,25.7637,2066782,
002918.SZ,цидхюЖи╞,2018-11-01,25.839,26.1554,25.5076,25.5829,2103159,
002918.SZ,цидхюЖи╞,2018-11-02,25.8842,26.3362,25.7787,26.2759,2404450,
002918.SZ,цидхюЖи╞,2018-11-05,26.5321,27.0443,26.0198,26.4869,2523512,
002918.SZ,цидхюЖи╞,2018-11-06,26.3513,26.3513,25.7335,26.0499,1439626,
002918.SZ,цидхюЖи╞,2018-11-07,26.1102,26.5019,25.9294,25.9746,1407651,
002918.SZ,цидхюЖи╞,2018-11-08,26.2006,26.3211,25.6582,25.7034,1209053,
002918.SZ,цидхюЖи╞,2018-11-09,25.7034,25.8842,25.5528,25.6582,976227,
002918.SZ,цидхюЖи╞,2018-11-12,25.6582,26.2759,25.5076,26.2157,1807579,
002918.SZ,цидхюЖи╞,2018-11-13,25.9897,26.6677,25.8239,26.6074,2523161,
002918.SZ,цидхюЖи╞,2018-11-14,26.5622,26.969,26.517,26.5471,2087861,
002918.SZ,цидхюЖи╞,2018-11-15,26.517,28.0689,26.4417,27.8579,4329708,
002918.SZ,цидхюЖи╞,2018-11-16,27.8429,29.8316,27.7223,29.1687,6241027,
002918.SZ,цидхюЖи╞,2018-11-19,29.0331,29.0783,28.34,28.6263,3012505,
002918.SZ,цидхюЖи╞,2018-11-20,28.5811,28.5811,27.5566,27.647,2415900,
002918.SZ,цидхюЖи╞,2018-11-21,27.2703,30.3288,27.1799,28.6112,3367807,
002918.SZ,цидхюЖи╞,2018-11-22,28.5962,29.455,28.1894,28.792,3072945,
002918.SZ,цидхюЖи╞,2018-11-23,28.6263,28.777,27.3306,27.5717,2307484,
002918.SZ,цидхюЖи╞,2018-11-26,27.5566,27.8579,26.9087,27.1347,1492655,
002918.SZ,цидхюЖи╞,2018-11-27,27.3758,27.7826,27.0443,27.3758,1285884,
002918.SZ,цидхюЖи╞,2018-11-28,27.2854,27.5717,26.3513,27.421,1884806,
002918.SZ,цидхюЖи╞,2018-11-29,27.4361,27.5265,26.517,26.6074,1750488,
002918.SZ,цидхюЖи╞,2018-11-30,26.4266,26.8786,26.0198,26.5773,1186863,
002918.SZ,цидхюЖи╞,2018-12-03,27.1046,27.7977,27.1046,27.6169,2449170,
002918.SZ,цидхюЖи╞,2018-12-04,27.6169,27.7223,27.195,27.5717,1690553,
002918.SZ,цидхюЖи╞,2018-12-05,27.0443,27.4059,26.8033,27.2101,1344850,
002918.SZ,цидхюЖи╞,2018-12-06,27.2402,27.4059,26.8183,26.8786,1265355,
002918.SZ,цидхюЖи╞,2018-12-07,26.8786,27.0895,26.6526,26.8635,834200,
002918.SZ,цидхюЖи╞,2018-12-10,26.7882,26.7882,26.2759,26.4115,798300,
002918.SZ,цидхюЖи╞,2018-12-11,26.3965,26.7279,26.3965,26.5019,632398,
002918.SZ,цидхюЖи╞,2018-12-12,26.6074,27.0895,26.5471,26.8183,927997,
002918.SZ,цидхюЖи╞,2018-12-13,26.8183,27.5265,26.6375,27.3909,1544848,
002918.SZ,цидхюЖи╞,2018-12-14,27.2402,27.3607,26.5321,26.5321,1140250,
002918.SZ,цидхюЖи╞,2018-12-17,26.065,26.2006,25.5829,25.9445,1096648,
002918.SZ,цидхюЖи╞,2018-12-18,25.8993,26.1403,25.5829,25.8239,714227,
002918.SZ,цидхюЖи╞,2018-12-19,26.0801,26.0801,25.3268,25.3569,620250,
002918.SZ,цидхюЖи╞,2018-12-20,25.2665,25.7637,25.2062,25.5678,754598,
002918.SZ,цидхюЖи╞,2018-12-21,25.5226,25.8842,25.4774,25.6733,643530,
002918.SZ,цидхюЖи╞,2018-12-24,25.3117,25.9595,25.3117,25.8993,851724,
002918.SZ,цидхюЖи╞,2018-12-25,25.3418,25.7034,24.7844,25.5226,897986,
002918.SZ,цидхюЖи╞,2018-12-26,25.6582,25.7938,25.4172,25.613,443836,
002918.SZ,цидхюЖи╞,2018-12-27,25.9595,26.1102,25.0556,25.1158,714750,
002918.SZ,цидхюЖи╞,2018-12-28,25.1761,25.5678,24.935,25.0104,803777,
002918.SZ,цидхюЖи╞,2019-01-02,25.161,25.2213,24.3474,24.5433,943040,
002918.SZ,цидхюЖи╞,2019-01-03,24.8597,25.0104,24.4378,24.4981,761220,
002918.SZ,цидхюЖи╞,2019-01-04,24.3474,25.1158,24.0913,25.0556,1087657,
002918.SZ,цидхюЖи╞,2019-01-07,25.4925,25.5377,25.1158,25.4322,922427,
002918.SZ,цидхюЖи╞,2019-01-08,25.4322,25.6582,25.3117,25.6582,828376,
002918.SZ,цидхюЖи╞,2019-01-09,25.6431,27.873,25.5076,26.2609,2161977,
002918.SZ,цидхюЖи╞,2019-01-10,26.2458,26.7731,25.7787,25.8993,1278548,
002918.SZ,цидхюЖи╞,2019-01-11,25.8239,26.1102,25.5678,26.0349,1212977,
002918.SZ,цидхюЖи╞,2019-01-14,25.8842,26.0349,25.4925,25.613,763292,
002918.SZ,цидхюЖи╞,2019-01-15,25.6582,25.9143,25.5377,25.9143,802240,
002918.SZ,цидхюЖи╞,2019-01-16,26.065,26.065,25.5377,25.8541,841479,
002918.SZ,цидхюЖи╞,2019-01-17,25.9143,25.9143,25.2213,25.3117,955952,
002918.SZ,цидхюЖи╞,2019-01-18,25.3117,25.7486,25.1761,25.5829,816442,
002918.SZ,цидхюЖи╞,2019-01-21,25.5829,26.291,25.5528,26.065,1684607,
002918.SZ,цидхюЖи╞,2019-01-22,25.9897,26.1554,25.5829,25.7637,956052,
002918.SZ,цидхюЖи╞,2019-01-23,25.6431,25.8993,25.6431,25.839,617152,
002918.SZ,цидхюЖи╞,2019-01-24,25.8089,26.291,25.6431,25.9294,1020386,
002918.SZ,цидхюЖи╞,2019-01-25,26.0047,26.291,25.8842,26.0801,1413484,
002918.SZ,цидхюЖи╞,2019-01-28,26.2609,26.5019,25.7034,25.8239,1034429,
002918.SZ,цидхюЖи╞,2019-01-29,25.7938,25.9445,24.4228,25.0706,1087177,
002918.SZ,цидхюЖи╞,2019-01-30,24.7844,25.0857,24.5885,24.6186,886335,
002918.SZ,цидхюЖи╞,2019-01-31,24.6036,24.935,24.1214,24.3022,845930,
002918.SZ,цидхюЖи╞,2019-02-01,24.4077,25.1008,24.4077,25.0857,782714,
002918.SZ,цидхюЖи╞,2019-02-11,25.0857,25.7486,25.0706,25.7185,945084,
002918.SZ,цидхюЖи╞,2019-02-12,25.7787,26.2307,25.5829,25.9294,1254000,
002918.SZ,цидхюЖи╞,2019-02-13,25.9294,26.4869,25.8541,26.3513,1938206,
002918.SZ,цидхюЖи╞,2019-02-14,26.3663,26.4869,26.1253,26.3663,1400089,
002918.SZ,цидхюЖи╞,2019-02-15,26.3663,26.6074,26.2157,26.3211,1370658,
002918.SZ,цидхюЖи╞,2019-02-18,26.517,27.1197,26.3663,27.0594,1905113,
002918.SZ,цидхюЖи╞,2019-02-19,27.3758,27.4963,26.6074,26.8033,2180887,
002918.SZ,цидхюЖи╞,2019-02-20,26.8937,26.969,26.3965,26.9238,1602053,
002918.SZ,цидхюЖи╞,2019-02-21,26.9539,27.2703,26.5321,26.5923,2337768,
002918.SZ,цидхюЖи╞,2019-02-22,26.6074,27.3909,26.6074,27.2854,2133341,
002918.SZ,цидхюЖи╞,2019-02-25,27.421,28.7619,27.421,28.5962,4217279,
002918.SZ,цидхюЖи╞,2019-02-26,28.8824,29.6659,28.7468,28.8372,4190758,
002918.SZ,цидхюЖи╞,2019-02-27,28.6263,29.3495,28.325,28.566,3338972,
002918.SZ,цидхюЖи╞,2019-02-28,28.6414,29.8015,28.6414,29.0482,2762449,
002918.SZ,цидхюЖи╞,2019-03-01,29.1386,29.4851,28.6414,29.1687,2385744,
002918.SZ,цидхюЖи╞,2019-03-04,29.0331,29.7714,29.0331,29.3194,3814529,
002918.SZ,цидхюЖи╞,2019-03-05,29.2892,30.0275,29.0331,30.0124,3802116,
002918.SZ,цидхюЖи╞,2019-03-06,29.9823,30.1179,29.455,30.1179,4303673,
002918.SZ,цидхюЖи╞,2019-03-07,30.133,31.1876,29.9522,30.8863,5125196,
