代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
300627.SZ,华测导航,2017-03-21,15.32,18.39,15.32,18.39,4300,
300627.SZ,华测导航,2017-03-22,20.23,20.23,20.23,20.23,2331,
300627.SZ,华测导航,2017-03-23,22.25,22.25,22.25,22.25,2631,
300627.SZ,华测导航,2017-03-24,24.48,24.48,24.48,24.48,1256,
300627.SZ,华测导航,2017-03-27,26.93,26.93,26.93,26.93,1400,
300627.SZ,华测导航,2017-03-28,29.62,29.62,29.62,29.62,4700,
300627.SZ,华测导航,2017-03-29,32.58,32.58,32.58,32.58,4931,
300627.SZ,华测导航,2017-03-30,35.84,35.84,35.84,35.84,14341,
300627.SZ,华测导航,2017-03-31,39.42,39.42,39.42,39.42,21570,
300627.SZ,华测导航,2017-04-05,43.36,43.36,43.36,43.36,17829,
300627.SZ,华测导航,2017-04-06,47.7,47.7,47.7,47.7,19831,
300627.SZ,华测导航,2017-04-07,52.47,52.47,52.47,52.47,24121,
300627.SZ,华测导航,2017-04-10,57.72,57.72,57.72,57.72,94895,
300627.SZ,华测导航,2017-04-11,63.49,63.49,61.8,63.49,13025241,
300627.SZ,华测导航,2017-04-12,64.22,68,60.62,61,14925246,
300627.SZ,华测导航,2017-04-13,60.18,64,60.18,62.39,8622264,
300627.SZ,华测导航,2017-04-14,61.12,67.89,59.8,64.36,10796707,
300627.SZ,华测导航,2017-04-17,60.06,61.6,57.92,58.47,7581230,
300627.SZ,华测导航,2017-04-18,58.69,60.88,58.58,59.8,4678045,
300627.SZ,华测导航,2017-04-19,59.17,62.88,58.88,62.75,7139939,
300627.SZ,华测导航,2017-04-20,62.1,62.5,57.5,58.66,7070082,
300627.SZ,华测导航,2017-04-21,58.01,59.87,57,57.78,3540011,
300627.SZ,华测导航,2017-04-24,56.5,58.99,55.88,58.1,3485429,
300627.SZ,华测导航,2017-04-25,58,59.97,57.84,58.55,4044860,
300627.SZ,华测导航,2017-04-26,57.66,59.46,56.76,58.51,4015199,
300627.SZ,华测导航,2017-04-27,58.01,64.28,57.57,62.37,6721396,
300627.SZ,华测导航,2017-04-28,61.6,62.6,60.89,61.96,4117612,
300627.SZ,华测导航,2017-05-02,61.8,64.28,61.3,62.45,3773442,
300627.SZ,华测导航,2017-05-03,62,63.68,58.99,61.01,5834667,
300627.SZ,华测导航,2017-05-04,60.26,60.51,58.02,58.02,4029426,
300627.SZ,华测导航,2017-05-05,57.6,58.73,56.12,56.22,2982905,
300627.SZ,华测导航,2017-05-08,56,56.6,55.16,55.25,1942069,
300627.SZ,华测导航,2017-05-09,55.03,56.78,54.8,56.7,1856797,
300627.SZ,华测导航,2017-05-10,56.38,56.8,53.68,53.68,2682255,
300627.SZ,华测导航,2017-05-11,53.32,54.09,52,54.02,2941781,
300627.SZ,华测导航,2017-05-12,53.39,54.23,52.71,53.93,1839475,
300627.SZ,华测导航,2017-05-15,53.9,55.56,53.9,55.1,2260115,
300627.SZ,华测导航,2017-05-16,54.7,56.37,54.21,56.32,2108494,
300627.SZ,华测导航,2017-05-17,56.1,57.32,55.56,55.59,2029095,
300627.SZ,华测导航,2017-05-18,54.56,55.58,53.89,53.89,1709465,
300627.SZ,华测导航,2017-05-19,53.75,54.28,52.33,52.41,1275763,
300627.SZ,华测导航,2017-05-22,51.91,52.83,49.88,50.6,2243513,
300627.SZ,华测导航,2017-05-23,50.58,50.8,48.97,49.07,1583748,
300627.SZ,华测导航,2017-05-24,49.18,50.39,49,50.06,1396990,
300627.SZ,华测导航,2017-05-25,49.83,50.27,46.69,49.18,2499074,
300627.SZ,华测导航,2017-05-26,48.8,50.5,48.5,49.8,1412464,
300627.SZ,华测导航,2017-05-31,51.92,53.37,49.8,50,2904524,
300627.SZ,华测导航,2017-06-01,49.69,50.79,45.38,46,2467237,
300627.SZ,华测导航,2017-06-02,45.54,48.02,45.28,47.58,1514073,
300627.SZ,华测导航,2017-06-05,48.03,49.27,47.85,48.18,1383676,
300627.SZ,华测导航,2017-06-06,48,49.15,47.74,48.68,886061,
300627.SZ,华测导航,2017-06-07,48.89,51.19,48.6,50.8,1929861,
300627.SZ,华测导航,2017-06-08,50.6,51.2,49.58,50,1485306,
300627.SZ,华测导航,2017-06-09,49.99,50.77,49.48,50.4,1045321,
300627.SZ,华测导航,2017-06-12,49.3,49.36,47,47.61,1505883,
300627.SZ,华测导航,2017-06-13,47.65,49.68,47.63,49.15,1030990,
300627.SZ,华测导航,2017-06-14,49.09,49.7,48.51,48.91,976881,
300627.SZ,华测导航,2017-06-15,48.81,51.29,48.81,50.43,2146905,
300627.SZ,华测导航,2017-06-16,50.57,50.59,49.71,50.01,1021539,
300627.SZ,华测导航,2017-06-19,50.27,50.66,49.73,50.05,714931,
300627.SZ,华测导航,2017-06-20,50.45,50.64,49.67,49.98,986397,
300627.SZ,华测导航,2017-06-21,50.2,51,48.71,49.18,1721997,
300627.SZ,华测导航,2017-06-22,48.95,48.95,46.8,46.8,2296645,
300627.SZ,华测导航,2017-06-23,47.1,47.28,45.21,46.4,1395374,
300627.SZ,华测导航,2017-06-26,46.2,47.15,46.05,47.04,853344,
300627.SZ,华测导航,2017-06-27,47.19,47.99,47.02,47.1,893866,
300627.SZ,华测导航,2017-06-28,47.4,47.5,46.9,47.09,860728,
300627.SZ,华测导航,2017-06-29,46.9,47.12,45.8,46.29,1676848,
300627.SZ,华测导航,2017-06-30,46,46.95,45.5,46.6,1078826,
300627.SZ,华测导航,2017-07-03,48.5,51.18,48.26,50.32,3922323,
300627.SZ,华测导航,2017-07-04,50,50.97,49.65,50.66,2435704,
300627.SZ,华测导航,2017-07-05,50.42,51.12,50.2,50.88,2061492,
300627.SZ,华测导航,2017-07-06,50.73,52.58,50.73,51.7,2749681,
300627.SZ,华测导航,2017-07-07,52.18,53.66,52.18,53.42,3144903,
300627.SZ,华测导航,2017-07-10,52.88,54.33,51.2,51.8,2911115,
300627.SZ,华测导航,2017-07-11,51.56,52.09,50.18,50.47,1761986,
300627.SZ,华测导航,2017-07-12,50.33,52.5,50.33,52.5,1944097,
