¥˙¬Î,ºÚ≥∆,»’∆⁄,ø™≈Ãº€(‘™),◊Ó∏ﬂº€(‘™),◊ÓµÕº€(‘™), ’≈Ãº€(‘™),≥…Ωª¡ø(π…),
301353.SZ,∆’¿≥µ√,2023-05-30,46.01,53.22,46.01,46.2,12624421,
301353.SZ,∆’¿≥µ√,2023-05-31,41.83,50.2,41.83,45.4,9810014,
301353.SZ,∆’¿≥µ√,2023-06-01,43,43.81,40.8,41.2,8724950,
301353.SZ,∆’¿≥µ√,2023-06-02,40.23,41.88,40.2,40.65,5938872,
301353.SZ,∆’¿≥µ√,2023-06-05,39.86,39.95,38.58,38.71,5720380,
301353.SZ,∆’¿≥µ√,2023-06-06,38.17,39.32,38.1,39.16,4470175,
301353.SZ,∆’¿≥µ√,2023-06-07,38.73,39.33,38.23,39.28,3424474,
301353.SZ,∆’¿≥µ√,2023-06-08,39.5,40.79,39.21,39.62,4301612,
301353.SZ,∆’¿≥µ√,2023-06-09,38.44,39.38,37.88,38.9,3449311,
301353.SZ,∆’¿≥µ√,2023-06-12,38.6,38.7,37.7,38.36,2618115,
301353.SZ,∆’¿≥µ√,2023-06-13,38.18,38.58,37.88,38.44,2215139,
301353.SZ,∆’¿≥µ√,2023-06-14,38.39,38.39,37,37.01,3286316,
301353.SZ,∆’¿≥µ√,2023-06-15,37.06,37.34,36.55,37.33,1871272,
301353.SZ,∆’¿≥µ√,2023-06-16,37.8,37.93,36.97,37.3,2251931,
301353.SZ,∆’¿≥µ√,2023-06-19,37.03,37.94,37,37.59,2022693,
301353.SZ,∆’¿≥µ√,2023-06-20,37.3,37.57,36.62,36.82,1987123,
301353.SZ,∆’¿≥µ√,2023-06-21,36.8,37.15,34.91,34.99,2231160,
301353.SZ,∆’¿≥µ√,2023-06-26,34.96,35.35,33.42,33.58,1737648,
301353.SZ,∆’¿≥µ√,2023-06-27,33.65,33.97,33.57,33.91,976453,
301353.SZ,∆’¿≥µ√,2023-06-28,33.75,39.5,33.65,38,6743068,
301353.SZ,∆’¿≥µ√,2023-06-29,36.54,39.33,36.05,37.92,6512471,
301353.SZ,∆’¿≥µ√,2023-06-30,37.24,40,37.24,39.62,6978597,
301353.SZ,∆’¿≥µ√,2023-07-03,39,40.44,37.81,37.96,4684375,
301353.SZ,∆’¿≥µ√,2023-07-04,37.63,40.3,37.6,39.32,5146518,
301353.SZ,∆’¿≥µ√,2023-07-05,38.29,38.52,37.5,37.52,3945330,
