代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
603578.SH,三星新材,2017-03-06,17.65,17.65,17.65,17.65,9300,
603578.SH,三星新材,2017-03-07,19.42,19.42,19.42,19.42,800,
603578.SH,三星新材,2017-03-08,21.36,21.36,21.36,21.36,2480,
603578.SH,三星新材,2017-03-09,23.5,23.5,23.5,23.5,7690,
603578.SH,三星新材,2017-03-10,25.85,25.85,25.85,25.85,11290,
603578.SH,三星新材,2017-03-13,28.44,28.44,28.44,28.44,16532,
603578.SH,三星新材,2017-03-14,31.28,31.28,31.28,31.28,16644,
603578.SH,三星新材,2017-03-15,34.41,34.41,34.41,34.41,15300,
603578.SH,三星新材,2017-03-16,37.85,37.85,37.85,37.85,17700,
603578.SH,三星新材,2017-03-17,41.64,41.64,41.64,41.64,92048,
603578.SH,三星新材,2017-03-20,45.8,45.8,45.8,45.8,111710,
603578.SH,三星新材,2017-03-21,50.38,50.38,50.38,50.38,91890,
603578.SH,三星新材,2017-03-22,55.42,55.42,55.42,55.42,127871,
603578.SH,三星新材,2017-03-23,60.96,60.96,60.96,60.96,161634,
603578.SH,三星新材,2017-03-24,67.06,67.06,67,67.06,4750938,
603578.SH,三星新材,2017-03-27,67,73.77,65.06,73.77,15749284,
603578.SH,三星新材,2017-03-28,70.78,73.58,70,70.97,8662307,
603578.SH,三星新材,2017-03-29,70.6,70.6,63.87,64.48,8497946,
603578.SH,三星新材,2017-03-30,61.76,63.55,59,60.37,6343184,
603578.SH,三星新材,2017-03-31,59.47,61.48,59.08,61.03,4948409,
603578.SH,三星新材,2017-04-05,59.2,60.65,55.08,60.45,3657396,
603578.SH,三星新材,2017-04-06,60.4,63.49,59.21,60.55,3678748,
603578.SH,三星新材,2017-04-07,59.9,61.39,58.3,60.93,3557144,
603578.SH,三星新材,2017-04-10,60.04,60.93,56.5,56.8,3113717,
603578.SH,三星新材,2017-04-11,56.8,58,52.14,56.82,3737877,
603578.SH,三星新材,2017-04-12,55.93,55.93,53.3,54.9,2184866,
603578.SH,三星新材,2017-04-13,54.25,55.97,54.25,55.3,1537007,
603578.SH,三星新材,2017-04-14,55.2,55.33,53.66,54.33,1369503,
603578.SH,三星新材,2017-04-17,53.4,54,50.64,53.27,1836977,
