代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688615.SH,合合信息,2024-09-26,100,116.3,88.93,113.62,14425973,
688615.SH,合合信息,2024-09-27,116,135,107.1,125.01,7086731,
688615.SH,合合信息,2024-09-30,145.83,300.01,135.88,245.01,11937443,
688615.SH,合合信息,2024-10-08,390,507,270,350,11015476,
688615.SH,合合信息,2024-10-09,280,280,174.55,175.11,7908492,
688615.SH,合合信息,2024-10-10,199,208.38,181.06,193.88,6189502,
688615.SH,合合信息,2024-10-11,198,224,185,217.01,4883321,
688615.SH,合合信息,2024-10-14,220,232.66,216.88,223.13,3854705,
688615.SH,合合信息,2024-10-15,210,218,197,203.17,4280568,
688615.SH,合合信息,2024-10-16,196.82,197.5,186.03,190.99,3253510,
688615.SH,合合信息,2024-10-17,191.19,201,189.01,189.04,2511479,
688615.SH,合合信息,2024-10-18,182.16,216.01,182.16,205.75,3681167,
688615.SH,合合信息,2024-10-21,203,207.99,196,199,3490614,
688615.SH,合合信息,2024-10-22,198.9,198.9,189.04,193.28,2411377,
688615.SH,合合信息,2024-10-23,193,193.79,185,188.88,2061429,
688615.SH,合合信息,2024-10-24,189.2,218.23,188.94,212.52,4535083,
688615.SH,合合信息,2024-10-25,209,228.81,206.93,216.96,3318348,
688615.SH,合合信息,2024-10-28,210.12,224.48,200,221,2801319,
688615.SH,合合信息,2024-10-29,218,239.23,215.22,222.01,2617256,
688615.SH,合合信息,2024-10-30,217,228,213.51,216.2,1884116,
688615.SH,合合信息,2024-10-31,213.18,217.88,211.49,215,1789298,
688615.SH,合合信息,2024-11-01,213,213.12,200.6,202.5,1690784,
688615.SH,合合信息,2024-11-04,205.25,205.25,198.51,202.3,1008238,
688615.SH,合合信息,2024-11-05,200.81,213.11,199.99,213.11,1728892,
688615.SH,合合信息,2024-11-06,213,236.62,211.15,232.18,2717668,
688615.SH,合合信息,2024-11-07,227,269.98,225.2,267,3002885,
688615.SH,合合信息,2024-11-08,271.99,288.88,262,268,2785753,
688615.SH,合合信息,2024-11-11,263,285.83,262,274.22,2439846,
688615.SH,合合信息,2024-11-12,276.59,288.77,255,261,2521896,
688615.SH,合合信息,2024-11-13,257.19,266.98,251.18,265.58,2081812,
688615.SH,合合信息,2024-11-14,263.83,280,260,267.87,1831708,
688615.SH,合合信息,2024-11-15,260,276.44,252,253.99,2012857,
688615.SH,合合信息,2024-11-18,252.07,253.75,232.13,235.3,1864486,
688615.SH,合合信息,2024-11-19,235,245.36,233.08,245.36,1126538,
688615.SH,合合信息,2024-11-20,243.08,252,238.8,245,1430130,
688615.SH,合合信息,2024-11-21,243,253.98,241.38,251.88,1641687,
688615.SH,合合信息,2024-11-22,251,254.86,233.99,234,1529229,
688615.SH,合合信息,2024-11-25,231,234,222.66,229.22,1227313,
688615.SH,合合信息,2024-11-26,227.65,237.99,226.15,228.57,959640,
688615.SH,合合信息,2024-11-27,225.37,232.5,221.61,231,939721,
688615.SH,合合信息,2024-11-28,231.5,235.85,227,232.99,1074550,
688615.SH,合合信息,2024-11-29,232,241.98,225.01,228.03,1640036,
688615.SH,合合信息,2024-12-02,228.5,232.6,226,231.11,1141138,
688615.SH,合合信息,2024-12-03,231.66,231.66,222.22,222.9,1314635,
688615.SH,合合信息,2024-12-04,223.9,227.76,215.8,224.45,1311301,
688615.SH,合合信息,2024-12-05,223.5,237,221.13,237,1782688,
688615.SH,合合信息,2024-12-06,240,243.87,230.5,234.4,1360950,
688615.SH,合合信息,2024-12-09,239,242,224.5,226.13,1411305,
688615.SH,合合信息,2024-12-10,234.32,258.05,230,246.8,2859392,
688615.SH,合合信息,2024-12-11,243,243.68,237.39,238,1638159,
688615.SH,合合信息,2024-12-12,237.21,243,233.33,236.51,1286256,
688615.SH,合合信息,2024-12-13,232.6,237.43,227,227.1,1049085,
688615.SH,合合信息,2024-12-16,225.82,225.82,213.11,215.03,1227020,
688615.SH,合合信息,2024-12-17,214.27,218.8,212.5,215.81,725682,
688615.SH,合合信息,2024-12-18,214.5,216.8,210,213.49,729593,
688615.SH,合合信息,2024-12-19,210,215.69,209.51,214.5,612691,
688615.SH,合合信息,2024-12-20,214,219.8,213.1,216.69,990564,
688615.SH,合合信息,2024-12-23,216.38,216.38,199.5,199.5,1502562,
688615.SH,合合信息,2024-12-24,199.5,204.96,199.35,203.54,906168,
688615.SH,合合信息,2024-12-25,203.6,204.22,194.3,196.56,1175313,
688615.SH,合合信息,2024-12-26,196.56,215.98,196,214.05,1916979,
688615.SH,合合信息,2024-12-27,212.7,215.88,209.13,209.17,992087,
688615.SH,合合信息,2024-12-30,209.17,214.98,207.11,208.47,782727,
688615.SH,合合信息,2024-12-31,209,211,201.09,202.44,638055,
