代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
003001.SZ,中岩大地,2020-10-13,36.19,43.43,36.19,43.43,175512,
003001.SZ,中岩大地,2020-10-14,47.77,47.77,44.01,47.77,10902237,
003001.SZ,中岩大地,2020-10-15,46.44,46.8,43.04,43.09,8126836,
003001.SZ,中岩大地,2020-10-16,41.02,43.89,40.11,41.94,5761341,
003001.SZ,中岩大地,2020-10-19,41.13,41.8,39.25,39.45,4755371,
003001.SZ,中岩大地,2020-10-20,38.8,39.19,38.27,39.12,3401723,
003001.SZ,中岩大地,2020-10-21,38.99,40.25,38.63,40.12,3562230,
003001.SZ,中岩大地,2020-10-22,39.53,39.75,38.66,38.68,2562511,
003001.SZ,中岩大地,2020-10-23,38.93,38.95,37.31,37.4,2644083,
003001.SZ,中岩大地,2020-10-26,37.01,37.75,36.93,37.62,1768637,
003001.SZ,中岩大地,2020-10-27,37.41,37.87,37.23,37.56,1322037,
003001.SZ,中岩大地,2020-10-28,37.56,37.68,36.6,37.28,1808875,
003001.SZ,中岩大地,2020-10-29,36.51,36.95,36.5,36.55,1625163,
003001.SZ,中岩大地,2020-10-30,36.51,37.29,36.31,36.39,1818527,
003001.SZ,中岩大地,2020-11-02,36.24,36.58,34.36,34.9,2600879,
003001.SZ,中岩大地,2020-11-03,34.95,35.75,34.79,35.45,1616017,
003001.SZ,中岩大地,2020-11-04,35.5,35.99,35.3,35.58,1448834,
003001.SZ,中岩大地,2020-11-05,35.58,36.24,35.58,36.12,1430509,
003001.SZ,中岩大地,2020-11-06,35.92,36.07,35.27,35.44,1499561,
003001.SZ,中岩大地,2020-11-09,35.55,37,35.55,36.94,2457384,
003001.SZ,中岩大地,2020-11-10,36.96,37.85,36.25,36.94,2055245,
003001.SZ,中岩大地,2020-11-11,36.91,37.96,36.61,37.65,2982846,
003001.SZ,中岩大地,2020-11-12,37.31,37.6,36.45,37.08,1863848,
003001.SZ,中岩大地,2020-11-13,36.67,36.87,36.32,36.77,1084434,
003001.SZ,中岩大地,2020-11-16,36.77,38.8,36.38,38.8,3809551,
003001.SZ,中岩大地,2020-11-17,38.6,38.99,37.9,38.7,2858874,
003001.SZ,中岩大地,2020-11-18,38.45,40.49,38.06,40.06,4325370,
003001.SZ,中岩大地,2020-11-19,39.97,40.4,38.33,38.46,3814172,
003001.SZ,中岩大地,2020-11-20,38.13,38.6,37.42,37.85,2644230,
003001.SZ,中岩大地,2020-11-23,37.85,37.87,37.16,37.71,1418959,
003001.SZ,中岩大地,2020-11-24,37.58,37.8,37.22,37.41,1355537,
003001.SZ,中岩大地,2020-11-25,37.5,37.83,36.65,37.34,2104588,
003001.SZ,中岩大地,2020-11-26,37.25,37.59,36.82,37.06,1163763,
003001.SZ,中岩大地,2020-11-27,36.97,37.9,36.7,37.8,1883782,
003001.SZ,中岩大地,2020-11-30,37.9,39.8,37.89,39.24,4555781,
003001.SZ,中岩大地,2020-12-01,38.92,38.93,38.1,38.14,3623564,
003001.SZ,中岩大地,2020-12-02,38.1,39.5,37.5,38.73,3669689,
003001.SZ,中岩大地,2020-12-03,38.59,40.19,37.97,38.2,2406770,
003001.SZ,中岩大地,2020-12-04,38.02,38.19,37.27,37.29,1948002,
003001.SZ,中岩大地,2020-12-07,37.2,37.24,36.51,36.52,1577303,
003001.SZ,中岩大地,2020-12-08,36.5,36.76,36.25,36.3,984322,
003001.SZ,中岩大地,2020-12-09,36.3,36.5,35.8,35.82,806580,
003001.SZ,中岩大地,2020-12-10,35.66,36.42,35.66,35.92,765905,
003001.SZ,中岩大地,2020-12-11,35.92,35.92,34.85,35.19,1162967,
003001.SZ,中岩大地,2020-12-14,35.12,35.34,34.82,35.05,644960,
003001.SZ,中岩大地,2020-12-15,35.15,35.15,34.59,34.72,980272,
003001.SZ,中岩大地,2020-12-16,34.76,35.12,34.5,34.78,733758,
003001.SZ,中岩大地,2020-12-17,34.77,34.77,33.81,34.43,996541,
003001.SZ,中岩大地,2020-12-18,34.43,34.47,33.46,33.49,1020518,
003001.SZ,中岩大地,2020-12-21,33.46,33.47,32.83,33.13,823214,
003001.SZ,中岩大地,2020-12-22,33.12,33.43,32.39,32.39,999223,
003001.SZ,中岩大地,2020-12-23,32.29,32.53,31.11,31.45,1518577,
003001.SZ,中岩大地,2020-12-24,31.55,31.86,30.3,30.42,1166069,
003001.SZ,中岩大地,2020-12-25,30.52,31.07,30.4,30.89,841510,
003001.SZ,中岩大地,2020-12-28,30.82,31.22,30.18,30.21,820680,
003001.SZ,中岩大地,2020-12-29,30.08,30.47,30.02,30.3,744963,
003001.SZ,中岩大地,2020-12-30,30.3,31.13,30.1,30.79,770161,
003001.SZ,中岩大地,2020-12-31,30.84,31.21,30.68,30.89,731033,
003001.SZ,中岩大地,2021-01-04,30.78,31.48,30.77,31.23,788778,
003001.SZ,中岩大地,2021-01-05,31.23,31.38,30.75,30.93,852942,
003001.SZ,中岩大地,2021-01-06,30.93,31,30.26,30.33,748125,
003001.SZ,中岩大地,2021-01-07,30.38,30.44,28.68,28.7,1281076,
003001.SZ,中岩大地,2021-01-08,28.68,29.09,27.62,28.8,803448,
003001.SZ,中岩大地,2021-01-11,28.9,28.98,27.9,27.9,632078,
003001.SZ,中岩大地,2021-01-12,27.91,28.49,27.81,28.23,583259,
003001.SZ,中岩大地,2021-01-13,28.13,28.31,27.04,27.12,896311,
003001.SZ,中岩大地,2021-01-14,27.1,27.74,26.69,27.45,756867,
003001.SZ,中岩大地,2021-01-15,27.45,28.96,27.17,28.7,1124571,
003001.SZ,中岩大地,2021-01-18,28.35,29.21,28.35,28.93,846673,
003001.SZ,中岩大地,2021-01-19,28.52,29.63,28.52,29.05,850995,
003001.SZ,中岩大地,2021-01-20,29.05,29.19,28.55,28.78,553818,
003001.SZ,中岩大地,2021-01-21,28.66,29,28.6,28.64,570260,
003001.SZ,中岩大地,2021-01-22,28.49,29,27.81,28.56,836396,
003001.SZ,中岩大地,2021-01-25,28.55,28.57,27.75,27.84,621374,
003001.SZ,中岩大地,2021-01-26,27.84,28.99,27.73,28.86,1058847,
003001.SZ,中岩大地,2021-01-27,28.7,29.57,28.3,29.5,1241486,
003001.SZ,中岩大地,2021-01-28,29.13,29.85,28.37,28.41,1014956,
003001.SZ,中岩大地,2021-01-29,28.7,28.78,27.82,28.18,666712,
003001.SZ,中岩大地,2021-02-01,27.9,29.38,27.9,28.86,713039,
003001.SZ,中岩大地,2021-02-02,28.9,29.6,28.51,29.18,997424,
003001.SZ,中岩大地,2021-02-03,28.88,29.1,28.52,28.56,727915,
003001.SZ,中岩大地,2021-02-04,28.23,28.66,27.52,27.82,674316,
003001.SZ,中岩大地,2021-02-05,27.74,29.48,27.74,28.78,1183170,
003001.SZ,中岩大地,2021-02-08,28.5,29.39,28.4,29.02,797989,
003001.SZ,中岩大地,2021-02-09,28.69,29.19,28.43,29.05,761115,
003001.SZ,中岩大地,2021-02-10,28.98,30.15,28.8,30.13,1586064,
003001.SZ,中岩大地,2021-02-18,30.35,30.75,29.91,30.54,1480754,
003001.SZ,中岩大地,2021-02-19,30.35,30.95,30.21,30.75,1233083,
003001.SZ,中岩大地,2021-02-22,30.63,31.42,30.38,30.38,1631748,
003001.SZ,中岩大地,2021-02-23,30,30,29.22,29.36,1335050,
003001.SZ,中岩大地,2021-02-24,29.36,29.6,29.25,29.39,670860,
003001.SZ,中岩大地,2021-02-25,29.5,29.78,29.05,29.17,675133,
003001.SZ,中岩大地,2021-02-26,28.97,29.48,28.5,29.31,636866,
003001.SZ,中岩大地,2021-03-01,29.6,29.69,29.36,29.65,659070,
003001.SZ,中岩大地,2021-03-02,29.6,29.79,28.82,29.03,924293,
003001.SZ,中岩大地,2021-03-03,28.83,29.18,28.77,29.15,510099,
003001.SZ,中岩大地,2021-03-04,29.1,29.32,28.96,29.14,539593,
003001.SZ,中岩大地,2021-03-05,29.14,29.3,28.88,29.3,497078,
003001.SZ,中岩大地,2021-03-08,29.5,29.95,29.36,29.78,1074203,
003001.SZ,中岩大地,2021-03-09,29.7,29.7,28.15,28.66,892767,
003001.SZ,中岩大地,2021-03-10,28.6,28.8,27.9,28.16,633700,
003001.SZ,中岩大地,2021-03-11,28,28.45,28,28.41,322807,
003001.SZ,中岩大地,2021-03-12,28.41,28.6,28.22,28.45,324607,
003001.SZ,中岩大地,2021-03-15,28.34,28.59,28.2,28.29,359577,
003001.SZ,中岩大地,2021-03-16,28.3,28.87,28.25,28.72,506154,
003001.SZ,中岩大地,2021-03-17,28.66,29.68,28.61,29.33,858974,
003001.SZ,中岩大地,2021-03-18,29.31,29.4,29.05,29.28,600696,
003001.SZ,中岩大地,2021-03-19,29.28,30.39,29.01,30.3,1845585,
003001.SZ,中岩大地,2021-03-22,30.2,31.28,29.97,30.66,1912610,
003001.SZ,中岩大地,2021-03-23,30.85,33.73,30.23,32.1,4165323,
003001.SZ,中岩大地,2021-03-24,30.9,32.5,30.61,31.37,2926248,
003001.SZ,中岩大地,2021-03-25,30.96,31.37,30.34,30.35,1446351,
003001.SZ,中岩大地,2021-03-26,30.81,31.56,30.3,31.5,1643925,
003001.SZ,中岩大地,2021-03-29,32,32.66,31.48,31.51,1861489,
003001.SZ,中岩大地,2021-03-30,31.8,34.66,31.52,34.66,4252182,
003001.SZ,中岩大地,2021-03-31,37.3,38.13,37,38.13,3185528,
003001.SZ,中岩大地,2021-04-01,41.94,41.94,41.94,41.94,2062537,
003001.SZ,中岩大地,2021-04-02,41,46.13,39.44,46.13,15028515,
003001.SZ,中岩大地,2021-04-06,44.05,50.74,44.04,50.74,12955168,
003001.SZ,中岩大地,2021-04-07,53,55.81,46.02,55.81,15492831,
003001.SZ,中岩大地,2021-04-08,56.5,61.39,50.23,60.8,17029117,
003001.SZ,中岩大地,2021-04-09,54.72,54.72,54.72,54.72,1380500,
003001.SZ,中岩大地,2021-04-12,50.05,57.8,49.25,49.25,13871555,
003001.SZ,中岩大地,2021-04-13,46.14,51.09,44.51,46.44,14703568,
003001.SZ,中岩大地,2021-04-14,45.6,46.84,42.45,43.15,12047333,
003001.SZ,中岩大地,2021-04-15,42.98,43.26,40.38,41,9799688,
003001.SZ,中岩大地,2021-04-16,40.9,41.96,39.58,41.1,9991598,
003001.SZ,中岩大地,2021-04-19,41,41.88,40.18,40.77,7949729,
003001.SZ,中岩大地,2021-04-20,40.48,41.65,39.62,40.06,7497514,
003001.SZ,中岩大地,2021-04-21,39.5,39.53,38.52,38.85,5748330,
003001.SZ,中岩大地,2021-04-22,39.09,39.88,38.8,39.73,5988332,
003001.SZ,中岩大地,2021-04-23,39.6,39.6,37,37.25,6884734,
003001.SZ,中岩大地,2021-04-26,37.25,37.79,36.78,36.87,3546473,
003001.SZ,中岩大地,2021-04-27,36.55,37.5,36.25,37.3,3757990,
003001.SZ,中岩大地,2021-04-28,37,38.32,36.86,37.55,4083088,
003001.SZ,中岩大地,2021-04-29,36.85,37.98,36.8,37,3439673,
003001.SZ,中岩大地,2021-04-30,36.79,37,35.52,36.43,4149079,
003001.SZ,中岩大地,2021-05-06,36.35,37.2,36.12,37.2,3045602,
003001.SZ,中岩大地,2021-05-07,37.1,37.25,36,36.25,2817583,
003001.SZ,中岩大地,2021-05-10,36.29,36.88,36.05,36.85,2482752,
003001.SZ,中岩大地,2021-05-11,36.63,38.1,36.41,37.93,4467519,
003001.SZ,中岩大地,2021-05-12,37.95,38.77,37.12,38.33,4099454,
003001.SZ,中岩大地,2021-05-13,37.5,38,36.63,36.7,3387919,
003001.SZ,中岩大地,2021-05-14,36.7393,37.1058,35.9932,36.6738,2969357,
003001.SZ,中岩大地,2021-05-17,36.1372,36.399,35.0509,35.9016,4258488,
003001.SZ,中岩大地,2021-05-18,35.5482,38.2052,35.5351,37.2497,5557425,
003001.SZ,中岩大地,2021-05-19,37.2497,37.7994,36.7393,37.2759,3977542,
003001.SZ,中岩大地,2021-05-20,37.4461,38.2837,36.5822,38.2052,5167198,
003001.SZ,中岩大地,2021-05-21,38.4277,38.5586,37.0272,37.1581,4376352,
003001.SZ,中岩大地,2021-05-24,37.4068,38.0743,37.0403,37.8125,3448174,
003001.SZ,中岩大地,2021-05-25,37.7602,39.3308,36.6869,38.323,7060633,
003001.SZ,中岩大地,2021-05-26,38.1005,39.6711,37.59,39.5926,7693641,
003001.SZ,中岩大地,2021-05-27,39.9852,40.0114,38.6109,38.6371,6479659,
003001.SZ,中岩大地,2021-05-28,37.9827,39.1999,37.3021,37.3544,5312585,
003001.SZ,中岩大地,2021-05-31,36.8178,38.035,36.5299,37.59,3882913,
003001.SZ,中岩大地,2021-06-01,37.8387,37.8387,36.5822,36.8047,3555499,
003001.SZ,中岩大地,2021-06-02,36.6607,40.4826,36.3335,40.4826,11689490,
003001.SZ,中岩大地,2021-06-03,40.5742,41.9877,39.1083,39.1083,14834058,
003001.SZ,中岩大地,2021-06-04,38.624,38.7156,37.0141,37.1843,8081079,
003001.SZ,中岩大地,2021-06-07,36.8178,37.7602,36.4513,37.4591,4340225,
003001.SZ,中岩大地,2021-06-08,37.3021,37.3152,36.5168,36.8047,3509134,
003001.SZ,中岩大地,2021-06-09,36.9356,36.9487,35.6137,35.6137,4000280,
003001.SZ,中岩大地,2021-06-10,35.4043,35.8362,34.6844,34.6975,4135979,
003001.SZ,中岩大地,2021-06-11,35.0116,35.077,34.5273,34.7106,2301258,
003001.SZ,中岩大地,2021-06-15,34.6582,34.6582,32.7211,32.7211,3429997,
003001.SZ,中岩大地,2021-06-16,32.5902,33.6373,32.5379,32.7997,2122485,
003001.SZ,中岩大地,2021-06-17,32.8127,33.1792,32.4332,33.0876,1616840,
003001.SZ,中岩大地,2021-06-18,33.3232,33.585,32.7342,33.4017,1927099,
003001.SZ,中岩大地,2021-06-21,33.1138,33.8729,33.1138,33.4279,1544938,
003001.SZ,中岩大地,2021-06-22,33.3755,34.3572,33.2708,33.9122,2334316,
003001.SZ,中岩大地,2021-06-23,33.9384,34.2525,33.153,33.4541,2190804,
003001.SZ,中岩大地,2021-06-24,33.2447,33.4148,32.7342,32.7342,1662794,
003001.SZ,中岩大地,2021-06-25,32.7211,33.3232,32.5379,32.9567,1471805,
003001.SZ,中岩大地,2021-06-28,32.9175,34.2656,32.9175,33.886,2783642,
003001.SZ,中岩大地,2021-06-29,33.5064,33.8075,32.9175,32.996,1641865,
003001.SZ,中岩大地,2021-06-30,32.7604,33.2054,32.7604,32.9829,912073,
003001.SZ,中岩大地,2021-07-01,32.9829,33.2316,32.3023,32.3154,1872769,
003001.SZ,中岩大地,2021-07-02,32.106,32.2499,31.0327,31.1767,2194186,
003001.SZ,中岩大地,2021-07-05,30.8364,31.517,30.8364,31.4254,996121,
003001.SZ,中岩大地,2021-07-06,31.5432,31.7264,31.1374,31.5039,1103307,
003001.SZ,中岩大地,2021-07-07,31.517,32.2892,31.2552,31.9096,1361939,
003001.SZ,中岩大地,2021-07-08,32.0405,32.0667,31.0589,31.1374,1534837,
003001.SZ,中岩大地,2021-07-09,31.2814,31.7788,30.8887,31.6217,1033717,
003001.SZ,中岩大地,2021-07-12,31.7526,32.0798,31.7002,31.7788,1156524,
003001.SZ,中岩大地,2021-07-13,31.7526,32.407,31.6348,32.1845,1629315,
003001.SZ,中岩大地,2021-07-14,32.1845,32.1976,31.4254,31.4385,1333062,
003001.SZ,中岩大地,2021-07-15,31.5955,31.6479,30.928,30.9804,1237134,
003001.SZ,中岩大地,2021-07-16,31.1243,31.216,30.8626,30.9149,830279,
003001.SZ,中岩大地,2021-07-19,30.7709,30.8233,29.8548,29.9464,1602549,
003001.SZ,中岩大地,2021-07-20,29.8417,31.1505,29.6977,30.4568,1526714,
003001.SZ,中岩大地,2021-07-21,30.4699,30.7448,30.339,30.4437,1081738,
003001.SZ,中岩大地,2021-07-22,30.4437,30.6793,30.1034,30.5092,880186,
003001.SZ,中岩大地,2021-07-23,30.5615,30.6793,29.3443,29.4883,1598998,
003001.SZ,中岩大地,2021-07-26,29.4883,29.6453,28.1663,28.4805,1446828,
003001.SZ,中岩大地,2021-07-27,28.4936,28.9255,27.9569,28.3496,1315661,
003001.SZ,中岩大地,2021-07-28,28.5328,28.5328,26.936,27.3025,1105510,
003001.SZ,中岩大地,2021-07-29,27.6166,27.7737,27.4072,27.4334,845458,
003001.SZ,中岩大地,2021-07-30,27.3156,28.114,27.224,28.0355,1209512,
003001.SZ,中岩大地,2021-08-02,28.3365,28.9255,27.6428,28.6375,1197964,
003001.SZ,中岩大地,2021-08-03,28.2972,29.148,28.2711,28.9386,1004822,
003001.SZ,中岩大地,2021-08-04,28.9255,29.1087,28.5721,28.9909,967430,
003001.SZ,中岩大地,2021-08-05,28.9124,28.9386,28.2056,28.3234,1055704,
003001.SZ,中岩大地,2021-08-06,28.2449,28.6637,27.97,28.2841,817690,
003001.SZ,中岩大地,2021-08-09,28.3627,29.6846,28.3627,29.4359,1761241,
003001.SZ,中岩大地,2021-08-10,28.9255,29.9464,28.9255,29.4621,1374179,
003001.SZ,中岩大地,2021-08-11,29.4359,29.9202,29.1872,29.6061,916600,
003001.SZ,中岩大地,2021-08-12,29.6061,29.6192,29.0433,29.1872,851394,
