代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
688410.SH,山外山,2022-12-26,28,28.46,26.02,26.17,14670386,
688410.SH,山外山,2022-12-27,26,26.65,25.63,26.3,8093815,
688410.SH,山外山,2022-12-28,26,27.79,25.2,26.65,8207283,
688410.SH,山外山,2022-12-29,26.19,27.1,26.16,26.2,4654148,
688410.SH,山外山,2022-12-30,26.3,26.47,25.21,25.27,4344988,
688410.SH,山外山,2023-01-03,25.15,30.32,25.01,30.32,10543620,
688410.SH,山外山,2023-01-04,30.49,30.7,28.58,29.2,6678216,
688410.SH,山外山,2023-01-05,29.3,32.44,28.91,30.65,7117534,
688410.SH,山外山,2023-01-06,30.49,31.29,29.55,29.86,4972055,
688410.SH,山外山,2023-01-09,30.3,32.23,29.49,31.53,6970788,
688410.SH,山外山,2023-01-10,31.53,34.5,31.32,34.1,8701895,
688410.SH,山外山,2023-01-11,34.22,35.87,33.9,34.98,6682943,
688410.SH,山外山,2023-01-12,34.3,35.42,33.4,34.31,4425208,
688410.SH,山外山,2023-01-13,34.68,35.55,34.2,34.39,3466609,
688410.SH,山外山,2023-01-16,34.09,35.05,33.6,34.16,3150725,
688410.SH,山外山,2023-01-17,34.21,35.24,32.86,33.16,3629632,
688410.SH,山外山,2023-01-18,32.89,35.55,32.66,34.56,4605690,
688410.SH,山外山,2023-01-19,34.5,35.38,34.06,34.41,2327736,
688410.SH,山外山,2023-01-20,34.8,34.8,33.56,34.5,1811670,
688410.SH,山外山,2023-01-30,35.07,35.22,33.69,35.02,2947535,
688410.SH,山外山,2023-01-31,34.83,34.94,33.58,33.72,1589252,
688410.SH,山外山,2023-02-01,34.1,34.1,33,33.83,1727900,
688410.SH,山外山,2023-02-02,33.81,34.48,32.37,32.86,3755819,
688410.SH,山外山,2023-02-03,33.03,34.32,32.13,33.26,3097490,
688410.SH,山外山,2023-02-06,32.92,34.7,32.51,34.5,3643603,
688410.SH,山外山,2023-02-07,34.34,35.15,33.41,33.75,1888317,
688410.SH,山外山,2023-02-08,33.6,34.68,33.6,33.93,2225725,
688410.SH,山外山,2023-02-09,33.98,39.5,33.5,38.32,4933764,
688410.SH,山外山,2023-02-10,38,41.38,37.9,39.7,4183715,
688410.SH,山外山,2023-02-13,39.69,41.71,39.69,40.37,2987977,
688410.SH,山外山,2023-02-14,41.15,41.4,39.88,41.2,1927209,
688410.SH,山外山,2023-02-15,41.3,42.31,40.32,40.32,1720023,
688410.SH,山外山,2023-02-16,40.92,41.41,39.11,39.51,2268434,
688410.SH,山外山,2023-02-17,39.27,40.78,38.13,38.13,1935243,
688410.SH,山外山,2023-02-20,38.54,39.02,37.66,38.62,1230773,
688410.SH,山外山,2023-02-21,38.79,39.8,38.2,38.74,1081004,
688410.SH,山外山,2023-02-22,38.68,40.5,38.42,38.61,1153176,
688410.SH,山外山,2023-02-23,38.46,39.07,37.8,38.24,1088237,
688410.SH,山外山,2023-02-24,38.1,39.3,38,38.47,1351592,
688410.SH,山外山,2023-02-27,39.03,41.5,38.66,40.47,2298280,
688410.SH,山外山,2023-02-28,40.52,44.38,40.52,44.05,3489048,
