測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
688530.SH,韁應陔第,2024-09-20,14.36,14.98,14.36,14.62,2202819,
688530.SH,韁應陔第,2024-09-23,14.63,14.89,14.34,14.36,1069786,
688530.SH,韁應陔第,2024-09-24,14.35,14.91,14.2,14.87,1833330,
688530.SH,韁應陔第,2024-09-25,15.31,15.31,14.82,14.91,2086131,
688530.SH,韁應陔第,2024-09-26,14.91,15.57,14.91,15.57,2277179,
688530.SH,韁應陔第,2024-09-27,15.97,16.49,15.62,16.28,1661755,
688530.SH,韁應陔第,2024-09-30,17.03,19.23,16.38,18.73,6606667,
688530.SH,韁應陔第,2024-10-08,22.05,22.48,20.02,22.48,10487108,
688530.SH,韁應陔第,2024-10-09,20.82,21.8,19.21,19.8,7853652,
688530.SH,韁應陔第,2024-10-10,20,20.37,18.79,18.99,4213654,
688530.SH,韁應陔第,2024-10-11,18.89,18.9,17.34,17.49,3258592,
688530.SH,韁應陔第,2024-10-14,17.61,18.18,17.04,17.98,2804047,
688530.SH,韁應陔第,2024-10-15,17.8,18.55,17.5,17.51,3154471,
688530.SH,韁應陔第,2024-10-16,17.2193,17.8408,17.1893,17.4198,1766998,
688530.SH,韁應陔第,2024-10-17,17.5401,17.9109,17.3897,17.51,2700182,
688530.SH,韁應陔第,2024-10-18,17.4198,19.6048,17.4198,18.8731,4643434,
688530.SH,韁應陔第,2024-10-21,18.9232,20.7374,18.8431,19.6549,6249584,
688530.SH,韁應陔第,2024-10-22,19.7451,19.9456,18.8932,19.2841,4047134,
688530.SH,韁應陔第,2024-10-23,19.3442,19.3442,18.9733,19.0034,2662335,
688530.SH,韁應陔第,2024-10-24,18.9934,19.5447,18.8431,19.2941,2614786,
688530.SH,韁應陔第,2024-10-25,19.2941,19.685,19.0535,19.4144,2804177,
688530.SH,韁應陔第,2024-10-28,19.3242,19.5046,19.0034,19.2239,1911260,
688530.SH,韁應陔第,2024-10-29,19.3242,19.3342,18.2016,18.2016,2896579,
688530.SH,韁應陔第,2024-10-30,18.0011,18.0312,17.2093,17.5501,3053463,
688530.SH,韁應陔第,2024-10-31,17.6002,18.3219,17.3697,18.1114,2945026,
688530.SH,韁應陔第,2024-11-01,17.941,18.1314,16.8485,16.9587,3380392,
688530.SH,韁應陔第,2024-11-04,17.0089,17.4599,16.8184,17.4398,2052932,
688530.SH,韁應陔第,2024-11-05,17.49,18.4522,17.3496,18.402,2924261,
688530.SH,韁應陔第,2024-11-06,18.4923,18.8431,18.1114,18.2116,2949555,
688530.SH,韁應陔第,2024-11-07,18.3419,18.6927,18.1314,18.4221,2266291,
688530.SH,韁應陔第,2024-11-08,18.6426,22.1105,18.6426,22.1105,11418136,
688530.SH,韁應陔第,2024-11-11,22.0504,26.4404,21.0481,24.5962,19211667,
688530.SH,韁應陔第,2024-11-12,24.5962,24.5962,22.2107,22.5816,10945635,
688530.SH,韁應陔第,2024-11-13,22.9324,26.9115,22.5916,24.4158,12955647,
688530.SH,韁應陔第,2024-11-14,24.2955,24.5561,22.5215,22.6518,8148352,
688530.SH,韁應陔第,2024-11-15,22.5615,22.9023,21.1684,21.2485,6297276,
688530.SH,韁應陔第,2024-11-18,21.449,21.4991,19.9957,20.1661,4238082,
688530.SH,韁應陔第,2024-11-19,20.1961,21.1784,19.9456,21.1784,3588688,
688530.SH,韁應陔第,2024-11-20,21.1784,22.2408,21.0581,21.87,4714104,
688530.SH,韁應陔第,2024-11-21,21.459,22.5415,21.3989,21.7898,4517184,
688530.SH,韁應陔第,2024-11-22,21.7898,22.0303,20.2563,20.3064,4283340,
688530.SH,韁應陔第,2024-11-25,20.1861,20.7775,20.0057,20.7674,2740489,
688530.SH,韁應陔第,2024-11-26,20.9278,21.018,20.126,20.2162,2267565,
688530.SH,韁應陔第,2024-11-27,20.0458,20.7775,19.4144,20.7574,3016044,
688530.SH,韁應陔第,2024-11-28,20.7374,21.3187,20.4467,20.6973,3096172,
688530.SH,韁應陔第,2024-11-29,20.5469,21.5492,20.0258,21.0782,3979635,
688530.SH,韁應陔第,2024-12-02,21.0681,21.9,20.7474,21.5893,3702891,
688530.SH,韁應陔第,2024-12-03,21.6795,21.9502,21.0481,21.2285,2913423,
688530.SH,韁應陔第,2024-12-04,21.6495,22.4012,20.7474,20.998,3887261,
688530.SH,韁應陔第,2024-12-05,20.5971,21.2886,20.5971,20.9378,2132139,
688530.SH,韁應陔第,2024-12-06,20.7274,21.8399,20.4267,21.5993,4309753,
688530.SH,韁應陔第,2024-12-09,21.4089,21.5893,20.7975,21.1483,2273729,
688530.SH,韁應陔第,2024-12-10,22.0404,22.0404,21.3388,21.6495,3170081,
688530.SH,韁應陔第,2024-12-11,21.7497,22.1506,21.3788,21.9401,3389946,
688530.SH,韁應陔第,2024-12-12,21.7898,22.0303,21.4089,21.89,2353527,
688530.SH,韁應陔第,2024-12-13,21.89,21.9,21.1183,21.1984,2375269,
688530.SH,韁應陔第,2024-12-16,21.1784,21.3087,20.2162,20.5369,1869525,
688530.SH,韁應陔第,2024-12-17,20.2563,20.6472,19.5647,19.6248,1852850,
688530.SH,韁應陔第,2024-12-18,19.6449,20.5971,19.1437,20.1059,2261652,
688530.SH,韁應陔第,2024-12-19,19.8453,20.577,19.8453,20.3064,1770077,
688530.SH,韁應陔第,2024-12-20,20.1761,21.8399,20.1059,21.2987,3669164,
688530.SH,韁應陔第,2024-12-23,21.3889,21.6495,20.0959,20.2162,2758952,
688530.SH,韁應陔第,2024-12-24,20.4367,21.1984,19.8654,21.1784,2624594,
688530.SH,韁應陔第,2024-12-25,21.0481,21.3488,20.3565,20.6472,2238354,
688530.SH,韁應陔第,2024-12-26,20.5469,21.1483,20.4467,20.9378,1824289,
688530.SH,韁應陔第,2024-12-27,20.6472,21.2987,20.557,20.6372,2148297,
688530.SH,韁應陔第,2024-12-30,20.4968,20.4968,19.6449,19.8353,1860279,
688530.SH,韁應陔第,2024-12-31,19.7952,19.9456,18.5323,18.5624,2611766,
