╢ЗбК,╪РЁф,хуфз,©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),
300253.SZ,нюдЧ╫║©╣,2015-03-25,639.6565,650.8002,598.2197,598.2197,8258384,
300253.SZ,нюдЧ╫║©╣,2015-03-26,595.4036,613.5473,547.1276,607.4725,7996142,
300253.SZ,нюдЧ╫║©╣,2015-03-27,609.484,668.2198,592.7081,668.2198,6308126,
300253.SZ,нюдЧ╫║©╣,2015-03-30,668.26,671.8003,601.3978,601.3978,9524822,
300253.SZ,нюдЧ╫║©╣,2015-03-31,595.4036,661.5416,591.3806,656.1508,9424811,
300253.SZ,нюдЧ╫║©╣,2015-04-01,656.9554,721.7659,644.5243,721.7659,7672114,
300253.SZ,нюдЧ╫║©╣,2015-04-02,736.2085,780.4614,691.9555,707.1222,9544893,
300253.SZ,нюдЧ╫║©╣,2015-04-03,682.3003,732.1855,682.3003,700.0015,5588791,
300253.SZ,нюдЧ╫║©╣,2015-04-07,722.4096,734.8004,695.9785,726.151,7433024,
300253.SZ,нюдЧ╫║©╣,2015-04-08,726.2716,789.7143,726.2716,758.697,9647426,
300253.SZ,нюдЧ╫║©╣,2015-04-09,771.6108,831.9558,686.2026,828.7374,9671454,
300253.SZ,нюдЧ╫║©╣,2015-04-10,815.1515,893.6476,782.948,826.7247,22372293,
300253.SZ,нюдЧ╫║©╣,2015-04-13,795.0243,837.7946,784.9607,800.1568,19997713,
300253.SZ,нюдЧ╫║©╣,2015-04-14,815.0509,820.4852,729.6109,767.5507,21283341,
300253.SZ,нюдЧ╫║©╣,2015-04-15,748.2286,754.7699,690.7654,691.3693,18090267,
300253.SZ,нюдЧ╫║©╣,2015-04-16,678.3872,757.6884,674.4624,727.2963,16874020,
300253.SZ,нюдЧ╫║©╣,2015-04-17,727.2963,730.5167,670.2357,674.2611,24984025,
300253.SZ,нюдЧ╫║©╣,2015-04-20,674.2611,698.2125,634.0067,660.1721,15131384,
300253.SZ,нюдЧ╫║©╣,2015-04-21,660.6753,726.1893,660.3734,726.1893,16670635,
300253.SZ,нюдЧ╫║©╣,2015-04-22,742.1904,780.9353,727.6988,730.1141,20152322,
300253.SZ,нюдЧ╫║©╣,2015-04-23,726.3906,736.5548,701.0303,736.5548,19742698,
300253.SZ,нюдЧ╫║©╣,2015-04-24,722.5664,732.63,679.5948,695.3947,18533267,
300253.SZ,нюдЧ╫║©╣,2015-04-27,698.615,713.006,659.1657,669.33,20500912,
300253.SZ,нюдЧ╫║©╣,2015-04-28,667.9211,667.9211,621.6285,647.1901,22004691,
300253.SZ,нюдЧ╫║©╣,2015-04-29,647.7939,699.5208,647.6932,685.8343,25011599,
300253.SZ,нюдЧ╫║©╣,2015-04-30,695.8979,735.6491,695.8979,703.4456,25877653,
300253.SZ,нюдЧ╫║©╣,2015-05-04,703.4456,704.4519,661.1785,662.1848,15723222,
300253.SZ,нюдЧ╫║©╣,2015-05-05,645.1773,660.7759,630.1826,635.9188,13620324,
300253.SZ,нюдЧ╫║©╣,2015-05-06,636.0195,669.2293,636.0195,642.5608,16967632,
300253.SZ,нюдЧ╫║©╣,2015-05-07,642.5608,687.847,634.0067,676.0726,18190948,
300253.SZ,нюдЧ╫║©╣,2015-05-08,686.3375,743.7,678.5885,743.7,28039296,
300253.SZ,нюдЧ╫║©╣,2015-05-11,764.6323,818.07,723.5728,794.018,42175027,
300253.SZ,нюдЧ╫║©╣,2015-05-12,774.8971,808.8115,754.7699,789.9925,33602735,
300253.SZ,нюдЧ╫║©╣,2015-05-13,759.8017,775.4003,714.5155,727.6988,26698224,
300253.SZ,нюдЧ╫║©╣,2015-05-14,722.2645,744.6057,678.2866,687.2432,26390112,
300253.SZ,нюдЧ╫║©╣,2015-05-15,694.2877,716.4276,664.2982,696.0991,17976207,
300253.SZ,нюдЧ╫║©╣,2015-05-18,703.8481,749.6375,703.2443,721.4594,24166011,
300253.SZ,нюдЧ╫║©╣,2015-05-19,723.5728,734.5421,667.7198,698.0112,30002382,
300253.SZ,нюдЧ╫║©╣,2015-05-20,698.1119,741.6872,681.3057,733.6364,34273308,
300253.SZ,нюдЧ╫║©╣,2015-05-21,740.2783,807,740.2783,807,44179994,
300253.SZ,нюдЧ╫║©╣,2015-05-22,835.5806,843.6315,747.826,761.3113,44858293,
300253.SZ,нюдЧ╫║©╣,2015-05-25,714.5155,739.4733,694.3883,720.5537,28407472,
300253.SZ,нюдЧ╫║©╣,2015-05-26,724.0759,774.092,721.56,758.5941,24635632,
300253.SZ,нюдЧ╫║©╣,2015-05-27,770.8717,781.5391,727.5982,754.3674,25463845,
300253.SZ,нюдЧ╫║©╣,2015-05-28,754.468,754.7699,693.382,693.9858,24953331,
300253.SZ,нюдЧ╫║©╣,2015-05-29,709.2825,726.5918,669.2293,715.22,21002126,
300253.SZ,нюдЧ╫║©╣,2015-06-01,724.5791,766.8462,715.22,760.8081,25573182,
300253.SZ,нюдЧ╫║©╣,2015-06-02,764.8335,827.4291,749.3356,809.0127,35492324,
300253.SZ,нюдЧ╫║©╣,2015-06-03,803.0752,889.9241,788.9862,889.9241,44361999,
300253.SZ,нюдЧ╫║©╣,2015-06-04,929.8765,978.8863,844.8391,978.8863,52331512,
300253.SZ,нюдЧ╫║©╣,2015-06-05,1003.844,1016.2222,906.2271,916.0894,32707502,
300253.SZ,нюдЧ╫║©╣,2015-06-08,878.9547,895.459,824.5107,824.5107,28502909,
300253.SZ,нюдЧ╫║©╣,2015-06-09,804.0816,851.8837,785.0614,816.1579,19884537,
300253.SZ,нюдЧ╫║©╣,2015-06-10,816.1579,854.3996,789.9925,839.1029,20266200,
300253.SZ,нюдЧ╫║©╣,2015-06-11,830.3476,850.3741,792.8103,804.8866,20971794,
300253.SZ,нюдЧ╫║©╣,2015-06-12,805.1886,879.2566,791.6027,869.6962,26961487,
300253.SZ,нюдЧ╫║©╣,2015-06-15,865.4695,865.4695,782.7467,788.7849,24037932,
300253.SZ,нюдЧ╫║©╣,2015-06-16,763.4246,814.1452,737.9637,769.3621,21770573,
300253.SZ,нюдЧ╫║©╣,2015-06-17,755.8769,837.7946,749.7381,814.1452,19489870,
300253.SZ,нюдЧ╫║©╣,2015-06-18,814.2458,823.8062,732.7306,739.6745,18143099,
300253.SZ,нюдЧ╫║©╣,2015-06-19,723.3715,734.6427,665.7071,665.7071,17697384,
300253.SZ,нюдЧ╫║©╣,2015-06-23,664.1975,682.2114,599.1867,655.6435,20664970,
300253.SZ,нюдЧ╫║©╣,2015-06-24,664.1975,687.3438,628.9749,649.2028,17635251,
300253.SZ,нюдЧ╫║©╣,2015-06-25,654.1339,664.0969,584.2926,587.7142,22356580,
300253.SZ,нюдЧ╫║©╣,2015-06-26,554.5043,558.5297,528.9428,528.9428,14702554,
300253.SZ,нюдЧ╫║©╣,2015-06-29,528.3389,532.8676,476.0082,476.0082,17528922,
300253.SZ,нюдЧ╫║©╣,2015-06-30,431.1246,523.3071,428.4074,523.3071,34607280,
300253.SZ,нюдЧ╫║©╣,2015-07-01,532.6663,569.5997,470.9764,470.9764,30960809,
300253.SZ,нюдЧ╫║©╣,2015-07-02,478.5241,500.6641,423.8788,442.7984,29563374,
300253.SZ,нюдЧ╫║©╣,2015-07-03,432.6341,487.0782,401.3363,478.2222,41596648,
300253.SZ,нюдЧ╫║©╣,2015-07-06,526.0243,526.0243,430.4201,479.0273,40202707,
300253.SZ,нюдЧ╫║©╣,2015-07-07,434.7475,462.9256,431.1246,431.1246,16602982,
300253.SZ,нюдЧ╫║©╣,2015-07-08,388.0524,443.8047,388.0524,433.7411,104706518,
300253.SZ,нюдЧ╫║©╣,2015-07-09,409.1859,477.1152,409.1859,477.1152,31742460,
300253.SZ,нюдЧ╫║©╣,2015-07-10,488.0846,524.8167,488.0846,524.8167,14960220,
300253.SZ,нюдЧ╫║©╣,2015-07-13,553.4979,577.3487,519.7849,577.3487,42997098,
300253.SZ,нюдЧ╫║©╣,2015-07-14,562.5552,633.0004,552.4916,591.7396,40359538,
300253.SZ,нюдЧ╫║©╣,2015-07-15,563.5615,583.6887,532.5657,532.5657,19980725,
300253.SZ,нюдЧ╫║©╣,2015-07-16,523.3071,563.3603,479.3292,518.0741,25896838,
300253.SZ,нюдЧ╫║©╣,2015-07-17,528.9428,568.8953,518.0741,555.9132,20889518,
300253.SZ,нюдЧ╫║©╣,2015-07-20,556.6177,583.5881,538.1006,561.5488,23493008,
300253.SZ,нюдЧ╫║©╣,2015-07-21,543.4343,596.9727,533.3707,587.5129,26914661,
300253.SZ,нюдЧ╫║©╣,2015-07-22,574.6315,590.0288,548.5668,564.5679,25173692,
300253.SZ,нюдЧ╫║©╣,2015-07-23,563.0584,575.9398,553.5986,566.5806,20718188,
300253.SZ,нюдЧ╫║©╣,2015-07-24,578.6569,601.8032,542.2267,550.4789,30003142,
300253.SZ,нюдЧ╫║©╣,2015-07-27,526.3262,547.963,495.431,495.431,26439355,
300253.SZ,нюдЧ╫║©╣,2015-07-28,467.4542,482.8515,445.9181,445.9181,33699930,
300253.SZ,нюдЧ╫║©╣,2015-07-29,454.8747,468.4605,403.0471,468.4605,28367950,
300253.SZ,нюдЧ╫║©╣,2015-07-30,466.7497,467.9574,422.6712,424.6839,22206741,
300253.SZ,нюдЧ╫║©╣,2015-07-31,417.6394,439.6786,406.5694,432.2316,22293682,
300253.SZ,нюдЧ╫║©╣,2015-08-03,412.6076,426.6966,391.474,402.7452,20884027,
300253.SZ,нюдЧ╫║©╣,2015-08-04,414.6203,442.9996,404.6573,442.9996,17628018,
300253.SZ,нюдЧ╫║©╣,2015-08-05,442.7984,454.3715,422.8724,427.5017,17069221,
300253.SZ,нюдЧ╫║©╣,2015-08-06,412.6076,443.8047,407.3745,431.1246,11851113,
300253.SZ,нюдЧ╫║©╣,2015-08-07,438.5716,474.1968,438.5716,474.1968,26720633,
300253.SZ,нюдЧ╫║©╣,2015-08-10,483.1534,519.0804,475.0019,503.0793,30449641,
300253.SZ,нюдЧ╫║©╣,2015-08-11,493.0157,506.199,485.0655,486.6756,20084759,
300253.SZ,нюдЧ╫║©╣,2015-08-12,472.9892,485.9712,466.1459,466.2465,13744420,
300253.SZ,нюдЧ╫║©╣,2015-08-13,466.1459,485.0655,462.9256,483.0528,12402157,
300253.SZ,нюдЧ╫║©╣,2015-08-14,488.3865,502.073,479.0273,479.1279,14988112,
300253.SZ,нюдЧ╫║©╣,2015-08-17,477.719,477.719,452.862,462.523,12087362,
300253.SZ,нюдЧ╫║©╣,2015-08-18,462.9256,484.2604,416.2305,416.2305,17713872,
300253.SZ,нюдЧ╫║©╣,2015-08-19,402.544,455.7804,389.4613,453.4658,18590772,
300253.SZ,нюдЧ╫║©╣,2015-08-20,498.8526,498.8526,493.8208,498.8526,25027396,
300253.SZ,нюдЧ╫║©╣,2015-08-21,478.021,493.0157,448.9372,449.0378,33698052,
300253.SZ,нюдЧ╫║©╣,2015-08-24,412.7082,425.2877,404.1541,404.1541,10896941,
300253.SZ,нюдЧ╫║©╣,2015-08-25,363.6985,373.6614,363.6985,363.6985,13256354,
300253.SZ,нюдЧ╫║©╣,2015-08-26,352.226,377.385,327.3689,327.3689,23377460,
300253.SZ,нюдЧ╫║©╣,2015-08-27,331.9981,347.1942,297.7819,336.4261,20357093,
300253.SZ,нюдЧ╫║©╣,2015-08-28,343.1687,368.3277,327.1676,363.2959,26363254,
300253.SZ,нюдЧ╫║©╣,2015-08-31,347.2948,355.547,326.9663,326.9663,18422200,
300253.SZ,нюдЧ╫║©╣,2015-09-01,311.9716,316.1983,294.2596,294.2596,14941602,
300253.SZ,нюдЧ╫║©╣,2015-09-02,267.7924,314.3868,267.5911,270.7108,20239884,
300253.SZ,нюдЧ╫║©╣,2015-09-07,279.3655,297.7819,276.749,297.7819,28415160,
300253.SZ,нюдЧ╫║©╣,2015-09-08,291.8444,326.9663,284.6992,321.0288,25746191,
300253.SZ,нюдЧ╫║©╣,2015-09-09,321.532,351.0183,317.0034,337.3318,29625456,
300253.SZ,нюдЧ╫║©╣,2015-09-10,323.5447,335.4198,323.1422,325.0542,15548685,
300253.SZ,нюдЧ╫║©╣,2015-09-11,326.9663,339.8477,323.3434,331.0924,14295305,
300253.SZ,нюдЧ╫║©╣,2015-09-14,338.6401,338.6401,297.9832,297.9832,15213368,
300253.SZ,нюдЧ╫║©╣,2015-09-15,283.4916,292.9514,268.1949,268.1949,16375876,
300253.SZ,нюдЧ╫║©╣,2015-09-16,271.7172,295.0647,271.7172,295.0647,22933754,
300253.SZ,нюдЧ╫║©╣,2015-09-17,305.9334,324.0479,298.4863,303.5181,31382118,
300253.SZ,нюдЧ╫║©╣,2015-09-18,307.9461,326.9663,296.6749,320.0224,21924330,
300253.SZ,нюдЧ╫║©╣,2015-09-21,307.6442,348.0999,306.4366,343.1687,23607060,
300253.SZ,нюдЧ╫║©╣,2015-09-22,344.2757,351.0183,327.6708,336.6274,24093331,
300253.SZ,нюдЧ╫║©╣,2015-09-23,328.174,346.0872,327.067,339.7471,20649635,
300253.SZ,нюдЧ╫║©╣,2015-09-24,348.2005,366.8182,341.156,346.7916,21808131,
300253.SZ,нюдЧ╫║©╣,2015-09-25,342.0617,348.7037,320.0224,328.3752,16967405,
300253.SZ,нюдЧ╫║©╣,2015-09-28,329.0797,361.1826,328.0733,361.1826,19913458,
300253.SZ,нюдЧ╫║©╣,2015-09-29,352.3266,359.7737,338.7407,345.6846,18432445,
300253.SZ,нюдЧ╫║©╣,2015-09-30,349.3075,352.6285,323.3434,336.2248,14319795,
300253.SZ,нюдЧ╫║©╣,2015-10-08,350.1126,369.8373,347.798,369.7366,22000675,
300253.SZ,нюдЧ╫║©╣,2015-10-09,368.3277,375.171,362.2896,369.1328,18202275,
300253.SZ,нюдЧ╫║©╣,2015-10-12,375.3722,406.0662,375.0703,406.0662,20221922,
300253.SZ,нюдЧ╫║©╣,2015-10-13,402.544,442.0939,398.7198,433.7411,25717334,
300253.SZ,нюдЧ╫║©╣,2015-10-14,424.4826,432.7348,411.9031,416.7336,18564545,
300253.SZ,нюдЧ╫║©╣,2015-10-15,410.5948,451.0505,410.4942,449.4403,19327962,
300253.SZ,нюдЧ╫║©╣,2015-10-16,452.3588,471.7815,439.578,452.862,22518548,
300253.SZ,нюдЧ╫║©╣,2015-10-19,452.862,460.7116,430.0176,438.5716,22351923,
300253.SZ,нюдЧ╫║©╣,2015-10-20,437.7666,470.9764,432.7348,467.3535,21250580,
300253.SZ,нюдЧ╫║©╣,2015-10-21,462.9256,465.9446,420.6584,420.6584,25683882,
300253.SZ,нюдЧ╫║©╣,2015-10-22,422.6712,462.7243,422.6712,462.7243,27227442,
300253.SZ,нюдЧ╫║©╣,2015-10-23,472.8885,498.752,472.8885,485.0655,26995717,
300253.SZ,нюдЧ╫║©╣,2015-10-26,496.6386,497.7456,457.8938,473.9955,27552339,
300253.SZ,нюдЧ╫║©╣,2015-10-27,461.3154,495.1291,432.7348,473.4923,22802339,
300253.SZ,нюдЧ╫║©╣,2015-10-28,467.9574,471.7815,443.8047,446.3206,20238051,
300253.SZ,нюдЧ╫║©╣,2015-10-29,452.862,461.2147,439.8799,446.7232,12945127,
300253.SZ,нюдЧ╫║©╣,2015-10-30,446.8238,466.2465,433.2379,451.3524,15820735,
300253.SZ,нюдЧ╫║©╣,2015-11-02,436.7602,470.5739,434.7475,446.1193,16485722,
300253.SZ,нюдЧ╫║©╣,2015-11-03,449.8429,455.6798,429.7157,434.7475,14923983,
300253.SZ,нюдЧ╫║©╣,2015-11-04,442.7984,478.2222,435.7538,478.2222,26528220,
300253.SZ,нюдЧ╫║©╣,2015-11-05,477.5178,482.9521,457.1893,465.0389,28414722,
300253.SZ,нюдЧ╫║©╣,2015-11-06,464.9383,486.1725,464.737,472.5866,26226146,
300253.SZ,нюдЧ╫║©╣,2015-11-09,464.8376,498.1482,454.9753,485.3674,37528515,
300253.SZ,нюдЧ╫║©╣,2015-11-10,498.1482,522.2002,488.0846,499.6577,35973342,
300253.SZ,нюдЧ╫║©╣,2015-11-11,494.1227,512.1366,488.0846,507.1048,24689053,
300253.SZ,нюдЧ╫║©╣,2015-11-12,503.2806,513.2435,478.1216,490.9024,37436033,
300253.SZ,нюдЧ╫║©╣,2015-11-13,480.6375,485.0655,466.4478,468.2593,21648017,
300253.SZ,нюдЧ╫║©╣,2015-11-16,463.1268,494.0221,459.9065,492.7138,21164614,
300253.SZ,нюдЧ╫║©╣,2015-11-17,506.9035,508.413,470.9764,472.6872,26697055,
300253.SZ,нюдЧ╫║©╣,2015-11-18,469.9701,477.8197,453.1639,454.6734,16542330,
300253.SZ,нюдЧ╫║©╣,2015-11-19,458.3969,471.6809,452.862,469.0643,14938705,
300253.SZ,нюдЧ╫║©╣,2015-11-20,471.9828,481.8451,467.6554,475.3038,16078301,
300253.SZ,нюдЧ╫║©╣,2015-11-23,474.9012,479.8324,457.8938,461.1141,16734259,
300253.SZ,нюдЧ╫║©╣,2015-11-24,458.4976,469.7688,450.8492,469.7688,12694772,
300253.SZ,нюдЧ╫║©╣,2015-11-25,465.9446,499.1545,464.737,493.9214,28537935,
300253.SZ,нюдЧ╫║©╣,2015-11-26,494.6259,506.7022,476.914,478.826,24724817,
300253.SZ,нюдЧ╫║©╣,2015-11-27,471.6809,475.0019,431.7284,434.4456,20364109,
300253.SZ,нюдЧ╫║©╣,2015-11-30,432.3322,445.0123,407.5758,440.0812,14876171,
300253.SZ,нюдЧ╫║©╣,2015-12-01,439.7793,442.5971,427.703,432.6341,9972260,
300253.SZ,нюдЧ╫║©╣,2015-12-02,436.6596,436.6596,410.5948,428.6087,8177516,
300253.SZ,нюдЧ╫║©╣,2015-12-03,434.043,450.5473,433.0367,449.1384,11414229,
300253.SZ,нюдЧ╫║©╣,2015-12-04,449.1384,460.9128,442.7984,446.8238,11975566,
300253.SZ,нюдЧ╫║©╣,2015-12-07,446.7232,458.2963,442.5971,451.9562,10043074,
300253.SZ,нюдЧ╫║©╣,2015-12-08,445.2136,448.8365,430.8227,431.2252,11795430,
300253.SZ,нюдЧ╫║©╣,2015-12-09,428.9106,442.5971,425.3883,432.0303,8946469,
300253.SZ,нюдЧ╫║©╣,2015-12-10,431.7284,442.3958,426.1934,436.5589,11327039,
300253.SZ,нюдЧ╫║©╣,2015-12-11,436.4583,455.3779,429.8163,447.0251,14725624,
300253.SZ,нюдЧ╫║©╣,2015-12-14,438.7729,452.3588,429.2125,452.3588,13248910,
300253.SZ,нюдЧ╫║©╣,2015-12-15,459.202,475.9076,454.1702,469.7688,20202274,
300253.SZ,нюдЧ╫║©╣,2015-12-16,465.4415,474.5993,460.9128,461.5167,13317653,
300253.SZ,нюдЧ╫║©╣,2015-12-17,464.9383,475.0019,462.9256,472.6872,15971004,
300253.SZ,нюдЧ╫║©╣,2015-12-18,474.1968,479.6311,461.9192,464.737,12634079,
300253.SZ,нюдЧ╫║©╣,2015-12-21,457.8938,470.5739,457.8938,469.7688,10074742,
300253.SZ,нюдЧ╫║©╣,2015-12-22,470.9764,483.0528,470.7752,474.4987,13314834,
300253.SZ,нюдЧ╫║©╣,2015-12-23,475.0019,477.6184,457.5918,458.4976,12625634,
300253.SZ,нюдЧ╫║©╣,2015-12-24,455.881,465.0389,451.0505,463.9319,7080405,
300253.SZ,нюдЧ╫║©╣,2015-12-25,465.4415,468.2593,456.8874,458.1957,7033994,
300253.SZ,нюдЧ╫║©╣,2015-12-28,458.6988,467.9574,443.8047,444.3079,10635618,
300253.SZ,нюдЧ╫║©╣,2015-12-29,439.578,447.2263,431.7284,437.364,9671223,
300253.SZ,нюдЧ╫║©╣,2015-12-30,439.7793,445.6162,437.364,444.7104,8120478,
300253.SZ,нюдЧ╫║©╣,2015-12-31,443.8047,445.3143,421.3629,421.4635,13235639,
300253.SZ,нюдЧ╫║©╣,2016-01-04,420.6584,425.5896,379.297,379.297,9509883,
300253.SZ,нюдЧ╫║©╣,2016-01-05,342.0617,375.3722,341.3573,355.245,16450965,
300253.SZ,нюдЧ╫║©╣,2016-01-06,361.0819,364.101,347.1942,362.2896,11938825,
300253.SZ,нюдЧ╫║©╣,2016-01-07,352.5279,353.8361,326.0606,326.0606,3311447,
300253.SZ,нюдЧ╫║©╣,2016-01-08,331.5956,337.1306,293.4545,323.1422,14019867,
300253.SZ,нюдЧ╫║©╣,2016-01-11,306.9398,317.0034,290.838,290.838,13367766,
300253.SZ,нюдЧ╫║©╣,2016-01-12,296.8762,319.6199,290.838,310.0595,16658383,
300253.SZ,нюдЧ╫║©╣,2016-01-13,311.9716,331.3943,305.4302,309.0531,18278128,
300253.SZ,нюдЧ╫║©╣,2016-01-14,295.3666,339.9484,295.3666,339.9484,20597931,
300253.SZ,нюдЧ╫║©╣,2016-01-15,347.1942,349.7101,328.0733,333.5077,21347728,
300253.SZ,нюдЧ╫║©╣,2016-01-18,325.4568,356.8552,325.1549,348.7037,18839169,
300253.SZ,нюдЧ╫║©╣,2016-01-19,345.6846,355.0438,331.0924,353.7355,24158042,
300253.SZ,нюдЧ╫║©╣,2016-01-20,344.5776,348.905,336.1242,337.9357,15306151,
300253.SZ,нюдЧ╫║©╣,2016-01-21,330.5892,343.1687,313.4811,314.2862,13498237,
300253.SZ,нюдЧ╫║©╣,2016-01-22,321.7333,323.0415,302.8137,320.5256,13583391,
300253.SZ,нюдЧ╫║©╣,2016-01-25,324.9536,325.3562,315.0913,317.6072,10176607,
300253.SZ,нюдЧ╫║©╣,2016-01-26,311.9716,312.1728,285.8062,285.8062,14014301,
300253.SZ,нюдЧ╫║©╣,2016-01-27,286.9132,291.7437,262.2574,290.838,15200709,
300253.SZ,нюдЧ╫║©╣,2016-01-28,282.284,290.3348,266.786,270.0064,9641249,
300253.SZ,нюдЧ╫║©╣,2016-01-29,269.8051,289.3285,266.6854,284.5986,10860392,
300253.SZ,нюдЧ╫║©╣,2016-02-01,282.6865,288.8253,279.2649,286.9132,9285220,
300253.SZ,нюдЧ╫║©╣,2016-02-02,287.0138,304.8264,285.9068,299.694,12385268,
300253.SZ,нюдЧ╫║©╣,2016-02-03,293.6558,301.6061,289.5297,298.1844,10004633,
