´úÂë,¼ò³Æ,ÈÕÆÚ,¿ªÅÌ¼Û(Ôª),×î¸ß¼Û(Ôª),×îµÍ¼Û(Ôª),ÊÕÅÌ¼Û(Ôª),³É½»Á¿(¹É),
688200.SH,»ª·å²â¿Ø,2020-02-18,355,380,336.5,340.01,9677517,
688200.SH,»ª·å²â¿Ø,2020-02-19,349,365,324,327.7,6041367,
688200.SH,»ª·å²â¿Ø,2020-02-20,320.86,333,301.2,307.4,3560936,
688200.SH,»ª·å²â¿Ø,2020-02-21,328.86,334.99,308.5,321.8,3841990,
688200.SH,»ª·å²â¿Ø,2020-02-24,313,316.01,296.26,312.4,2695873,
688200.SH,»ª·å²â¿Ø,2020-02-25,302.51,340.1,301.2,328,3106211,
688200.SH,»ª·å²â¿Ø,2020-02-26,325,329.7,288,291.5,2840182,
688200.SH,»ª·å²â¿Ø,2020-02-27,289.01,294.46,265,267.98,2148825,
688200.SH,»ª·å²â¿Ø,2020-02-28,249,268.5,247.01,254,1727647,
688200.SH,»ª·å²â¿Ø,2020-03-02,263,266.08,250.23,256.5,1662818,
688200.SH,»ª·å²â¿Ø,2020-03-03,261.9,272.87,257.02,258.71,2044597,
688200.SH,»ª·å²â¿Ø,2020-03-04,255,256.8,240.85,246.59,1510133,
688200.SH,»ª·å²â¿Ø,2020-03-05,251.07,268.6,242.02,261.8,1802058,
688200.SH,»ª·å²â¿Ø,2020-03-06,256,258.88,250.01,252.03,1072697,
688200.SH,»ª·å²â¿Ø,2020-03-09,243.15,249.88,230,230.4,1723071,
688200.SH,»ª·å²â¿Ø,2020-03-10,230.99,244.55,230,244,1760547,
688200.SH,»ª·å²â¿Ø,2020-03-11,240.2,241.99,227.15,227.15,1627966,
688200.SH,»ª·å²â¿Ø,2020-03-12,221.14,226.1,220.11,222.86,937943,
688200.SH,»ª·å²â¿Ø,2020-03-13,210.9,235.6,205,228.47,2010746,
688200.SH,»ª·å²â¿Ø,2020-03-16,233,246.5,228.11,230,1918701,
688200.SH,»ª·å²â¿Ø,2020-03-17,238,243.33,221,239.39,1622740,
688200.SH,»ª·å²â¿Ø,2020-03-18,243.8,251.12,236,236.5,1634918,
688200.SH,»ª·å²â¿Ø,2020-03-19,238,254.22,235,254.2,1916720,
688200.SH,»ª·å²â¿Ø,2020-03-20,256,261.65,245.01,248.2,1566767,
688200.SH,»ª·å²â¿Ø,2020-03-23,238.87,238.87,212.33,217,1447549,
688200.SH,»ª·å²â¿Ø,2020-03-24,222.3,224.6,206,219.5,1223724,
688200.SH,»ª·å²â¿Ø,2020-03-25,227.58,227.58,219,220.4,972404,
688200.SH,»ª·å²â¿Ø,2020-03-26,217.6,221.3,208.88,209.1,980266,
688200.SH,»ª·å²â¿Ø,2020-03-27,213.88,215,205,205.45,694852,
688200.SH,»ª·å²â¿Ø,2020-03-30,198,198,190.66,194.47,919931,
688200.SH,»ª·å²â¿Ø,2020-03-31,198.12,202.99,194.01,194.55,727356,
688200.SH,»ª·å²â¿Ø,2020-04-01,193.03,201.41,191.05,193.4,686412,
688200.SH,»ª·å²â¿Ø,2020-04-02,192.01,207.7,192.01,207.5,1118752,
688200.SH,»ª·å²â¿Ø,2020-04-03,205.57,206.46,200.45,200.8,728618,
688200.SH,»ª·å²â¿Ø,2020-04-07,206.66,207.48,202.68,203.2,630698,
688200.SH,»ª·å²â¿Ø,2020-04-08,202.01,206.65,201.01,203.64,495699,
688200.SH,»ª·å²â¿Ø,2020-04-09,204.96,205.69,197.98,198.07,651099,
688200.SH,»ª·å²â¿Ø,2020-04-10,198.47,198.88,187.01,188.1,686192,
688200.SH,»ª·å²â¿Ø,2020-04-13,185.25,191.88,185.25,187.33,439360,
688200.SH,»ª·å²â¿Ø,2020-04-14,188.38,192.5,188.38,190.62,380983,
688200.SH,»ª·å²â¿Ø,2020-04-15,191.01,195.6,190.18,191.59,489854,
688200.SH,»ª·å²â¿Ø,2020-04-16,189,191.28,188,190.38,299693,
688200.SH,»ª·å²â¿Ø,2020-04-17,192.88,198.88,192.1,193.42,767678,
688200.SH,»ª·å²â¿Ø,2020-04-20,192.5,195.69,192.5,193.8,397122,
688200.SH,»ª·å²â¿Ø,2020-04-21,192.38,193.9,186.38,187.75,562237,
688200.SH,»ª·å²â¿Ø,2020-04-22,186,193.64,185.55,193.4,600627,
688200.SH,»ª·å²â¿Ø,2020-04-23,195.26,202.71,195.26,198.3,696760,
688200.SH,»ª·å²â¿Ø,2020-04-24,198.39,205.5,196.18,204.96,772378,
688200.SH,»ª·å²â¿Ø,2020-04-27,206.1,214.82,200.5,202.97,851752,
688200.SH,»ª·å²â¿Ø,2020-04-28,200.4,205.58,180.02,204.41,1253977,
688200.SH,»ª·å²â¿Ø,2020-04-29,201,215,200,212.69,925577,
688200.SH,»ª·å²â¿Ø,2020-04-30,214.69,235,214,232.65,1585180,
688200.SH,»ª·å²â¿Ø,2020-05-06,228,255.5,227.27,250.96,1773160,
688200.SH,»ª·å²â¿Ø,2020-05-07,251,257.87,238.89,238.89,1307938,
688200.SH,»ª·å²â¿Ø,2020-05-08,243,248.5,236.08,239.65,915208,
688200.SH,»ª·å²â¿Ø,2020-05-11,242,249,235.01,239.61,1047427,
688200.SH,»ª·å²â¿Ø,2020-05-12,238.21,241.58,230.5,240.8,750870,
688200.SH,»ª·å²â¿Ø,2020-05-13,240,256.71,240,251,1302621,
688200.SH,»ª·å²â¿Ø,2020-05-14,249.96,266.99,249.22,260,1304045,
688200.SH,»ª·å²â¿Ø,2020-05-15,262.62,283,262.62,273.12,1665976,
688200.SH,»ª·å²â¿Ø,2020-05-18,282,289.88,266.11,275.96,2007095,
688200.SH,»ª·å²â¿Ø,2020-05-19,276.2,299.97,272.11,299.43,1794479,
688200.SH,»ª·å²â¿Ø,2020-05-20,293.36,297.7,268,273.87,1690891,
688200.SH,»ª·å²â¿Ø,2020-05-21,269,275.5,255.3,255.3,1354344,
688200.SH,»ª·å²â¿Ø,2020-05-22,256,265.01,251.1,259.59,1091824,
688200.SH,»ª·å²â¿Ø,2020-05-25,257.03,260.57,244.14,248.99,901609,
688200.SH,»ª·å²â¿Ø,2020-05-26,249.99,262.5,249.99,261.02,820914,
688200.SH,»ª·å²â¿Ø,2020-05-27,260.9,261.79,251.01,253,782533,
688200.SH,»ª·å²â¿Ø,2020-05-28,252.11,258,236.2,244,1078943,
688200.SH,»ª·å²â¿Ø,2020-05-29,241,249.19,241,242.88,623392,
688200.SH,»ª·å²â¿Ø,2020-06-01,246.1881,274.4779,245.9074,274.3276,1193498,
688200.SH,»ª·å²â¿Ø,2020-06-02,273.6659,295.6602,269.666,285.8661,1425203,
688200.SH,»ª·å²â¿Ø,2020-06-03,286.6781,290.5677,275.0594,276.1821,893602,
688200.SH,»ª·å²â¿Ø,2020-06-04,276.1621,287.8209,274.8789,278.7685,731524,
688200.SH,»ª·å²â¿Ø,2020-06-05,278.7786,282.197,267.6611,272.8539,962250,
688200.SH,»ª·å²â¿Ø,2020-06-08,275.1797,285.2044,272.8539,275.5005,600095,
688200.SH,»ª·å²â¿Ø,2020-06-09,275.0193,282.197,268.6636,276.5831,670435,
