測鎢,潠備,�梪�,羲攫歎(啋),郔詢歎(啋),郔腴歎(啋),彶攫歎(啋),傖蝠講(嘖),
605566.SH,腦應椷杻,2022-03-10,25.16,25.44,24.92,24.92,627917,
605566.SH,腦應椷杻,2022-03-11,24.7,25,24.22,24.92,749161,
605566.SH,腦應椷杻,2022-03-14,24.92,24.92,24.21,24.27,638761,
605566.SH,腦應椷杻,2022-03-15,24.12,24.12,22.88,22.9,991204,
605566.SH,腦應椷杻,2022-03-16,22.9,23.5,22.61,23.32,784369,
605566.SH,腦應椷杻,2022-03-17,23.41,23.98,23.41,23.62,820256,
605566.SH,腦應椷杻,2022-03-18,23.62,23.99,23.47,23.88,638010,
605566.SH,腦應椷杻,2022-03-21,23.87,24.26,23.87,24.23,701809,
605566.SH,腦應椷杻,2022-03-22,24.02,24.45,23.91,24.23,475580,
605566.SH,腦應椷杻,2022-03-23,24.28,24.41,24.07,24.23,468356,
605566.SH,腦應椷杻,2022-03-24,24.16,25.33,23.84,24.38,1032089,
605566.SH,腦應椷杻,2022-03-25,24.18,24.63,24.18,24.31,690787,
605566.SH,腦應椷杻,2022-03-28,24.29,24.29,23.65,23.91,523318,
605566.SH,腦應椷杻,2022-03-29,24.13,24.28,23.61,23.65,505290,
605566.SH,腦應椷杻,2022-03-30,23.69,23.99,23.68,23.93,391667,
605566.SH,腦應椷杻,2022-03-31,24.29,24.29,23.95,24.04,539086,
605566.SH,腦應椷杻,2022-04-01,23.9,24.05,23.82,23.96,364730,
605566.SH,腦應椷杻,2022-04-06,24.13,24.24,23.9,24.22,400515,
605566.SH,腦應椷杻,2022-04-07,24.15,24.22,23.83,23.89,621153,
605566.SH,腦應椷杻,2022-04-08,23.88,24.05,23.13,23.49,685760,
605566.SH,腦應椷杻,2022-04-11,23.44,23.44,22.63,22.72,530302,
605566.SH,腦應椷杻,2022-04-12,22.61,22.91,22.33,22.86,446998,
605566.SH,腦應椷杻,2022-04-13,23.05,23.05,22.49,22.66,319080,
605566.SH,腦應椷杻,2022-04-14,22.6,22.79,22.6,22.72,346821,
605566.SH,腦應椷杻,2022-04-15,22.6,22.6,22.22,22.3,440746,
605566.SH,腦應椷杻,2022-04-18,22.3,22.51,21.81,22.42,292535,
605566.SH,腦應椷杻,2022-04-19,22.61,22.81,22.45,22.71,350947,
605566.SH,腦應椷杻,2022-04-20,22.88,22.91,22.6,22.72,378445,
605566.SH,腦應椷杻,2022-04-21,22.77,22.77,21.9,21.93,442710,
605566.SH,腦應椷杻,2022-04-22,21.93,23.88,21.67,22.96,1379207,
605566.SH,腦應椷杻,2022-04-25,22.94,23.47,21.88,22,1434072,
605566.SH,腦應椷杻,2022-04-26,22.13,22.17,19.83,19.9,1572738,
605566.SH,腦應椷杻,2022-04-27,19.53,19.87,18.59,19.84,905543,
605566.SH,腦應椷杻,2022-04-28,19.59,19.84,18.71,19.02,786318,
605566.SH,腦應椷杻,2022-04-29,19.19,20.56,19.14,20.42,966711,
605566.SH,腦應椷杻,2022-05-05,20.2,20.45,19.73,20.2,724273,
605566.SH,腦應椷杻,2022-05-06,19.89,20.66,19.5,20.2,672568,
605566.SH,腦應椷杻,2022-05-09,20.2,20.6,20,20.33,531449,
605566.SH,腦應椷杻,2022-05-10,20.01,20.52,19.86,20.45,532768,
605566.SH,腦應椷杻,2022-05-11,20.52,20.9,20.36,20.36,669400,
605566.SH,腦應椷杻,2022-05-12,20.4,20.58,20.06,20.5,387917,
605566.SH,腦應椷杻,2022-05-13,20.61,20.79,20.4,20.52,464000,
605566.SH,腦應椷杻,2022-05-16,20.52,20.74,20.16,20.31,449735,
605566.SH,腦應椷杻,2022-05-17,20.3,20.36,19.84,20.16,491833,
605566.SH,腦應椷杻,2022-05-18,20.2,20.44,20.13,20.27,349070,
605566.SH,腦應椷杻,2022-05-19,20.15,20.5,20,20.41,357300,
605566.SH,腦應椷杻,2022-05-20,20.47,20.78,20.41,20.75,532263,
605566.SH,腦應椷杻,2022-05-23,20.8,20.94,20.55,20.92,444260,
605566.SH,腦應椷杻,2022-05-24,21.04,21.04,19.96,19.96,606456,
605566.SH,腦應椷杻,2022-05-25,19.97,20.55,19.97,20.38,441315,
605566.SH,腦應椷杻,2022-05-26,20.56,20.56,20.06,20.42,304177,
605566.SH,腦應椷杻,2022-05-27,20.42,20.57,20.24,20.4,257663,
605566.SH,腦應椷杻,2022-05-30,20.56,20.56,20.27,20.52,319319,
605566.SH,腦應椷杻,2022-05-31,20.53,20.78,20.31,20.78,382356,
605566.SH,腦應椷杻,2022-06-01,20.8,21.08,20.62,20.9,450261,
605566.SH,腦應椷杻,2022-06-02,20.89,21.23,20.72,21.23,498117,
605566.SH,腦應椷杻,2022-06-06,21.28,21.62,21.28,21.46,633500,
605566.SH,腦應椷杻,2022-06-07,21.59,23.61,21.49,23.61,2874881,
605566.SH,腦應椷杻,2022-06-08,23.6,25.97,22.77,25.5,8205357,
605566.SH,腦應椷杻,2022-06-09,24.33,24.73,22.99,23.29,5279294,
605566.SH,腦應椷杻,2022-06-10,22.98,25.62,22.9,25.62,5381896,
605566.SH,腦應椷杻,2022-06-13,25.59,27.5,24.88,25.5,6398050,
605566.SH,腦應椷杻,2022-06-14,25.07,25.4,24.25,24.85,3791696,
605566.SH,腦應椷杻,2022-06-15,25,25,23.91,24.16,3090627,
605566.SH,腦應椷杻,2022-06-16,24,24.73,23.99,24.24,2280535,
605566.SH,腦應椷杻,2022-06-17,24,24.39,23.68,23.8,1833176,
605566.SH,腦應椷杻,2022-06-20,23.75,24.38,23.6,24.2,1798764,
605566.SH,腦應椷杻,2022-06-21,24.03,24.28,23.28,23.67,1792769,
605566.SH,腦應椷杻,2022-06-22,23.7836,23.9179,22.9678,23.0091,1193698,
605566.SH,腦應椷杻,2022-06-23,23.1433,23.2879,22.7715,23.2879,1034564,
605566.SH,腦應椷杻,2022-06-24,23.2776,24.0624,23.0814,23.763,1532801,
605566.SH,腦應椷杻,2022-06-27,23.763,24.5685,23.763,23.8662,1715823,
605566.SH,腦應椷杻,2022-06-28,24.3206,24.5788,23.9385,24.1864,1516101,
605566.SH,腦應椷杻,2022-06-29,24.1967,24.5685,23.5564,23.5564,1542824,
605566.SH,腦應椷杻,2022-06-30,23.5564,23.9488,23.2363,23.5667,990731,
605566.SH,腦應椷杻,2022-07-01,23.5771,23.6597,23.2466,23.2569,729911,
605566.SH,腦應椷杻,2022-07-04,23.2672,23.2672,22.8542,23.2363,631073,
605566.SH,腦應椷杻,2022-07-05,23.3808,23.4944,22.6476,22.8335,1049735,
605566.SH,腦應椷杻,2022-07-06,22.7819,23.195,22.4927,22.6889,856963,
605566.SH,腦應椷杻,2022-07-07,22.6063,22.7922,22.2552,22.3275,759598,
605566.SH,腦應椷杻,2022-07-08,22.3171,22.6063,22.2758,22.4307,460778,
605566.SH,腦應椷杻,2022-07-11,22.4204,22.4307,21.8731,22.028,653657,
605566.SH,腦應椷杻,2022-07-12,22.0177,22.028,21.6149,21.6459,419957,
605566.SH,腦應椷杻,2022-07-13,21.6562,22.1313,21.4806,22.1003,457556,
605566.SH,腦應椷杻,2022-07-14,21.966,22.2965,21.9247,22.1416,417621,
605566.SH,腦應椷杻,2022-07-15,22.2862,22.2862,21.5839,21.6046,486521,
605566.SH,腦應椷杻,2022-07-18,21.6769,22.3791,21.6355,22.3171,552384,
605566.SH,腦應椷杻,2022-07-19,22.4927,23.3602,21.8731,23.3292,1198477,
605566.SH,腦應椷杻,2022-07-20,23.102,23.639,23.0917,23.3602,813100,
605566.SH,腦應椷杻,2022-07-21,23.3602,23.5771,23.1433,23.4428,724228,
605566.SH,腦應椷杻,2022-07-22,23.2879,23.7216,23.2466,23.5667,1206192,
605566.SH,腦應椷杻,2022-07-25,23.5461,23.7113,23.2569,23.5977,725556,
605566.SH,腦應椷杻,2022-07-26,23.5771,23.6597,23.3912,23.4428,550487,
605566.SH,腦應椷杻,2022-07-27,23.4222,23.9179,23.2569,23.7216,987328,
605566.SH,腦應椷杻,2022-07-28,24.2174,25.2398,23.763,23.7733,2057037,
605566.SH,腦應椷杻,2022-07-29,23.6597,24.4239,23.4428,23.6287,1180034,
605566.SH,腦應椷杻,2022-08-01,23.6597,24.2277,23.4738,24.1141,1144273,
605566.SH,腦應椷杻,2022-08-02,24.1141,24.1141,22.9368,23.6494,1450756,
605566.SH,腦應椷杻,2022-08-03,23.6287,24.7854,23.2363,24.4549,2333692,
605566.SH,腦應椷杻,2022-08-04,24.4549,24.6821,24.1864,24.4755,1020466,
605566.SH,腦應椷杻,2022-08-05,24.4755,25.0952,24.269,25.0952,1287764,
605566.SH,腦應椷杻,2022-08-08,24.4962,24.7854,24.269,24.7337,1406015,
605566.SH,腦應椷杻,2022-08-09,24.7131,27.2123,24.5065,27.2123,3578565,
605566.SH,腦應椷杻,2022-08-10,27.2123,28.3173,26.1382,27.3155,6915704,
605566.SH,腦應椷杻,2022-08-11,27.0573,30.0522,26.8508,28.813,11540266,
605566.SH,腦應椷杻,2022-08-12,27.9868,29.0815,27.4911,27.7802,7760919,
605566.SH,腦應椷杻,2022-08-15,28.0384,29.8457,27.2742,29.7218,8015502,
605566.SH,腦應椷杻,2022-08-16,29.1228,29.3293,28.5032,29.1228,6119268,
605566.SH,腦應椷杻,2022-08-17,29.0712,30.9817,27.8525,28.152,7913749,
605566.SH,腦應椷杻,2022-08-18,28.2656,28.3379,27.5737,27.7906,3739149,
605566.SH,腦應椷杻,2022-08-19,27.6873,28.0384,27.1193,27.3775,4259036,
605566.SH,腦應椷杻,2022-08-22,27.2639,27.5117,26.7579,27.3672,2296889,
605566.SH,腦應椷杻,2022-08-23,27.016,27.4704,26.9541,27.1709,2067764,
605566.SH,腦應椷杻,2022-08-24,27.0367,27.2432,26.1176,26.6959,2928978,
605566.SH,腦應椷杻,2022-08-25,26.4377,26.9851,26.1485,26.7269,1568227,
605566.SH,腦應椷杻,2022-08-26,26.5823,27.0573,26.3344,26.7165,1960100,
605566.SH,腦應椷杻,2022-08-29,26.6236,26.9541,26.1279,26.7992,1150852,
605566.SH,腦應椷杻,2022-08-30,26.7165,27.14,26.3964,26.7785,1847212,
605566.SH,腦應椷杻,2022-08-31,26.7888,26.7888,25.6115,26.0659,2168000,
605566.SH,腦應椷杻,2022-09-01,26.2208,26.51,25.8387,26.0349,820044,
605566.SH,腦應椷杻,2022-09-02,26.0763,26.3757,25.312,26.3344,949703,
605566.SH,腦應椷杻,2022-09-05,26.3138,27.0057,26.1692,26.6133,1333429,
605566.SH,腦應椷杻,2022-09-06,26.7579,26.9644,26.2518,26.6856,1298973,
605566.SH,腦應椷杻,2022-09-07,26.5513,26.6856,26.3035,26.6133,1379735,
605566.SH,腦應椷杻,2022-09-08,26.4377,27.1296,26.4171,26.6443,1625500,
605566.SH,腦應椷杻,2022-09-09,26.8198,26.8198,26.1279,26.3344,984735,
605566.SH,腦應椷杻,2022-09-13,26.1382,26.4171,25.5599,25.8594,1047100,
605566.SH,腦應椷杻,2022-09-14,25.5496,25.9317,25.3224,25.8181,585656,
605566.SH,腦應椷杻,2022-09-15,25.911,25.911,24.7337,25.1881,1421856,
605566.SH,腦應椷杻,2022-09-16,24.7957,25.343,24.7957,24.9712,406456,
605566.SH,腦應椷杻,2022-09-19,25.0435,25.9007,24.806,25.6632,1927008,
605566.SH,腦應椷杻,2022-09-20,25.8284,26.1279,25.3224,25.3637,1307161,
605566.SH,腦應椷杻,2022-09-21,25.3327,25.7148,25.0642,25.5702,435732,
605566.SH,腦應椷杻,2022-09-22,25.4979,25.7768,25.2811,25.5392,451400,
605566.SH,腦應椷杻,2022-09-23,25.5496,25.7355,25.1571,25.3843,559635,
605566.SH,腦應椷杻,2022-09-26,25.0642,25.4669,24.4136,24.4136,744935,
605566.SH,腦應椷杻,2022-09-27,24.4032,25.5599,24.4032,25.5599,972135,
605566.SH,腦應椷杻,2022-09-28,25.7148,26.004,24.5995,24.6098,602237,
605566.SH,腦應椷杻,2022-09-29,24.7957,25.6115,23.7836,23.7836,825000,
605566.SH,腦應椷杻,2022-09-30,23.763,23.9282,23.1123,23.2982,798667,
605566.SH,腦應椷杻,2022-10-10,23.1123,24.5582,23.1123,24.0418,948289,
605566.SH,腦應椷杻,2022-10-11,24.1554,24.269,23.5151,24.269,508287,
605566.SH,腦應椷杻,2022-10-12,24.1451,25.1158,24.0624,25.0952,1223200,
605566.SH,腦應椷杻,2022-10-13,24.9919,25.2398,22.6063,24.5995,586367,
605566.SH,腦應椷杻,2022-10-14,24.5995,25.0642,24.5995,24.7854,562445,
605566.SH,腦應椷杻,2022-10-17,24.6821,24.9919,24.5272,24.7854,374435,
605566.SH,腦應椷杻,2022-10-18,24.7854,24.9712,24.269,24.4342,640937,
605566.SH,腦應椷杻,2022-10-19,24.5168,24.9712,24.3516,24.6098,991140,
605566.SH,腦應椷杻,2022-10-20,24.4342,24.8783,24.2174,24.5685,725993,
605566.SH,腦應椷杻,2022-10-21,24.6924,25.9936,24.6408,25.2501,2318815,
605566.SH,腦應椷杻,2022-10-24,25.0745,25.4669,24.0624,24.4755,1741500,
605566.SH,腦應椷杻,2022-10-25,24.4652,24.6718,23.7526,24.2793,1183746,
605566.SH,腦應椷杻,2022-10-26,23.9075,24.5891,23.9075,24.4755,700907,
605566.SH,腦應椷杻,2022-10-27,24.5065,26.1382,24.4652,25.7664,2261106,
605566.SH,腦應椷杻,2022-10-28,25.88,26.2725,25.3017,25.4773,2038635,
605566.SH,腦應椷杻,2022-10-31,25.0229,26.1176,25.0126,25.6425,1255036,
605566.SH,腦應椷杻,2022-11-01,25.4669,25.7871,25.3017,25.6115,1021036,
605566.SH,腦應椷杻,2022-11-02,25.5702,25.7664,25.0539,25.3017,1064900,
605566.SH,腦應椷杻,2022-11-03,25.0435,25.374,24.9403,25.2604,595521,
605566.SH,腦應椷杻,2022-11-04,25.2604,25.7768,25.2501,25.6528,943882,
605566.SH,腦應椷杻,2022-11-07,25.6528,26.51,25.436,26.51,1469910,
605566.SH,腦應椷杻,2022-11-08,26.4274,26.4274,25.88,26.0453,814377,
605566.SH,腦應椷杻,2022-11-09,26.0763,26.5926,25.8077,26.5926,576304,
605566.SH,腦應椷杻,2022-11-10,26.2518,26.2931,25.6219,25.6528,823726,
605566.SH,腦應椷杻,2022-11-11,25.8181,26.0143,25.5083,25.5392,586283,
605566.SH,腦應椷杻,2022-11-14,25.6632,25.6735,25.3017,25.405,419700,
605566.SH,腦應椷杻,2022-11-15,25.6012,25.9007,25.312,25.7664,579246,
605566.SH,腦應椷杻,2022-11-16,25.8284,25.9936,25.5599,25.7871,496973,
605566.SH,腦應椷杻,2022-11-17,25.7458,26.0143,25.5186,26.0143,441563,
605566.SH,腦應椷杻,2022-11-18,26.004,26.1692,25.6219,25.7148,462500,
605566.SH,腦應椷杻,2022-11-21,25.88,27.7183,25.6322,26.8921,2879099,
605566.SH,腦應椷杻,2022-11-22,26.3344,26.8405,25.405,25.6838,2270637,
605566.SH,腦應椷杻,2022-11-23,25.6115,25.6219,24.7027,24.7957,1126770,
605566.SH,腦應椷杻,2022-11-24,24.7957,25.1468,24.7957,24.9919,446100,
605566.SH,腦應椷杻,2022-11-25,24.8473,25.1055,24.5272,24.6098,581835,
605566.SH,腦應椷杻,2022-11-28,24.6098,26.3344,24.3516,24.806,503956,
605566.SH,腦應椷杻,2022-11-29,24.4962,25.4979,24.4962,24.9093,548987,
605566.SH,腦應椷杻,2022-11-30,24.9093,25.0022,24.7854,24.8163,249500,
605566.SH,腦應椷杻,2022-12-01,25.0126,25.6322,24.8163,25.3533,861100,
605566.SH,腦應椷杻,2022-12-02,25.1365,25.6219,25.1055,25.5805,478118,
605566.SH,腦應椷杻,2022-12-05,25.436,25.88,25.436,25.6012,587041,
605566.SH,腦應椷杻,2022-12-06,25.8387,25.8387,25.3017,25.3224,451435,
605566.SH,腦應椷杻,2022-12-07,25.3224,25.6425,25.1778,25.374,370100,
605566.SH,腦應椷杻,2022-12-08,25.3224,25.6735,25.1262,25.3843,384796,
605566.SH,腦應椷杻,2022-12-09,25.4773,25.5289,25.1571,25.3017,572900,
605566.SH,腦應椷杻,2022-12-12,25.3327,25.3327,24.8576,24.9506,381835,
605566.SH,腦應椷杻,2022-12-13,25.0435,25.0745,24.8163,24.9919,331921,
605566.SH,腦應椷杻,2022-12-14,24.8163,25.6528,24.8163,25.3533,604216,
605566.SH,腦應椷杻,2022-12-15,25.3327,25.9523,25.2294,25.5909,1093677,
605566.SH,腦應椷杻,2022-12-16,25.312,25.5909,24.9299,24.9403,511800,
605566.SH,腦應椷杻,2022-12-19,24.9403,24.9506,24.2174,24.3206,694235,
605566.SH,腦應椷杻,2022-12-20,24.3206,24.4342,24.0728,24.3723,159000,
605566.SH,腦應椷杻,2022-12-21,24.3723,24.3723,24.0831,24.2896,193700,
605566.SH,腦應椷杻,2022-12-22,24.4652,24.4652,23.5874,23.6803,254347,
605566.SH,腦應椷杻,2022-12-23,23.701,24.0521,23.3808,23.5564,172300,
605566.SH,腦應椷杻,2022-12-26,23.7423,24.0108,23.5564,23.9695,363200,
605566.SH,腦應椷杻,2022-12-27,24.0108,25.1468,23.7526,24.4239,637323,
605566.SH,腦應椷杻,2022-12-28,24.0418,24.5065,23.639,23.701,405700,
605566.SH,腦應椷杻,2022-12-29,23.5874,23.9592,23.4325,23.5358,337435,
605566.SH,腦應椷杻,2022-12-30,23.3395,23.6494,23.1536,23.6287,340487,
605566.SH,腦應椷杻,2023-01-03,23.6287,23.9592,23.6287,23.8662,185652,
605566.SH,腦應椷杻,2023-01-04,23.763,23.9385,23.7216,23.8352,213600,
605566.SH,腦應椷杻,2023-01-05,23.9179,24.176,23.732,24.0418,340700,
605566.SH,腦應椷杻,2023-01-06,24.0831,25.6115,23.9075,24.899,1895935,
605566.SH,腦應椷杻,2023-01-09,24.7854,26.6443,24.3413,26.0556,3665769,
605566.SH,腦應椷杻,2023-01-10,25.88,26.5926,25.5083,26.0453,2120434,
605566.SH,腦應椷杻,2023-01-11,26.2105,26.2105,25.312,25.3224,1186500,
605566.SH,腦應椷杻,2023-01-12,25.3224,25.6115,24.6614,24.7027,1276900,
605566.SH,腦應椷杻,2023-01-13,24.7027,24.9403,23.9695,24.1554,1659200,
605566.SH,腦應椷杻,2023-01-16,24.1657,24.6718,24.0831,24.3516,994600,
605566.SH,腦應椷杻,2023-01-17,24.2793,25.2707,24.2793,24.4755,1367135,
605566.SH,腦應椷杻,2023-01-18,24.5065,24.5272,23.8559,24.2277,839421,
605566.SH,腦應椷杻,2023-01-19,24.269,24.269,24.0108,24.0521,742400,
605566.SH,腦應椷杻,2023-01-20,24.3206,24.5375,24.2587,24.269,631900,
605566.SH,腦應椷杻,2023-01-30,24.5685,24.7234,24.3929,24.4652,852870,
605566.SH,腦應椷杻,2023-01-31,23.9385,25.6115,23.9385,24.9919,2482800,
605566.SH,腦應椷杻,2023-02-01,24.9919,25.1778,24.5582,24.868,1503121,
605566.SH,腦應椷杻,2023-02-02,25.0642,25.0745,24.6304,24.6924,897642,
605566.SH,腦應椷杻,2023-02-03,24.6924,24.8783,24.4549,24.8163,868421,
605566.SH,腦應椷杻,2023-02-06,24.7854,24.806,24.5272,24.6614,674500,
605566.SH,腦應椷杻,2023-02-07,24.5582,25.3533,24.5582,25.2088,1768156,
605566.SH,腦應椷杻,2023-02-08,25.312,25.343,24.9299,24.9919,692200,
605566.SH,腦應椷杻,2023-02-09,24.9299,25.3224,24.8886,25.1158,892563,
605566.SH,腦應椷杻,2023-02-10,25.2707,25.8077,25.0332,25.7458,1996642,
605566.SH,腦應椷杻,2023-02-13,25.8077,26.0659,25.5599,26.004,1251942,
605566.SH,腦應椷杻,2023-02-14,26.1279,27.1813,25.9523,26.5926,2022500,
605566.SH,腦應椷杻,2023-02-15,26.8508,28.0178,26.6649,27.5634,4426440,
605566.SH,腦應椷杻,2023-02-16,27.677,27.8835,25.942,26.2002,2389500,
605566.SH,腦應椷杻,2023-02-17,26.3344,26.9437,26.2621,26.3344,1110700,
