ด๚ย๋,ผ๒ณฦ,ศีฦฺ,ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),
600738.SH,ภ๖ษะน๚ณฑ,2015-09-23,40.9274,41.4292,39.6449,39.9237,16116331,
600738.SH,ภ๖ษะน๚ณฑ,2015-09-24,40.8716,40.9831,40.091,40.7043,9556822,
600738.SH,ภ๖ษะน๚ณฑ,2015-09-25,40.6486,41.2062,38.1952,38.7528,12389662,
600738.SH,ภ๖ษะน๚ณฑ,2015-09-28,38.7528,39.7564,38.2509,39.6449,6579970,
600738.SH,ภ๖ษะน๚ณฑ,2015-09-29,39.0316,39.1431,38.2509,38.7528,5695851,
600738.SH,ภ๖ษะน๚ณฑ,2015-09-30,38.8643,39.9795,38.8085,38.9758,5165474,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-08,40.4255,41.0389,40.1467,40.5371,9027853,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-09,40.4813,41.6522,40.314,41.2619,9615316,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-12,41.5407,43.7711,41.3177,43.2135,16790699,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-13,42.9347,43.9941,42.5444,43.7153,14448942,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-14,43.6038,44.942,42.9347,43.4923,19425113,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-15,43.1577,47.3955,43.1577,46.8379,29210434,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-16,46.7263,50.1277,46.336,48.6222,42437693,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-19,48.2876,52.7484,47.4512,49.6258,43452709,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-20,49.0682,50.6295,48.1203,48.901,29651055,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-21,48.6779,48.901,43.9941,43.9941,26828173,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-22,44.2729,45.4996,42.9905,45.2208,20323317,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-23,45.3881,47.1167,45.2766,46.5033,16532466,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-26,47.1167,47.6743,45.8342,47.0609,15366704,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-27,46.7821,47.3955,44.6075,47.2282,16977514,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-28,46.7263,48.7894,46.2803,47.8973,22201450,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-29,47.8415,50.0719,47.2839,48.5664,24686779,
600738.SH,ภ๖ษะน๚ณฑ,2015-10-30,48.0646,51.8004,46.7263,49.6258,33952925,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-02,48.5664,50.518,47.2839,47.4512,19053267,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-03,47.73,49.5701,46.6706,48.0646,22826577,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-04,48.1203,52.3023,47.953,50.7968,34748519,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-05,50.4065,52.0792,49.6816,50.1277,29545559,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-06,49.9046,52.135,49.9046,51.2986,25884806,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-09,50.6295,53.752,49.8489,51.8004,32138725,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-10,51.5774,55.0902,51.2986,54.3096,42872205,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-11,53.8635,56.763,53.2502,55.146,40967828,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-12,54.6442,55.4806,52.4696,53.1387,29110387,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-13,52.1908,52.9156,51.3544,51.8562,14125351,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-16,50.741,52.9714,50.4622,52.8599,11488192,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-17,53.4732,53.8078,51.9677,52.135,15331880,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-18,52.1908,52.6368,50.9641,51.1313,8843800,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-19,51.1871,52.4696,51.0756,52.4138,8474645,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-20,52.6926,53.4175,52.358,53.0829,12846897,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-23,53.0829,53.8078,52.0235,52.5253,13385621,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-24,52.5253,52.9156,51.3544,52.8599,10315822,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-25,52.9156,54.3654,52.5811,54.1423,16717309,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-26,54.1423,54.5327,53.3059,54.0866,17668017,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-27,53.6963,55.0902,50.741,52.1908,24191124,
600738.SH,ภ๖ษะน๚ณฑ,2015-11-30,52.135,55.5921,51.3544,55.369,33190748,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-01,54.8115,57.8782,53.4732,56.317,39636911,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-02,55.7594,56.317,52.4696,54.3096,21540635,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-03,53.8635,55.0902,53.8635,54.9787,13474600,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-04,54.6442,54.923,53.0829,53.6405,16275398,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-07,53.6963,54.6442,53.4175,54.3096,10600762,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-08,54.3096,57.0418,53.8078,55.4806,27421092,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-09,55.146,56.4842,54.3096,56.1497,18416557,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-10,56.1497,60.3874,56.0939,57.0976,37359198,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-11,56.317,58.9934,56.0939,57.7667,25764008,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-14,56.317,60.6104,55.7594,60.4431,26007741,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-15,60.7219,60.8335,58.9934,59.1607,18198751,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-16,59.3837,61.6699,59.1049,59.4952,22632822,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-17,60.7777,63.5657,59.6625,63.0638,28139106,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-18,62.339,65.9633,62.0044,64.4578,29619058,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-21,66.0191,67.9707,63.0081,65.0712,24682041,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-22,65.6845,66.1306,63.6214,64.3463,13420063,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-23,64.6251,65.573,62.6735,63.0638,20847909,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-24,62.6735,63.5657,60.8892,62.8408,13200587,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-25,63.8445,63.9002,61.9486,62.8966,9203005,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-28,62.8408,65.1269,61.6699,61.9486,13789626,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-29,62.0602,62.5062,60.4989,62.1717,10927300,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-30,62.3947,64.7924,61.6141,64.6251,13193752,
600738.SH,ภ๖ษะน๚ณฑ,2015-12-31,64.7924,65.1827,62.0602,62.4505,10361138,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-04,61.5026,62.2274,56.2054,56.2054,13990500,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-05,51.7447,57.3206,51.7447,56.3727,17436386,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-06,56.8745,60.945,55.7594,58.8819,14713658,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-07,56.8745,58.2685,52.9714,52.9714,3806448,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-08,54.5327,57.8225,48.5664,54.6442,22914537,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-11,52.4696,55.2018,49.1798,50.7968,17816017,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-12,50.741,52.1908,48.3991,50.2949,18597037,
600738.SH,ภ๖ษะน๚ณฑ,2016-01-13,50.1834,51.1313,45.8342,46.2245,9765921,
