代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005023.WI,房地产(中信),2015-01-05,5974.5225,6226.2275,5956.801,6067.4823,6721346394,
CI005023.WI,房地产(中信),2015-01-06,5978.1045,5978.1045,5775.9853,5875.063,4255536667,
CI005023.WI,房地产(中信),2015-01-07,5827.3405,5927.8238,5806.0658,5883.7885,3026116889,
CI005023.WI,房地产(中信),2015-01-08,5889.0998,5889.0998,5695.6058,5720.449,3012968300,
CI005023.WI,房地产(中信),2015-01-09,5697.7339,5869.2374,5649.4729,5651.4337,3181643994,
CI005023.WI,房地产(中信),2015-01-12,5595.3765,5595.3765,5444.253,5517.0657,2648325634,
CI005023.WI,房地产(中信),2015-01-13,5498.8891,5590.0972,5498.8697,5530.8057,1972422287,
CI005023.WI,房地产(中信),2015-01-14,5532.6502,5601.7296,5495.9892,5552.8914,1990662584,
CI005023.WI,房地产(中信),2015-01-15,5558.8143,5762.454,5558.8143,5762.454,2618199378,
CI005023.WI,房地产(中信),2015-01-16,5759.9622,5775.703,5672.2863,5763.2348,2761844317,
CI005023.WI,房地产(中信),2015-01-19,5444.8506,5596.0916,5286.7519,5321.8105,3640284328,
CI005023.WI,房地产(中信),2015-01-20,5351.0332,5521.6634,5351.0332,5512.9382,3367865236,
CI005023.WI,房地产(中信),2015-01-21,5520.8087,5809.0781,5497.1773,5794.826,4227082320,
CI005023.WI,房地产(中信),2015-01-22,5798.1558,5937.8777,5789.7078,5911.1456,3374193921,
CI005023.WI,房地产(中信),2015-01-23,5921.3051,6001.4667,5860.9795,5954.9792,3545813713,
CI005023.WI,房地产(中信),2015-01-26,5981.6354,6052.6586,5906.3917,6048.8267,3126591970,
CI005023.WI,房地产(中信),2015-01-27,6050.3841,6052.6108,5806.6617,5928.1296,3483743695,
CI005023.WI,房地产(中信),2015-01-28,5888.2355,5918.7221,5818.9305,5840.5314,2540416538,
CI005023.WI,房地产(中信),2015-01-29,5765.3067,5857.1576,5746.2549,5813.007,2202887069,
CI005023.WI,房地产(中信),2015-01-30,5834.1359,5950.9894,5743.3669,5830.8685,2882927552,
CI005023.WI,房地产(中信),2015-02-02,5709.7162,5872.0421,5673.7495,5755.9584,2428694781,
CI005023.WI,房地产(中信),2015-02-03,5786.8997,5820.3075,5670.5863,5819.0849,2527370987,
CI005023.WI,房地产(中信),2015-02-04,5822.97,5891.085,5794.928,5802.7253,2437932348,
CI005023.WI,房地产(中信),2015-02-05,5944.8681,5944.8681,5748.2601,5748.887,3082491969,
CI005023.WI,房地产(中信),2015-02-06,5697.6148,5702.2092,5513.5599,5554.2882,2615806848,
CI005023.WI,房地产(中信),2015-02-09,5505.4012,5540.0457,5446.4847,5492.1811,1808978907,
CI005023.WI,房地产(中信),2015-02-10,5482.8959,5603.0834,5469.4152,5603.0834,1645952445,
CI005023.WI,房地产(中信),2015-02-11,5632.8782,5671.1094,5618.961,5653.375,1676932810,
CI005023.WI,房地产(中信),2015-02-12,5641.5605,5703.8676,5612.3698,5689.2173,1660310892,
CI005023.WI,房地产(中信),2015-02-13,5720.8481,5903.8038,5720.8481,5849.8975,2596731435,
CI005023.WI,房地产(中信),2015-02-16,5843.9588,5883.2826,5820.9751,5872.2568,2172054382,
CI005023.WI,房地产(中信),2015-02-17,5896.5467,5970.0249,5896.5467,5969.3245,2280701474,
CI005023.WI,房地产(中信),2015-02-25,5974.2338,5974.2338,5860.2019,5875.8966,2104412515,
CI005023.WI,房地产(中信),2015-02-26,5870.465,6024.4945,5867.3976,6024.4945,2591987994,
CI005023.WI,房地产(中信),2015-02-27,6012.1263,6053.8816,5998.8327,6028.3576,2419468929,
CI005023.WI,房地产(中信),2015-03-02,6138.4764,6155.7792,6047.6115,6102.3776,3980074378,
CI005023.WI,房地产(中信),2015-03-03,6061.2598,6061.2598,5937.214,5946.6562,3930387599,
CI005023.WI,房地产(中信),2015-03-04,5941.3223,6004.9368,5928.2153,6004.9368,3085673798,
CI005023.WI,房地产(中信),2015-03-05,5988.2124,5988.2124,5923.5207,5963.2571,3326567261,
CI005023.WI,房地产(中信),2015-03-06,5965.0362,6016.9417,5935.6969,5955.6742,2954031130,
CI005023.WI,房地产(中信),2015-03-09,5923.1748,6058.0056,5841.9798,6051.7409,3119717426,
CI005023.WI,房地产(中信),2015-03-10,6028.5671,6075.49,6015.6872,6048.3784,2630031005,
CI005023.WI,房地产(中信),2015-03-11,6055.6545,6109.8033,6044.3189,6078.537,3049938026,
CI005023.WI,房地产(中信),2015-03-12,6101.3289,6163.616,6074.9142,6161.1799,3302534481,
CI005023.WI,房地产(中信),2015-03-13,6167.7658,6176.8153,6139.6116,6171.146,2684895180,
CI005023.WI,房地产(中信),2015-03-16,6218.2882,6357.6761,6214.1638,6357.6761,3802821580,
CI005023.WI,房地产(中信),2015-03-17,6392.3614,6451.6366,6349.4783,6429.884,4586659426,
CI005023.WI,房地产(中信),2015-03-18,6433.222,6598.7451,6433.222,6598.7451,4824378402,
CI005023.WI,房地产(中信),2015-03-19,6588.7311,6588.7311,6507.5113,6581.5474,4315923304,
CI005023.WI,房地产(中信),2015-03-20,6593.559,6768.0498,6586.3697,6728.066,5076233897,
CI005023.WI,房地产(中信),2015-03-23,6813.9355,6935.0688,6813.9355,6888.3911,5273711511,
CI005023.WI,房地产(中信),2015-03-24,6934.4824,6934.4824,6655.6989,6869.5425,6113853875,
CI005023.WI,房地产(中信),2015-03-25,6892.8705,6900.1,6789.4731,6852.4768,5041266551,
CI005023.WI,房地产(中信),2015-03-26,6840.0792,6909.1094,6766.5206,6840.9295,4556733110,
CI005023.WI,房地产(中信),2015-03-27,6921.6248,7091.4413,6875.8595,7091.4413,5175911409,
CI005023.WI,房地产(中信),2015-03-30,7137.604,7499.973,7102.5612,7453.3253,7639725289,
CI005023.WI,房地产(中信),2015-03-31,7652.6051,7689.3914,7297.4275,7316.2663,7684007720,
CI005023.WI,房地产(中信),2015-04-01,7305.4672,7350.5661,7212.9783,7341.8524,4926955120,
CI005023.WI,房地产(中信),2015-04-02,7358.5191,7403.7926,7270.3056,7365.9674,4937781886,
CI005023.WI,房地产(中信),2015-04-03,7311.876,7456.4669,7274.8221,7456.4669,5055423546,
CI005023.WI,房地产(中信),2015-04-07,7512.0721,7653.2715,7485.9174,7653.2715,5698126105,
CI005023.WI,房地产(中信),2015-04-08,7684.7009,7724.4054,7471.1417,7723.6709,6308545127,
CI005023.WI,房地产(中信),2015-04-09,7705.282,7962.7899,7470.1132,7948.3903,7123227780,
CI005023.WI,房地产(中信),2015-04-10,7873.6079,8047.8162,7816.1423,8009.6828,6050573228,
CI005023.WI,房地产(中信),2015-04-13,8029.7192,8178.7067,7958.0257,8124.9687,5904025156,
CI005023.WI,房地产(中信),2015-04-14,8098.5737,8162.0305,7995.3035,8063.3869,5226217741,
CI005023.WI,房地产(中信),2015-04-15,8032.8233,8032.8233,7759.4244,7787.1923,4591299039,
CI005023.WI,房地产(中信),2015-04-16,7698.3773,7944.8477,7619.4306,7930.6632,4172978303,
CI005023.WI,房地产(中信),2015-04-17,8012.3485,8096.914,7913.8175,8038.5884,5325670091,
CI005023.WI,房地产(中信),2015-04-20,8105.9743,8219.0199,7877.9949,7901.3811,6245668271,
CI005023.WI,房地产(中信),2015-04-21,7888.4035,8126.7693,7863.8992,8126.7693,4745167701,
CI005023.WI,房地产(中信),2015-04-22,8181.0764,8397.1891,8180.0584,8395.9135,6046340674,
CI005023.WI,房地产(中信),2015-04-23,8476.9325,8494.2252,8297.57,8436.047,6092283886,
CI005023.WI,房地产(中信),2015-04-24,8339.1988,8453.1921,8248.7939,8385.6321,5277112464,
CI005023.WI,房地产(中信),2015-04-27,8449.6243,8510.9743,8334.7526,8478.8444,5704848933,
CI005023.WI,房地产(中信),2015-04-28,8485.7344,8487.9723,8209.2826,8286.4368,5547934995,
CI005023.WI,房地产(中信),2015-04-29,8245.6981,8459.6058,8190.6352,8427.0068,4431199358,
CI005023.WI,房地产(中信),2015-04-30,8472.8519,8726.4967,8448.32,8622.9239,6030376582,
CI005023.WI,房地产(中信),2015-05-04,8694.1243,8755.0413,8603.8876,8644.3663,5570165445,
CI005023.WI,房地产(中信),2015-05-05,8654.0456,8654.0456,8123.7006,8180.8401,5354174441,
CI005023.WI,房地产(中信),2015-05-06,8207.5097,8304.2302,7935.0131,8013.0727,4312042728,
CI005023.WI,房地产(中信),2015-05-07,7974.0133,8020.2684,7861.77,7907.8067,3777339530,
CI005023.WI,房地产(中信),2015-05-08,7987.6308,8139.4665,7912.6962,8139.3958,3981923227,
