代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005015.WI,消费者服务(中信),2015-01-05,4500.7444,4572.7466,4490.3039,4561.7877,182897506,
CI005015.WI,消费者服务(中信),2015-01-06,4542.4809,4718.6293,4513.6455,4718.5282,152576193,
CI005015.WI,消费者服务(中信),2015-01-07,4711.3357,4725.1555,4661.6743,4695.0648,126757996,
CI005015.WI,消费者服务(中信),2015-01-08,4685.4459,4698.8703,4618.7758,4635.086,111731767,
CI005015.WI,消费者服务(中信),2015-01-09,4632.6099,4696.4637,4605.1376,4606.8806,122962882,
CI005015.WI,消费者服务(中信),2015-01-12,4580.2489,4657.1239,4578.4857,4626.5932,104956671,
CI005015.WI,消费者服务(中信),2015-01-13,4626.9976,4684.8964,4626.9976,4676.494,86511189,
CI005015.WI,消费者服务(中信),2015-01-14,4696.9226,4716.3371,4623.5873,4647.5673,77149895,
CI005015.WI,消费者服务(中信),2015-01-15,4661.8335,4666.1722,4626.0076,4665.5744,75842384,
CI005015.WI,消费者服务(中信),2015-01-16,4676.154,4732.1522,4652.0384,4731.9634,93314754,
CI005015.WI,消费者服务(中信),2015-01-19,4678.1733,4730.2212,4532.2392,4597.6415,139119861,
CI005015.WI,消费者服务(中信),2015-01-20,4612.84,4748.6454,4612.84,4748.4677,118076887,
CI005015.WI,消费者服务(中信),2015-01-21,4760.8936,4908.5348,4750.3158,4894.7566,191096605,
CI005015.WI,消费者服务(中信),2015-01-22,4902.8002,4955.8311,4890.1592,4952.0731,178813203,
CI005015.WI,消费者服务(中信),2015-01-23,4956.1845,4979.5842,4929.1616,4950.7362,160189313,
CI005015.WI,消费者服务(中信),2015-01-26,4946.0807,5049.4734,4943.7859,5049.4734,208259743,
CI005015.WI,消费者服务(中信),2015-01-27,5053.6954,5068.5671,4972.2282,5042.0688,185011567,
CI005015.WI,消费者服务(中信),2015-01-28,5027.7192,5059.7736,4969.9647,5008.9757,136511000,
CI005015.WI,消费者服务(中信),2015-01-29,4960.6553,5010.1992,4946.7841,4984.7483,128084072,
CI005015.WI,消费者服务(中信),2015-01-30,4992.3223,5000.4468,4889.6838,4920.4619,133142355,
CI005015.WI,消费者服务(中信),2015-02-02,4867.3498,4974.3102,4827.7945,4928.0374,129801140,
CI005015.WI,消费者服务(中信),2015-02-03,4952.7615,5026.7068,4933.8447,4999.1197,136947626,
CI005015.WI,消费者服务(中信),2015-02-04,5018.4641,5102.5214,5018.4641,5048.7676,175437299,
CI005015.WI,消费者服务(中信),2015-02-05,5035.5308,5068.4906,4970.0078,4983.9743,161539558,
CI005015.WI,消费者服务(中信),2015-02-06,4968.4973,5007.556,4890.1775,4912.1236,125490412,
CI005015.WI,消费者服务(中信),2015-02-09,4911.6038,4959.1947,4852.357,4871.5627,102399520,
CI005015.WI,消费者服务(中信),2015-02-10,4845.346,4923.7805,4845.346,4923.7805,96434696,
CI005015.WI,消费者服务(中信),2015-02-11,4931.6247,5000.2029,4931.6247,5000.1991,139289748,
CI005015.WI,消费者服务(中信),2015-02-12,4991.1889,5045.9605,4985.7854,5045.9605,149637554,
CI005015.WI,消费者服务(中信),2015-02-13,5078.5742,5168.7552,5075.83,5161.4758,209876378,
CI005015.WI,消费者服务(中信),2015-02-16,5146.1515,5283.1377,5143.3431,5282.4707,195412657,
CI005015.WI,消费者服务(中信),2015-02-17,5295.4462,5295.4462,5238.1922,5279.6253,165653604,
CI005015.WI,消费者服务(中信),2015-02-25,5315.5616,5333.2086,5211.6067,5226.6597,129048737,
CI005015.WI,消费者服务(中信),2015-02-26,5217.0011,5279.8381,5208.2815,5253.3896,143259772,
CI005015.WI,消费者服务(中信),2015-02-27,5253.2575,5287.5423,5220.7563,5285.2697,158051357,
CI005015.WI,消费者服务(中信),2015-03-02,5292.138,5380.5935,5274.1999,5365.2368,231089292,
CI005015.WI,消费者服务(中信),2015-03-03,5336.2543,5396.9764,5310.7849,5350.6161,237949839,
CI005015.WI,消费者服务(中信),2015-03-04,5352.3986,5477.6956,5327.3313,5477.6956,204004824,
CI005015.WI,消费者服务(中信),2015-03-05,5439.915,5481.1038,5416.0892,5475.065,206476717,
CI005015.WI,消费者服务(中信),2015-03-06,5489.941,5501.0021,5416.2949,5437.0804,188665554,
CI005015.WI,消费者服务(中信),2015-03-09,5406.6751,5509.724,5371.7381,5503.6884,163332001,
CI005015.WI,消费者服务(中信),2015-03-10,5495.5755,5571.3574,5493.8246,5570.5253,163829260,
CI005015.WI,消费者服务(中信),2015-03-11,5565.7964,5601.5809,5532.6438,5569.5041,154879496,
CI005015.WI,消费者服务(中信),2015-03-12,5582.2199,5615.5593,5538.846,5555.865,153727176,
CI005015.WI,消费者服务(中信),2015-03-13,5571.2033,5623.072,5565.487,5623.072,138785573,
CI005015.WI,消费者服务(中信),2015-03-16,5639.7953,5766.0945,5639.4526,5766.0945,183581379,
CI005015.WI,消费者服务(中信),2015-03-17,5786.0731,5827.9124,5753.7936,5795.3619,208412367,
CI005015.WI,消费者服务(中信),2015-03-18,5834.1048,5996.8478,5797.8434,5990.3701,183489946,
CI005015.WI,消费者服务(中信),2015-03-19,6019.0831,6090.4294,5989.3525,6087.6744,185477409,
CI005015.WI,消费者服务(中信),2015-03-20,6188.6,6280.3342,6172.8726,6277.936,185045018,
CI005015.WI,消费者服务(中信),2015-03-23,6450.1917,6655.81,6450.1917,6650.9481,240199022,
CI005015.WI,消费者服务(中信),2015-03-24,6866.4338,6884.4115,6572.2903,6793.4242,333512711,
CI005015.WI,消费者服务(中信),2015-03-25,6840.548,6980.4401,6781.0965,6950.7777,263230035,
CI005015.WI,消费者服务(中信),2015-03-26,6971.6781,6971.6781,6780.3965,6802.8842,229603539,
CI005015.WI,消费者服务(中信),2015-03-27,6811.0304,6904.2255,6776.3093,6884.1541,190047152,
CI005015.WI,消费者服务(中信),2015-03-30,6904.116,6930.3403,6792.3257,6842.7207,235609081,
CI005015.WI,消费者服务(中信),2015-03-31,6861.7751,7026.2446,6812.6291,6994.0509,244887765,
CI005015.WI,消费者服务(中信),2015-04-01,6986.6593,7243.8173,6986.6593,7205.7745,224091785,
CI005015.WI,消费者服务(中信),2015-04-02,7218.4987,7384.3275,7192.046,7362.0907,232879847,
CI005015.WI,消费者服务(中信),2015-04-03,7295.3933,7467.4496,7260.2589,7443.0055,261274792,
CI005015.WI,消费者服务(中信),2015-04-07,7458.0086,7520.349,7412.763,7520.1851,261609774,
CI005015.WI,消费者服务(中信),2015-04-08,7626.9773,7631.2794,7267.6197,7357.8167,242653761,
CI005015.WI,消费者服务(中信),2015-04-09,7370.4968,7370.4968,6944.9224,7217.87,238888799,
CI005015.WI,消费者服务(中信),2015-04-10,7244.5613,7490.5281,7216.2883,7458.9029,222342574,
CI005015.WI,消费者服务(中信),2015-04-13,7504.9586,7724.2644,7504.9586,7695.4041,363838687,
CI005015.WI,消费者服务(中信),2015-04-14,7710.159,7892.5148,7645.1527,7844.9444,323241776,
CI005015.WI,消费者服务(中信),2015-04-15,7829.4797,7829.4797,7477.9457,7500.5912,301300767,
CI005015.WI,消费者服务(中信),2015-04-16,7385.1849,7756.6141,7324.8711,7633.8872,331620490,
CI005015.WI,消费者服务(中信),2015-04-17,7677.6605,7755.9096,7600.4103,7712.4652,299328405,
CI005015.WI,消费者服务(中信),2015-04-20,7679.1711,7714.8222,7460.0117,7463.6306,334781027,
CI005015.WI,消费者服务(中信),2015-04-21,7493.2064,7794.871,7493.2064,7794.0266,302202945,
CI005015.WI,消费者服务(中信),2015-04-22,7836.2955,8021.6116,7835.724,8004.3256,312371833,
CI005015.WI,消费者服务(中信),2015-04-23,8021.976,8071.5467,7936.1012,8056.7887,340680671,
CI005015.WI,消费者服务(中信),2015-04-24,7942.8929,8176.2651,7868.9683,8176.2651,352870648,
CI005015.WI,消费者服务(中信),2015-04-27,8290.1956,8369.7002,8172.6859,8283.7776,375801727,
CI005015.WI,消费者服务(中信),2015-04-28,8259.0821,8288.5851,7847.6965,7945.7304,312683967,
CI005015.WI,消费者服务(中信),2015-04-29,7911.307,8213.8439,7871.9593,8199.04,272393184,
CI005015.WI,消费者服务(中信),2015-04-30,8211.6525,8481.4135,8211.4866,8362.3667,311552865,
CI005015.WI,消费者服务(中信),2015-05-04,8287.477,8370.8384,8089.668,8268.7833,251869712,
CI005015.WI,消费者服务(中信),2015-05-05,8247.8971,8247.8971,7888.2807,7924.0408,230548794,
CI005015.WI,消费者服务(中信),2015-05-06,7938.1085,8162.5658,7776.7214,7848.0599,224832493,
CI005015.WI,消费者服务(中信),2015-05-07,7789.1319,7834.978,7684.7937,7728.685,198614706,
CI005015.WI,消费者服务(中信),2015-05-08,7859.3986,8077.6032,7840.955,8075.3052,217408590,
CI005015.WI,消费者服务(中信),2015-05-11,8147.4773,8488.5545,8073.2419,8481.5546,302144472,
CI005015.WI,消费者服务(中信),2015-05-12,8538.5704,8720.5608,8441.3423,8685.889,356925937,
CI005015.WI,消费者服务(中信),2015-05-13,8589.3586,8859.4829,8526.5664,8789.3967,390838817,
CI005015.WI,消费者服务(中信),2015-05-14,8792.1016,8868.9817,8640.9855,8733.9352,364678778,
CI005015.WI,消费者服务(中信),2015-05-15,8640.7016,8907.5822,8496.4471,8828.9985,322382152,
CI005015.WI,消费者服务(中信),2015-05-18,8825.9534,9100.9248,8794.8599,9050.9103,294858809,
CI005015.WI,消费者服务(中信),2015-05-19,9186.0376,9401.16,9068.8457,9380.3245,352541328,
CI005015.WI,消费者服务(中信),2015-05-20,9470.7242,9802.145,9461.5067,9653.0969,412809390,
CI005015.WI,消费者服务(中信),2015-05-21,9701.6962,9967.4636,9659.7093,9947.8109,374572041,
CI005015.WI,消费者服务(中信),2015-05-22,10040.367,10173.5667,9753.6918,9946.7586,394114386,
CI005015.WI,消费者服务(中信),2015-05-25,9854.6065,10208.9046,9761.6197,10178.0188,429957154,
CI005015.WI,消费者服务(中信),2015-05-26,10286.8428,10702.1091,10276.539,10698.3388,410718777,
CI005015.WI,消费者服务(中信),2015-05-27,10786.0436,11071.9998,10531.894,11016.0192,422559926,
CI005015.WI,消费者服务(中信),2015-05-28,11120.4819,11296.0339,10377.6041,10394.2561,454017787,
CI005015.WI,消费者服务(中信),2015-05-29,10378.5757,10765.5536,9911.5097,10489.1611,396511015,
CI005015.WI,消费者服务(中信),2015-06-01,10583.4782,11117.6526,10514.29,11115.2438,378128685,
CI005015.WI,消费者服务(中信),2015-06-02,11170.2764,11585.2663,11134.2672,11561.3046,404420260,
CI005015.WI,消费者服务(中信),2015-06-03,11774.7783,11868.1971,11447.4182,11736.373,453542601,
CI005015.WI,消费者服务(中信),2015-06-04,11872.859,11913.8507,10982.4249,11746.9795,440258133,
CI005015.WI,消费者服务(中信),2015-06-05,11963.564,12116.9917,11721.8879,11886.564,431919419,
CI005015.WI,消费者服务(中信),2015-06-08,11994.8801,11994.8801,11551.6405,11725.232,422322005,
CI005015.WI,消费者服务(中信),2015-06-09,11700.3628,11745.8544,11421.5218,11620.2466,393652345,
CI005015.WI,消费者服务(中信),2015-06-10,11569.6529,12138.3571,11502.9261,12034.3099,368841070,
CI005015.WI,消费者服务(中信),2015-06-11,12118.6733,12336.2258,12046.2229,12335.5841,407555066,
CI005015.WI,消费者服务(中信),2015-06-12,12377.6452,12513.924,12274.4569,12382.1444,428996242,
CI005015.WI,消费者服务(中信),2015-06-15,12408.5269,12414.5901,11957.185,12032.824,418940513,
CI005015.WI,消费者服务(中信),2015-06-16,11887.0711,11887.0711,11438.7794,11597.0221,362496234,
CI005015.WI,消费者服务(中信),2015-06-17,11556.6535,11899.17,11154.8344,11846.1599,333368800,
CI005015.WI,消费者服务(中信),2015-06-18,11815.5803,11876.1621,11246.8976,11299.5964,280328593,
CI005015.WI,消费者服务(中信),2015-06-19,10964.0033,11087.572,10414.309,10438.0889,263860296,
CI005015.WI,消费者服务(中信),2015-06-23,10403.3769,10573.4675,9787.251,10524.743,294480375,
CI005015.WI,消费者服务(中信),2015-06-24,10633.8874,10837.442,10418.5807,10754.0528,315044440,
CI005015.WI,消费者服务(中信),2015-06-25,10793.7161,10793.7161,10159.3639,10279.9061,344395853,
CI005015.WI,消费者服务(中信),2015-06-26,9921.0542,9921.0542,9252.0407,9274.2747,284305157,
CI005015.WI,消费者服务(中信),2015-06-29,9500.4881,9542.2182,8383.4105,8666.7277,389083811,
CI005015.WI,消费者服务(中信),2015-06-30,8464.9796,9235.1864,8054.2563,9230.8084,462217357,
CI005015.WI,消费者服务(中信),2015-07-01,9128.3891,9595.9463,8684.9057,8780.4277,402783585,
CI005015.WI,消费者服务(中信),2015-07-02,8708.3252,8795.1915,8025.342,8169.0717,365102675,
