代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005008.WI,建材(中信),2015-01-05,4485.3128,4551.6552,4462.0408,4537.592,1254436009,
CI005008.WI,建材(中信),2015-01-06,4496.6704,4536.9838,4464.9445,4529.6758,1130874923,
CI005008.WI,建材(中信),2015-01-07,4518.7603,4538.9414,4471.8937,4517.2691,953003293,
CI005008.WI,建材(中信),2015-01-08,4518.6231,4531.7521,4442.7525,4459.8023,856240028,
CI005008.WI,建材(中信),2015-01-09,4448.1673,4529.588,4429.4322,4432.9585,877479467,
CI005008.WI,建材(中信),2015-01-12,4405.4369,4410.0348,4298.9278,4339.2824,763715581,
CI005008.WI,建材(中信),2015-01-13,4336.5779,4387.0237,4336.5779,4376.2447,632196945,
CI005008.WI,建材(中信),2015-01-14,4378.3624,4396.9111,4337.3257,4357.7949,659046330,
CI005008.WI,建材(中信),2015-01-15,4354.8931,4416.6845,4336.8403,4416.6845,660393300,
CI005008.WI,建材(中信),2015-01-16,4418.016,4436.6545,4398.4648,4435.8314,676943770,
CI005008.WI,建材(中信),2015-01-19,4292.5287,4361.5554,4125.046,4177.074,1026941955,
CI005008.WI,建材(中信),2015-01-20,4217.3013,4344.3465,4217.3013,4344.3465,894194632,
CI005008.WI,建材(中信),2015-01-21,4350.4857,4482.7786,4350.4857,4476.7206,1011625774,
CI005008.WI,建材(中信),2015-01-22,4470.2744,4515.073,4456.5621,4510.2087,871846668,
CI005008.WI,建材(中信),2015-01-23,4513.0789,4519.9348,4451.9072,4474.9033,929934740,
CI005008.WI,建材(中信),2015-01-26,4471.4843,4575.7867,4465.8,4575.7867,939865189,
CI005008.WI,建材(中信),2015-01-27,4570.5984,4603.4437,4496.1745,4582.8071,986183480,
CI005008.WI,建材(中信),2015-01-28,4563.8444,4582.9182,4529.5629,4543.5109,806519565,
CI005008.WI,建材(中信),2015-01-29,4499.3418,4540.6373,4484.8027,4520.9175,717703446,
CI005008.WI,建材(中信),2015-01-30,4526.4851,4547.119,4462.2553,4467.4423,706625593,
CI005008.WI,建材(中信),2015-02-02,4423.2727,4446.0458,4390.6147,4407.4905,548642170,
CI005008.WI,建材(中信),2015-02-03,4427.744,4474.5152,4422.1775,4474.5152,614997043,
CI005008.WI,建材(中信),2015-02-04,4481.3007,4502.9509,4442.3994,4450.5071,662610065,
CI005008.WI,建材(中信),2015-02-05,4482.198,4482.198,4410.5355,4410.6988,732551507,
CI005008.WI,建材(中信),2015-02-06,4405.1268,4428.6929,4316.0557,4331.4621,660955125,
CI005008.WI,建材(中信),2015-02-09,4345.0538,4350.3876,4303.3117,4310.9103,480466955,
CI005008.WI,建材(中信),2015-02-10,4312.1536,4381.0047,4304.7675,4381.0047,443673772,
CI005008.WI,建材(中信),2015-02-11,4393.2098,4421.0633,4393.2067,4420.8082,480874317,
CI005008.WI,建材(中信),2015-02-12,4429.6935,4460.0029,4427.4674,4455.836,503203448,
CI005008.WI,建材(中信),2015-02-13,4475.1439,4533.8242,4475.1439,4509.5095,706242494,
CI005008.WI,建材(中信),2015-02-16,4515.9862,4559.4763,4506.105,4559.4763,725793461,
CI005008.WI,建材(中信),2015-02-17,4566.8947,4590.3806,4565.519,4589.4137,702188492,
CI005008.WI,建材(中信),2015-02-25,4592.9203,4601.4004,4552.2098,4571.2454,681611678,
CI005008.WI,建材(中信),2015-02-26,4569.5184,4633.6741,4558.8751,4633.6741,739793481,
CI005008.WI,建材(中信),2015-02-27,4632.9079,4660.4962,4621.6616,4652.0939,766809753,
CI005008.WI,建材(中信),2015-03-02,4686.7513,4760.8338,4677.6082,4760.4229,1111215066,
CI005008.WI,建材(中信),2015-03-03,4758.7576,4809.5216,4736.9395,4754.5179,1492582466,
CI005008.WI,建材(中信),2015-03-04,4756.1638,4828.9086,4753.8421,4828.9086,1162917040,
CI005008.WI,建材(中信),2015-03-05,4820.8259,4825.4005,4778.8021,4815.7509,1206223542,
CI005008.WI,建材(中信),2015-03-06,4827.4197,4852.8962,4743.3095,4768.2857,1118747407,
CI005008.WI,建材(中信),2015-03-09,4746.8349,4838.8541,4723.6721,4838.7713,1016035668,
CI005008.WI,建材(中信),2015-03-10,4833.5045,4909.2095,4824.9111,4887.0522,1014967085,
CI005008.WI,建材(中信),2015-03-11,4884.4162,4899.4749,4846.5694,4867.0064,999970589,
CI005008.WI,建材(中信),2015-03-12,4882.7079,4902.7841,4838.2398,4867.7489,1007632906,
CI005008.WI,建材(中信),2015-03-13,4878.604,4929.6301,4877.5146,4929.6301,839263050,
CI005008.WI,建材(中信),2015-03-16,4955.4935,5074.951,4955.4935,5074.826,1296351062,
CI005008.WI,建材(中信),2015-03-17,5089.5865,5140.6323,5055.2918,5138.5741,1573272548,
CI005008.WI,建材(中信),2015-03-18,5142.9714,5258.8092,5138.0672,5255.321,1655453568,
CI005008.WI,建材(中信),2015-03-19,5266.7397,5304.6198,5224.5305,5303.893,1509490282,
CI005008.WI,建材(中信),2015-03-20,5312.3914,5364.5815,5306.1704,5349.6994,1478077189,
CI005008.WI,建材(中信),2015-03-23,5367.3953,5464.7165,5367.1533,5464.6968,1476049576,
CI005008.WI,建材(中信),2015-03-24,5468.0283,5468.522,5271.8632,5454.3844,1826024377,
CI005008.WI,建材(中信),2015-03-25,5435.754,5513.7275,5388.8676,5480.6877,1493427605,
CI005008.WI,建材(中信),2015-03-26,5452.4186,5523.5001,5400.1757,5484.1927,1491395964,
CI005008.WI,建材(中信),2015-03-27,5484.3323,5548.907,5483.621,5538.7386,1227816249,
CI005008.WI,建材(中信),2015-03-30,5573.2096,5712.3353,5573.2096,5692.8925,1731621119,
CI005008.WI,建材(中信),2015-03-31,5750.7306,5777.5566,5658.7039,5682.6396,1980503813,
CI005008.WI,建材(中信),2015-04-01,5690.435,5840.4166,5680.5581,5824.3519,1762336741,
CI005008.WI,建材(中信),2015-04-02,5841.1236,5962.1606,5831.5682,5962.1606,1770103476,
CI005008.WI,建材(中信),2015-04-03,5935.0624,6114.8221,5902.6045,6114.061,1824122260,
CI005008.WI,建材(中信),2015-04-07,6158.6568,6239.3604,6126.9321,6239.3604,1805531831,
CI005008.WI,建材(中信),2015-04-08,6246.4228,6275.7545,6070.8767,6174.5908,1769583644,
CI005008.WI,建材(中信),2015-04-09,6170.2825,6171.749,5860.9366,6094.2451,1669651011,
CI005008.WI,建材(中信),2015-04-10,6065.9546,6207.3457,6028.6426,6205.8648,1359725913,
CI005008.WI,建材(中信),2015-04-13,6280.3142,6430.7674,6262.7176,6407.2202,1603385158,
CI005008.WI,建材(中信),2015-04-14,6434.8785,6513.7225,6378.0239,6433.0689,1916558362,
CI005008.WI,建材(中信),2015-04-15,6442.7533,6442.7533,6170.7292,6188.5611,1725165547,
CI005008.WI,建材(中信),2015-04-16,6098.6621,6315.7762,6019.576,6249.0776,1266472340,
CI005008.WI,建材(中信),2015-04-17,6303.9697,6414.766,6249.0085,6368.3616,1752850231,
CI005008.WI,建材(中信),2015-04-20,6339.8465,6438.6642,6215.3553,6242.4765,1935612145,
CI005008.WI,建材(中信),2015-04-21,6238.675,6431.8575,6229.0296,6431.8575,1463740690,
CI005008.WI,建材(中信),2015-04-22,6473.004,6621.8721,6473.004,6620.3851,1786171061,
CI005008.WI,建材(中信),2015-04-23,6649.8987,6767.2446,6589.6208,6728.8415,1913545713,
CI005008.WI,建材(中信),2015-04-24,6645.9035,6744.3547,6579.2996,6691.6825,1612693099,
CI005008.WI,建材(中信),2015-04-27,6774.173,6852.4528,6694.1755,6767.6476,1864525749,
CI005008.WI,建材(中信),2015-04-28,6766.5604,6766.8868,6468.258,6524.8541,1618407754,
CI005008.WI,建材(中信),2015-04-29,6463.8544,6630.2436,6425.6579,6630.2436,1285073593,
CI005008.WI,建材(中信),2015-04-30,6631.424,6703.2026,6616.4003,6621.9401,1269670147,
CI005008.WI,建材(中信),2015-05-04,6656.5782,6742.6387,6621.4962,6718.3838,1218781249,
CI005008.WI,建材(中信),2015-05-05,6694.7869,6699.6223,6419.5131,6449.4512,1183860801,
CI005008.WI,建材(中信),2015-05-06,6458.8553,6569.8499,6287.9351,6343.0718,1122512593,
CI005008.WI,建材(中信),2015-05-07,6325.4304,6395.8057,6189.8708,6205.9976,1009331406,
