代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005013.WI,汽车(中信),2015-01-05,5157.7356,5423.6482,5157.7356,5410.4732,1718956305,
CI005013.WI,汽车(中信),2015-01-06,5382.0589,5656.9713,5356.713,5564.1394,1905339105,
CI005013.WI,汽车(中信),2015-01-07,5533.2192,5547.1429,5492.8758,5534.8588,1157024843,
CI005013.WI,汽车(中信),2015-01-08,5526.3858,5563.5086,5453.1346,5514.8535,1231641069,
CI005013.WI,汽车(中信),2015-01-09,5502.1746,5585.0165,5450.2129,5453.2624,1135863662,
CI005013.WI,汽车(中信),2015-01-12,5437.657,5528.0533,5426.4106,5509.5742,1061214612,
CI005013.WI,汽车(中信),2015-01-13,5506.0515,5641.6764,5503.0676,5605.9558,902098112,
CI005013.WI,汽车(中信),2015-01-14,5603.3438,5622.8538,5499.1871,5514.3385,761848903,
CI005013.WI,汽车(中信),2015-01-15,5507.1133,5562.9728,5489.3385,5562.7676,756374606,
CI005013.WI,汽车(中信),2015-01-16,5569.3395,5626.1621,5569.3395,5601.2097,953730691,
CI005013.WI,汽车(中信),2015-01-19,5401.0872,5501.2244,5210.4835,5284.1049,1322236748,
CI005013.WI,汽车(中信),2015-01-20,5313.7206,5465.6288,5313.7206,5460.3168,1088423963,
CI005013.WI,汽车(中信),2015-01-21,5484.6358,5616.4284,5475.6036,5613.1008,1228472801,
CI005013.WI,汽车(中信),2015-01-22,5639.9861,5679.4963,5597.927,5669.8497,1269857258,
CI005013.WI,汽车(中信),2015-01-23,5683.034,5704.5919,5598.8993,5619.4729,1156609500,
CI005013.WI,汽车(中信),2015-01-26,5631.468,5693.5505,5613.0605,5693.1623,1163181760,
CI005013.WI,汽车(中信),2015-01-27,5711.1304,5824.1401,5693.4389,5788.4769,1718469994,
CI005013.WI,汽车(中信),2015-01-28,5759.4819,5797.9468,5695.1487,5721.7855,1297610542,
CI005013.WI,汽车(中信),2015-01-29,5680.2494,5680.2494,5612.9703,5650.0424,969318928,
