代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005017.WI,纺织服装(中信),2015-01-05,3078.0625,3139.2241,3073.2372,3133.367,806015032,
CI005017.WI,纺织服装(中信),2015-01-06,3114.256,3169.4617,3098.0671,3169.4617,691046534,
CI005017.WI,纺织服装(中信),2015-01-07,3174.3929,3190.905,3152.2289,3184.8083,648670931,
CI005017.WI,纺织服装(中信),2015-01-08,3190.2708,3207.0711,3161.2018,3176.9915,759310364,
CI005017.WI,纺织服装(中信),2015-01-09,3166.7687,3203.3738,3149.1282,3151.0016,654908335,
CI005017.WI,纺织服装(中信),2015-01-12,3135.8036,3136.0774,3075.2621,3092.3931,617196562,
CI005017.WI,纺织服装(中信),2015-01-13,3085.9781,3116.138,3085.9781,3114.5125,436586438,
CI005017.WI,纺织服装(中信),2015-01-14,3110.2847,3118.3951,3072.1472,3089.7117,447128916,
CI005017.WI,纺织服装(中信),2015-01-15,3088.3831,3135.6722,3087.2416,3135.2193,405440424,
CI005017.WI,纺织服装(中信),2015-01-16,3139.7889,3166.7038,3132.2391,3166.6358,469378780,
CI005017.WI,纺织服装(中信),2015-01-19,3075.1003,3140.997,3002.8215,3028.3543,730136959,
CI005017.WI,纺织服装(中信),2015-01-20,3047.7693,3138.1276,3047.7693,3138.1276,610147138,
CI005017.WI,纺织服装(中信),2015-01-21,3152.7968,3246.8917,3152.7968,3246.8917,837348040,
CI005017.WI,纺织服装(中信),2015-01-22,3257.0465,3296.8391,3243.0527,3295.6177,838813601,
CI005017.WI,纺织服装(中信),2015-01-23,3303.2283,3316.9005,3265.7471,3284.7151,750786371,
CI005017.WI,纺织服装(中信),2015-01-26,3289.8169,3415.2965,3289.8169,3415.2965,991548598,
CI005017.WI,纺织服装(中信),2015-01-27,3444.206,3488.8024,3405.666,3486.6087,1284481186,
CI005017.WI,纺织服装(中信),2015-01-28,3474.4842,3489.7578,3441.5088,3452.6854,862643950,
CI005017.WI,纺织服装(中信),2015-01-29,3419.3371,3447.4949,3400.2035,3421.7882,688627581,
CI005017.WI,纺织服装(中信),2015-01-30,3419.9364,3434.7623,3355.9557,3357.6021,666639619,
CI005017.WI,纺织服装(中信),2015-02-02,3321.0923,3360.752,3298.4818,3343.4909,545742389,
CI005017.WI,纺织服装(中信),2015-02-03,3351.2766,3405.7424,3351.2766,3399.9999,546414467,
CI005017.WI,纺织服装(中信),2015-02-04,3399.4513,3415.8911,3377.9021,3379.8198,548925392,
CI005017.WI,纺织服装(中信),2015-02-05,3392.6481,3398.4431,3354.8724,3354.9458,534586662,
CI005017.WI,纺织服装(中信),2015-02-06,3342.9763,3351.6013,3289.0909,3302.1558,504742254,
CI005017.WI,纺织服装(中信),2015-02-09,3293.2772,3321.3375,3274.7239,3286.1148,408803259,
CI005017.WI,纺织服装(中信),2015-02-10,3285.2405,3324.056,3282.2623,3323.8915,333393155,
CI005017.WI,纺织服装(中信),2015-02-11,3330.3292,3383.0316,3329.4611,3383.0316,427155751,
CI005017.WI,纺织服装(中信),2015-02-12,3385.3888,3402.603,3371.7861,3402.2136,417595968,
CI005017.WI,纺织服装(中信),2015-02-13,3421.7128,3495.7966,3421.7128,3476.8138,752080610,
CI005017.WI,纺织服装(中信),2015-02-16,3481.5928,3537.3853,3479.5472,3536.1726,614311986,
CI005017.WI,纺织服装(中信),2015-02-17,3540.0929,3553.2573,3534.0872,3548.1932,546599272,
CI005017.WI,纺织服装(中信),2015-02-25,3554.463,3576.0026,3527.1977,3543.2816,556364946,
CI005017.WI,纺织服装(中信),2015-02-26,3537.953,3578.3245,3532.8412,3578.3245,621467809,
CI005017.WI,纺织服装(中信),2015-02-27,3578.2852,3617.4172,3571.5572,3617.4172,701851265,
CI005017.WI,纺织服装(中信),2015-03-02,3631.5437,3684.0217,3628.9512,3683.3514,854554123,
CI005017.WI,纺织服装(中信),2015-03-03,3673.1585,3743.3662,3657.6787,3694.7951,1106187820,
