代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005337.WI,动物疫苗及兽药(中信),2015-01-05,6314.7462,6372.786,6221.9557,6329.3828,11836196,
CI005337.WI,动物疫苗及兽药(中信),2015-01-06,6313.8864,6531.2961,6264.3076,6497.0941,16379365,
CI005337.WI,动物疫苗及兽药(中信),2015-01-07,6499.5983,6665.7524,6482.2752,6640.406,15557716,
CI005337.WI,动物疫苗及兽药(中信),2015-01-08,6672.4198,7071.6463,6668.3646,6935.8349,17578838,
CI005337.WI,动物疫苗及兽药(中信),2015-01-09,6891.4244,7037.1008,6877.345,6893.3591,17082307,
CI005337.WI,动物疫苗及兽药(中信),2015-01-12,6942.2468,7004.9489,6815.8174,6885.6585,13979248,
CI005337.WI,动物疫苗及兽药(中信),2015-01-13,6876.2593,6972.197,6816.5446,6929.3777,13312189,
CI005337.WI,动物疫苗及兽药(中信),2015-01-14,6945.7338,7439.9684,6945.7338,7311.9578,20377277,
CI005337.WI,动物疫苗及兽药(中信),2015-01-15,7289.4491,7407.7127,7225.793,7294.9579,15973988,
CI005337.WI,动物疫苗及兽药(中信),2015-01-16,7265.2525,7392.6345,7156.2427,7298.1159,12572129,
CI005337.WI,动物疫苗及兽药(中信),2015-01-19,7156.9987,7402.2986,7072.5217,7155.0093,28658087,
CI005337.WI,动物疫苗及兽药(中信),2015-01-20,7170.4531,7638.4413,7170.4531,7615.9188,25756127,
CI005337.WI,动物疫苗及兽药(中信),2015-01-21,7606.2064,7666.9881,7554.1643,7595.1388,21851531,
CI005337.WI,动物疫苗及兽药(中信),2015-01-22,7671.2355,7945.1407,7575.0026,7904.8084,20220404,
CI005337.WI,动物疫苗及兽药(中信),2015-01-23,7923.6155,7926.0405,7807.1218,7827.4596,15840670,
CI005337.WI,动物疫苗及兽药(中信),2015-01-26,7826.2881,7952.5397,7805.5672,7852.469,11362658,
CI005337.WI,动物疫苗及兽药(中信),2015-01-27,7912.476,7918.5386,7631.9783,7711.7586,14705643,
CI005337.WI,动物疫苗及兽药(中信),2015-01-28,7683.427,7887.0253,7629.4568,7820.0707,16477483,
CI005337.WI,动物疫苗及兽药(中信),2015-01-29,7801.1794,7801.1794,7647.6892,7652.3464,9045321,
CI005337.WI,动物疫苗及兽药(中信),2015-01-30,7742.9847,7936.5739,7742.9847,7803.9414,10659548,
CI005337.WI,动物疫苗及兽药(中信),2015-02-02,7777.7663,8067.9382,7722.3178,8045.9559,17969600,
CI005337.WI,动物疫苗及兽药(中信),2015-02-03,8108.7062,8108.7062,7937.3104,8055.021,11690740,
CI005337.WI,动物疫苗及兽药(中信),2015-02-04,8047.6523,8079.7301,7939.5087,7944.1075,10459804,
CI005337.WI,动物疫苗及兽药(中信),2015-02-05,7900.3392,7945.302,7813.214,7828.4656,10917545,
CI005337.WI,动物疫苗及兽药(中信),2015-02-06,7821.9911,7984.3391,7767.3779,7860.388,8802255,
CI005337.WI,动物疫苗及兽药(中信),2015-02-09,7856.7418,7915.712,7710.2229,7765.1545,6531619,
CI005337.WI,动物疫苗及兽药(中信),2015-02-10,7732.7576,7822.2598,7685.3122,7762.0742,6292776,
CI005337.WI,动物疫苗及兽药(中信),2015-02-11,7767.5435,7828.0351,7684.5713,7784.6088,6494631,
CI005337.WI,动物疫苗及兽药(中信),2015-02-12,7789.1666,7823.2483,7713.9799,7792.925,10149420,
CI005337.WI,动物疫苗及兽药(中信),2015-02-13,7804.2726,8169.3374,7788.4572,8163.5613,12951986,
CI005337.WI,动物疫苗及兽药(中信),2015-02-16,8199.9687,8269.4419,8141.198,8224.0485,11188155,
CI005337.WI,动物疫苗及兽药(中信),2015-02-17,8221.4715,8287.2747,8136.9397,8210.5055,10887675,
CI005337.WI,动物疫苗及兽药(中信),2015-02-25,8211.2738,8405.0868,8168.8715,8364.6739,12275661,
CI005337.WI,动物疫苗及兽药(中信),2015-02-26,8343.2574,8451.2218,8324.3704,8390.7986,13426589,
CI005337.WI,动物疫苗及兽药(中信),2015-02-27,8391.1349,8453.1392,8347.9167,8379.9097,12017025,
CI005337.WI,动物疫苗及兽药(中信),2015-03-02,8423.6858,8468.5845,8343.943,8394.3736,17540215,
CI005337.WI,动物疫苗及兽药(中信),2015-03-03,8388.5205,8534.0621,8251.2843,8422.1924,25108677,
CI005337.WI,动物疫苗及兽药(中信),2015-03-04,8410.3278,8460.1975,8372.2636,8442.6685,23245052,
CI005337.WI,动物疫苗及兽药(中信),2015-03-05,8419.6305,8454.3092,8365.4717,8385.6986,14165140,
CI005337.WI,动物疫苗及兽药(中信),2015-03-06,8386.6102,8574.1972,8336.7535,8508.3119,14107626,
CI005337.WI,动物疫苗及兽药(中信),2015-03-09,8473.4454,8492.1733,8325.7824,8404.3545,11739088,
CI005337.WI,动物疫苗及兽药(中信),2015-03-10,8427.8367,8465.8656,8389.0856,8427.7632,12445534,
CI005337.WI,动物疫苗及兽药(中信),2015-03-11,8412.2078,8446.2931,8369.5275,8414.3852,13818393,
