代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005428.WI,膜材料(中信),2017-01-03,0,0,0,3054.8536,0,
CI005428.WI,膜材料(中信),2017-01-04,0,0,0,3090.8733,0,
CI005428.WI,膜材料(中信),2017-01-05,0,0,0,3081.1464,0,
CI005428.WI,膜材料(中信),2017-01-06,0,0,0,3034.4978,0,
CI005428.WI,膜材料(中信),2017-01-09,0,0,0,3056.7832,0,
CI005428.WI,膜材料(中信),2017-01-10,0,0,0,3035.777,0,
CI005428.WI,膜材料(中信),2017-01-11,0,0,0,3011.3845,0,
CI005428.WI,膜材料(中信),2017-01-12,0,0,0,2962.1785,0,
CI005428.WI,膜材料(中信),2017-01-13,0,0,0,2945.8865,0,
CI005428.WI,膜材料(中信),2017-01-16,0,0,0,2833.4155,0,
CI005428.WI,膜材料(中信),2017-01-17,0,0,0,2856.505,0,
CI005428.WI,膜材料(中信),2017-01-18,0,0,0,2826.0404,0,
CI005428.WI,膜材料(中信),2017-01-19,0,0,0,2818.5373,0,
CI005428.WI,膜材料(中信),2017-01-20,0,0,0,2872.7462,0,
CI005428.WI,膜材料(中信),2017-01-23,0,0,0,2896.2969,0,
CI005428.WI,膜材料(中信),2017-01-24,0,0,0,2881.8155,0,
CI005428.WI,膜材料(中信),2017-01-25,0,0,0,2885.6108,0,
CI005428.WI,膜材料(中信),2017-01-26,0,0,0,2912.597,0,
CI005428.WI,膜材料(中信),2017-02-03,0,0,0,2905.0708,0,
CI005428.WI,膜材料(中信),2017-02-06,0,0,0,2927.8379,0,
CI005428.WI,膜材料(中信),2017-02-07,0,0,0,2920.6735,0,
CI005428.WI,膜材料(中信),2017-02-08,0,0,0,2937.1227,0,
CI005428.WI,膜材料(中信),2017-02-09,0,0,0,2971.3608,0,
CI005428.WI,膜材料(中信),2017-02-10,0,0,0,2951.0396,0,
CI005428.WI,膜材料(中信),2017-02-13,0,0,0,2938.5124,0,
CI005428.WI,膜材料(中信),2017-02-14,0,0,0,2938.2891,0,
CI005428.WI,膜材料(中信),2017-02-15,0,0,0,2927.6819,0,
CI005428.WI,膜材料(中信),2017-02-16,0,0,0,2962.8521,0,
CI005428.WI,膜材料(中信),2017-02-17,0,0,0,2955.8805,0,
CI005428.WI,膜材料(中信),2017-02-20,0,0,0,2961.0474,0,
CI005428.WI,膜材料(中信),2017-02-21,0,0,0,2977.7151,0,
CI005428.WI,膜材料(中信),2017-02-22,0,0,0,2973.0997,0,
CI005428.WI,膜材料(中信),2017-02-23,0,0,0,2954.0332,0,
CI005428.WI,膜材料(中信),2017-02-24,0,0,0,2963.1641,0,
CI005428.WI,膜材料(中信),2017-02-27,0,0,0,2943.1538,0,
CI005428.WI,膜材料(中信),2017-02-28,0,0,0,2976.6558,0,
CI005428.WI,膜材料(中信),2017-03-01,0,0,0,2991.3962,0,
CI005428.WI,膜材料(中信),2017-03-02,0,0,0,2974.0879,0,
CI005428.WI,膜材料(中信),2017-03-03,0,0,0,3040.1513,0,
CI005428.WI,膜材料(中信),2017-03-06,0,0,0,3086.5623,0,
CI005428.WI,膜材料(中信),2017-03-07,0,0,0,3085.0005,0,
CI005428.WI,膜材料(中信),2017-03-08,0,0,0,3058.5929,0,
CI005428.WI,膜材料(中信),2017-03-09,0,0,0,3081.8688,0,
CI005428.WI,膜材料(中信),2017-03-10,0,0,0,3127.4188,0,
CI005428.WI,膜材料(中信),2017-03-13,0,0,0,3161.7204,0,
CI005428.WI,膜材料(中信),2017-03-14,0,0,0,3154.0089,0,
CI005428.WI,膜材料(中信),2017-03-15,0,0,0,3141.7714,0,
CI005428.WI,膜材料(中信),2017-03-16,0,0,0,3150.9956,0,
CI005428.WI,膜材料(中信),2017-03-17,0,0,0,3119.5235,0,
CI005428.WI,膜材料(中信),2017-03-20,0,0,0,3128.5358,0,
CI005428.WI,膜材料(中信),2017-03-21,0,0,0,3149.5564,0,
CI005428.WI,膜材料(中信),2017-03-22,0,0,0,3110.1586,0,
CI005428.WI,膜材料(中信),2017-03-23,0,0,0,3104.7904,0,
CI005428.WI,膜材料(中信),2017-03-24,0,0,0,3147.9036,0,
CI005428.WI,膜材料(中信),2017-03-27,0,0,0,3156.8908,0,
CI005428.WI,膜材料(中信),2017-03-28,0,0,0,3150.8927,0,
CI005428.WI,膜材料(中信),2017-03-29,0,0,0,3116.4503,0,
CI005428.WI,膜材料(中信),2017-03-30,0,0,0,3043.9741,0,
CI005428.WI,膜材料(中信),2017-03-31,0,0,0,3075.7532,0,
CI005428.WI,膜材料(中信),2017-04-05,0,0,0,3152.7301,0,
CI005428.WI,膜材料(中信),2017-04-06,0,0,0,3180.3039,0,
CI005428.WI,膜材料(中信),2017-04-07,0,0,0,3171.2305,0,
CI005428.WI,膜材料(中信),2017-04-10,0,0,0,3165.5603,0,
CI005428.WI,膜材料(中信),2017-04-11,0,0,0,3178.1371,0,
CI005428.WI,膜材料(中信),2017-04-12,0,0,0,3138.1529,0,
CI005428.WI,膜材料(中信),2017-04-13,0,0,0,3173.4885,0,
CI005428.WI,膜材料(中信),2017-04-14,0,0,0,3115.7215,0,
CI005428.WI,膜材料(中信),2017-04-17,0,0,0,3108.8544,0,
CI005428.WI,膜材料(中信),2017-04-18,0,0,0,3117.5592,0,
CI005428.WI,膜材料(中信),2017-04-19,0,0,0,3085.0212,0,
CI005428.WI,膜材料(中信),2017-04-20,0,0,0,3075.7384,0,
CI005428.WI,膜材料(中信),2017-04-21,0,0,0,3048.7488,0,
CI005428.WI,膜材料(中信),2017-04-24,0,0,0,2989.0421,0,
CI005428.WI,膜材料(中信),2017-04-25,0,0,0,2979.5041,0,
CI005428.WI,膜材料(中信),2017-04-26,0,0,0,3020.7106,0,
CI005428.WI,膜材料(中信),2017-04-27,0,0,0,3041.8888,0,
CI005428.WI,膜材料(中信),2017-04-28,0,0,0,3053.159,0,
CI005428.WI,膜材料(中信),2017-05-02,0,0,0,3053.0277,0,
CI005428.WI,膜材料(中信),2017-05-03,0,0,0,3023.5569,0,
CI005428.WI,膜材料(中信),2017-05-04,0,0,0,3012.6569,0,
CI005428.WI,膜材料(中信),2017-05-05,0,0,0,2966.5723,0,
CI005428.WI,膜材料(中信),2017-05-08,0,0,0,2917.529,0,
CI005428.WI,膜材料(中信),2017-05-09,0,0,0,2943.3608,0,
CI005428.WI,膜材料(中信),2017-05-10,0,0,0,2910.9691,0,
CI005428.WI,膜材料(中信),2017-05-11,0,0,0,2929.2616,0,
CI005428.WI,膜材料(中信),2017-05-12,0,0,0,2937.0213,0,
CI005428.WI,膜材料(中信),2017-05-15,0,0,0,2940.0611,0,
CI005428.WI,膜材料(中信),2017-05-16,0,0,0,3041.3785,0,
CI005428.WI,膜材料(中信),2017-05-17,0,0,0,3032.6802,0,
CI005428.WI,膜材料(中信),2017-05-18,0,0,0,3004.734,0,
CI005428.WI,膜材料(中信),2017-05-19,0,0,0,3010.0825,0,
CI005428.WI,膜材料(中信),2017-05-22,0,0,0,2983.1302,0,
CI005428.WI,膜材料(中信),2017-05-23,0,0,0,2926.1405,0,
CI005428.WI,膜材料(中信),2017-05-24,0,0,0,2964.2388,0,
CI005428.WI,膜材料(中信),2017-05-25,0,0,0,2970.938,0,
CI005428.WI,膜材料(中信),2017-05-26,0,0,0,2946.1247,0,
CI005428.WI,膜材料(中信),2017-05-31,0,0,0,2944.6193,0,
CI005428.WI,膜材料(中信),2017-06-01,0,0,0,2891.4306,0,
CI005428.WI,膜材料(中信),2017-06-02,0,0,0,2883.2218,0,
CI005428.WI,膜材料(中信),2017-06-05,0,0,0,2917.5466,0,
CI005428.WI,膜材料(中信),2017-06-06,0,0,0,2947.2122,0,
CI005428.WI,膜材料(中信),2017-06-07,0,0,0,3007.7951,0,
CI005428.WI,膜材料(中信),2017-06-08,0,0,0,2993.9442,0,
CI005428.WI,膜材料(中信),2017-06-09,0,0,0,3007.6625,0,
CI005428.WI,膜材料(中信),2017-06-12,0,0,0,2941.0127,0,
CI005428.WI,膜材料(中信),2017-06-13,0,0,0,2992.2804,0,
CI005428.WI,膜材料(中信),2017-06-14,0,0,0,3022.7119,0,
CI005428.WI,膜材料(中信),2017-06-15,0,0,0,3041.4104,0,
CI005428.WI,膜材料(中信),2017-06-16,0,0,0,3045.3794,0,
CI005428.WI,膜材料(中信),2017-06-19,0,0,0,3040.0744,0,
CI005428.WI,膜材料(中信),2017-06-20,0,0,0,3070.3352,0,
CI005428.WI,膜材料(中信),2017-06-21,0,0,0,3097.5691,0,
CI005428.WI,膜材料(中信),2017-06-22,0,0,0,3067.0054,0,
CI005428.WI,膜材料(中信),2017-06-23,0,0,0,3145.5238,0,
CI005428.WI,膜材料(中信),2017-06-26,0,0,0,3162.5883,0,
CI005428.WI,膜材料(中信),2017-06-27,0,0,0,3134.2958,0,
CI005428.WI,膜材料(中信),2017-06-28,0,0,0,3098.9221,0,
CI005428.WI,膜材料(中信),2017-06-29,0,0,0,3145.9421,0,
CI005428.WI,膜材料(中信),2017-06-30,0,0,0,3152.8411,0,
CI005428.WI,膜材料(中信),2017-07-03,0,0,0,3144.3127,0,
CI005428.WI,膜材料(中信),2017-07-04,0,0,0,3153.34,0,
CI005428.WI,膜材料(中信),2017-07-05,0,0,0,3177.1099,0,
CI005428.WI,膜材料(中信),2017-07-06,0,0,0,3163.9916,0,
CI005428.WI,膜材料(中信),2017-07-07,0,0,0,3157.825,0,
CI005428.WI,膜材料(中信),2017-07-10,0,0,0,3131.4603,0,
CI005428.WI,膜材料(中信),2017-07-11,0,0,0,3125.6734,0,
CI005428.WI,膜材料(中信),2017-07-12,0,0,0,3115.5087,0,
CI005428.WI,膜材料(中信),2017-07-13,0,0,0,3106.1123,0,
CI005428.WI,膜材料(中信),2017-07-14,0,0,0,3103.1739,0,
CI005428.WI,膜材料(中信),2017-07-17,0,0,0,2996.521,0,
CI005428.WI,膜材料(中信),2017-07-18,0,0,0,3026.0037,0,
CI005428.WI,膜材料(中信),2017-07-19,0,0,0,3046.9951,0,
CI005428.WI,膜材料(中信),2017-07-20,0,0,0,3084.5493,0,
CI005428.WI,膜材料(中信),2017-07-21,0,0,0,3105.2312,0,
CI005428.WI,膜材料(中信),2017-07-24,0,0,0,3075.1446,0,
CI005428.WI,膜材料(中信),2017-07-25,0,0,0,2930.6466,0,
CI005428.WI,膜材料(中信),2017-07-26,0,0,0,2921.9016,0,
CI005428.WI,膜材料(中信),2017-07-27,0,0,0,2928.5665,0,
CI005428.WI,膜材料(中信),2017-07-28,0,0,0,2961.3605,0,
CI005428.WI,膜材料(中信),2017-07-31,0,0,0,2971.7579,0,
CI005428.WI,膜材料(中信),2017-08-01,0,0,0,2981.6241,0,
CI005428.WI,膜材料(中信),2017-08-02,0,0,0,2933.8048,0,
CI005428.WI,膜材料(中信),2017-08-03,0,0,0,2938.3229,0,
CI005428.WI,膜材料(中信),2017-08-04,0,0,0,2922.1797,0,
CI005428.WI,膜材料(中信),2017-08-07,0,0,0,2935.3295,0,
CI005428.WI,膜材料(中信),2017-08-08,0,0,0,2943.6776,0,
CI005428.WI,膜材料(中信),2017-08-09,0,0,0,2942.1499,0,
CI005428.WI,膜材料(中信),2017-08-10,0,0,0,2914.526,0,
CI005428.WI,膜材料(中信),2017-08-11,0,0,0,2876.0893,0,
CI005428.WI,膜材料(中信),2017-08-14,0,0,0,2906.2738,0,
CI005428.WI,膜材料(中信),2017-08-15,0,0,0,2933.6974,0,
CI005428.WI,膜材料(中信),2017-08-16,0,0,0,2936.4521,0,
CI005428.WI,膜材料(中信),2017-08-17,0,0,0,2944.8064,0,
CI005428.WI,膜材料(中信),2017-08-18,0,0,0,2930.4151,0,
CI005428.WI,膜材料(中信),2017-08-21,0,0,0,2951.2797,0,
CI005428.WI,膜材料(中信),2017-08-22,0,0,0,2944.4061,0,
CI005428.WI,膜材料(中信),2017-08-23,0,0,0,2923.4096,0,
CI005428.WI,膜材料(中信),2017-08-24,0,0,0,2918.2234,0,
CI005428.WI,膜材料(中信),2017-08-25,0,0,0,2932.0792,0,
CI005428.WI,膜材料(中信),2017-08-28,0,0,0,2945.0683,0,
CI005428.WI,膜材料(中信),2017-08-29,0,0,0,2936.613,0,
CI005428.WI,膜材料(中信),2017-08-30,0,0,0,2938.6452,0,
CI005428.WI,膜材料(中信),2017-08-31,0,0,0,2946.7382,0,
CI005428.WI,膜材料(中信),2017-09-01,0,0,0,2951.9244,0,
CI005428.WI,膜材料(中信),2017-09-04,0,0,0,2943.0716,0,
CI005428.WI,膜材料(中信),2017-09-05,0,0,0,2960.8242,0,
CI005428.WI,膜材料(中信),2017-09-06,0,0,0,2977.8993,0,
CI005428.WI,膜材料(中信),2017-09-07,0,0,0,3052.5105,0,
CI005428.WI,膜材料(中信),2017-09-08,0,0,0,3078.4721,0,
CI005428.WI,膜材料(中信),2017-09-11,0,0,0,3125.3788,0,
CI005428.WI,膜材料(中信),2017-09-12,0,0,0,3114.5806,0,
CI005428.WI,膜材料(中信),2017-09-13,0,0,0,3145.3527,0,
CI005428.WI,膜材料(中信),2017-09-14,0,0,0,3119.1425,0,
CI005428.WI,膜材料(中信),2017-09-15,0,0,0,3125.5242,0,
CI005428.WI,膜材料(中信),2017-09-18,0,0,0,3150.6909,0,
CI005428.WI,膜材料(中信),2017-09-19,0,0,0,3140.3283,0,
CI005428.WI,膜材料(中信),2017-09-20,0,0,0,3152.5913,0,
CI005428.WI,膜材料(中信),2017-09-21,0,0,0,3114.7539,0,
CI005428.WI,膜材料(中信),2017-09-22,0,0,0,3096.461,0,
CI005428.WI,膜材料(中信),2017-09-25,0,0,0,3059.675,0,
CI005428.WI,膜材料(中信),2017-09-26,0,0,0,3056.6979,0,
CI005428.WI,膜材料(中信),2017-09-27,0,0,0,3061.0507,0,
CI005428.WI,膜材料(中信),2017-09-28,0,0,0,3049.3636,0,
CI005428.WI,膜材料(中信),2017-09-29,0,0,0,3064.7049,0,
CI005428.WI,膜材料(中信),2017-10-09,0,0,0,3099.7253,0,
CI005428.WI,膜材料(中信),2017-10-10,0,0,0,3129.681,0,
CI005428.WI,膜材料(中信),2017-10-11,0,0,0,3172.1132,0,
CI005428.WI,膜材料(中信),2017-10-12,0,0,0,3159.3074,0,
CI005428.WI,膜材料(中信),2017-10-13,0,0,0,3174.6616,0,
CI005428.WI,膜材料(中信),2017-10-16,0,0,0,3120.4543,0,
CI005428.WI,膜材料(中信),2017-10-17,0,0,0,3138.5841,0,
CI005428.WI,膜材料(中信),2017-10-18,0,0,0,3138.8572,0,
CI005428.WI,膜材料(中信),2017-10-19,0,0,0,3100.5945,0,
CI005428.WI,膜材料(中信),2017-10-20,0,0,0,3121.3468,0,
CI005428.WI,膜材料(中信),2017-10-23,0,0,0,3156.0562,0,
CI005428.WI,膜材料(中信),2017-10-24,0,0,0,3161.8475,0,
CI005428.WI,膜材料(中信),2017-10-25,0,0,0,3175.0482,0,
CI005428.WI,膜材料(中信),2017-10-26,0,0,0,3192.7618,0,
CI005428.WI,膜材料(中信),2017-10-27,0,0,0,3180.1823,0,
CI005428.WI,膜材料(中信),2017-10-30,0,0,0,3180.9042,0,
CI005428.WI,膜材料(中信),2017-10-31,0,0,0,3189.3113,0,
CI005428.WI,膜材料(中信),2017-11-01,0,0,0,3193.0141,0,
CI005428.WI,膜材料(中信),2017-11-02,0,0,0,3154.5351,0,
CI005428.WI,膜材料(中信),2017-11-03,0,0,0,3150.2103,0,
CI005428.WI,膜材料(中信),2017-11-06,0,0,0,3171.4301,0,
CI005428.WI,膜材料(中信),2017-11-07,0,0,0,3207.245,0,
CI005428.WI,膜材料(中信),2017-11-08,0,0,0,3209.8782,0,
CI005428.WI,膜材料(中信),2017-11-09,0,0,0,3243.5562,0,
CI005428.WI,膜材料(中信),2017-11-10,0,0,0,3308.9333,0,
CI005428.WI,膜材料(中信),2017-11-13,0,0,0,3317.4274,0,
CI005428.WI,膜材料(中信),2017-11-14,0,0,0,3264.4049,0,
CI005428.WI,膜材料(中信),2017-11-15,0,0,0,3261.8032,0,
CI005428.WI,膜材料(中信),2017-11-16,0,0,0,3278.4938,0,
CI005428.WI,膜材料(中信),2017-11-17,0,0,0,3194.0759,0,
CI005428.WI,膜材料(中信),2017-11-20,0,0,0,3218.8715,0,
CI005428.WI,膜材料(中信),2017-11-21,0,0,0,3251.7136,0,
CI005428.WI,膜材料(中信),2017-11-22,0,0,0,3187.7524,0,
