代码,简称,日期,开盘价,最高价,最低价,收盘价,成交量(股),
CI005561.WI,专用计算机设备(中信),2017-01-03,0,0,0,1666.3449,0,
CI005561.WI,专用计算机设备(中信),2017-01-04,0,0,0,1681.0654,0,
CI005561.WI,专用计算机设备(中信),2017-01-05,0,0,0,1682.2254,0,
CI005561.WI,专用计算机设备(中信),2017-01-06,0,0,0,1673.3516,0,
CI005561.WI,专用计算机设备(中信),2017-01-09,0,0,0,1675.4885,0,
CI005561.WI,专用计算机设备(中信),2017-01-10,0,0,0,1672.5715,0,
CI005561.WI,专用计算机设备(中信),2017-01-11,0,0,0,1650.0854,0,
CI005561.WI,专用计算机设备(中信),2017-01-12,0,0,0,1640.3879,0,
CI005561.WI,专用计算机设备(中信),2017-01-13,0,0,0,1613.6791,0,
CI005561.WI,专用计算机设备(中信),2017-01-16,0,0,0,1531.9446,0,
CI005561.WI,专用计算机设备(中信),2017-01-17,0,0,0,1548.2644,0,
CI005561.WI,专用计算机设备(中信),2017-01-18,0,0,0,1527.1925,0,
CI005561.WI,专用计算机设备(中信),2017-01-19,0,0,0,1524.4375,0,
CI005561.WI,专用计算机设备(中信),2017-01-20,0,0,0,1561.2069,0,
CI005561.WI,专用计算机设备(中信),2017-01-23,0,0,0,1565.0475,0,
CI005561.WI,专用计算机设备(中信),2017-01-24,0,0,0,1549.4095,0,
CI005561.WI,专用计算机设备(中信),2017-01-25,0,0,0,1558.1342,0,
CI005561.WI,专用计算机设备(中信),2017-01-26,0,0,0,1566.478,0,
CI005561.WI,专用计算机设备(中信),2017-02-03,0,0,0,1555.8949,0,
CI005561.WI,专用计算机设备(中信),2017-02-06,0,0,0,1574.0273,0,
CI005561.WI,专用计算机设备(中信),2017-02-07,0,0,0,1569.4233,0,
CI005561.WI,专用计算机设备(中信),2017-02-08,0,0,0,1585.6778,0,
CI005561.WI,专用计算机设备(中信),2017-02-09,0,0,0,1593.2621,0,
CI005561.WI,专用计算机设备(中信),2017-02-10,0,0,0,1579.5569,0,
CI005561.WI,专用计算机设备(中信),2017-02-13,0,0,0,1589.576,0,
CI005561.WI,专用计算机设备(中信),2017-02-14,0,0,0,1587.349,0,
